GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDCAS,G18USSRBAR,G18USSLKER,G18USSGGAL,G18GOVDWOL,G18GOVRWAG,G18GOVLKRA,G18GOVGGLO
42073000035,42,073,000035,162,132,0,5,169,129,1,4
42073000050,42,073,000050,163,125,2,3,166,126,1,3
42073000075,42,073,000075,169.1231448621272,123.96949079572863,6.862899320161926,1.9588607594936709,184.8215775858129,113.16132330884305,1.9760774143288662,3.9177215189873418
42073000080,42,073,000080,191.3388804543285,162.43873705237263,1.9931133380659218,0,199.3113338065922,152.47317036204302,4.982783345164805,0
42073000090,42,073,000090,207.5379746835443,164.59177215189874,5.143987341772152,2.041139240506329,200.86708860759492,168.3655063291139,2.041139240506329,8.082278481012658
42073000100,42,073,000100,201.1740088105727,140.53303964757708,5.775330396475771,1.9251101321585904,208.87444933920705,132.83259911894274,2.8876651982378854,1.9251101321585904
42073000110,42,073,000110,294,241.00000000000003,4,3,310,230,3,3
42073000120,42,073,000120,33.666158536585364,68.29420731707317,4.809451219512195,0.961890243902439,39.4375,63.484756097560975,2.885670731707317,0.961890243902439
42073000130,42,073,000130,130.9156888462371,315.65526996162345,6.304022185702552,2.71024592586958,146.0699624614268,303.5789417938443,6.372509785996185,1.1497349639337808
42073000140,42,073,000140,222.98341988816574,395.8176355642233,5.033232716258233,2.996171186429885,238.87584859026663,371.94333984608437,8.9647451159646,6.975220472786361
42073000150,42,073,000150,120.33384146341463,321.7057926829268,5.190548780487805,2.038109756097561,129.5625,316.515243902439,4.114329268292683,2.038109756097561
42073000160,42,073,000160,192.7219391254884,335.26797045018594,4.051501688773905,2.9989923627063466,194.9045225593129,326.18184006485734,6.02253512410197,5.98160800555253
42073000170,42,073,000170,195.23828652487973,272.6205162409578,6.996375065251643,0.012791030251818984,201.22908847116597,262.6116854955606,8.998993949681203,1.0226278259678119
42073000190,42,073,000190,223.60632688927944,181.68014059753955,1.9964850615114236,0.9982425307557118,232.59050966608083,167.70474516695958,2.9947275922671355,4.991212653778559
42073000200,42,073,000200,213,270,5,3,222,268,3,2
42073000215,42,073,000215,256.8268497330282,437.29977116704805,7.932875667429443,0.9916094584286804,293.5163996948894,406.55987795575896,4.9580472921434025,3.9664378337147217
42073000220,42,073,000220,248.67827440997758,406.2728012803523,5.039107477341688,2.044127839421524,256.75847942371047,394.72015545594445,5.039107477341688,3.3761344667218354
42073000230,42,073,000230,258,299,2,0,276,278,5,3
42073000240,42,073,000240,202.41959334565618,269.57301293900184,4.796672828096118,0.9593345656192237,207.2162661737523,259.9796672828096,7.67467652495379,1.9186691312384474
42073000244,42,073,000244,273.65966294790246,371.5078545278901,1.1524588547165924,1.060983541886637,298.8731053445057,344.1419532765703,0.15245885471659246,0.12196708377327398
42073000246,42,073,000246,319.76295390771713,373.74643866591083,6.471178765980935,2.188471506392374,358.42260418009045,340.61560962755664,3.4711787659809348,3.3769430127847477
42073000255,42,073,000255,160.38341968911917,332.43108808290157,2.916062176165803,0,164.27150259067358,326.59896373056995,4.860103626943006,1.9440414507772021
42073000285,42,073,000285,146,61,2,2,147,60,0,5
42073000295,42,073,000295,183.85244587008822,103.26463512429832,1.0176423416198879,2.008821170809944,190.85244587008822,98.28227746591821,2.017642341619888,2.008821170809944
42073000315,42,073,000315,237,98,4,1,229,107,4,1
42073000325,42,073,000325,242.38881829733165,172.85895806861498,2.8970775095298604,5.794155019059721,252.04574332909783,168.0304955527319,0.96569250317662,3.86277001270648
42073000335,42,073,000335,224,192,6,1,232,191,2,3
42073000345,42,073,000345,248.58040665434382,186.42698706099816,3.2033271719038816,2.0406654343807764,254.7837338262477,178.0203327171904,7.32532347504621,3.0813308687615524
42073000355,42,073,000355,360,267,3,1,376,258,3,2
42073000415,42,073,000415,156,97,1,2,159,90,3,2
42073000425,42,073,000425,236.61118170266835,109.141041931385,1.1029224904701398,3.2058449809402796,235.95425667090217,108.96950444726811,2.03430749682338,3.1372299872935194
42073000475,42,073,000475,198,105,3,0,204,97,5,0
42073000485,42,073,000485,236,150,2,4,243,141,5,3
42073000495,42,073,000495,272,187,6,3,292,171,5,3
42073000555,42,073,000555,210,75,1,1,211,72,2,3
42073000565,42,073,000565,185,124,2,2,191,118,2,2
42073000596,42,073,000596,208.14755412991178,29.735364875701684,1.9823576583801121,0.9911788291900561,208.14755412991178,31.717722534081794,1.9823576583801121,0.9911788291900561
42073000625,42,073,000625,237.82390508659628,185.19108784427482,3.1776275623991403,0.06392303145192524,251.03128122273586,174.03820705161607,2.075368170077382,1.060269135691986
42073000665,42,073,000665,154,87,1,2,154,89,1,2
42073000690,42,073,000690,312,275,4,3,321,264,6,3
42073000700,42,073,000700,168.91346411562265,255.89030870140832,11.943195814260081,2.7627331180596966,193.7458335186615,238.32496067253356,8.309685127178042,1.8704697760384015
42073000710,42,073,000710,222.16298224360483,389.9436804233672,12.436850431342654,2.1395816778243555,251.01432003525142,367.37477781665007,5.434395453497048,3.065966908837474
42073000720,42,073,000720,161.04033713400952,347.31715745968944,6.278659369205318,2.0569224988977517,176.58863423231873,328.032636917377,8.146771091206958,4.0059531252834395
42073000750,42,073,000750,116.73454032568151,175.5280439935429,3.071802546854041,2.053798683323994,117.64768938980532,175.64927154558018,2.0364804616043846,4.108070101192277
42073000760,42,073,000760,188.07522394080198,375.3014688273363,3.1381817410582076,2.1037347015999615,192.89801360214594,368.5499270596442,3.0682406684131274,5.2068159926965585
42073000770,42,073,000770,71.66898378088291,220.8179500275852,4.84249890411371,0,74.57448312335114,218.88095046593972,6.779498465759194,0
42073000780,42,073,000780,111,262,4,2,119,253,4,1
42073000790,42,073,000790,177,272,2,3,184,267,6,2
42073000800,42,073,000800,140,188,3,2,145,185,1,4
42073000812,42,073,000812,140.2390270362738,269.83923133186477,3.8686628147937596,2.90149711109532,165.38533533243321,247.59442014680062,3.8686628147937596,2.90149711109532
42073000814,42,073,000814,159,316,6,3,187,294,4,2
42073000820,42,073,000820,168,356,6,3,187,344,7,1
42073000830,42,073,000830,241,333,2,1,271,300,4,1
42073000840,42,073,000840,125.46563573883162,170.340206185567,0.9158075601374571,1.8316151202749142,130.0446735395189,164.84536082474227,2.747422680412371,1.8316151202749142
42073000850,42,073,000850,126.99999999999999,240,5,1,136,229,7,3
42073000862,42,073,000862,294.52167785029263,407.0941569384441,5.432576523577535,2.7162882617887676,299.7255262432209,399.7054110365536,4.928700554585286,3.948463400435089
42073000864,42,073,000864,172.01268641087577,267.5656368759889,4.651615916285008,2.4520966179363186,205.22980021726022,236.44922813870414,3.323876765002342,3.219921479289997
42073000870,42,073,000870,189.69287168554007,437.09500202924505,9.835905340697918,0.9857249780081012,199.61070666132304,429.1931262566024,6.8582383671889176,2.939936770346114
42073000880,42,073,000880,167.78141078754248,477.5317076260825,9.927894129440384,0.9927894129440384,188.6299884593673,465.618234670754,2.9783682388321155,0.9927894129440384
42073000900,42,073,000900,5,2,0,0,4,2.9999999999999996,0,0
42073000910,42,073,000910,99,132,1,3,98,130,3,2
42073000920,42,073,000920,174.6645763126554,162.56955519065312,2.9724141406794944,3.944964226747386,170.77893962525684,164.49183707842397,3.954091540493356,3.949527883620371
42073000930,42,073,000930,247.00000000000003,204,4,3,255,191,6,4
42073000940,42,073,000940,257,164,3,1,263,159,4,3
42073000950,42,073,000950,264.0013328348355,241.21981192487576,5.214015199146898,3.0302400648763275,270.6004709743265,238.67943178026283,4.105384659353503,2.085926851514706
42073000960,42,073,000960,260,263,2,6,277,246,3,5
42073000970,42,073,000970,24,40,0,1,26,39,0,1
42073000980,42,073,000980,108.31952662721893,108.31952662721893,0,0,108.31952662721893,106.40236686390533,0.9585798816568047,1.9171597633136095
42073000990,42,073,000990,90,242,1,1,91,239,3,0
42073001000,42,073,001000,186.2970536836619,189.2493852898795,5.083937823834197,0,196.4089707821075,182.99866940552474,2.18131649140019,2.1387987859091884
42073001010,42,073,001010,261.35219427744715,403.91911858526413,4.121209668891073,3.002648235924358,257.32176389194365,409.9513521940292,2.1141380250236947,5.866166775313516
42073001040,42,073,001040,150.01179570980105,398.0252419197601,7.000527337060063,4.000341665633234,161.01279204442886,388.0245639149686,9.000475338991263,2.0001623356299083
42073001050,42,073,001050,167,386,3,1,166,382,2,4
42075000010,42,075,000010,433,406,13,10,461,382,11,7
42075000020,42,075,000020,229.9431818181818,315.47727272727275,8.238636363636363,7.255681818181818,256.0511363636364,295.4375,6.170454545454546,4.136363636363637
42075000030,42,075,000030,317,976,18,10,368,927,13,9
42075000040,42,075,000040,83.99999370431902,274.99997938913964,3.9999997002056675,1.9999998501028338,79.99999400411335,276.99997923924246,4.999999625257084,2.999999775154251
42075000050,42,075,000050,342,456,8,9,374,427,6,2
42075000062,42,075,000062,702.8074842200181,866.6104598737602,12.36248872858431,4.944995491433724,771.4192966636609,801.0892696122633,14.216862037871957,3.0906221821460775
42075000064,42,075,000064,435.31488908035277,536.8481309791447,7.667177526051042,3.0599488843388345,477.757464770208,496.2803224767355,8.817748592535954,1.9143221936264812
42075000070,42,075,000070,241.25300188673154,815.0097473834369,15.68229685594569,11.76521824009495,278.49010632405617,786.5612122450339,13.750168733934354,7.84503242590138
42075000080,42,075,000080,71,260,7,2,73,259,9,1
42075000090,42,075,000090,255,683,16,1,288,656,9,5
42075000100,42,075,000100,184.38841490794792,484.5648854961832,7.195330040413112,3.127974854063763,204.08890884598114,464.9384822631343,4.1616524472384375,4.067355186349349
42075000108,42,075,000108,549.2590929501572,1178.8473282442749,19.910642119443196,13.044903457566232,620.6627750336776,1114.995958688819,16.477772788504716,6.865738661876964
42075000112,42,075,000112,245.3524984375759,526.5878068704023,8.894028139938024,5.82712183826717,277.2483221162279,498.0655798088042,7.360575138999764,3.066906376619436
42075000120,42,075,000120,164,358,6,2,178,337,10,4
42075000130,42,075,000130,153,153,7,1,166,144,5,0
42075000140,42,075,000140,112,107,5,4,122,100,4,1
42075000150,42,075,000150,137,120,9,4,148,113,5,1
42075000160,42,075,000160,333,252,8,10,340,251,2,8
42075000170,42,075,000170,366,428,9,6,405,381,13,5
42075000180,42,075,000180,91,35,1,0,87,38,2,0
42075000190,42,075,000190,120.72068636796949,80.15061963775024,6.926596758817921,3.9580552907530984,125.66825548141087,84.10867492850333,4.947569113441373,0
42075000200,42,075,000200,172,119,6,5,178,117,4,4
42075000210,42,075,000210,143,68,3,4,147,62,2,3
42075000220,42,075,000220,148.2793136320305,71.84938036224976,1.0734032411820782,1.0419447092469019,147.33174451858912,69.89132507149667,3.052430886558627,0
42075000230,42,075,000230,113,36,1,0,110,39,2,0
42075000240,42,075,000240,253.1123348017621,122.56387665198238,3.0440528634361232,3.0330396475770924,254.26651982378854,124.40969162995594,3.055066079295154,4.022026431718062
42075000250,42,075,000250,245,321,9,5,279,290,8,2
42075000260,42,075,000260,241,168,4,5,235,177,5,1
42075000270,42,075,000270,286,316,10,8,303,307,10,7
42075000280,42,075,000280,367,859,8,10,389,839,16,4
42075000290,42,075,000290,93,47,3,2,106,34,3,1
42075000300,42,075,000300,167,345,4,7,181,339,4,3
42075000310,42,075,000310,121,248,6,3,141,236,2,3
42075000320,42,075,000320,231.74699811326846,811.9902526165631,9.31770314405431,9.23478175990505,248.5098936759438,779.4387877549661,26.249831266065648,7.15496757409862
42075000332,42,075,000332,360.57233704292526,439.98410174880763,10.194753577106518,4.829093799682035,391.6931637519873,402.42448330683624,13.41414944356121,3.2193958664546902
42075000334,42,075,000334,311.42766295707474,380.01589825119237,8.805246422893482,4.170906200317965,338.3068362480127,347.57551669316376,11.585850556438793,2.78060413354531
42075000340,42,075,000340,474,734,17,6,536,677,12,7
42075000350,42,075,000350,443,763,13,5,474,734,12,5
42075000360,42,075,000360,577,1086,17,7,618,1045,11,12
42075000370,42,075,000370,448,949,17,10,512,886,17,7
42075000375,42,075,000375,701,1070,16,7,803,963,21,5
42075000380,42,075,000380,285,631,11,6.999999999999999,342,582,9,2
42075000391,42,075,000391,672.3962264150944,908.5732637494982,15.02167804094741,7.004817342432758,724.4564431955038,852.5166599759133,17.015656362906462,7.0024086712163784
42075000400,42,075,000400,410,537,22,12,462,487,27,8
42075000410,42,075,000410,458,580,12,10,502,539,12,4
42075000420,42,075,000420,328.60377358490564,475.4267362505018,17.97832195905259,3.9951826575672422,378.5435568044962,428.4833400240867,12.984343637093536,1.9975913287836211
42075000430,42,075,000430,139,352,15.000000000000002,2,152,346,9,2
42075000440,42,075,000440,458.0568181818182,892.5227272727273,13.761363636363637,14.744318181818182,521.9488636363636,832.5625,9.829545454545455,7.863636363636363
42075000450,42,075,000450,460,668,9,7,477,655,8,4
42075000460,42,075,000460,539.4160583941606,881.7000663570008,16.6728599867286,7.846051758460518,611.9920371599204,800.2972793629729,11.769077637690776,13.730590577305906
42075000470,42,075,000470,486.5839416058394,670.2999336429993,15.3271400132714,7.153948241539482,539.0079628400796,621.7027206370271,16.230922362309222,9.269409422694094
42075000488,42,075,000488,631.7244501940492,909.3932729624838,20.072445019404917,7.80595084087969,699.7477360931437,831.8913324708926,22.860284605433378,8.363518758085382
42075000492,42,075,000492,501.27554980595085,721.6067270375162,15.927554980595085,6.19404915912031,555.2522639068565,660.1086675291074,18.139715394566625,6.636481241914619
42075000494,42,075,000494,283,499,8,6,315,467,11,3
42075000502,42,075,000502,294.86469477658903,785.0125865324103,10.346129641283827,8.406230333543109,330.4295154185022,748.1544996853368,10.346129641283827,8.406230333543109
42075000504,42,075,000504,161.13530522341097,428.9874134675897,5.653870358716174,4.5937696664568914,180.5704845814978,408.8455003146633,5.653870358716174,4.5937696664568914
42075000510,42,075,000510,49.07178045903649,236.24494156640284,5.003330021295507,3.0011100070985024,60.08325053238768,223.23347149305167,5.0062900402248465,2
42075000520,42,075,000520,193.9282195409635,661.7550584335971,8.996669978704492,2.9988899929014976,224.9167494676123,630.7665285069484,16.993709959775153,0
42075000530,42,075,000530,452.87762669962916,588.5414091470952,11.970333745364648,1.9950556242274413,474.823238566131,552.6304079110013,13.965389369592089,1.9950556242274413
42075000540,42,075,000540,99.88766519823788,140.43612334801762,3.9559471365638768,2.9669603524229076,113.73348017621146,126.59030837004406,4.9449339207048455,1.9779735682819384
42077000010,42,077,000010,483,385,14,10,519,356,12,10
42077000020,42,077,000020,347.2372202854017,35.59902699605222,3.9319235672709163,3.9319235672709163,352.12248465980434,33.63306521241676,2.9701141645145843,4.902201565651807
42077000030,42,077,000030,246.95407685098408,37.53701968134958,4.939081537019682,2.9634489222118088,248.92970946579194,39.512652296157455,4.939081537019682,0
42077000040,42,077,000040,323.74612863671126,50.15950754152103,3.9207882200999076,3.9227818405145807,320.83344815744175,51.12574925364329,6.855398523930819,2.9385975446602575
42077000050,42,077,000050,229,43,3,2,233,41,2,0
42077000060,42,077,000060,285,49,5,1,293,41,7,1
42077000070,42,077,000070,173,30.999999999999996,0,0,187,20,0,1
42077000080,42,077,000080,238.20105500974057,59.823118940828316,0.9515434198134677,3.7933680078533794,241.04977495930385,53.18595624164264,3.7943530594995707,3.7943530594995707
42077000095,42,077,000095,397,66,8,6,406,66,5,6
42077000110,42,077,000110,165,24,2,2,169,22,2,1
42077000120,42,077,000120,222,32,1,2,228,31,1,2
42077000130,42,077,000130,290,41,5,4,297,39,4,2
42077000140,42,077,000140,436,121,9,3,442,113,9,4
42077000150,42,077,000150,221,47,0,2,220,47,1,1
42077000160,42,077,000160,294,49,2,5,300,45,3,4
42077000170,42,077,000170,347,176,7,12,358,168,8,6
42077000180,42,077,000180,318.2815808045166,42.63585038814397,1.9830628087508821,1.9830628087508821,317.2900494001412,41.64431898376853,3.9661256175017643,0.9915314043754411
42077000190,42,077,000190,345.7597977243995,52.19469026548673,2.0189633375474085,1.0758533501896335,349.8166877370417,45.06194690265487,5.075853350189633,3.0758533501896332
42077000200,42,077,000200,261,60,1,1,260,61,5,1
42077000210,42,077,000210,279.4309463496554,40.56605915057407,2.0154463864698426,3.095862373636496,285.4772855090649,39.36933469311665,0.11630847029077118,4.089047008085071
42077000220,42,077,000220,247.00000000000003,59,4,0,246.00000000000003,61,6,2
42077000230,42,077,000230,305,49,6,2,308,51,3,3
42077000240,42,077,000240,381,83,3,3,382,83,3,2
42077000250,42,077,000250,754,165,15,15,760,161,9,17
42077000260,42,077,000260,310,122,3,2,320,115,2,3
42077000270,42,077,000270,497.3033820180996,235.1975914955341,9.965999639641275,8.969399675677149,534.1775806847724,206.2961925405744,9.965999639641275,5.979599783784765
42077000280,42,077,000280,370,181,4,5,394,157,3,6
42077000290,42,077,000290,386.2387897276157,103.57460515352493,4.148104724539103,4.123737339346976,398.1977674166387,88.62076910410676,6.213494420708192,6.065389696169088
42077000300,42,077,000300,470.061004784689,135.72886762360446,3.9920255183413076,4.9900318979266345,481.03907496012755,129.7408293460925,3.9920255183413076,1.9960127591706538
42077000310,42,077,000310,374.4186439033854,205.1636822194199,4.517702977980405,2.28714715297313,379.9415850227956,192.60900184304975,4.533572606460375,6.311999223979047
42077000320,42,077,000320,331,179,6,1,335,174,6,3
42077000330,42,077,000330,335.0379839298758,125.51570489408327,0.9883126369612856,2.9649379108838567,346.89773557341124,116.6208911614317,0,4.941563184806428
42077000340,42,077,000340,364,67,6,4,366,69,9,4
42077000350,42,077,000350,287.83706720977597,93.64562118126273,3.9429735234215886,5.914460285132383,290.7942973523422,85.759674134419555,8.871690427698574,4.928716904276985
42077000360,42,077,000360,293.6512646498219,96.65446339833821,2.5160822606697573,5.015338646089023,295.4658618110887,93.17206628309611,2.575677993354057,5.84024622670606
42077000370,42,077,000370,243,94,5,0,245,88,8,4
42077000380,42,077,000380,508.7058811477941,167.7787173974085,9.074989845379568,0.07202387997978406,521.8022136742434,157.72861712176967,8.062545060509215,3.090400595649703
42077000390,42,077,000390,511.24071285765547,114.82945698951245,4.992585086500542,2.995551051900325,519.2288489960563,103.84576979921127,7.988136138400867,3.9940680692004333
42077000400,42,077,000400,369,158,6,2,381,143,6,2
42077000410,42,077,000410,425,178,4,2,433,168,9,2
42077000420,42,077,000420,514.1883816842421,229.11750540700248,11.001865165190516,8.002486886920687,538.1952206232739,215.11004474624045,10.003730330381032,5.002486886920687
42077000430,42,077,000430,359.3121346514455,126.53796284603933,4.006108532422477,3.0223451634543808,365.34222383199136,122.48615995435416,4.025601785431536,4.021129883268482
42077000440,42,077,000440,408.53460490463215,142.15694822888284,4.017438692098093,4.017438692098093,409.55640326975475,134.1482288828338,6.01307901907357,5.021798365122616
42077000450,42,077,000450,592,236,6,5,598,227,8,5
42077000460,42,077,000460,358.3433799784715,153.90204520990312,11.193756727664155,2.0387513455328308,379.7308934337998,136.53390742734123,7.174381054897739,1.038751345532831
42077000470,42,077,000470,394,198,9,3,411,180,5,5
42077000480,42,077,000480,418,239,4,6,434,220,6,6
42077000490,42,077,000490,1041.3402738364894,586.277690620872,11.264878896781894,6.121699590208821,1063.1262056116275,560.4089205985216,13.375329893064956,4.06647409206729
42077000500,42,077,000500,486.4736842105263,177.18421052631578,6.552631578947368,4.105263157894737,496.8421052631579,163.44736842105263,5.552631578947368,5.2894736842105265
42077000510,42,077,000510,482,277,6,13,512,253,6,6
42077000520,42,077,000520,281,116,4,2,283,107,5,4
42077000530,42,077,000530,510,152,5,2,517,137,9,7
42077000540,42,077,000540,275.5505055605875,154.18891105375835,4.973835840443818,1.989534336177527,298.43015042662904,132.30403335580556,5.968603008532582,0.9947671680887635
42077000550,42,077,000550,308,112,1,8,313,106,6,3
42077000560,42,077,000560,388,234,7,7,412,214,10,5
42077000570,42,077,000570,620.8427853558774,224.41291763659896,9.886031613947091,8.897428452552383,642.5920549065609,207.60666389288892,5.931618968368254,7.908825291157672
42077000580,42,077,000580,440,133,8,9,442,132,7,6
42077000590,42,077,000590,375.5860403462543,122.14997558187585,9.63263334710766,5.600031126400017,376.76087948179907,120.14955698546181,10.11758802599591,6.662305392917134
42077000600,42,077,000600,347,105,6,8,342,107,9,5
42077000610,42,077,000610,367,133,9,2,377,126,6,2
42077000620,42,077,000620,572.8823529411765,245.4329942503317,14.053073861123396,2.021229544449359,580.9425033171163,240.36576735957541,8.035382574082265,7.035382574082265
42077000630,42,077,000630,389,183,8,5,395,176,11,6
42077000640,42,077,000640,401.7873711340206,247.81443298969072,10.021907216494846,2.733247422680412,426.3865979381443,222.3041237113402,13.666237113402062,2.733247422680412
42077000650,42,077,000650,541,286,13,5,562,272,9,3
42077000660,42,077,000660,454.2126288659794,220.18556701030928,8.978092783505154,10.266752577319588,481.61340206185565,201.6958762886598,9.333762886597938,4.266752577319588
42077000670,42,077,000670,314,192,5,3,329,176,9,1
42077000680,42,077,000680,386.48157248157247,190.54791154791155,13.024570024570025,6.032760032760033,402.57166257166256,177.44963144963145,11.04914004914005,5.032760032760033
42077000690,42,077,000690,377,216,9,0,398,193,10,3
42077000700,42,077,000700,404.06719597467173,219.05593301300803,9.003245260140398,11.000954488276587,420.07063213246744,205.0534513434889,10.003245260140398,8.000954488276587
42077000710,42,077,000710,351.93280402532827,292.94406698699197,16.996754739859604,4.999045511723413,369.92936786753256,279.9465486565111,16.996754739859604,4.999045511723413
42077000720,42,077,000720,444.2334152334152,284.3931203931204,17.02211302211302,5.0294840294840295,478.3144963144963,249.3046683046683,14.044226044226043,6.0294840294840295
42077000730,42,077,000730,543.2183908045977,411.32183908045977,17.586206896551726,11.724137931034482,569.5977011494252,393.735632183908,19.54022988505747,5.862068965517241
42077000740,42,077,000740,309,219,5,5,320,203,8,6
42077000750,42,077,000750,396,290,5,2,412,267,9,4
42077000760,42,077,000760,418,280,10,2,436,260,6,6
42077000770,42,077,000770,411,316,14,6,423,295,20,7
42077000780,42,077,000780,474.65080613448686,401.59850570192685,12.063311049941015,9.052300432559969,496.8049547778215,388.48564687377115,8.05505308690523,5.027526543452615
42077000790,42,077,000790,457,281,10,5,472,256,14,8
42077000800,42,077,000800,272,237,11,0,292,217,10,2
42077000810,42,077,000810,556,376,9,4,570,355,11,6
42077000820,42,077,000820,425,141,9,12,439,131,9,11
42077000830,42,077,000830,339.31357254290174,159.90639625585024,3.9001560062402496,7.800312012480499,356.86427457098284,142.3556942277691,5.850234009360374,4.875195007800312
42077000840,42,077,000840,347.6864274570983,151.09360374414976,7.099843993759751,10.199687987519502,353.13572542901716,151.6443057722309,4.149765990639626,8.124804992199689
42077000850,42,077,000850,297.52528670443877,185.55383219253153,2.945759380770391,3.927394059047085,308.3243460987663,173.77327381673734,5.8907869108413635,3.9276242875867924
42077000860,42,077,000860,520,881,15,12,596,806,9,14
42077000870,42,077,000870,828,765,14,8,901,689,21,9
42077000880,42,077,000880,1449,1245,31,10,1539,1145,33,19
42077000892,42,077,000892,698.9824561403509,614.4350877192983,7.056140350877193,7.021052631578947,741.3263157894737,570.1333333333333,15.070175438596491,4.021052631578947
42077000900,42,077,000900,672,598,15,11,705,567,13,9
42077000912,42,077,000912,580.4501208647596,567.0776096965142,9.368371301097037,4.3328834715661735,636.5130132481443,508.36667435417786,9.46659491656203,4.234659856101179
42077000920,42,077,000920,1050,756,24,12,1098,704,28,14
42077000922,42,077,000922,672,522,7,6,714,483,9,6
42077000924,42,077,000924,523.5498791352404,534.9223903034858,7.631628698902964,6.6671165284338265,566.4869867518556,498.63332564582214,9.53340508343797,4.765340143898821
42077000926,42,077,000926,454,413,6,2,480,388,6,1
42077000928,42,077,000928,705.0175438596491,627.5649122807017,7.943859649122807,2.9789473684210526,753.6736842105263,584.8666666666667,9.929824561403509,2.9789473684210526
42077000930,42,077,000930,782,1089,15,7,836,1035,15,9
42077000940,42,077,000940,442,672,14,5,471,647,14,2
42077000950,42,077,000950,137,293,2,2,152,279,4,2
42077000960,42,077,000960,125,225,9,1,136,216,7,2
42077000970,42,077,000970,424,666,11,7,456,636,10,4
42077000980,42,077,000980,741,546,16,13,790,508,12,11
42077000990,42,077,000990,769,920,21,7,838,841,19,10
42077001000,42,077,001000,634,804,24,9,696,751,18,9
42077001011,42,077,001011,351,446,7,4,389,407,13,3
42077001020,42,077,001020,469.77552157834606,623.5642726998923,10.027723796199188,4.09623540707384,512.5258253596947,578.7895028507273,15.065237330019384,3.0603507374450793
42077001022,42,077,001022,407.00015398531445,606.0002028748203,6.000003325816727,3.0000013303266906,458.00016795374466,553.0001882412267,8.00000498872509,2.000000997745018
42077001025,42,077,001025,375,377,8,8,409,341,8,6
42077001030,42,077,001030,530.1176470588235,403.5670057496683,14.946926138876604,5.978770455550642,547.0574966828837,384.6342326404246,9.964617425917735,9.964617425917735
42077001040,42,077,001040,598,458,15,3,630,422,16,4
42077001052,42,077,001052,304.20155685871083,256.8923165087059,3.4773690795669365,1.337861567241988,312.2026190227819,248.84105919158657,4.493220646049983,1.3212318967254606
42077001055,42,077,001055,301,242,12,5,322,223,16,5
42077001060,42,077,001060,264.5480093676815,275.07728337236534,3.9484777517564402,2.63231850117096,283.63231850117097,254.6768149882904,4.606557377049181,2.63231850117096
42077001070,42,077,001070,337.496487119438,349.01873536299763,2.3208430913348947,2.88056206088993,364.88056206088993,314.1943793911007,4.540983606557377,4.88056206088993
42077001080,42,077,001080,276.94201183431954,304.24615384615385,4.875739644970414,0.9751479289940829,301.3207100591716,283.7680473372781,2.9254437869822483,1.9502958579881657
42077001090,42,077,001090,464,440,11,9,511,397,6,7
42077001100,42,077,001100,169,163,1,6,171,163,5,2
42077001110,42,077,001110,140,143,6,2,146,139,5,2
42077001120,42,077,001120,278.2853204686423,297.9421088904204,8.07856650585803,3.1178497587870435,285.22811853893865,291.03859407305305,8.157133011716057,3.0392832529290144
42077001130,42,077,001130,752.6348969226173,548.0242007768151,14.096205557215416,9.03346280250971,794.873319390499,505.8192411114431,12.06692560501942,12.04601135345085
42077001140,42,077,001140,373.3532380034289,248.90036329456277,9.84024363269457,1.9918489787900209,393.09152588142786,230.16990003208437,8.859619305460985,1.9816488706824036
42077001150,42,077,001150,787,536,8,2,836,490,4,6
42077001160,42,077,001160,434.98431006651737,404.55268417715286,7.971728599178602,5.972943408175378,476.7898970312805,359.75895321081384,11.95592060127974,3.9808474071248092
42077001170,42,077,001170,838.6754160969932,488.1696252019751,9.763392504039503,3.905357001615801,863.083897357092,460.8321261906645,13.668749505655303,1.9526785008079004
42077001190,42,077,001190,806,456,12,3,830,441,6,3
42077001200,42,077,001200,381,271,9,7,397,259,12,5
42077001210,42,077,001210,865.3651030773827,719.9757992231849,22.903794442784584,7.96653719749029,922.126680609501,671.180758888557,15.93307439498058,10.953988646549147
42077001222,42,077,001222,773,652,15,7,810,611,21,7
42077001230,42,077,001230,1014,954,22,11,1100,864,26,11
42077001240,42,077,001240,616,574,18,9,649,541,19,5
42077001251,42,077,001251,460.83650772571264,250.2235964380704,10.627256991578278,8.695028447654956,477.2604503490609,236.69799663060712,10.627256991578278,2.8983428158849853
42077001255,42,077,001255,1111,928,20,7,1175,866,17,11
42077001256,42,077,001256,498.77382502384955,325.57237554091387,11.546123043447992,10.3627648973538,516.9856091955976,310.52004189828955,11.517226370943613,7.130553856619393
42077001257,42,077,001257,457.3896672504378,329.20402802101574,5.82661996497373,1.9422066549912433,478.75394045534154,309.78196147110333,4.855516637478108,0.9711033274956217
42077001258,42,077,001258,464,360,6,4,496,328,6,4
42077001260,42,077,001260,968.2981082971862,951.3529630081625,23.11037988237061,19.070304931424705,1024.6548153371211,910.0060517213757,20.13907207273717,10.08486170686667
42077001270,42,077,001270,770.0510855683269,964.0485312899106,16.826309067688378,11.877394636015326,819.5402298850574,919.5083014048531,18.8058748403576,10.887611749680715
42077001280,42,077,001280,805,765,23,6,870,713,15.999999999999998,7
42077001290,42,077,001290,520,502,9,6,557,468,10,4
42077001301,42,077,001301,396.8073878627968,389.9489885664028,16.656112576956904,6.858399296394019,417.3825857519789,377.21196130167107,11.757255936675461,6.858399296394019
