GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWRI,G20HALRARM,G20HALDRAK,G20HALLPET,G20HALOWRI,G20GOVRBUR,G20GOVDLEN,G20GOVLHEN,G20GOVOWRI,G20AUDRGAL,G20AUDDHAR,G20AUDOWRI,G20TRERBEA,G20TREDHAU,G20TREOWRI,G20INSRGOD,G20INSOWRI,G20PSCRKRO,G20PSCDBUC,G20PSCOWRI
38071001502,38,071,001502,901.451123687949,285.8259660473985,31.98052766963899,4.996957448381092,940.4273917853216,248.84848092937838,32.97991915931521,0,885.4608598531296,235.85639156358755,46.97140001478227,57.964706401220674,892.4566002808631,305.81379584092286,0,842.4870257970522,339.7931064899143,11.992697876114622,1068.3495024638776,7.995131917409748,869.4705960183101,321.80405967574234,0.9993914896762185
38071001503,38,071,001503,1805.790071345217,1009.386611685561,81.85458587491345,18.004006997442175,1908.1177328408914,850.1631230359029,115.84497657995048,2.005724312797712,1956.8242267870305,768.272934575236,106.89646925426803,75.05439369188558,1759.1010509668845,1049.9990790955164,1.9938437946298306,1745.9033533890902,1074.162884727985,8.984202205844419,2416.466040999428,45.9059457570525,1734.9253873771033,1052.1711634784542,6.990335850359147
38071001504,38,071,001504,533.2117786449293,210.61397489668047,9.145479756666015,4.996003257492118,586.8841971377423,150.83738765982488,17.155091102615845,0.994275687202288,575.1775903873261,138.72754945766252,19.10362714211432,23.945725265352202,546.9007805643799,189.00154850646234,0.006156205370169469,527.0983755928315,208.83781260754674,1.015822405997881,664.5361515055235,4.094070650842372,526.0763969814634,203.82949693931428,1.0096662006277117
38073002401,38,073,002401,189.8144939962775,166.83670382770515,9.990246867854026,0.9990189357722618,200.8037597999038,149.85328846561316,14.985351131737236,4.792510950627936e-6,225.77926674178698,125.87676930818104,6.993197249303666,8.991223139570812,195.80860761091108,161.84161633761025,2.396255475313968e-6,192.8115316335505,170.83279155207157,9.585021901255873e-6,301.7049406935155,3.996097309388325,194.80961263769356,154.84843106958397,2.396255475313968e-6
38073002402,38,073,002402,374.1855060037225,226.16329617229488,24.009753132145974,9.810642277382317e-4,398.1962402000962,187.14671153438684,28.014648868262768,1.9999952074890495,412.220733258213,160.12323069181897,27.006802750696334,22.008776860429187,374.19139238908895,229.15838366238975,0.9999976037445247,366.1884683664495,231.16720844792843,3.999990414978099,510.2950593064846,9.003902690611675,384.19038736230647,207.15156893041603,0.9999976037445247
38073002601,38,073,002601,492.9631273671854,404.95434748872265,33.996748710055684,1.9999054165574208,528.9580354116642,346.9617123906775,41.99544597986135,0.999849997564931,568.9553220571024,297.9664947421514,50.99358240437683,10.999377080352035,512.9556080470777,387.95977343010463,0.999849997564931,487.9603852150922,410.9559125312429,2.999549992694793,737.9355180241198,21.997932474993835,485.9604797985348,383.9591409112795,1.9998027058436414
38073002602,38,073,002602,361.03687263281466,147.04565251127738,18.003251289944316,2.000094583442579,364.04196458833576,134.0382876093225,17.00455402013865,1.5000243506903423e-4,396.04467794289764,109.03350525784862,12.006417595623168,10.000622919647965,317.04439195292235,175.04022656989537,1.5000243506903423e-4,327.0396147849078,171.04408746875708,4.5000730520710274e-4,450.0644819758802,12.002067525006165,325.0395202014652,163.04085908872045,1.0001972941563586
38075000601,38,075,000601,202,29,10,1,206.99999999999997,30,6.999999999999999,0,205,27,6.999999999999999,8,199,41,0,193,44,0,219,0,196,37,0
38075000602,38,075,000602,122.99999999999999,24,3,0,121.99999999999999,24,3,0,115,25,5,3,116,29,0,114,32,0,132,2,114,29,0
38075000603,38,075,000603,424.00270995498033,101.00083762244847,11,0.9999999999999999,431.00266068307167,80.00083762244847,18.00009854381747,0.9999999999999999,431.00290704261533,71.00049271908733,15.999999999999998,17.0001478157262,418.00256213925417,101.00098543817468,0,410.0023650516192,108.00113325390087,1.9999999999999998,481.00330121788517,4.000049271908734,403.0024635954367,106.00093616626594,0
38075000604,38,075,000604,54.98355993509517,16.982450127924682,0.003258292021351789,0,53.98781223968541,16.98027793324378,1.9990980722026803,0,58.96459574152142,9.99418704420486,0.0052132672341628624,3.003534546336048,51.98545587546138,19.979033651281846,0,47.992038559354,22.97626883304328,0,66.96793905331103,0.9981371095587543,49.985923364322524,18.980679322255003,0
38075000605,38,075,000605,261,49,8,0,259,43,13,0,254,35,15,8,248,48,1,241.99999999999997,55,0,277,3,253,46,1
38077002501,38,077,002501,381.0825105397651,179.02806339375297,14.000561037101223,1.9999394738564888,391.08565442941784,151.02251007907444,19.000902081795346,0,392.08562416634607,142.02179772661444,19.003363882059848,12.002098643403436,367.0730870217117,174.03067650937626,4.923600529003381e-4,358.07434410946325,184.0298815186058,0.9999697369282444,462.09089115211674,10.001666809494045,366.0726249247305,171.02584369806252,0.9999697369282444
38077002502,38,077,002502,196,87,9,1,206,73,9,0,212,72,7,2,188,87,0,185,93,0,243,8,188,88,0
38077002503,38,077,002503,336.40885860306645,193.6899488926746,13.379897785349234,1.911413969335605,350.4258943781942,164.381601362862,24.211243611584326,0.637137989778535,365.717206132879,158.01022146507665,19.114139693356048,1.911413969335605,330.6746166950596,199.42419080068143,0.637137989778535,331.31175468483815,201.33560477001703,0.637137989778535,466.38500851788757,8.282793867120954,326.2146507666099,203.24701873935263,0.637137989778535
38077002504,38,077,002504,139,83,3,0,143,75,5,1,156,69,2,0,133,89,0,135,87,0,190,5,129,94,0
38077002505,38,077,002505,233,70,13,2,238,66,11,0,244,63,7,5,230,73,0,226,81,0,278,4,230,74,0
38077002506,38,077,002506,216,114,7,1,229,93,15,0,232,90,15,1,228,104,0,221,108,0,289,5,221,108,1
38077002507,38,077,002507,144,70,4,0,153,51,11,0,143,51,13,5,138,70,0,146,63,1,182,3,143,65,0
38077002508,38,077,002508,517.3464568411825,238.60015140779996,22.583116276182803,1.2148043244399453,531.6661239026245,202.5439335610989,29.95136175681058,1.0306815841260577,569.1821932729719,188.73354727276228,14.644545915550005,4.122799454730822,513.2055877264927,229.21930065011662,1.030688231237566,508.3772647204272,236.20107145948143,1.0306948783490744,655.8342789093645,14.276267199364687,512.7761452554005,226.74077457936397,2.030688231237566
38077002509,38,077,002509,443.5784546486072,252.81108109542143,12.746396332117143,4.668699673965236,472.40881572559954,207.8967552735538,20.759157925333987,0.6623188773568148,526.894288344183,168.65111034067056,14.135969151765837,2.7207040808558305,462.16883776005255,222.8314069390401,0.6688123838503213,444.36415014934056,243.98664997549713,0.6753058903438277,606.6647802041895,6.090740026081463,452.99377607445973,233.98043824371635,0.6688123838503213
38077002510,38,077,002510,190.90873531791084,109.91440926776788,7.59259797431966,1.084880059010792,198.86723064450018,93.27859215172367,13.737387170995024,0.36136627987761655,207.54423994620387,89.66086701218221,10.846456931974092,1.0858175222643234,187.65753250614142,113.16248720202553,0.36152252375320504,188.02077371252608,114.24564857840485,0.3616787676287936,264.6630800165788,4.700886515920785,185.13031220513193,115.32802873540624,0.36152252375320504
38077002511,38,077,002511,886.757494589233,491.9844093363361,30.697991632031158,7.120201973248422,953.6319353490816,388.8991176507616,44.34084953527608,0.30849526886097617,1005.6620723037622,344.94425390930826,41.25888830735401,12.159264972813418,902.2934253122538,451.36261440813627,1.3018388713803728,905.9260567328679,455.23102521659956,2.2951824738997693,1188.4528523519798,22.64931239151211,912.885115698398,439.7037397021608,1.3018388713803728
38077002601,38,077,002601,155,34,9,5,163,30,7,0,156,28,11,5,157,37,0,154,43,0,178,0,153,39,1
38077002602,38,077,002602,268,126,7,4,276,113,8,0,262,111,18,11,264,124,0,251,136,1,325,4,245,126,0
38077002603,38,077,002603,413,247.00000000000003,13,6,415.00000000000006,225.00000000000003,26,0,429,207,12,22,395,251.00000000000003,0,383,268,2,516,17,380,245,1
38077002604,38,077,002604,361,145,23,2,357,135,25,0,359,127,24,12,325,166,0,319,177,2,420,6,332,145,2
38077002605,38,077,002605,190.9174894602349,67.97193660624703,1.9994389628987772,6.052614351111283e-5,197.91434557058216,54.97748992092557,2.999097918204655,0,197.9143758336539,52.97820227338557,7.996636117940153,4.997901356596565,170.92691297828833,72.96932349062374,0.9995076399470997,172.92565589053672,71.9701184813942,3.0263071755556414e-5,212.9091088478833,3.9983331905059543,169.92737507526948,62.97415630193748,3.0263071755556414e-5
38079000901,38,079,000901,377.01331034393723,257.0079725751645,12.000358391512677,0,384.01446705238106,236.00665233494752,19.00055330924739,0,385.0151899734102,226.00547674853064,18.000282995610725,11.000766988964784,348.01305242229864,269.0075389037403,1.0000440099404058,338.0122728673502,282.0087899440543,1.0000440099404058,511.0167749112168,15.000490421333893,342.01284493858026,271.0079098032414,5.657592406413933e-5
38079000902,38,079,000902,179,259,10,0,190,237,11,1,224,212,7,4,174,254,1,176,257,1,315,18,179,246,2
38079000903,38,079,000903,162.00057760123593,1222.0003937493836,15.000018385185228,3,192.0005883259273,1152.0003615753094,42.000029109876614,1,256.0005898580261,1101.0003462543218,27.000027577777843,2.0000168530864597,165.00053317037163,1208.000412134569,1.000001532098769,172.00051784938395,1203.0004320518528,3.000001532098769,769.000782902471,55.000022981481536,156.000523977779,1200.0004151987664,5
38079000904,38,079,000904,219.99948614623096,545.9987247083732,13.999967300214697,1.9999953286020995,236.9994464393488,496.9988391576217,13.999967300214697,0,276.9993530113908,464.99891389998817,18.999955621719945,5.9999859858062985,204.9995211817152,540.9987363868679,0,208.9995118389194,537.9987433939648,0.9999976643010497,461.998920907085,22.999946278924146,212.9995024961236,524.9987737580511,0
38079000905,38,079,000905,318.9866259085959,197.99290896707868,8.999655923087397,4.671397900450336e-6,340.98549818234284,169.99414693212125,13.999450280661303,0,353.9848671571729,146.9952630971594,8.999733804891486,15.999230172142457,307.98689322561455,192.99331257482294,0.9999544579608252,291.98769744434645,217.99203461012803,0.9999567936597754,409.98352127922715,11.999540318260426,302.98712858751713,199.99290123994106,0.9999434240759358
38081002601,38,081,002601,296,194,22,0,316,177,18,0,340,155,12,7,293,206,0,289,211,2,428,6,290,199,0
38081002602,38,081,002602,307.00012688648235,160.00007963746188,15.00000457248585,1.000000762080975,323.0001261244014,136.0000743028951,16.00000457248585,0,346.0001413660209,111.00006477688288,16.000003810404873,8.000000381040488,309.00011850359164,158.00008459098822,3.8104048756252485e-7,290.0001177415106,176.0000857341097,2.0000003810404876,414.0001627042882,6.000002667283413,304.00011812255116,163.0000826857858,0
38081002603,38,081,002603,174.01768199895065,79.01109771105311,4.000637189151375,1.0001061981918957,181.01757580075875,67.01035432370985,4.000637189151375,1,183.01969976459668,60.009026846311144,8.00053099095948,6.000053099095948,172.0165138188398,76.01178799930044,5.309909594790723e-5,174.0164076206479,75.01194729658827,2.0000530990959478,219.02267331396976,1.0003716936716354,173.01646071974386,75.0115225038207,0
38081002604,38,081,002604,332.982191114567,208.98882265148498,11.999358238362774,1.999893039727129,330.98229807483983,194.98957137339508,11.999358238362774,0,370.9801588693825,169.99090837680598,9.999465198635646,0.9999465198635645,310.9833676775686,221.98812740971132,0.9999465198635645,308.9834746378414,224.98796696930202,0.9999465198635645,426.9771639817421,6.999625639044952,309.983421157705,216.9883948103935,0
38081002605,38,081,002605,156,96,9,0,144,99,8,0,174,75,7,0,143,104,0,140,110,0,198,6,140,106,0
38083000701,38,083,000701,687.9969905798741,103.99988008611435,16.000055095280572,3.999977621437818,683.9970196141521,102.9998361672158,16.999982751940102,3.434439667486905e-5,515.9985810333794,100.99976200876962,42.99981890792444,134.99882650727284,662.9969914141946,124.99987866465591,0,617.9972301790558,161.99962631984354,7.00001041401777,720.9969300780458,5.000002478945723,647.9971747607315,134.99969172981247,1.0000000849977357
38085003101,38,085,003101,16,130,1,0,26,115,6,0,31,110,2,4,23,122.99999999999999,1,23,122.99999999999999,1,63,6,25,120,1
38085003102,38,085,003102,46.86844708209693,27.62314540059347,3.0642927794263106,0.004945598417408506,48.279920870425315,24.548961424332344,3.079129574678536,0.009891196834817012,38.894164193867454,26.558852621167162,4.1533135509396635,4.316518298714144,42.151335311572694,25.66765578635015,2.009891196834817,40.002967359050444,26.83086053412463,2.009891196834817,50.49258160237389,3.0346191889218597,38.15628090999011,27.677546983184964,2.009891196834817
38085003103,38,085,003103,22.93203322158148,87.73995319561611,0,0,27.917257834968762,75.77541412348664,3.988179690709823,0,31.905437525678582,73.78132427813173,2.991134768032367,0.9970449226774557,21.934988298904027,86.74290827293865,0,22.93203322158148,84.74881842758374,0,51.846335979227696,11.964539072129469,19.940898453549114,87.73995319561611,0
38085003104,38,085,003104,126.05480259281084,47.875073659398936,1.1414260459634649,0.00883912787271656,123.17855038302888,45.81319976428993,2.106069534472599,0,109.87035945786683,41.76016499705362,9.371243370654096,11.034177961107837,115.93105480259281,55.016499705362406,0,108.59516794342959,57.30819092516205,2.017678255745433,135.43488509133766,3,112.85150265173836,56.09605185621685,0
38085003105,38,085,003105,21.11197490924224,205.95592537303395,1.0165030490588949,3.0027505081764825,31.15975639397275,183.8599532652808,12.053077931937414,0,44.19633127685127,174.83478955340036,9.047372346438388,2.0029550773225444,23.10626932374321,201.95021978753493,2.005501016352965,29.128477958301133,196.94155912471336,0.002750508176482484,108.50297855918559,16.093221599576662,29.116862218157017,195.93667181579858,0
38085003106,38,085,003106,15.95599186917628,252.30412143134993,5.983496950941105,0.9972494918235175,27.92298577105849,230.36463261123254,14.958742377352763,0,36.898231197470146,223.3838861684679,13.961492885529244,0,14.958742377352763,251.30687193952642,1.994498983647035,21.939488820117383,250.3096224477029,0.9972494918235175,126.65068546158672,20.942239328293866,20.942239328293866,245.3233749885853,0
38087003901,38,087,003901,105,13,0,1,102,8,2,0,92,10,4,11,101,13,0,97,17,1,104,2,102,12,0
38087003902,38,087,003902,152.0167967257305,19.002684533114326,1.0003240942677132,4.1595903858928814e-5,151.01680539869366,17.002223526146267,3.0004107381010434,2.0797951929464407e-5,120.01543122234914,19.002018998652584,9.000878649120331,21.001294522360666,146.01585046181683,21.00270878309187,0,136.01525085903472,29.00353371131957,1.2478771157678646e-4,149.01721790570662,2.0001282397371893,141.0160186143442,24.0028283498659,0
38087003903,38,087,003903,123,12,1,0,124,12,2,0,117.00000000000001,11,3,8,124,15,0,118,20,0,125,1,123,15,0
38089003601,38,089,003601,584.018895408109,58.001468576326324,17.00000013508332,1.0001832512179056,579.0192617754614,49.00128505494178,22.00000040524996,0,438.0137600513413,44.00091882267261,34.00128397427522,132.00385111232575,575.018894597609,59.00146884649296,1.0001832512179056,540.0183434931221,75.00165317837742,14.000549753653717,599.0194447565127,2.0001835213845456,556.0185274197565,61.001835754178735,1
38089003602,38,089,003602,739.0024240496805,97.00050605160855,22.000037485304336,1,752.0025302580427,82.00038734814481,18.00004373285506,0,583.0019242456226,76.00042483344916,45.000187426521684,143.0003561103912,725.0024053070283,98.00048106140567,1,670.0023115937674,130.00055603201434,23.000037485304336,754.0026364664051,10.000068723057952,694.002367821724,111.00050605160855,2.000006247550723
38089003603,38,089,003603,1932.8812357317377,398.17737513383935,76.83598472828143,5.638103809415673,1963.8739432298848,318.5392019544892,90.90089003527017,0.9475535799342071,1693.3933587699569,327.805630928706,143.32982465475442,212.40680064957238,1906.525115411427,407.5382394484353,3.7497420310029117,1828.397562648973,459.3838710865906,28.20400980998967,2114.3052744407614,26.227958072653422,1830.5085220154224,434.693514956656,1.8748710155014559
38089003604,38,089,003604,1550.6897619019085,203.71260011498305,40.949696208627024,5.346000667914848,1577.6098547826919,162.57281436514674,49.8454584514675,2.049691814601605,1342.8514376989629,152.2816386810859,71.27075426182745,206.99395628835504,1519.1206633376441,207.32572487031177,2.2397813558108925,1425.4698951423534,280.33220198942985,28.71633197377275,1594.763477047285,12.698976539378483,1461.3505369187328,219.0949002729941,1.1198906779054463
38089003605,38,089,003605,267.12913106648256,59.0160736572265,8.003250852023337,4.5150722546339017e-4,268.13138860260983,52.012822805203164,8.003973263584077,1.0001806028901854,230.11170288757964,46.01182948930714,14.005598689595747,37.01751848034798,262.12642202312975,61.01634456156177,1.8060289018535607e-4,251.11838519451652,69.02266566271827,2.0024381390175026,275.1320207127255,2.0009933158960194,250.12163604653983,62.0172475760127,9.030144509267803e-5
38089003606,38,089,003606,238,35,6,0,244,31,3,1,204,32,8,35,229,35,0,212,47,4,242,2,225,36,0
38089003607,38,089,003607,487.99986155914416,83.99997617001662,21.999993758813876,1.9999994326194432,499.9998581548608,70.99997985799024,15.999995460955546,0,420.99988056639285,66.99998099275135,26.999992340362486,76.99997815584857,481.99986326128584,90.99997418418467,0.9999997163097216,449.99987233937475,115.99996709192772,9.999997163097216,511.99985475057747,7.999997730477773,467.9998672329497,85.99997560263607,0
38089003701,38,089,003701,6310.2998712998715,1564.093951093951,203.2110682110682,30.015444015444015,6523.384813384813,1214.8751608751609,242.24967824967825,8.002574002574002,5586.643500643501,1231.900900900901,411.3938223938224,746.5817245817245,6219.2277992278,1510.1196911196912,13.01029601029601,5930.014157014157,1730.2612612612613,84.07722007722008,6959.799227799228,88.07207207207207,6110.019305019305,1568.194337194337,15.005148005148005
38091002301,38,091,002301,129,64,12,0,145,54,3,0,139,58,5,4,136,66,0,140,61,0,167,3,135,65,0
38091002302,38,091,002302,146,84,13,0,156,77,6,0,152,82,5,2,148,82,0,140,91,0,193,2,138,91,0
38091002303,38,091,002303,121.12680126026034,90.34867962855485,2.9785278998424674,0.9928426332808225,129.0695423265069,77.44172539590416,3.97137053312329,0,141.97649655915762,65.52761379653428,4.964213166404113,2.9785278998424674,113.18406019401377,95.31289279495896,0,112.19121756073294,98.29142069480142,0.9928426332808225,174.74030345742474,5.957055799684935,120.13395862697952,90.34867962855485,0
38091002304,38,091,002304,126.86342980022333,79.64519540143094,8.020851850029512,3.0069247729211694,137.9198358900507,71.55276988420965,8.02800921674869,0,148.01210634474,64.46742420244155,5.035399177265875,2.0213170376255274,125.80624839773591,90.6801293911008,0,121.79940115608073,95.70121383492832,0.0071573667191775145,180.24581844596077,6.042479012719049,129.85603983970614,85.64473021383493,0
38091002305,38,091,002305,132.7066584746579,74.66885176135737,2.108492987832004,2.01807707463128,139.7970530098276,64.52421684028053,4.10848687982314,0,136.48964806695844,63.6146358074857,4.198902793023863,6.16273031973471,126.59817770284364,72.6507746867261,0,126.39926269380204,74.84968358775882,0.018083182640144666,162.9778145941271,0.9999969459955679,120.65244557479066,73.57843890216108,0
38093001201,38,093,001201,692.9675235167891,374.98242614544864,24.99882840969658,4.999765681939316,720.9662113356493,304.98570659829824,41.99803172829025,0,747.9649460181216,262.987674870008,33.998406637187344,34.99835977357521,674.9683670618076,346.9837383265885,1.9999062727757262,661.9689762887654,364.98289478157005,3.9998125455514524,850.9601190660716,10.999484500266494,640.9699604246202,338.9841132354856,1.9999062727757262
38093001202,38,093,001202,1109.0343490281164,546.0122830385352,47.001086994560644,9.000108699456064,1144.034022929748,449.01054384723824,54.0015217923849,1.0001086994560644,1188.035436022677,406.00815245920484,56.001413092928836,31.002391388033416,1045.032066339539,528.0117395412549,2,1046.0313054433466,543.0123917379914,5.000326098368193,1289.037175213974,16.00032609836819,1003.0330446346436,505.0113047434307,4
38093001203,38,093,001203,766.6153990600845,352.9148489951476,29.40969135712873,6.862172252638929,773.4776269777387,287.23379501338866,40.19300549517691,0.9803063457330415,792.1035588766971,252.92248843007184,49.015846104297204,34.31133441582449,685.2488312314289,352.91523865025454,1.960640523973721,683.2881350424399,361.7380514268672,5.566501527599077e-5,839.1593767721886,12.744177322083006,645.0559927312978,361.73816275689774,0.9803063457330415
38093001204,38,093,001204,761.0836315396876,365.0660975746353,46.37065545004289,2.091384271553992,758.8793440423271,306.61756660279536,51.51443870957303,2.016115454349691,761.0083627224833,272.2495178573452,74.59627181093856,40.49166392570349,722.0623841436026,352.34709980953437,1.073917942228609,722.3070077995166,350.51915639819543,3.0147645793739986,851.2617907636252,19.143688214171526,676.0868899838823,361.4854795691617,0.01881720430107527
38093001205,38,093,001205,595.0104544818178,222.4876658662249,16.062140248881843,5.002701749951385,580.0077527318664,194.40931511763475,28.068894623760304,0.002701749951384484,583.0104544818178,181.36338536846122,38.099964748201224,25.05403499902769,534.9591212327415,236.4701044915409,1.0013508749756923,533.9591212327415,235.46740274158952,2.004052624927077,634.1306823546544,9.025666624538152,496.89698098385963,234.48226236632212,0
38093002901,38,093,002901,242,41,4,1,235,40,9,0,225,34,9,18,223,48,0,225,43,0,249,0,233,39,0
38093002902,38,093,002902,152,37,6,2,150,29,6,0,144,28,13,7,140,42,0,139,45,0,168,1,142,41,0
38093002903,38,093,002903,316.0762994291077,113.01182183900772,10.002473232597882,1.0000854415945704,313.07342113799524,97.0086309036166,14.005505544921466,0.999541078316597,326.0681003832041,75.01297048329074,13.004686575273315,22.001560432604098,295.06953667214145,108.01342435671948,9.372722427381177e-5,288.0692001473161,114.01413049946288,3.00069811391948,342.0677706982324,2.999758825117875,304.0661440332207,104.01213545742651,9.372722427381177e-5
38093002904,38,093,002904,628.4940901710405,154.96790816989088,19.751787739229268,1.166278916008165,610.1444398708245,131.05121258569088,33.006810245926175,0.03374410646178061,608.3848314042037,118.32133097222831,30.20994551127964,32.942824255276,576.6353204724724,157.4315899832536,0.13357553693776775,568.0763559584511,165.72591045559653,6.028200186568158,616.8219441446072,2.2995141700092265,584.5633588849184,148.7067067147422,0.03339388423444194
38093002905,38,093,002905,439.1953352769679,68.33819241982508,5.058309037900875,1.0233236151603498,435.2069970845481,59.326530612244895,12.06997084548105,0,399.3790087463557,50.36151603498542,23.20991253644315,31.606413994169095,424.18367346938777,75.38483965014578,1,426.0204081632653,72.5131195335277,3.0233236151603498,454.3935860058309,1.0233236151603498,432.0087463556851,67.47813411078717,0
38093002906,38,093,002906,584.3998417775285,171.0900752808235,18.590776652571,1.1379294886001434,587.5373900291484,150.7705595116436,16.807625300505336,0.01971400251477293,591.9116005679247,129.08141843350853,19.984906780871935,22.68925568336213,541.7652497560587,185.08997050118597,1.039440869017537,538.7262104722693,187.26734085880366,1.9999646832325384,632.8572680945236,7.2560058121473245,530.9580475596941,191.2672091805253,0.01971400251477293
38093002907,38,093,002907,710.3199858824375,229.4674025780256,21.812559915291164,4.739573498257435,699.8813794079206,202.9130771179547,29.40420728928774,0.9477685632166682,706.514297986089,182.05340054109888,35.08862662206547,27.5086701628544,656.2606436703827,242.73762382740716,3.791074252866673,668.5750588526325,251.2733863537499,0.9521526562612348,775.7057871939504,8.531378433298203,654.3709520013422,250.31319619357365,0.9477685632166682
38095001501,38,095,001501,563.9924815688464,175.9976538229024,17.999760050069565,0,576.9923082716743,152.99796042559132,14.999800041724637,0,574.9923349327778,130.9982536977285,21.9997067278628,27.999626744552657,546.992708188225,185.9975205173855,0,515.9931214353276,222.99702728697295,1.9999733388966183,649.9913351414009,0.9999866694483092,522.9930281214657,199.99733388966183,0
38095001502,38,095,001502,144,50,3,1,156,41,1,0,145,37,4,9,139,51,0,130,64,2,168,1,138,55,0
38095001503,38,095,001503,122,91,4,1,133,77,2,0,141,66,4,5,116,90,0,106,104,0,164,1,110,92,0
38097002001,38,097,002001,89,45,4,0,96,34,7,0,101,28,6,4,94,42,0,90,47,0,126,2,94,41,0
38097002002,38,097,002002,118.14527101163046,76.06144393241168,5.0048277375466315,1.0008777704630238,140.1553653719552,58.0513495720869,1.0048277375466315,0,143.16194865042792,51.04476629361422,2.0021944261575597,5.004388852315119,131.14570989686197,64.06188281764318,0,125.14219881500988,71.0658327847268,1.000438885231512,160.18872064955013,4.001755540926048,132.14439324116742,62.06188281764319,4.3888523151195964e-4
38097002003,38,097,002003,60,34,3,0,62,32,2,1,67,26,0,2,57,34,0,58,34,0,78,3,59,35,0
38097002004,38,097,002004,474.60693224532156,304.50896399538954,25.878840944399265,1.9791941103878554,506.6473317849201,265.566271320993,31.716878269324734,0.9895970551939277,527.1551211768378,242.9299703093303,24.864357637645814,11.949823417005705,489.4260018216709,305.4487885474644,0.04977250311904821,491.18121966802306,300.69989328397094,1.0144833067534518,688.5399529353136,22.91004977881748,499.3966311282888,287.6360415539737,1.0144833067534518
38097002005,38,097,002005,144.39306775467847,69.49103600461048,6.121159055600735,0.02080588961214457,159.35266821507992,55.433728679007,2.283121730675265,0.010402944806072284,148.8448788231622,60.07002969066972,5.1356423623541865,3.050176582994295,143.57399817832908,67.5512114525356,1.9502274968809519,134.81878033197694,75.30010671602905,0.9855166932465482,192.46004706468636,6.089950221182518,146.6033688717112,67.3639584460263,0.9855166932465482
38097002006,38,097,002006,272.34811836867794,163.6083934522461,6.983285086376358,0.9976121551966226,295.2931979382003,135.67525310674068,10.973733707162848,0,311.2549924213463,122.70629508918458,6.983285086376358,3.9904486207864904,281.3266277654476,150.63943543469,0,258.38154819592523,173.58451500421234,1.9952243103932452,379.0926189747166,3.9904486207864904,271.35050621348137,152.63465974508327,0
38097002007,38,097,002007,150.65188163132203,59.39160654775389,2.0167149136236415,0.002387844803377393,150.70680206179972,53.324746893259324,2.026266292837151,0,152.74500757865374,53.29370491081542,4.016714913623642,2.0095513792135096,144.67337223455243,57.360564565309986,0,133.61845180407474,67.41548499578766,0.004775689606754786,178.9073810252834,2.0095513792135096,140.64949378651863,59.36534025491674,0
38097002008,38,097,002008,343.0691745212263,166.0590204630646,11.004442400445724,2.000951942952655,367.07710737916506,135.04950103353806,11.005394343398379,1.0003173143175517,363.07869395075284,133.0491837192205,10.003490457493069,7.001586571587759,348.073616921672,158.05679926284176,0,331.0713957214491,171.05838583442952,0,446.10756955365,10.003173143175516,348.0682225782736,158.06060703465238,3.173143175516851e-4
38097002009,38,097,002009,151,94,9,1,159,87,7,0,158,82,6,8,160,91,0,148,102,3,223,4,157,92,0
38097002010,38,097,002010,257,144,14,1,268,135,12,0,263,131,13,10,261,149,0,260,151,0,347,6,260,146,1
38097002011,38,097,002011,244,151,9,0,262,128,7,0,272,116,7,8,250,144,0,232.99999999999997,162,0,342,3,247,146,0
38097002012,38,097,002012,217.93082547877373,185.9409795369354,13.995557599554276,2.9990480570473452,242.92289262083494,155.95049896646194,16.99460565660162,0.9996826856824483,247.92130604924716,154.9508162807795,10.996509542506931,4.998413428412242,231.92638307832803,178.94320073715826,0,224.92860427855086,183.94161416557048,0,338.89243044635,9.996826856824484,214.9317774217264,190.93939296534765,0.9996826856824483
38099001001,38,099,001001,1065.0014609902905,456.0005706976618,32.00001817123814,6.999998452937522,1115.0015206217106,378.0004819135582,33.000017950229214,2.000004606686899,1063.0014967732416,345.00040842757676,32.00003331735239,114.000106071306,1004.0014441796063,471.00054213900415,5.048704749945609e-6,969.001386281757,500.0005710706785,5.0000140410696226,1274.001677332072,20.000035969459493,981.0013684835357,466.0005735362773,2.000004606686899
38099001901,38,099,001901,2260.082251082251,877.4588744588744,63.05194805194805,24.014430014430015,2371.116883116883,704.4040404040404,83.04617604617604,4,2399.1688311688313,630.3665223665223,88.03751803751804,74.02308802308802,2209.030303030303,873.5050505050506,4,2129.059163059163,938.4588744588744,18.01154401154401,2689.341991341991,39.00865800865801,2187.056277056277,893.4848484848485,6
38101000301,38,101,000301,635.9060368344927,146.63442067983163,20.21716078962798,6.031431166919839,642.9903295094141,135.4158312007982,22.302882153954815,2.0071434470272362,609.9574696530889,127.2672475026317,34.36145841957815,35.14286894054472,610.9246097967635,175.68013874080594,1.024287719892603,601.8903212510328,179.72299942296937,4.032859856325286,713.8718308725751,19.17144272865367,631.9117515921146,152.68013874080594,2.020001651676261
38101000302,38,101,000302,848.3821489882939,242.00413365621668,29.17532412565453,3.3670591370891803,855.4841612107815,209.03430813902722,38.18685017551982,2.007618880260217,841.7251442076073,182.92123221211915,57.09980882705792,36.382402476890014,850.585977974319,243.73146786135482,0.41694647475038077,830.2049782333742,257.66216870707325,6.219066746545536,978.0611567748566,18.023052099730588,852.2502291694907,239.0189989509619,0.3433676850885489
