GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOFUE,G16PREOWRI,G16USSRHOE,G16USSDGLA,G16USSLMAR,G16USSIGER,G16USSOWRI,G16HALRCRA,G16HALDIRO,G16HALLSEA,G16HALOWRI,G16GOVRBUR,G16GOVDNEL,G16GOVLRIS,G16GOVOWRI,G16AUDRGAL,G16AUDLRIE,G16AUDOWRI,G16TRERSCH,G16TREDMAT,G16TRELOLS,G16TREOWRI,G16INSRGOD,G16INSDBUF,G16INSLBAT,G16INSOWRI,G16PSCRFED,G16PSCDHUN,G16PSCLSKA,G16PSCOWRI
38051002806,38,051,002806,141.32734658778804,17.060774009034525,7.019200480132445,0,0.002828854314002829,0,0.002828854314002829,145.39772423131492,11.018856765809259,3.005399922885616,1.999828142838407,0,137.36163655387926,14.052545231834904,5.008056920038026,0,141.37260825681207,10.035915820274072,3.0138864858276246,0,124.33163622797558,18.05503037182572,0,111.29597819344389,29.099346826461005,9.013370914342845,0,120.29237598190272,16.058031083301316,5.04200317180606,0,125.3372080080228,14.046887523206898,6.016457554399238,0
38053000401,38,053,000401,41.000090921826974,183.00001014941324,5.000004651814404,8.000000422892219,1,0,7.000001691568873,85.00010022545578,132.00000549759883,13.000001691568874,5,1,24.000091767611416,213.00001057230546,6.00000296024553,8.457844370027032e-7,61.00009219050363,163.00001141808988,8.000002114461092,2.0000004228922186,66.00008753868923,140.00001184098213,2,39.00008584712035,163.00001099519767,25.000005920491056,2,17.000082463982608,217.00001099519767,7.000008034952152,0,39.000086692904794,172.00000972652103,19.00000592049106,1
38053000402,38,053,000402,21,132,2,12,2,1,7,54,104,9,5,0,16,159,4,0,41,120,13,0,41,125,1,28,124,21,0,12,159,6,0,30,128,14,0
38053003901,38,053,003901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38053003902,38,053,003902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38053003903,38,053,003903,339.588552286139,32.767316448662534,15.887183732684866,0,4.964744916464021,0,6.950642883049629,354.4827870355311,20.85192864914889,13.901285766099258,7.943591866342433,0.9929489832928041,338.5956033028462,36.739112381833756,18.866030682563277,2.9788469498784123,355.4757360188239,25.81667356561291,17.873081699270475,0.9929489832928041,328.6661134699182,43.68975526488338,3.9717959331712165,319.7295726202829,30.781418482076926,26.80962254890571,2.9788469498784123,311.7859807539405,38.72501034841936,26.80962254890571,2.9788469498784123,309.8000827873549,31.774367465369732,29.788469498784124,2.9788469498784123
38053003904,38,053,003904,224.0553062023677,14.521191673946442,12.610055125463145,1.9379461999578276,0.9716540651263669,0,1.9433081302527337,231.83390065367354,14.515829743651535,8.712715004367864,0.9662921348314607,0,224.01777269030333,21.344217851010633,8.728800795252583,0,229.84233515076664,17.43615386932554,6.8176642467692865,0,212.36864776937674,27.17950417206374,0,203.69346627707324,20.329668343525018,17.484411241979696,0,197.87962767719975,24.227008464620297,13.587071120884417,0,202.71645028165196,13.570985329999699,25.20402446004157,0
38053003905,38,053,003905,1174.2166175923428,99.36333066808147,44.53239413122717,1.1538519379629206,8.00666514436057,1.0012381462979612,15.125591004977473,1201.8562116351864,65.98142797211158,46.00416957653481,16.107360730908006,1.03002709858469,1167.7688048701184,91.46275052295147,64.47120499535811,2.017462535379508,1230.8125286314848,63.91961260713588,33.300682533728406,1.01575097576937,1128.5339677259274,126.43394930640183,1.0307372185529557,1081.2560845333896,109.22363037098859,85.85017200735378,0.10064297967550705,1071.0552143756577,120.25543064613944,69.85690302240776,1.087605003158148,1086.411516545079,83.8458629133244,83.88580519896388,2.017462535379508
38053003906,38,053,003906,1150.4250682713364,173.9077312573081,61.30359947119907,9.861527841977455,5.948655824153338,0.9900129473153372,18.793089718468778,1203.7699625328369,119.55137869783898,36.6690806818434,21.754550420153475,2.9614607016846968,1125.7562369209356,155.1446650297539,80.11813454032114,2.965749771815354,1245.2947484083825,106.72839015417684,33.65615113859081,1.975736824500017,1091.088627484376,173.03781227365113,2.9614607016846968,1022.8720936624923,170.00772644987592,106.8227496970513,6.900067140292759,1005.0861731718614,172.02635397568253,102.81122906622205,6.9043562104234155,1041.6222926796545,119.62858196019081,110.7570670655287,2.965749771815354
38053003907,38,053,003907,83.09682097291407,1.9785055271170893,4.946241483283542,0,1.9784949753804681,0,1.4068982161669901e-6,87.05381830989064,1.978502361596103,1.9784967340032382,1.9784949753804681,0,82.10757717833165,4.946248517774623,3.9569917093837064,0,84.086077781305,5.935489498560607,0.9892504773489433,0,78.1505896896426,6.924739975909549,0,74.19359727680978,4.94624570397819,5.935488795111499,0,72.21510194970476,6.924739975909549,3.9569941714555847,0,75.18284529208685,5.9354902020097144,3.9569948749046926,0
38053003908,38,053,003908,171.28718741678696,6.2370630966590195,9.611502019468245,1.0466740201017963,1.0957138759842548,0.008748906386701663,2.139668092893636,180.57066601366654,4.977839802519848,3.638854006783265,0.19519574369985196,0.008748906386701663,164.4303756066486,17.110888183419487,6.729367848222029,0.017497812773403325,170.04910728686949,8.9865138714523,10.240515488893134,0.008748906386701663,153.93656928907643,24.43441815795548,0.008748906386701663,157.0610266832085,8.500076182809433,17.91357426236188,0,153.8382569018521,14.575707290349492,11.794198622888315,0.008748906386701663,155.14079727138946,9.026660538512175,16.203215227836672,0.017497812773403325
38053003909,38,053,003909,215.32740086349614,24.18728448366452,11.017519992216265,1.0098571893750323,0.001095290251916758,0,4.00876063044646,237.35477381616525,13.162097459684839,4.017522952461794,0.01642935377875137,0,217.29673189065804,25.231095670848973,7.020807554540889,2.00109444446748,218.333971336331,27.18618792473595,5.0219036905772425,0.9999995771077815,207.31864192461853,28.188378082347565,0.002190580503833516,203.28907077938567,26.196045959895418,14.042710399333695,0.002190580503833516,195.27264480874467,26.235476408964423,19.021897770086184,0,205.3000228361204,23.186189616304823,14.04051981882986,0
38055000401,38,055,000401,496.2818112628648,119.29807913143385,37.08287090089964,1.0053714684914983,3.0072893818018165,2.001150747986191,4.015729511589824,569.4371864986188,82.1987187653446,16.03376248598594,8.02877525576781,1.0011514035974944,530.3128847365484,114.27545168803992,24.089774733205484,0.001534986259558069,550.3992032921276,105.24629481644396,17.04143348361591,1.0038358266206366,502.2403731899698,113.32494499683828,3.005370812880195,442.145998742876,164.3755759413968,41.11394568580592,5.001534330648255,473.1816679967801,135.30307357337634,35.12775597286282,0.002685078634445723,500.2514951203357,112.25550014472218,40.11356406997777,1.0015343306482547
38055000402,38,055,000402,23.857142857142858,183.89880952380952,2.982142857142857,13.916666666666666,1.9880952380952381,2.982142857142857,11.928571428571429,76.54166666666667,131.21428571428572,11.928571428571429,8.946428571428571,0.9940476190476191,21.869047619047617,214.71428571428572,2.982142857142857,0,42.74404761904762,169.98214285714286,15.904761904761905,0.9940476190476191,58.648809523809526,141.1547619047619,1.9880952380952381,41.75,155.07142857142858,23.857142857142858,1.9880952380952381,13.916666666666666,213.7202380952381,6.958333333333333,0.9940476190476191,32.80357142857143,166.00595238095238,22.863095238095237,0.9940476190476191
38055000801,38,055,000801,3340.4132271474564,776.9749278376839,215.97266945418107,13.997623055102034,18.991870793164658,2.9987155753087267,41.004163818235625,3745.312248451029,518.0640410656702,88.00576078942177,74.97514286175543,3.002335291913122,3421.338767052286,718.0435867800356,233.97944217291763,4.005520706801026,3646.3111816947703,642.0435362932593,108.00084659683816,9.99933602182368,3232.4991443445842,846.8871570731558,13.997628814788152,2986.401889752517,979.0223060427337,296.94890830656055,4.005520706801026,3079.401870712468,790.0453295680918,332.9479585526444,7.000622725658091,3261.385451851165,666.0332923737695,295.9638111567222,3.998290513821335
38057000401,38,057,000401,4.142857142857142,6.101190476190475,0.017857142857142856,0.08333333333333333,0.011904761904761904,0.017857142857142856,0.07142857142857142,6.458333333333333,3.7857142857142856,0.07142857142857142,0.05357142857142857,0.005952380952380952,3.1309523809523805,7.285714285714285,0.017857142857142856,0,5.2559523809523805,5.017857142857142,0.09523809523809523,0.005952380952380952,3.351190476190476,6.845238095238095,0.011904761904761904,3.25,6.928571428571428,0.14285714285714285,0.011904761904761904,3.083333333333333,7.279761904761904,0.041666666666666664,0.005952380952380952,3.196428571428571,5.994047619047619,1.1369047619047619,0.005952380952380952
38057003301,38,057,003301,232.15732368896926,84.69258589511755,17.93490054249548,0.9963833634719711,0,0,5.978300180831827,252.08499095840867,78.71428571428571,11.956600361663654,1.9927667269439422,0.9963833634719711,221.1971066907776,96.64918625678119,21.920433996383363,1.9927667269439422,240.12839059674502,87.68173598553345,12.952983725135624,0.9963833634719711,243.11754068716095,68.750452079566,0.9963833634719711,187.32007233273055,121.55877034358048,20.924050632911392,1.9927667269439422,198.28028933092224,105.61663652802893,24.909584086799278,0.9963833634719711,215.21880650994575,87.68173598553345,24.909584086799278,0
38057003302,38,057,003302,165,28,5,1,0,0,4,175,14,10,5,0,166,23,12,0,176,22,6,0,162,32,0,141,43,12,0,155,30.999999999999996,10,0,153,30.999999999999996,13,1
38057003303,38,057,003303,1267,292,83,7,4,2,30,1398,222,36,26,2,1314,278,75,1,1378,247,27,2,1345,210,7,1141,395,78,3,1213,315,75,1,1252,280,77,3
38057003304,38,057,003304,1681,174,69,10,12,2,25,1791,123,32,25,2,1708,181,75,2,1752,151,53,4,1704,186,3,1537,267,88,3,1580,213,104,2,1626,160,104,2
38057003305,38,057,003305,202.34129322990458,21.340236125238327,13.122136044957347,2.0348960128449565,3.017448006422478,0,1.0174480064224782,211.42853326201697,18.270444099548413,8.104688038534869,2.069792025689913,0,193.30639721705964,32.29661610918213,15.244272089914695,0,202.45470527165068,25.28789210597089,8.08724003211239,0.008724003211239133,202.14936515925731,33.51471618946311,0,182.1231931496236,39.34023612523833,14.235548086703457,0,184.97488509503253,33.366408134872046,12.322788118815847,0,194.02722911429998,25.348960128449566,10.261720096337173,1.0087240032112392
38057003306,38,057,003306,210,16,2,0,2,0,0,210,11,1,2,0,203,15,6,0,203,15,4,0,204,17,0,187,25,9,0,190,15,13,0,185,13.999999999999998,21,0
38059003101,38,059,003101,222,36,10,0,1,0,3,238,25,4,3,1,230,25,15.000000000000002,1,228,36,6,0,206,32,0,196,41,11,0,192,35,18,0,209,28,11,1
38059003102,38,059,003102,220,25,3,3,0,3,3,237,12,4,3,0,220,19,10,0,225,21,5,0,193,28,0,185,40,8,1,189,30,12,1,194,24,7,0
38059003103,38,059,003103,542.5319382170087,100.09370605571003,29.796220553112587,2.9119136343274543,0.9824390306024623,0.0044254321849915845,7.775429033304858,591.742391476366,74.93087842795529,11.576847622349952,10.532452541157607,0.017701728739966338,556.9233399656164,92.45546542013992,33.677296921487525,0.9514610053075212,586.688582493434,74.16971100660241,20.2152290172625,1.929474603724992,524.5780912173456,116.12250388383318,0.030978025294941095,484.33350133459027,129.65537870301807,47.87397965395549,0.9603118696775044,508.1023247385383,89.57010437892241,50.79031872046794,0.013276296554974755,530.9993449165087,84.66233465809509,40.31982222990021,0.9514610053075212
38059003104,38,059,003104,464.96868859224725,124.10072093239422,36.0316686427043,14.948227799313178,3.9898226530050684,0,14.972240415999934,519.1530634714182,97.94435677323067,18.978071480129508,15.960891453132724,0.9966552426950419,481.99987397924775,129.01516097803406,34.999794895535345,3.983419288555267,506.1677301763586,107.94452686354255,27.955972869947136,1.9917096442776334,462.14040781651966,135.86848291124068,5.9799314561702515,408.1801506930917,156.9199069323828,55.91034489878182,1.990108803165183,432.0710613777486,136.9563860973454,52.93158505848385,1.990108803165183,431.15925071401347,119.93800743924452,61.91268813052638,1.9917096442776334
38059003105,38,059,003105,1244.1357850571578,310.0611207164232,99.01791433366643,8.00177276308989,9.00104762681237,2.0002065078565336,38.003450283442255,1396.168994190034,209.0432365578162,61.00783692857787,20.002065078565334,1.9999698249405944,1270.149357073426,270.0543870472172,141.01562387700733,3.0004281032427698,1363.1597880789607,245.0495572113091,63.01135699725756,3.0001914203268307,1230.1516173550258,307.0486217844675,7.001314484787715,1126.1288081177731,337.0626068164487,137.02136461710867,3.0001914203268307,1152.135042963647,269.0558222322425,157.0191694031871,3.0004281032427698,1185.138332001822,230.05025689008653,155.0208563586581,1.0004582783021754
38059003106,38,059,003106,369,170,33,7,3,1,13,459,119,11,10,0,398,156,38,1,446,129,17,0,390,144,1,361,164,43,0,351,167,44,0,356,150,49,0
38059003301,38,059,003301,678.3592276560232,109.38733329468123,38.13225436226491,4.009437206884623,6.037822975249705,0.009466865969108122,3.0094446216557444,743.6332848090044,70.16988455346547,18.085068327841793,11.0377859013941,0.9999925852288788,704.5105047274798,95.2359672459712,36.151202923745366,1.9999851704577576,733.5197565650864,83.2928574190393,25.10395015638216,0,652.0091463992153,117.50087636814155,1.9999851704577576,639.9713679125923,125.45348272012704,40.27424252225929,0.009466865969108122,640.028169108407,100.34953256374489,47.25525688692323,0,653.1795425718882,92.29279068609921,45.170069922743494,0
38059003302,38,059,003302,1179.0187688869503,222.00467713420784,66.00149366544058,7.000120700237622,9.000135787767325,3.017505940547923e-5,19.000573326128706,1284.021062191465,152.00315329370787,34.00092033931187,22.000301750594055,2.0000301750594054,1192.0191611627224,192.00407363301974,102.00212734168808,4.5262589108218846e-5,1271.020564302985,171.00369644477718,45.000950514371276,1.0000452625891083,1143.0185576615345,242.00463187161876,6.0001056127079195,1039.0169885584453,263.0050844975098,130.00206699156928,1.0000452625891083,1089.0173808342176,213.00405854549004,108.00236874216333,3.0000452625891083,1105.0178787226978,181.00347013183162,124.00233856710392,2.000015087529703
38059003303,38,059,003303,137,15,5,0,1,0,0,139,11,5,2,0,131,20,7,0,133,20,5,0,123,20,1,117,26,11,0,119,18,16,0,121,18,11,0
38059003401,38,059,003401,1267.9919455973775,363.5229262750063,99.51479939951098,16.032869505526538,7.993575622893808,0.9986984258993293,45.04716496897968,1474.5997160430147,241.28109939374986,48.169958226349074,26.22830967643522,3.988373696821972,1310.233037969631,349.38084245131535,120.54354424853949,1.0283666686998851,1402.7360833658267,283.1149099523355,74.32609140363249,8.026453869082037,1276.357149754589,348.1428066881628,6.98446897451996,1169.6069657893622,410.22708422889053,119.00401105229986,3.025763520498544,1191.2105936863875,339.3658435282862,136.00508395154284,2.994490276004152,1229.736746553799,300.37098381261507,123.74571222414752,1.031576672087558
38059003402,38,059,003402,1414.7316081436577,445.2860248638471,130.790289814269,13.977588224425695,5.990394953325297,0,28.953575607738937,1696.2801709499468,267.5709745818633,44.92796214993973,24.95997897218874,0.9983991588875496,1486.6163475835613,407.34685682612024,107.82710915985535,1.9967983177750992,1665.3297970244328,298.52134850737735,58.905550374365426,0.9983991588875496,1512.5747257146377,337.45891570399175,5.990394953325297,1370.8020451526056,434.3036341160841,116.8127015898433,0,1376.7924401059308,395.36606691946963,120.8062982253935,0,1428.7091963680834,331.46852075066647,136.7806847675943,0.9983991588875496
38059003403,38,059,003403,635,272,88,21,8,4,16,731,208,42,28,1,638,273,91,2,699,232,59,3,580,296,8,544,293,102,1,535,276,113,2,564,241,111,3
38059003404,38,059,003404,593,213,52,7,6,0,15,726,135,13,11,0,645,155,67,1,701,150,26,1,639,167,4,575,227,52,1,585,177,62,1,604,165,72,1
38059003405,38,059,003405,652.8454460558918,277.93420214936896,81.980592000893,7.998106536672488,4.998816585420305,0.999763317084061,16.995976390429036,802.8099436185009,195.95361014847595,36.99124273211025,9.99763317084061,0,711.8314817638515,246.94153931976305,74.98224878130458,1.999526634168122,761.8196476180544,224.9467463439137,51.987692488371174,0.999763317084061,718.8298249834398,224.9467463439137,5.998579902504366,615.8542033237816,285.93230868604144,98.97656839132203,0.999763317084061,643.8475762021352,252.9401192222674,90.97846185464955,1.999526634168122,659.8437892754803,226.94627297808182,97.97680507423797,1.999526634168122
38059003406,38,059,003406,392,166,56,10,8,1,20,495,125.00000000000001,23,10,1,423,170,54,0,476,128,36,2,416,164,3,377,175,71,0,374,167,68,0,398,151,63,1
38059003407,38,059,003407,467.3571438535979,147.7936443491256,56.91704328848316,12.980513302833756,0.9990841607329787,1.996876141915679,15.978196511549452,533.2689596742952,108.84572968817628,30.954379922051963,22.965324738928913,3.993924574438062,473.35113194617566,159.77317829455262,63.9076173279967,2.995271140221843,503.3109072632689,140.7979877367143,43.935754677919235,3.9942691556514696,429.4189092256938,191.72164594974316,9.984553000185098,398.4595328760475,173.75587698904002,82.8769500052071,6.989023424053201,396.4645519308055,174.74824181611157,78.88483448213942,4.9922334274408735,411.44375042692536,155.77537718146374,75.88861574358071,4.992061136834169
38059003601,38,059,003601,379.6587067700954,38.65976387476167,13.877863955042653,3.9651039871550435,1.9825519935775218,0,1.9825519935775218,389.57146673798303,30.729555900451587,11.895311961465131,7.930207974310087,0,375.6936027829404,33.70338389081787,27.755727910085305,0,392.5452947283493,32.71210789402911,9.91275996788761,0.9912759967887609,357.85063484074266,58.48528381053689,0,354.8768068503764,38.65976387476167,26.764451913296543,0,338.02511490496744,41.633591865127954,36.67721188118415,0,343.9727708857,39.65103987155044,29.738279903662825,0.9912759967887609
38059003602,38,059,003602,456.4775090923385,40.59778280430776,13.862657542934357,0.9901898244953112,3.960759297981245,0.9901898244953112,0.9901898244953112,485.1930140027025,17.823416840915602,8.911708420457801,3.960759297981245,0,472.32054628426346,24.75474561238278,15.84303719192498,0,473.31073610875876,30.69588455935465,10.892088069448423,0,419.84048558601194,52.48006069825149,0,415.8797262880307,47.52911157577494,28.715504910364025,0.9901898244953112,421.8208652350026,36.637023506326514,26.735125261373405,0,437.66390242692756,30.69588455935465,17.823416840915602,0
38061000201,38,061,000201,788.9838468100355,129.99344269123543,33.99901918035762,4.999702556541868,7.99925523991914,0.9999069049898925,8.999666239686249,854.9805590764394,74.99587441131284,26.99967084542837,12.998957796461008,0,809.9812196884536,101.99604935151842,45.998070071828735,0,816.9814081813449,100.99614244652854,42.99801329367425,0.9999069049898925,773.9832268560783,128.99437594420755,1.999813809979785,740.9826022963789,144.99439870837747,56.99771815308717,1.68031592405621e-4,772.9819756983492,98.99649666814115,66.99661917139369,1.999813809979785,733.9844301825965,96.99685088975377,83.9963808089611,0
38061000202,38,061,000202,340.92680981039007,32.99791117525738,12.997574767048635,1.0000354394124589,7.447600808596659e-4,9.309501010745823e-5,2.999547748176732,357.9256434752098,16.999671519910727,12.996923101977881,1.0007801994933185,0,336.93048494815463,32.99530451497437,13.998261871531845,0,341.928986435035,32.995211419964264,11.99884265777768,9.309501010745823e-5,328.9305738128954,37.99566790205688,1.8619002021491647e-4,306.93696246159953,46.99328710147589,17.997565774090713,0.9995699643619216,320.9339210029899,33.99459519430597,16.998926759829867,1.8619002021491647e-4,313.93330054706223,34.993978968647674,24.997069089897067,0
38061000203,38,061,000203,133,14,7,0,6,0,1,132,13,11,3,0,127,11,21,0,123,22,13,0,116,32,0,118,18,16,0,105,22,19,1,118,11,20,1
38061000401,38,061,000401,175.9857075778497,44.99899968321076,13.998986235796592,2.1087450146401072e-4,0,1.6221115497231593e-5,2.999867346344362,201.9844551791027,25.999947963799784,4.999659955726957,2.999932230806351,0,181.9850854059975,36.00048445891599,11.999080078605516,1.999792609382595,190.98491454064754,39.99914507409784,3.9999420833061294,1.6221115497231593e-5,171.9867387614734,40.99897649432715,4.866334649169478e-5,163.98693570043864,46.99875985036237,14.999093414989352,0,164.98624804497203,42.99993702402554,13.999018678027586,1.6221115497231593e-5,167.98681289928277,36.99942371779295,16.998967129949435,1.6221115497231593e-5
38061000402,38,061,000402,244.97760614193595,226.55755676281524,27.052064618804597,13.029325374278324,0.003284144601570909,0.9999821594510913,11.02607691077457,334.05812194812233,163.48314539156036,11.052350067587138,15.048994560789932,0,244.88565009309198,260.6883159682152,20.06204193645167,0.003284144601570909,291.9964725037467,203.55468295083858,22.065290399955426,0.9999821594510913,282.95065504426486,199.56132260223734,3.0065147675564154,243.86267892142988,224.58386560072563,40.127368017504914,0.006568289203141818,207.81405901216704,271.70125630058345,29.065165516113062,0.9999821594510913,261.89519923756524,201.5547186319364,45.12071052555723,0.9999821594510913
38061000403,38,061,000403,182.89928147054047,29.9826458258245,6.996077654001297,0.9993961352657005,0.9995865772290717,0,0.9993961352657005,188.89642004998817,27.983434582973683,1.9989065357094238,3.997774983026173,0,180.90083199554314,28.983287778951475,8.994869924532699,0.9993961352657005,174.90430283037824,40.976155667317904,5.996567253557575,0,170.90626122860334,36.978723479825796,0,159.9120657960418,45.973745757929194,7.995816584801066,0,166.90833389200648,37.977929173128125,9.994570766939793,7.617678534847505e-5,164.90954162147509,31.981400007963227,12.992873437914918,0
38061000404,38,061,000404,88.32018056259861,6.88269183551511,2.750053799435794,6.03864734299517e-4,1.7167361772661096,0,6.068739832597817e-4,95.18837212136813,3.1059659352358864,1.0308916308611256,1.718547771469008,0,91.40802002343415,7.225308414789252,2.7512555104064726,6.03864734299517e-4,90.03147744338258,8.262241702242333,1.7197615194355276,4.513873440397112e-6,85.91034443436904,9.632717047085782,0,78.35266106679705,13.756916023129705,5.839703349849753,1.5046244801323707e-6,82.8188441695157,7.9172081594065125,5.49768913068543,0.686452925012724,82.81764095392055,6.540683634848708,6.529178607782934,1.5046244801323707e-6
38061000405,38,061,000405,297.98532170872653,172.05076444150612,16.057583755276156,9.04805750338093,1.0058011671196483,0.007151658936392204,8.021266762588878,323.38888203988256,148.68020591162636,16.035643942129266,15.0197734906735,0.007150039502980679,270.10841128484986,212.12140680557465,18.962758957194936,0.9946123241618158,304.28601238765975,170.84198471224911,20.057196803043286,0.007151658936392204,290.4210875293809,172.6814230802392,2.02855472389026,263.2677243314403,179.83791398267573,39.09182394336389,1.9927996680751219,248.11373570344065,216.17870986400357,19.976003008940282,1.8713291475610163e-4,273.1864824024767,170.91659310446022,37.09206784643419,0.014301698439372883
38061000406,38,061,000406,168.25835329846913,13.094035276145458,5.237614110458184,0,3.2735088190363646,0,0,181.3523885746146,5.8923158742654564,1.9641052914218189,3.2735088190363646,0,174.15066917273458,13.748737039952731,5.237614110458184,0,171.5318621175055,15.712842331374551,3.2735088190363646,0,163.67544095181822,18.33164938660364,0,149.27200214805822,26.188070552290917,11.12992998472364,0,157.78312507755277,15.058140567567277,10.475228220916367,1.309403527614546,157.78312507755277,12.439333512338186,12.439333512338186,0
38061000407,38,061,000407,159.72946089418582,549.202573325312,39.87313106569553,26.91254863557203,2.990283181730226,1.9928499604970193,17.943715572350747,309.2184139560797,411.67273650836955,33.894581184204476,27.915023061728718,1.9928499604970193,151.72983030462623,628.9569013845805,17.95480622318241,0.0010082409846965794,252.40303350320542,489.41606626941666,45.85571391112538,1.9928499604970193,269.3281427936443,447.5682335809487,10.962691264702999,186.5976469264312,501.3822402012611,83.73901973927798,0.9984414622179029,120.81847461525912,650.8822839139866,22.937939365409655,0,178.6363294942901,510.3409908546354,80.74772831656306,3.9856999209940387
38063002301,38,063,002301,1025,536,114,11,9,0,22,1343,323,57,25,2,1161,437,125,2,1185,500,54,5,1245,299,7,1038,504,120,2,990,484,159,3,1123,394,116,2
38065003301,38,065,003301,177,21,8,0,0,0,5,193,15,5,3,0,180,24,13,0,193.99999999999997,17,5,1,165,40,1,161,38,11,0,155,26,22,0,171,18,19,0
38065003302,38,065,003302,98,15,8,1,0,0,1,115,8,3.0000000000000004,0,0,101,21,3.0000000000000004,0,109,13,4,0,95,19,0,87,22,9,0,93,15,9,0,99,16,5,0
38065003303,38,065,003303,75,17,8,0,1,0,0,86,11,4,1,0,79,14,9,0,82,13,6,0,78,18,0,69,25,4,0,75,17,5,0,82,10,8,0
38065003304,38,065,003304,55.974205466022795,6.996775683252849,0.9995393833218357,0,1.9990787666436713,0,0,60.971902382631974,2.9986181499655067,0.9995393833218357,0.9995393833218357,0,61.97144176595381,1.9990787666436713,1.9990787666436713,0,61.97144176595381,3.9981575332873427,0,0,55.974205466022795,6.996775683252849,0,47.97789039944811,10.994933216540192,3.9981575332873427,0,51.976047932735455,5.997236299931013,3.9981575332873427,0,55.974205466022795,4.997696916609178,2.9986181499655067,0
38065003305,38,065,003305,123.16326325163834,13.014883901011013,4.005088094800733,3.7296862006528996e-4,0.0014177267690495322,1.0003433095355807,1.0003655538489442,126.17370118829305,11.006698605618933,2.0032232517004065,2.0014548006246553,7.414771121162768e-6,120.16894898825677,12.009287141646027,9.005759884329652,1.4829542242325536e-5,123.16950732615487,14.011258021606055,3.003961774169416,0,123.15036801477271,9.01906293360695,1.4829542242325536e-5,110.14890579937693,17.017405704098017,10.010252567376686,3.433095355806389e-4,113.1509656565904,14.0134439299286,8.009617851703371,0,115.15655500118429,14.011324754546147,7.006513236340904,0
38065003306,38,065,003306,165,16,10,0,0,0,0,178,8,5,1,0,166,20,5,1,169,17,3,0,164,21,0,153,26,8,1,152,21,12,0,160,18,7,0
38065003307,38,065,003307,136.0257945339772,30.00322431674715,8.000460616678165,2,2.000921233356329,1,4,156.02809761736805,18.001381850034495,5.000460616678165,3.0004606166781644,0,144.0285582340462,28.00092123335633,11.00092123335633,0,151.0285582340462,27.001842466712656,4,0,140.0257945339772,32.00322431674715,0,133.0221096005519,36.00506678345981,9.001842466712658,0,129.02395206726456,27.002763700068986,15.001842466712658,0,131.0257945339772,18.00230308339082,22.001381850034495,0
38067001001,38,067,001001,417.20855398200956,105.58309928952468,22.16213656761367,8.033996157567703,2.0058495963822165,1,15.018466639751313,487.5142015548523,74.42990836286147,10.040763604554582,2.0336290173258367,1,440.32921731207256,103.54341245820807,26.12850755028783,0,465.34605646822314,89.5470592131391,17.118619411245092,0,427.3482100146991,97.50632025607214,3.0058495963822165,364.14273986083776,140.6567576309214,41.15720482183612,1.0054824561403508,369.0443981430657,115.63991847477082,59.24972159071361,1.0056660262612838,403.187174867811,94.5476099235019,41.18663637386813,1.0056660262612838
38067001002,38,067,001002,461,121,22,6,2,1,10,546,69,13,3,0,492,97,33,2,521,92,17,0,466,108,1,397,153,52,0,382,117,88,0,437,102,50,0
38067001003,38,067,001003,489.5456368748993,159.25080801026593,46.71478346517443,5.942912788677202,2.014190820366142,3.851992486105165e-5,10.998285180148184,600.9149314162831,101.6266087437304,12.952491449429772,4.008534450082734,0.029924865673769785,549.0740199748815,122.56647534720105,42.8459112282109,0.029963385598630838,581.2703778365687,112.42659535704496,18.91507808909465,9.62998121526291e-5,533.5374486580843,129.24678418572998,1.984227434767511,459.61113599752406,172.323634501151,49.80575635256501,1.9259962430525825e-5,431.9016674575639,140.33557584147184,105.39472349041417,0.9971236649522195,492.59606794264386,115.5174719446234,60.6343196341832,0.9871230297777221
38067001004,38,067,001004,488.3876726685993,131.7281108599912,32.278449524584126,2.0563188179142364,3.9855658884726246,0,14.000309308596526,570.0039449037642,94.35969298956384,12.045647888566968,5.991056007444522,2.9701136542510915,518.8512396952453,115.41733923876876,40.147923903644696,2.9701136542510915,579.6501802565562,88.55924460315309,16.082042475981932,0,544.3889099029853,92.73541811265949,1.0154522342215333,456.3252451145201,155.65421336556255,45.18706355054561,0,449.0391790286712,115.6460683840093,76.58983976299963,1.0027450594859486,497.3361351555593,101.46785862911457,42.35672881838595,0.012707174735584796
38067001005,38,067,001005,149,63,16,0,1,0,2,185,39,7,0,0,167,42,22,0,184,35,12,0,179,45,1,152,58,15,0,146,55,26,0,171,45,10,0
