GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOMCM,G16PRECCAS,G16PREOOTH,G16USSRKEN,G16USSRBOU,G16USSRFLE,G16USSRMAN,G16USSRDUK,G16USSRCRA,G16USSRCAO,G16USSRMAR,G16USSRPAT,G16USSDCAM,G16USSDFAY,G16USSDEDW,G16USSDLAN,G16USSDPEL,G16USSDWIL,G16USSDMEN,G16USSLCLE,G16USSLGIL,G16USSOLAN,G16USSOTAY,G16USSNBIL,G16USSNHEB,G16USSNMAR,G16USSNWEL,R16USSRKEN,R16USSDCAM
220950002-3,22,095,0002-3,374.98481026578946,288.5327967376198,6.228179547595713,2.1109175954127344,0.7965931883753468,1.9714866105560813,4.704708663273346,205.2195969980014,53.18344537720552,36.178616855099975,18.986585081762442,34.35169620395096,0.970881919446163,9.827710281116651,0,0,106.4705469191292,96.52783136562691,35.03874326377575,21.377767974739832,4.047546459754653,2.6635065602889383,1.9714866105560813,3.460099748664285,2.628648814074775,0.034857746214163245,2.628648814074775,5.327013120577877,1.3143244070373874,0,0,242.46853403663962,171.86899173908736
220950002-4,22,095,0002-4,585.8413480480029,72.38566903393775,8.68628028407253,3.860569015143347,3.860569015143347,0,2.89542676135751,289.542676135751,65.62967325743689,51.15253945064934,51.15253945064934,73.3508112877236,8.68628028407253,17.37256056814506,0,0,36.6754056438618,29.91940986736094,5.79085352271502,9.651422537858368,2.89542676135751,0.9651422537858367,0,4.825711268929184,0,0.9651422537858367,0,1.9302845075716735,0,0,0,333.9392198098995,56.94339297336437
220950003-1,22,095,0003-1,154.46965833758287,389.227434982152,3.4232534421213665,5.846506884242733,0.3386027536970933,1,0.25395206527282,113.02039775624682,23.04742478327384,14.878123406425294,2.2697603263641,9.370219275879652,2.5925548189699135,5.50790413054564,0.08465068842427333,0,159.21009688934217,110.76542580316165,36.496685364609895,20.417644059153496,2.76185619581846,4.423253442121367,0.8465068842427332,1.3386027536970933,1,1.25395206527282,0.16930137684854665,7.946965833758287,0.25395206527282,0.25395206527282,0,117.39622641509435,179.38959714431414
220950003-2,22,095,0003-2,138.38180403026482,1478.5514469963327,7.419159251334028,6.493820895012553,3.930542712072007,1.6698564593301437,10.79599315845592,101.57015144602036,37.724166705298785,22.08186185643981,4.573267227686294,15.188440132829408,6.71218180354228,8.23313464227069,0.14890362060173382,0,464.4668182672155,474.7207703324883,159.89467096418437,97.24753506779327,9.679845504075892,8.74451810300867,8.493820895012554,7.595614482406935,1,0.4467108618052014,6.9676637005336115,18.76928088149538,1.116567321135345,4.451495550800417,0,62.26514399205561,620.4133375950655
220950003-4,22,095,0003-4,228.19697269726447,808.8652690815694,4.6567049445866795,8.919366361109212,3.134298663573124,0,2.5970012027199347,135.79681217883902,32.937210308927874,30.286441274964908,15.152245417952479,27.062656509845773,6.716408686453425,6.573154753664382,0.7343192248852627,0,230.50556177652075,267.257622142664,105.04412913204978,54.28623566184352,7.00291655203151,4.459683180554606,7.540214012884699,3.725363955669344,0.5910652920962199,2.3999794386878612,1.4686384497705254,18.859559812681773,2.5970012027199347,2.2029576746557877,0.1970217640320733,112.63887267933174,291.5976922263637
220950004-1,22,095,0004-1,47.36933505746451,52.468797795296595,0.05792596055574798,1.0347555763334488,0.011585192111149596,0.011585192111149596,2.8478624004838293,32.953824586207084,2.576613586776565,4.033225474262223,1.1390223053337951,3.115851921111496,0.011585192111149596,0.9879047738651084,0,0.034755576333448786,16.992995592073814,22.886662384305772,8.202317201053583,2.9637143215953254,0,0.011585192111149596,0.034755576333448786,0.011585192111149596,0.33383458646616543,0,0,1.9531491975316597,0.011585192111149596,1.9430677648190064,0,26.234929401017126,19.68935261840015
220950004-2,22,095,0004-2,241.69644902634593,318.7823596792669,4.014891179839633,6.423825887743414,0.8029782359679267,0,1.6059564719358534,128.47651775486827,26.498281786941583,21.68041237113402,16.86254295532646,26.498281786941583,6.423825887743414,8.832760595647194,0,0,83.50973654066438,107.59908361970218,57.011454753722795,29.710194730813285,1.6059564719358534,3.211912943871707,0.8029782359679267,3.211912943871707,2.40893470790378,0.8029782359679267,0,8.029782359679267,1.6059564719358534,0,0.8029782359679267,126.87056128293243,114.02290950744559
220950004-3,22,095,0004-3,68,618,8,12,1,0,0,42,19,9,1,11,4,5,0,0,233,185,64,42,3,5,1,3,1,1,0,6,5,4,0,35,241
220950005-1,22,095,0005-1,324.5878285494798,343.67536202623984,8.406622219629483,2.612376349206325,2.2595951260394065,1.579309003333092,3.5837281388247746,189.40494958552694,63.8480470816134,27.40713287593619,23.20308413971443,15.282875441301186,3.9600356546737676,9.633149999795657,2.1256880498586637,1.2519414928594086,109.87110535938753,124.06664621644843,48.94662788684065,21.843198839630364,3.1458424557867106,1.7495179230753828,2.1872662170477346,3.6198925933206105,0.5951816628351688,0,0.8502202643171807,4.045140114544913,2.6845678691322847,0,0,167.34490140798727,150.3409443157496
220950005-4,22,095,0005-4,970.158142774325,710.765230569946,23.17192370108517,7.114481399946574,2.6795578475579367,1.724669603524229,4.0444694290960665,527.8077063419558,158.92777112799914,89.39343752052328,92.94792890528166,55.50294685920919,15.543609065912955,24.301463082561792,1.7449099577304277,1.1497797356828194,230.84071187730888,274.97481555533994,84.04405323956554,50.241753668439735,9.783919070401412,4.424803375285538,7.464119244829574,8.808790472161505,0.5748898678414097,0,1.1801402669921173,8.335102375351088,9.178668671250703,2.8646647321011227,0.02024035420619861,515.8600760792052,310.45575219819995
220950005-7,22,095,0005-7,240.0004211176969,97.00026500241363,6.000009183251957,1.0000032797328418,6.559465683845718e-7,0,0,106.0002217099401,34.00005772329801,25.00004001274067,34.00004722815292,18.000026237862734,5.00000787135882,8.000009183251956,0,0,26.00008461710732,46.000111510916625,12.000024925969598,7.000021646236756,1.0000039356794101,2.623786273538287e-6,3.9356794103074305e-6,1.0000032797328418,0.9999999999999999,0,0,5.000003279732842,1.0000039356794101,1.9678397051537153e-6,0,102.00022695751265,37.0001141347029
220950005-8,22,095,0005-8,264.2502926417963,174.64877228317218,5.807339449541285,3.2844036697247705,1.761467889908257,0.7614678899082569,1.6982437635549836,159.64279594037438,41.85660113219417,21.881730002087096,21.137614678899084,12.61467889908257,1.761467889908257,9.104307554212518,0,3.2844036697247705,52.38152902627662,72.58874612594772,22.55005676397537,11.312922662637552,0,0.7614678899082569,2.2844036697247705,0.7614678899082569,0,0,0,2.819903884487747,0.7614678899082569,1.05843599457949,0,163.72337263344792,80.86058536072603
220950006-1,22,095,0006-1,208.2394381035796,350.7476842078425,6.843241698739793,2.5422439516282176,1.8497871297835458,3.6540575924169976,1.8953037969336397,124.64459074071254,31.25460772312664,20.064851610125178,16.784634169502194,13.085059909935103,4.856904567505966,8.60199549422315,3.00711743772242,0.1365500014502818,101.50100198775128,118.9228694973548,44.021050963011085,27.610256945302908,2.4056939501779357,1.8497871297835458,1.9408204640837337,3.0526341048725136,0.6014234875444839,0,0.6014234875444839,4.2554810799614815,1.8497871297835458,2.4056939501779357,0,109.33590354919988,148.10981356954068
220950006-3,22,095,0006-3,82.95008669754549,806.5108756435952,2.294018556568902,4.308223102023447,0.47393244276635194,1.0942183067350886,5.196959340742904,60.10723996580586,17.866321929325384,6.144824226275608,6.081325475444675,3.6765736016910746,6.476773351857261,2.588037113137804,0.4710915336754428,0,251.2701394661382,237.4323221102925,108.8974165859235,78.87053668994118,0.10274103400781584,3.668050874418347,5.291177647477992,1.2854958292961747,3.0942183067350886,0,1,10.77647372660798,5.002840909090909,1.002840909090909,0,34.315780423675044,312.899105677311
220950006-4,22,095,0006-4,185.9146933023034,997.992387391871,8.610593873895825,10.711307391953152,2.240411802925396,2.4389822493828532,4.282253159393335,121.39163837910756,35.12465543639676,18.595660996817593,14.323321204823289,14.828293053517951,5.230453456112067,13.74743660024898,1.99288256227758,0.14256952394927086,294.71562168200296,345.60199460465014,115.43278626736641,87.31019842902258,4.585783322549337,4.234729984743578,4.329776334043092,3.037564827836428,0.398576512455516,0,0.398576512455516,10.814831489111096,2.240411802925396,2.591465140731155,0,103.16481379254839,416.9186021523359
220950007-2,22,095,0007-2,625.1235473880278,390.19799683209635,14.730429160195886,4.135264659295535,4.108211727436427,1.1623175911546413,2.1352646592955344,346.5487264674778,127.54297559475604,59.028969889433014,35.542017115969095,28.7845350239141,6.189370523013748,13.216423454872855,0.027052931859106896,1.0270529318591068,137.21929889123373,150.00383391514782,50.89274675135053,28.54105863718214,4.189370523013748,1.1893705230137483,1.0270529318591068,5.1623175911546415,1.1352646592955344,0,0.027052931859106896,7.189370523013748,1.0811587955773208,1.0270529318591068,0.027052931859106896,372.5757793993369,183.22025737002068
220950007-3,22,095,0007-3,307.99503105590065,175.70186335403727,13.952795031055901,2.5838509316770186,2.067080745341615,3.1006211180124224,2.5838509316770186,163.2993788819876,48.57639751552795,38.757763975155285,29.455900621118015,14.98633540372671,3.617391304347826,4.13416149068323,0.5167701863354037,0.5167701863354037,61.49565217391305,76.48198757763976,17.053416149068322,10.335403726708075,3.617391304347826,3.617391304347826,0.5167701863354037,3.1006211180124224,2.5838509316770186,0,0.5167701863354037,3.617391304347826,1.5503105590062112,0.5167701863354037,0.5167701863354037,163.81614906832297,80.61614906832298
220950007-5,22,095,0007-5,499.66466165413533,306.3157894736842,27,4,3,3,0,285.6661654135338,74.66616541353383,35,49,33,4,19,0,3,96.32781954887217,118.32631578947368,38.66616541353383,25,6,3,1,6,1.6661654135338344,3,0,8,1,2.998496240601504,0,318.6661654135338,120.66315789473684
220950007-7,22,095,0007-7,403.8220317232175,298.14008521123145,16.825830296186027,6.634413017812228,3.307530414249782,2.961295621374673,3.634413017812227,222.29490272573278,71.72696473486987,45.516195267183406,34.63230840305939,16.479595503310918,4.288178224937118,8.615060828499564,3.3268826035624453,0.3268826035624455,97.89902982393102,136.37862532724193,37.7871259175607,9.537652071248909,6.288178224937118,3.288178224937118,1.3268826035624455,2.961295621374673,2.634413017812227,0,0.3268826035624455,3.288178224937118,0.9806478106873364,0.3268826035624455,0.3268826035624455,200.6217853292952,163.9936861557415
22095004-13,22,095,004-13,0.18442976156276933,0.11605860384946855,0.004021832806664752,0.0014363688595231256,2.872737719046251e-4,0,0,0.09709853490376329,0.02528009192760701,0.017523700086182134,0.02068371157713301,0.011490950876185005,0.0034472852628555017,0.004021832806664752,0,0,0.037058316575696644,0.04883654122378627,0.010916403332375755,0.009480034472852629,0.0017236426314277509,0.0011490950876185005,0.0017236426314277509,0.0014363688595231256,0,0,0,0.0014363688595231256,0.0017236426314277509,8.618213157138754e-4,0,0.0993967250790003,0.04998563631140477
22095004-14,22,095,004-14,239.65133576487574,382.38672939326807,5.698076000327185,2.853601878980218,4.1957279259138405,1.5114758320465964,2.1178917163918856,142.38499436199183,34.22496703249612,18.52559281928829,23.555397436796827,8.899505207166603,4.583610760642973,5.4486152014743485,3.8078450911847086,0.12929427824304393,113.97118089775884,149.35625195810542,48.40932093732042,31.27858190580586,1.6407701102896404,6.055031085819638,2.3364247660080424,2.982896157223262,1.3821815538035525,0,0.12929427824304393,6.790741248407971,0.38788283472913176,0.12929427824304393,0.12929427824304393,113.08588213670156,160.69054846028644
22095ZZZZZZ,22,095,ZZZZZZ,7.60248447204969,0.7677018633540372,0.21614906832298136,0.05962732919254658,0.007453416149068323,0,0.022360248447204967,3.883229813664596,1.0434782608695652,0.693167701863354,0.9167701863354037,0.48447204968944096,0.18633540372670807,0.0968944099378882,0.007453416149068323,0,0.28322981366459626,0.34285714285714286,0.08198757763975155,0.037267080745341616,0.02981366459627329,0,0.022360248447204967,0.05962732919254658,0.022360248447204967,0,0.007453416149068323,0.08944099378881987,0.02981366459627329,0.007453416149068323,0.07453416149068323,2.563975155279503,0.231055900621118
22097000001,22,097,000001,506.6585241997406,289.99413132561614,6.103658355117005,2.7798698472969,1.3174511086264002,0,1.3079736777626099,129.263233375765,259.26354679744,31.49932277000279,46.15740914999702,24.86939332198114,5.650186721309601,1.5507917490604997,1,1,108.87066613980586,64.73534816864193,18.63549440177972,8.073152046199834,0.8261851015801355,2.2659192843366642,3.2659184436664597,2.5413126368562997,2,0.04205775610676455,8.40670204705063e-7,6.484776513047605,8.40670204705063e-7,1.5507900677200903,8.40670204705063e-7,211.18198162531297,147.14928939958352
22097000002,22,097,000002,307.8621013993895,431.75689397727933,2.290104850212848,4.570968523866713,0.5423853251221811,0,3.2152381521790816,78.10017262896483,188.52260403389366,13.850836867916174,29.765201108725975,20.42537745973606,4.675473792879046,3.5495920343618628,0.5169902912621359,0.9508547008547008,184.2747114381145,90.92927136842694,18.11365842797487,12.58895401029925,1.5103729783632107,5.763185417966153,0.796538459207544,1.1760190961804295,1.5792471006006574,0.8374187790412149,0,10.721414936773234,1.2093498464857688,1.0016447685747911,0.12924757281553398,111.8505218332557,193.348876518862
22097000003,22,097,000003,202.49393203883494,262.1692961165048,4.693567961165049,3.3525485436893203,2.6820388349514563,0,3.3525485436893203,56.32281553398058,122.70327669902912,3.3525485436893203,10.728155339805825,16.762742718446603,6.705097087378641,3.3525485436893203,2.6820388349514563,0,94.54186893203884,46.935679611650485,12.739684466019417,14.75121359223301,0.6705097087378641,6.705097087378641,0.6705097087378641,0.6705097087378641,2.6820388349514563,0.6705097087378641,0,7.375606796116505,1.3410194174757282,0,0.6705097087378641,62.35740291262136,89.17779126213593
22097000004,22,097,000004,819.3983488695535,141.71507486660107,7.931025024879244,2.377773805383149,2.3284754754025854,0.5487455197132617,0.0029868578255675027,190.51538168193542,402.4716031663889,64.8989506553043,51.88233251637,50.008176916569774,7.433369949841887,5.656950950805171,5.973715651135006e-4,1.0005973715651135,74.99971680447047,38.146735700359024,5.93879085522572,4.75392350407642,2.1266450642005874,1,1.0005973715651135,5.464915140874509,1.0029868578255674,0.13703703703703704,5.973715651135006e-4,5.261292614977171,2.5511350059737157,1.793390616277094,1,302.99464209491754,61.742694913044716
22097000005,22,097,000005,33,44,0,0,0,1,0,12,22,1,2,0,1,0,0,0,14,4,4,1,1,0,1,1,0,0,0,0,0,0,0,21,21
22097000006,22,097,000006,221.35005434328232,346.14492261139026,2.022507288472482,0.023702031602708805,1.011253644236241,0.9994026284348865,4.997013142174433,51.90576429848621,150.34104724764086,24.281938477471137,12.265404904649788,10.27845066358137,3.0337609327087227,2.022507288472482,0.9994026284348865,0.9994026284348865,126.62394111507561,51.384319603226615,15.014741458126007,24.99691672667352,10.02957933175293,0,0.9994026284348865,0.011851015801354402,4.997013142174433,0,0.9994026284348865,6.031968818013382,4.997013142174433,1.0231046600375953,0,92.3440590521345,133.56050443511305
22097000007,22,097,000007,354.9433470538231,89.09213793566283,4.346399489955707,1.0012135922330097,5.7088049751688965,0.9815668202764978,1.0012135922330097,87.4931994094224,193.6951087199678,11.798448615274484,21.853653080399088,18.748003445036016,7.891828106125006,1.9827804125095074,0.8009708737864079,0,39.03145832401235,19.906391212921122,4.786178470761935,5.386906626101741,3.1449431792760953,2.0024271844660193,0.20024271844660196,0.20024271844660196,0.8009708737864079,0.20024271844660196,0,2.2026699029126213,2.363619077446199,0,0.20024271844660196,126.59492304594873,35.466382935886536
22097000008,22,097,000008,429,545,7,0.9999999999999999,0,1,2,97,245,35,48,27,5,6,0,0.9999999999999999,253,124,35,18,7,5,1.9999999999999998,2,0,0,0,4,2,0,0,152,303
22097000009,22,097,000009,426.24217874759637,612.3302984700276,4.006964300643759,6.595853189532648,2.1405191873589167,4.451851851851852,2,93.66027506061367,297.03235933450384,31.046313017306247,24.4504598277736,22.2761642003177,7.010446450965639,1.281038374717833,0,0,264.04248390602794,114.31446785385839,48.006964300643766,15.729408076247806,4.284520525039713,4,0,3.0034821503218794,1,1.8629629629629632,4,12.147483488002676,3.451851851851852,2.144001337680796,0,161.87756040464845,265.8880361173815
22097000010,22,097,000010,491.9415254237288,351.7550847457627,8.490677966101694,0.65,0,0.65,3.890677966101695,135.44745762711864,252.97796610169493,54.99322033898305,21.211016949152544,37.18813559322034,6.801694915254237,1.6203389830508474,0,0,147.0406779661017,93.68389830508474,29.934745762711866,10.461016949152542,2.2703389830508476,1.95,0.65,4.570338983050847,0.65,0,0,6.18135593220339,3.590677966101695,0.65,0,163.2915254237288,126.3042372881356
22097000011,22,097,000011,124.03704600484262,624.4020581113801,4.459322033898305,6.057142857142857,1,0.05714285714285714,4.230750605326876,43.202542372881354,141.00774818401936,15.785351089588378,9.203268765133172,6.054721549636804,1.319733656174334,3.0868038740920096,0,0,248.8950363196126,108.84467312348669,37.50096852300242,26.48898305084746,8.143946731234866,5.171428571428572,0.05714285714285714,2.2582324455205813,4.057142857142857,0,3,10.232929782082325,1.1164648910411623,1.0571428571428572,0,51.8727602905569,236.07433414043584
22097000012,22,097,000012,39,697,2,1,0,1,6,17,89,5,4,1,8,0,1,0,293,112,43,39,4,7,1,6,4,0,6,8,1,5,0,11,235
22097000013,22,097,000013,645.8834695570974,233.7091684005928,11.45321224423724,2.5335304343106655,1.5160443154939613,0,0.8839976241077382,176.29897601506025,336.8247347476453,40.88934919197965,40.87424487610512,28.01136702614339,6.5229739071057695,2.5168925991433055,0.4175997387902864,0,110.59001775095537,59.28082456800706,13.83434489130377,7.927550195904668,2.3196445563027903,0.8351994775805728,0.47713097713097713,1.3648215274527742,3.0608559486803406,1.6303501945525292,0.9542619542619543,9.598549189734646,7.554396579268884,1.84649364398216,0.8351994775805728,227.3933974468008,90.865992865411215
22097000014,22,097,000014,705.7460115032244,253.189145000358,15.861862195269547,4.476129477935111,2.5553334529706078,0.1280761820111513,0.7955212013422092,198.25853956910302,393.63393009580744,31.4568447175436,46.50125044640269,33.46478132769471,7.505384703659318,4.461734528653042,0.6584424634983633,0,114.43036579804765,63.905327824627896,12.721293683898159,17.527294788736732,2.0146935961811527,5.895632555080218,0.07636474740002866,1.4018178116272924,2.425515866173627,0,2.070201419202802,5.733071349235872,4.580666840005114,0.8197400955289578,1.1641554321966692,227.4134161204769,127.03671191169666
22097000015,22,097,000015,609.1586921947984,307.021287977351,14.003870541336546,8.000645090222758,3.225451113789251e-4,5,2,143.04225340959064,343.07966864251057,37.00645090222758,35.01161162400964,40.00774108267309,16.001935270668273,5.001612725556894,1.0003225451113789,3,83.0106439886755,67.00548326689344,22.001612725556893,13.000967635334137,7,1.000645090222758,1,2.0006450902227577,3.000322545111379,0,1,12.002257815779652,4.001290180445515,3.000322545111379,6.450902227578502e-4,163.04354359003617,96.00838617289585
22097000016,22,097,000016,781.1677986604782,50.94596878508896,1.9131998573041231,0.9289501590668081,1.9500662167511278,0.018433179723502304,0.9289501590668081,175.91730245774477,371.75570379403376,20.29061353588429,74.3547300713517,45.43695283780975,8.112710101447146,4.663183975057542,2.2351116625310175,0,30.50906528561918,23.343738522962347,3.7342338159907347,2.437457780477655,1.7292869190809874,0,0,0.7450372208436724,0,0.7450372208436724,0,5.389788016177713,1.7108537393574852,0,0,209.18733166228293,23.96016234475339
22097000017,22,097,000017,576,45,8,3,0,1,1,146,221,33,53,58,7,0,1,0,21,19,10,6,1,0,1,3,0,1,0,5,1,1,0,121,18
22097000018,22,097,000018,577.9386207100944,624.6375268376659,6.962776731801334,4.962776731801334,1.9875886524822695,1.987620975545845,2.9751988536735894,130.29344746291494,356.9665430370339,37.82644584748775,35.801849413897315,45.69007186575607,10.97522040238264,4.962819829219434,1.975177304964539,0,268.6971963874012,116.42939047046562,36.776649616453476,21.888330195404002,3,15.98758865248227,3.9875886524822697,3.000010774354525,4.950376158638128,0,1.975177304964539,8.975231176737164,1.987620975545845,1.0774354525110512e-5,0.9875886524822695,180.9090404692101,235.8958749168756
22097000019,22,097,000019,77.20183146195006,672.0521652437329,5.139163956843092,7.523138613932047,3.9217507304003605,7.365768470115546e-4,4.000736576847012,37.063683828231035,159.0800715369608,5.982665417643813,1.8457111913417554,4.601387883531686,3.298608803430418,2.8405551534126743,0,0,227.96197500516956,116.85274211804793,47.06638095120786,30.715114912701466,1.8390819997186514,7.685529767907418,2.7593595764249885,1.0036828842350578,0.9202775767063373,0.22865853658536586,3.839818576565663,17.349502149814043,3.0684771131510287,6.989491266704378,7.365768470115546e-4,32.605142785777495,235.70467553446127
22097000020,22,097,000020,218.9177222021466,423.38623447201326,4.618859787031345,2.050252718424276,4.525126359212138,1,0.5228690228690229,63.41325680603333,153.5667040542887,23.67077852292299,9.23487091884383,7.0999141179728085,7.575379077636414,1.0045146726862302,0,0,179.58328679434774,84.35967205267431,23.893288061459618,24.70807854216432,3.0525100547673913,4,0.5228690228690229,1.002257336343115,1.522869022869023,0,1.0457380457380459,14.235462237719574,4.522869022869023,0.004514672686230248,1,76.84120976333166,157.18010822074027
22097000021,22,097,000021,43.69634598708596,407.87720751681064,1.9685968128299671,1.1933687154026138,0.2888888888888889,1.1941448382126347,1.6756263196941164,17.80483740533348,85.22589210278338,3.2921943703258294,1,2.28966501169891,3.063340863506221,4.28966501169891,0.5801061462078412,0.0962962962962963,154.96811966989725,72.45409294822275,25.742003193016007,13.642027272866462,3.8666666666666667,3.352804885008275,3.2912172573189524,4.482257604291503,0.0970724191063174,0.6938572719060524,0.1941448382126348,9.33787941423328,1.6946333947160734,5.79092969101237,0,20.130188198646238,159.4139432077423
22097000022,22,097,000022,121.05518097011257,453.05826445050263,6.533785135724554,6.928864533853981,2.3437289926461284,1.2984805504972097,1.617419362581183,44.22067481371257,134.3489854384416,11.877041892138163,7.266799406369139,5.655959273926747,3.942988727741157,2.236044103835932,0.06666666666666667,0.022222222222222223,169.0254090307756,77.75374351472092,34.81385682148517,13.127042233007305,1.3393550202506266,9.520463190122607,1.3857356871199493,5.0902810166949575,1.0706958230393178,0.19600271002710026,0.8931191088942777,8.865484697221422,1.4790571747841532,3.046140614372908,0.7322011086129291,42.3211709651188,164.4806230875658
22097000023,22,097,000023,47.22053694301541,1007.506107289436,8.479831752740894,2.583892364414732,3.205646630236794,5.505003915228977,7.445562506607241,40.55684538260254,166.12974049095195,4.6082396625325215,0,5.198889328592024,13.603425287420842,6.1267581810510405,4.968070535867146,0.7592592592592593,358.54455352824345,156.45162358043714,57.02732820471081,56.43311703681251,8.689071038251367,21.661216967301993,5.473899315466418,5.789538994651526,1.8246331051554725,0.7592592592592593,2.7213973578519286,25.11076898465062,1.8246331051554725,2.583892364414732,0,28.534147813225335,345.72046986489886
22097000024,22,097,000024,601.3804383116883,744.8313311688312,15.996996753246753,7.599756493506494,4,1.2231331168831168,0.4810876623376623,144.35560064935063,407.8878246753247,56.32459415584416,37.19951298701299,22.585551948051947,7.234334415584415,2.97637987012987,0.564935064935065,0.564935064935065,311.6770292207792,162.45892857142857,41.323944805194806,31.15284090909091,7.3878246753246755,4.682386363636364,1.97637987012987,4.892532467532467,4.034821428571428,0,0.7532467532467533,12.14107142857143,9.788068181818181,2.788068181818182,0.18831168831168832,196.56112012987012,317.68368506493505
22097000025,22,097,000025,54.634199134199136,852.1779779360425,4.469347856444631,3.6987850858818603,0,2.157659544756319,1.5411255411255411,36.29430247172183,119.28487641390868,4.546362239910627,4.623376623376624,1.5411255411255411,6.010473397570172,5.239910627007402,2.311688311688312,2.311688311688312,338.6675743611227,132.23041474654377,53.47814551040358,39.2991202346041,7.4745845552297165,18.801982963273286,4.546362239910627,4.469347856444631,0,0,3.0822510822510822,14.02457757296467,3.7757994693478563,3.7757994693478563,0.7705627705627706,22.962854349951122,292.5874179583857
22097000026,22,097,000026,330.4431270425217,475.2320604047055,8.3763792020980965,4.703360275686978,2.1877777089585715,0.6194887200973948,1.970386557238116,80.08289188575002,260.9835612138756,28.521449366285204,11.86615847989082,8.74170349408273,4.2413620752564105,3.31542174225579,0.4933639731552445,0.2455988455988456,211.8553148142718,84.86246473127396,25.60893139478323,19.02655916594762,3.868112816974297,7.383612896530762,0.6283404523836621,7.306644856747053,0.2703829976520138,0.12222222222222222,1.4348851621541783,8.937403609540558,2.6204217423776655,2.2535238118963252,0.3081878556656005,146.5503209193154,182.17483676137076
22097000027,22,097,000027,704.628879833266,338.63161725822005,11.260011820698665,3.4952810526643234,4.779911033688991,1.8577845522132703,6.998152238155971,197.04234298690392,399.7400068435624,50.643363299841354,40.500948766603415,20.04751298721498,14.351217843033565,8.565564438361278,0.2846299810246679,0,145.11993032009207,69.59354838709677,19.21679161352537,25.85633496127166,6.1366721622546425,8.209002395246834,2.5010234236476188,3.282782219180639,0.35676112856565156,4,0.35676112856565156,5.355112452172831,10.203060938812332,1.2106510716396552,1,313.2604348772825,132.10045727439575
22097000028,22,097,000028,334.6424791473536,112.80083566764726,9.400069638970606,1.8800139277941212,2.2560167133529454,0.7520055711176485,1.1280083566764727,90.24066853411782,182.73735378158858,25.56818941800005,24.440181061323575,9.024066853411782,3.7600278555882425,3.008022284470594,0.37600278555882427,0,48.88036212264715,31.96023677250006,3.7600278555882425,5.6400417833823635,2.63201949891177,4.512033426705891,0.37600278555882427,1.504011142235297,0.37600278555882427,0,0.37600278555882427,3.384025070029418,4.136030641147067,1.504011142235297,0,137.24101672897083,50.76037605044127
22097000029,22,097,000029,666.0747575135695,281.7055312307909,13.322629972487979,4.077361063988531,1.2696508865122904,1.4628540204324636,1.747517246271436,176.916555236621,323.63154854878576,54.934771209873944,75.52395696014804,20.595045717272686,10.265787120077322,2.427347313821545,1.7932592143776542,0,153.0644364278611,69.27131461352604,12.544406941730644,12.817360218449807,4.278947912528002,1.3358633776091082,0.12970781250849542,1.080663454195404,0.12970781250849542,0,0.2314270102162318,7.353616730914568,6.714751553639295,0.21367365691077245,1,279.5065146751528,152.54867428268057
22097000030,22,097,000030,919.5278480858809,201.0795379618179,3.736199776972231,5.410363498801302,1.9396381723877036,3.5931232091690544,0.020678685047720042,191.35074155213957,499.1422941474961,25.82407545266433,80.96335386363705,36.79108922022321,15.739686484942586,2.8999550298231274,0.8982808022922636,0,88.96558110280243,60.467203675400405,9.472399553944461,5.613801894216775,1.9189594873399836,1,0.8982808022922636,3.694842406876791,1.8982808022922637,0,2.7965616045845274,3.001674227530864,7.613801894216774,0.8982808022922636,0,281.00084319081634,111.8863530705819
22097000031,22,097,000031,385,280,1,3,0,0,0,84,248,16,20,22,6,0,1,0,138,56,11,13,0,3,0,1,0,0,2,9,4,0,0,110,121
22097000032,22,097,000032,488.50578342378685,249.0384187438964,10.168159550453868,6.791184381153643,1.7008989321678434,0.856655139842787,1.713310279685574,112.99187118774314,292.45532555272723,40.697460896850934,31.435601876310777,17.19515953444439,5.934529241310856,2.5699654195283608,1.713310279685574,0,102.61244656836847,43.62735539439348,17.952523894145333,14.463846597185533,0.8442437923250564,0.856655139842787,2.5451427244928997,4.221218961625282,0.8938891823959785,0.8442437923250564,0.024822695035460994,6.778773033635913,5.922117893793126,0,0.012411347517730497,160.65427533099594,93.12718329250917
22097000033,22,097,000033,612.5940873258652,428.99483836487275,9.993685083999635,4.295893898159673,1.3115124153498872,2.1557562076749437,3.3364345337299492,144.98660365815067,396.8231260943862,45.94981821761848,42.685098064035216,25.18989050863906,13.115215572104667,1.4672686230248306,0.3364345337299494,0,153.3636421172549,125.54169743254363,22.370568834694065,11.722621885614227,6.305288917955317,6.155756207674943,5.467268623024831,4.80370315675478,0.15575620767494355,0.15575620767494355,1,15.24604966139955,5.090293453724605,0,0,217.93013508857055,159.70016806959066
