GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSRGRA,G20USSDHAR,G20USSCBLE,G20USSOWRI
45071000005,45,071,000005,57.875935828877004,289.379679144385,0,0,0,52.886631016042784,292.37326203208556,0.997860962566845,0
45071000007,45,071,000007,46.4008103451527,309.18172040682776,1.8860638512590975,2.760913958706828,0.01048951048951049,42.64945598693726,316.55407124584195,1.8882028886922524,0
45071000008,45,071,000008,417.9661294969184,384.3618469287111,6.780758870010278,1.9282895512854217,2.793325740940744,412.65257327388537,395.99584957033693,8.775378962917523,1.259534401378134
45071000010,45,071,000010,297.2839795962619,176.63441947154982,14.828554361606356,1.0624198979566977,2.045715216788816,301.09271208267836,188.08366461169976,4.487053329200528,0
45071000011,45,071,000011,189.87426326129665,67.59921414538312,0,0,0,185.89783889980353,68.59332023575638,0.9941060903732809,0
45071000013,45,071,000013,372.1745414118955,186.05113952195666,3.0500277932184545,1,3.010005558643691,363.2345747637576,190.97109505280713,9.150083379655364,1
45071000015,45,071,000015,1183,307,11,4,0,1175,305,32,0
45071000017,45,071,000017,471.3784882944328,334.8192689951053,3.5099158156698715,2.159688746774923,1.0082272700648853,455.569739511982,338.61181514540954,13.877072923735414,0.0415973377703827
45071000018,45,071,000018,131.7232538259703,508.4386004487872,5.113936148740903,1.2390860412931721,0.9895104895104895,124.46391299701996,512.0726667220725,5.113936148740903,0
45071000019,45,071,000019,284.1257367387033,98.40078585461688,0,1,0,284.10216110019644,97.4066797642436,1.005893909626719,0
45071000020,45,071,000020,275.443902024658,154.81173084172048,4.164930453230256,1.0584487591361658,0.2065937499432192,265.89238318301244,162.08314298904483,6.144098804873775,4.672462545851171
45071000023,45,071,000023,836,293,9,4,0,827,291,19,0
45071000025,45,071,000025,18,38,0,0,0,18,38,0,0
45071000027,45,071,000027,386.95065249803577,424.3500611586319,2.1192246215220103,2.843151070996493,0.10161169398055492,378.9205847874436,430.57268768498454,9.318088501267539,2.6836372012235357e-5
45071000028,45,071,000028,613.6816239316239,263.0064102564103,6.895299145299146,5.910256410256411,0,602.8461538461538,271.87179487179486,11.820512820512821,2.9551282051282053
45071000030,45,071,000030,964,259,8,3,1,948,266,16,2
45071000031,45,071,000031,111.71602040373811,307.3655805284502,1.1714456383936438,0.9375801020433024,0.9542847832111839,98.90728791732163,314.91633538830024,6.512946670799472,0
45071000034,45,071,000034,79,32,1,0,0,79,32,0,1
45071000035,45,071,000035,366.3183760683761,131.99358974358975,8.104700854700855,0.08974358974358974,0,361.1538461538462,138.12820512820514,9.179487179487179,0.04487179487179487
45071000036,45,071,000036,358.72423900557965,290.516234134505,10.129560749075544,3.1015264525707646,0,352.2648569865141,302.80841589415513,10.357408850341368,0.028481012658227847
45071000039,45,071,000039,386,199,3,0,0,377,202,7,0
45071000040,45,071,000040,528.3339805235515,107.25362119197253,7.675043983625726,0.963617786088809,1.9194128863888305,526.3728466462892,106.30564877746129,10.578935151540133,0.9584026622296173
45071000042,45,071,000042,507.4036661715031,264.8052364773769,3.7152907492658342,2.775143033636805,0.9231601731601732,500.884919817819,268.53751476911157,8.342416643379272,0.028312570781426953
45071000048,45,071,000048,342,60,6,0,0,335,67,4,0
45071000049,45,071,000049,418.81909547738695,199.48492462311557,5.954773869346734,4.9623115577889445,0,390.03768844221105,212.38693467336682,26.7964824120603,0.992462311557789
45071000050,45,071,000050,423.18090452261305,175.51507537688443,8.045226130653266,1.0376884422110553,0,410.96231155778895,175.61306532663318,19.203517587939697,0.007537688442211055
45071000051,45,071,000051,450.27576099442035,263.483765865495,5.870439250924455,3.8984735474292354,0,433.7351430134859,275.19158410584487,13.642591149658632,0.9715189873417721
45073000001,45,073,000001,144.96345154933869,36.99067384362436,1.9994958834391543,0.9997479417195771,0.9997479417195771,133.96622419042333,45.98840531910055,5.998487650317464,0
45073000002,45,073,000002,575.9516407599309,85.94818652849742,6.915371329879102,0.9879101899827288,0,564.0967184801382,96.81519861830742,7.903281519861831,0.9879101899827288
45073000003,45,073,000003,1150.518863271885,768.4063890782553,43.0221913603542,4.004108385675666,0.9998705813842211,1208.5298612327251,744.4141211851728,16.013349502610144,3.0026957842451845
45073000004,45,073,000004,712.4734435096847,136.15864951066897,7.021412117456041,3.0003022306371268,0.0013804608424052315,697.4677909739719,145.1692194284772,14.017975939748789,2.000201487091418
45073000005,45,073,000005,1058.1410461415028,331.94384692330544,18.099243845726168,5.641841286938447,0.968458476900146,1031.2631093554958,348.755902355005,28.243331576773546,0.9484483402448851
45073000006,45,073,000006,260.7328393176424,17.84620205658496,1.9828188684591737,4.9538122166517915e-5,0,256.7671718578507,17.846291225204862,5.948407067255355,2.9722873299910747e-5
45073000007,45,073,000007,1271.925615062979,323.3512230546618,7.399362136202372,2.7650907214399396,0.9216969071466465,1267.3396940463963,316.87678118548473,21.22481574340207,1.8369470945359931
45073000008,45,073,000008,203.6059379217274,119.06612685560054,6.005398110661268,0,0,201.57759784075574,118.07692307692308,7.0229419703103915,0
45073000009,45,073,000009,NA,NA,NA,NA,NA,NA,NA,NA,NA
45073000010,45,073,000010,472.1022055512511,54.29063204802378,4.225275717724467,0.10252170150477163,0,450.4513393597536,62.74118348347272,17.43840568646108,0.02563042537619291
45073000011,45,073,000011,998.8883900166753,355.100047100116,13.736572271200982,0.018556896062463992,0.9805209873692678,1002.7223287098557,353.3245740860021,10.790370085077562,0.013917672046847991
45073000012,45,073,000012,891.1042757143555,170.2556772593908,10.952119589785374,0,0.9956472354350341,881.1478033600051,168.26438278852075,18.917297473265645,2.9869417063051023
45073000014,45,073,000014,637.4127627707032,129.24440308373795,6.876228758070342,0.3615934618015003,0.035052377115229655,614.1693250356964,139.6317418673627,19.656688109897377,0.11069197667029083
45073000015,45,073,000015,690,178,3,3,3,674,187,12,2
45073000016,45,073,000016,NA,NA,NA,NA,NA,NA,NA,NA,NA
45073000017,45,073,000017,1675.579638342454,868.7131377169217,22.298935443514036,4.2935167205213025,4.139136841943679,1766.9370514778684,805.9559939826079,17.27094382488161,1.1853533299050572
45073000018,45,073,000018,1698.9424412143767,471.4376499480961,21.923891222766663,1.9785936378856732,1.966810558007097,1722.6249190359767,464.48884107795607,15.94237846766429,0.9825400621860799
45073000019,45,073,000019,602.1730860761731,428.286659960735,22.02107485951295,5.450321393906488,0.1442458039574447,596.1829335389506,430.66431301508464,30.505065411794423,2.0419092399073833
45073000020,45,073,000020,985.942368456659,248.7476660060648,10.983246181641636,1.00287322015552,1.9815668202764978,965.9816225336867,253.83457096694605,26.847870553870887,3.9752234505702666
45073000021,45,073,000021,NA,NA,NA,NA,NA,NA,NA,NA,NA
45073000022,45,073,000022,792.8333877610418,182.19379564040187,12.990359367233562,1.0705307433968558,0.015761738445196294,773.8284340360947,189.31029840677374,24.878615910303576,0.01585894619779678
45073000023,45,073,000023,246.89702132137978,187.62269692751045,10.046178370497854,3.0044934714894254,0.0037440158639723566,237.8854129148435,205.67212185163083,10.033074314973952,0.005616023795958535
45073000024,45,073,000024,2164,620,30,6,1,2126,654,41,0
45073000025,45,073,000025,1532,416,24,7,0,1481,440,54,2
45073000026,45,073,000026,1835.3978473104316,414.94738856181345,17.870708660093527,7.90669488835698,0.018433179723502304,1782.8927217856658,450.53212385435074,35.78750026949581,2.0112359340708115
45073000027,45,073,000027,1183.2671606823576,219.15379794341504,15.017181131540827,4.999950461877834,0,1150.2328281421492,228.15370877479515,40.05159293274465,2.9999702771267
45073000028,45,073,000028,1236,340,14,1,0,1219,348,26,1
45073000029,45,073,000029,1136.5526594984751,959.704679432461,29.805857484510284,3.9746527083362984,1.9868418148067146,1125.6221222808695,995.4736465713191,22.851911132686784,2.980262722210072
45073000030,45,073,000030,973.0776325825022,600.0655533869731,20.002035819471214,3.000271442596162,2.000135721298081,994.0768861153629,589.0679963703385,17.001560794927933,2.0358194712145875e-4
45073000031,45,073,000031,684.9510567296996,268.9888765294772,14.789766407119021,1.8487208008898777,0,682.1779755283649,278.2324805339266,7.394883203559511,0.9243604004449388
45073000032,45,073,000032,1000.1654143237781,883.1255798539703,19.006751605052166,9.00202548151565,1,982.1593378792312,906.1377327430642,24.00675160505217,0
45075000101,45,075,000101,156.65732965754464,296.3847817289696,1.1039948909909454,1.0491046588092467,0,145.72463832262633,303.42231524103397,7.0647668066164195,0
45075000102,45,075,000102,24,290,0,1,3,20,300,0,1
45075000103,45,075,000103,33.275491830844246,538.2310163998541,4.897339798050273,0.02714341874169307,1.9542100893406305,32.07160591843577,546.278575816521,2.0141922530623986,0.013571709370846535
45075000104,45,075,000104,11.486035018210234,338.95581118703404,1.0161082469072713,3.2032458769336736,0.014986376021798364,9.385504067791965,342.28855407881713,0.9936286828745738,0.9769673704414588
45075000105,45,075,000105,19.277514755547138,252.73993150901114,0.0211864406779661,3.342573304295679,0.007062146892655367,17.66625635198687,256.88813401508696,0.007062146892655367,0
45075000106,45,075,000106,93,352,1,2,1,87,364,1,0
45075000107,45,075,000107,253.2276894400487,449.6255515824711,5.277046561168594,2.157391205112599,0.07762096774193548,260.0411594643944,449.9360354534388,1.2727480219111382,0.07762096774193548
45075000108,45,075,000108,184,291,2,2,0,178,298,4,0
45075000109,45,075,000109,78.74358590893985,284.6732136922566,1.893419740777667,0.028248587570621465,0.005649717514124294,77.83924891990695,288.4374543037554,0.005649717514124294,0
45075000110,45,075,000110,171.95857403466098,364.88823857302117,4.0427220494110125,0.35798816568047337,0,170.57724855969002,368.49523274941333,2.046674618580973,0
45075000111,45,075,000111,18.230326295585414,326.41650671785027,3.023032629558541,2.069097888675624,1,16.18426103646833,334.4856046065259,0.023032629558541264,0.023032629558541264
45075000112,45,075,000112,10.990787849737758,406.659150440297,1.9983250635886833,4.995812658971708,0,4.995812658971708,414.65245069465175,1.9983250635886833,0
45075000113,45,075,000113,100.16798657215273,833.6653382642189,3.0919519342085797,1.972856581258307,0.05756120695091969,84.35260800025875,850.6648640327181,3.0243367155425,0.9864282906291535
45075000114,45,075,000114,97.32423276866515,180.04983062203053,0.9732423276866515,0,0.9732423276866515,96.3509904409785,183.94279993277715,1.946484655373303,0
45075000115,45,075,000115,169,632,3,3,1,152,655,4,0
45075000116,45,075,000116,220.21447721179626,323.3780160857909,3.967828418230563,2.9758713136729225,0,211.28686327077747,330.3217158176944,8.927613941018766,0
45075000117,45,075,000117,612.9005036906104,755.6116506027685,5.651130129609897,2.817632822405232,0.9223790322580645,613.9473389422018,759.3199334878328,3.7348712304536753,0.9223790322580645
45075000118,45,075,000118,275.953788124364,501.47798313330503,5.187109639503672,1.6675486886433804,0.07661056297156124,272.15635561906794,510.15189435447525,4.234230778981418,0.025536854323853744
45075000119,45,075,000119,153.1961293957977,900.7857548397637,2.9625124626121635,5.156219423665688,0.9463276836158192,158.60004028881698,903.4561952875081,0.9463276836158192,0
45075000120,45,075,000120,161.52711247012192,342.5821098715143,4.374672740650973,0.11429234717566444,0,155.41659044600368,350.3847592533913,4.984174100393413,0.1033991009883006
45075000121,45,075,000121,278.28598848368523,698.1861804222649,3.0383877159309023,5,1,266.2380038387716,709.253358925144,8.038387715930902,1
45075000122,45,075,000122,253.9685114503817,331.8101145038168,3.019083969465649,1.0095419847328244,1,254.94942748091603,338.8435114503817,2.0143129770992365,0
45075000123,45,075,000123,408.57920792079204,320.88415841584157,4.982673267326732,2.98960396039604,0.9965346534653465,400.60693069306933,327.859900990099,7.972277227722772,1.993069306930693
45075000124,45,075,000124,222.42079207920793,139.1158415841584,4.017326732673268,2.0103960396039606,0.0034653465346534654,221.3930693069307,143.140099009901,7.027722772277228,0.006930693069306931
45075000125,45,075,000125,40.192280367903585,1000.6562481496131,2.9853479938849037,2.9797300163568137,1.987423007159224,35.213891389331366,1009.5982471874477,1.0021384698717468,0.993711503579612
45075000126,45,075,000126,293,188,1,1,0,286,191,5,0
45075000127,45,075,000127,526.9924528301887,511.1132075471698,1.9849056603773585,1.9849056603773585,0.9924528301886792,513.0981132075472,521.0377358490566,7.939622641509434,0
45075000128,45,075,000128,565.1706503613118,209.46359088382434,4.09449694274597,3.047248471372985,0.009449694274596998,561.189549749861,213.46359088382434,8.09449694274597,2
45075000129,45,075,000129,121.51596001540116,368.4363907666963,0.9721276801232093,0.9721276801232093,0,115.6831939346619,370.38064612694274,3.888510720492837,0
45075000130,45,075,000130,576.4969801553063,485.05263157894734,4.969801553062985,0.993960310612597,0,555.6238136324417,494.99223468507336,20.873166522864537,1.987920621225194
45075000131,45,075,000131,252.5030198446937,1067.9473684210527,3.030198446937015,2.006039689387403,0,248.37618636755823,1073.0077653149267,4.126833477135461,0.012079378774805867
45075000132,45,075,000132,296.839968774395,207.00399310580744,4.197392311133331,1.0966327219780896,0.18913857677902624,285.72270171653116,215.02050057451606,9.736926470717224,1.0020634335885763
45075000133,45,075,000133,216.02067183462532,1087.9586563307494,0.9819121447028424,0.9819121447028424,0,199.328165374677,1099.7416020671835,8.837209302325581,0
45075000134,45,075,000134,540,845,4,3,0,525,856,15,0
45075000135,45,075,000135,321.83658103393594,903.2039518739064,5.424400880915981,1.8082960120021239,1.8082148194870589,310.987860464619,910.4368923443698,6.328264713114316,0.9041074097435294
45075000136,45,075,000136,355.517577064556,895.529029013086,5.405457679559799,2.046263396838429,0.1392919326755659,344.20891098703544,909.0061075629776,5.522318968010176,1.0412041633889517
45075000137,45,075,000137,523.999348744917,252.99968555813743,1.9999975142935764,0.9999987571467882,0,504.9993723591281,262.9996731296053,11.999985085761459,0
45075000138,45,075,000138,16.61238153601359,766.4885272030403,2.1457167507942394,2.2276376547490417,1.056184048552092,11.820085256441269,776.6389542915813,1.0485722502647465,0.007611798287345386
45075000139,45,075,000139,489.2719382835101,408.2208293153327,0.9884281581485053,0.9884281581485053,0.9884281581485053,478.3992285438766,415.1398264223722,7.907425265188042,0
45075000140,45,075,000140,406.7280617164899,521.7791706846673,1.0115718418514947,2.0115718418514947,0.011571841851494695,402.6007714561234,527.8601735776277,4.092574734811958,0
45075000141,45,075,000141,360,569,6,2,1,353,580,8,0
45075000142,45,075,000142,472,413,6,2,4,454,428,13,1
45075000143,45,075,000143,204.62952735288226,594.0671391476794,4.001700340960463,2.011242325693287,0,200.52390545979122,601.0753108219668,3.068824264605209,0
45075000144,45,075,000144,182.01359693846453,212.70243570153696,3.9569629626218723,1.9782135076252723,0,169.1545392046861,224.57265465518842,8.902496731685053,0.9891067538126361
45075000145,45,075,000145,648.8491346599051,489.5364646261243,6.960907983813743,0,0,637.8159501617804,496.5425296780009,10.030167725567875,0.015052356020942409
45075000146,45,075,000146,62,787,3,7,0,57.00000000000001,797,4,0
45075000147,45,075,000147,392,506,4,1,0,388,512,5,0
45075000148,45,075,000148,298,850,2,2,0,297,855,5,0
45075000149,45,075,000149,93,699,3,2,0,83,711,2,0
45075000150,45,075,000150,323.8833430063842,849.1497388276263,8.352292513058618,0.9280325014509576,2.784097504352873,317.3871154962275,859.3580963435868,10.208357515960534,0.9280325014509576
45075000151,45,075,000151,318.6873690251178,445.95532489482423,4.012420604173323,3.0001684902399712,0,306.670996978851,455.9889958599417,10.988433032705439,0.005226480836236934
45075000152,45,075,000152,383.00754716981135,631.88679245283015,2.0150943396226415,3.0150943396226415,0.007547169811320755,369.90188679245284,639.9622641509434,10.060377358490566,0
45075000154,45,075,000154,308.18966610280086,358.2524550582472,2.961930941387852,0.0070880094506792675,0,297.31271396232717,364.17631694102295,9.877828477593294,0.9849476439790577
45077000101,45,077,000101,386.938019328918,484.87507211205934,28.30421860120094,3.0487403763512506,2.857640528660917,416.3113725034207,483.24779173205644,10.186813759209947,0.10615335555338296
45077000102,45,077,000102,191.53350559065566,230.63810598023974,12.25275091132083,4.650907053194724,0.006803500929460737,213.99769735101893,222.25629015296772,4.712526817407207,0.9358053974446038
45077000103,45,077,000103,424.15016685205785,446.00333704115684,25.82647385984427,0.9933259176863181,0.9933259176863181,448.9833147942158,443.0233592880979,9.933259176863181,0.9933259176863181
45077000104,45,077,000104,231,377,11,4,0,236,380,7,0
45077000105,45,077,000105,289.18603494909087,449.78856437566765,18.654115546928644,1.19825185746451,1.9107674003569304,301.62211198037664,450.03143253295366,6.541862725357607,2.0726795052142934
45077000106,45,077,000106,761,720,35,6,2,834,688,7,1
45077000107,45,077,000107,249.57135990216148,304.5256235875894,17.288786323877382,5.749050594209448,0,272.5675622789993,306.4512259059368,3.869708877249887,0.9651141892430809
45077000108,45,077,000108,289,299,18,4,0,280,317,15,0
45077000109,45,077,000109,591.0085348506401,270.3869132290185,16.021337126600283,4.004267425320057,1,587.0412517780939,276.375533428165,15.012802275960171,5.001422475106685
45077000110,45,077,000110,414.45792277803065,329.3291967324804,17.81821769697199,3.014265261870599,0.08923259964306961,426.90229884021284,332.091909354264,9.457558538044587,1.93382254340922
45077000111,45,077,000111,739.2942232399294,278.3733275565281,15.410315631374427,3.130159409645577,0.047221755250119825,760.7845813315374,271.35775968094265,10.062841141289088,1.0103637334206852
45077000112,45,077,000112,733.4207750502593,131.30295205503364,8.440904060680733,2.813634686893578,0.937878228964526,708.0980628682171,147.24688194743058,21.5711992661841,0
45077000113,45,077,000113,1043,138,14,1,0,1033,145,19,1
45077000114,45,077,000114,934.232497727759,191.00950445322115,12.457861391150244,4.7794247833667,5.589142618701643e-7,924.360073586829,201.65414939323503,16.37547655234817,0.04479469099958523
45077000115,45,077,000115,762.6164241916787,85.11178591598762,4.678507275441749,1.266031438830631,0.015151515151515152,746.0797423328327,93.72472623509198,9.973021151164701,1.9552053090004147
45077000116,45,077,000116,1110.6039387308535,322.492341356674,22.052516411378555,2.052516411378556,1,1135.9474835886215,296.492341356674,21.603938730853393,1.026258205689278
45077000117,45,077,000117,907.2702407002188,128.7800875273523,1.9365426695842451,1.9365426695842451,0,883.0634573304158,128.7800875273523,22.270240700218817,0.9682713347921226
45077000118,45,077,000118,NA,NA,NA,NA,NA,NA,NA,NA,NA
45077000119,45,077,000119,NA,NA,NA,NA,NA,NA,NA,NA,NA
45077000120,45,077,000120,1069,156,28,2,0,1062,161,29,2
45077000121,45,077,000121,869,137,12,2,0,852,144,21,1
45077000122,45,077,000122,927.5543547361729,157.67450731087095,14.599491417673235,2.919898283534647,0.9732994278448824,890.5689764780674,186.87349014621742,18.492689129052764,2.919898283534647
45077000123,45,077,000123,644.445645263827,232.32549268912905,15.400508582326765,0.08010171646535283,0.02670057215511761,626.4310235219326,251.12650985378258,13.507310870947235,0.08010171646535283
45077000124,45,077,000124,852,104,8,4,0,840,116,13,0
45077000125,45,077,000125,866,122,9,2,0,846,128,25,0
45077000126,45,077,000126,868,138,12,0,0,860,141,14,0
45077000127,45,077,000127,787,121,11,2,4,787,126,11,1
45077000128,45,077,000128,783,143,9,3,0,769,152,11,1
45077000129,45,077,000129,892.3480176211453,145.2555066079295,13.197356828193833,2.0422907488986786,0.014096916299559472,874.1506607929515,159.34008810572686,14.28193832599119,2.0422907488986786
45077000130,45,077,000130,671,141,13,0,0,655,155,10,2
45077000131,45,077,000131,794.7629462224156,157.99115092581786,13.82119125653938,2.958696602672413,0.9862463635132198,780.9354425561136,163.92116726225066,19.74489687164689,2.9577092511013214
45077000132,45,077,000132,655.2867660255575,166.31454172739075,9.103257054115286,1.0039714251582803,0,631.1398232947012,178.39397023055636,14.154885581172929,5
45077000133,45,077,000133,566.9489795918367,149.10204081632654,6.530612244897959,2.0884353741496597,1,540.1530612244898,166.6326530612245,20.75170068027211,0.04421768707482993
45077000134,45,077,000134,630,148,12,4,1,609,160,20,1
45077000136,45,077,000136,345.6588397790055,334.0400552486188,11.61878453038674,2.904696132596685,0.9682320441988951,333.0718232044199,352.4364640883978,6.777624309392265,0
45077000137,45,077,000137,716.1702127659574,372.5531914893617,12.659574468085106,3.617021276595745,3.617021276595745,708.031914893617,383.40425531914894,13.563829787234043,1.8085106382978724
45077000138,45,077,000138,978.7681875993277,323.07723169161846,15.070777377898718,4.011324380463795,0.0028310951159486943,960.7427077432842,345.1097892854519,17.073608473014666,2.008493285347846
45077000139,45,077,000139,579,228,12,5,0,572,244,13,1
45077000140,45,077,000140,650.9650291423814,281.84929225645294,16.186511240632807,5.069941715237302,0,641.8018318068276,296.01248959200666,16.233139050791006,3
45077000141,45,077,000141,585.0349708576186,203.15070774354706,7.8134887593671944,2.9300582847626977,0,578.1981681931724,209.98751040799334,9.766860949208994,0
45077000142,45,077,000142,917.7022752673173,229.7725137033916,17.050756485111144,3.008121037617783,2.002030259404446,925.6840029326773,223.79586168654274,12.05278674451559,1.0060907782133373
45077000143,45,077,000143,851.0323946883484,264.416125357145,15.069024978099836,0.008906448787075394,0.0022266121967688484,863.9655963224453,256.47847049865453,12.075704814690141,2.013359673180613
45077000144,45,077,000144,816,293,16,3,1,795,315,16,3
45077000145,45,077,000145,669.0587514602199,197.4567205564426,10.464709351494461,2.023907367569024,1.9297694093010214,649.1334709787563,214.4716572642433,17.203212624336704,0.18827591653600495
45077000146,45,077,000146,937.5074692442882,178.05755711775043,11.804920913884008,2.951230228471002,0.9837434094903339,908.9789103690686,192.81370826010547,30.496045694200355,0.9837434094903339
45077000147,45,077,000147,651,193,10,2,0,643,197,10,2
45077000148,45,077,000148,654,239,9,6,0,650,243,14,1
45077000149,45,077,000149,759.8550175506152,124.02840617267742,4.950565133028762,1.1282946185724476,0.0560190140313908,744.946189767096,129.78916653610483,16.33896519975587,0.09578143755311552
45077000150,45,077,000150,923,148,14,1,0,918,148,17,0
45077000151,45,077,000151,697.8307421063573,115.93418968457347,6.307035514687664,1.11183476837199,0.01063264221158958,686.3292245950113,122.94847866099839,14.505036797984877,0.06388600370192424
45077000152,45,077,000152,725.6101600705265,99.63996186691493,8.104771958981184,1.6194268588486507,2.463762818686862e-4,718.3157174816744,104.50415547422573,12.963052535527135,0.8095902412833911
45077000153,45,077,000153,453,357,17,7,1,437,382,17,1
45077000154,45,077,000154,865,125,4,2,3,846,133,23,0
45077000155,45,077,000155,653,154,9,3,1,633,163,18,2
45077000156,45,077,000156,713.5519712995023,112.53360865453902,11.041914879208504,4.0016121107387885,0,700.4923232021671,119.56585086931479,16.062872318812754,1
45077000157,45,077,000157,583.2219678632002,182.30471244569299,13.191028756630194,2.3898472166579103,0.4147466792053603,564.7432006774733,195.52662753122877,17.906845223101584,1.1472716746272977
45077000158,45,077,000158,499,212,7.999999999999999,3,0,501,215,7,0.9999999999999999
45077000159,45,077,000159,871,234,6,1,0,878,222,10,0
45077000160,45,077,000160,355.56098914806637,115.19701220219228,11.009602796018807,0.001239070454039528,1.0003097676135098,349.5516961196611,119.20568569537056,7.010532098859336,3.0018586056810594
45077000161,45,077,000161,653,186,9,1,0,636,202,10,0
45077000163,45,077,000163,657,234,16,1,1,647,246,16,1
45079000101,45,079,000101,201,567,14,10,1,218,564,10,4
45079000102,45,079,000102,73,378,13,5,1,74,390,6,0
45079000103,45,079,000103,251.52008456659618,799.7610993657505,20.152219873150106,8.135306553911205,1,265.36786469344605,812.9978858350951,5.152219873150106,0
45079000104,45,079,000104,256.00919658961146,838.4732063381902,22.005852375207297,7.002508160803128,1.0025081608031279,268.0083605360104,845.4807308205995,5.002508160803128,3
45079000105,45,079,000105,214.8311436324547,379.7924351985519,17.05905241153016,2.0183034934458615,0.003799261262857251,219.83562076056802,391.84390029706987,5.036606986891723,0.0024173720305007288
45079000106,45,079,000106,365.17426311886845,664.609840156659,23.878274654355398,1.9906044242111365,0.9943402368007568,391.0450661480446,668.576940033944,3.985056749641519,0
45079000107,45,079,000107,20.395912187736563,663.7168811506434,2.4360333080999244,4.2725208175624525,1.2180166540499622,17.12339137017411,676.4799394398183,1.3270249810749433,1.0545041635124905
45079000108,45,079,000108,5,184,3,0,0,3,191,1,0
45079000109,45,079,000109,20,485,2,2,0,18,490,3,0
45079000110,45,079,000110,342,767,14,6,1,385,753,6,0
45079000111,45,079,000111,208,734,11,4,0,212,742,7,0
45079000112,45,079,000112,325,780,9,9,0,360,760,2,2
45079000113,45,079,000113,475,1083,27,5,1,500,1076,15,2
45079000114,45,079,000114,425,830,25,7,0,460,827,9,1
45079000115,45,079,000115,372,492,10,2,1,394,475,9,0
45079000116,45,079,000116,541.1491875923191,474.0797636632201,17.45642540620384,2.756277695716396,0,610.9748892171344,423.5480059084195,4.593796159527327,0.9187592319054653
45079000117,45,079,000117,620,699,11,5,2,658,669,7,3
45079000118,45,079,000118,93.45420136260408,653.2354277062831,7.551854655563966,4.71990915972748,3.775927327781983,88.7342922028766,666.4511733535201,5.663890991672975,0.9439818319454958
45079000119,45,079,000119,19,719,7,6,0,15,730,2,0
45079000120,45,079,000120,213.26528423187577,1006.8973900287701,22.02210701932298,11.044214038645961,1,206.28739125119876,1035.007925125385,12,1
45079000121,45,079,000121,43.630260047281325,985.4959810874705,5.029314420803782,5.11725768321513,0.014657210401891253,34.61560283687943,1000.7011820330969,3.043971631205674,1
45079000122,45,079,000122,52,947,4,5,3,54,962,3,0
45079000123,45,079,000123,260.85081240768096,549.9202363367799,8.54357459379616,3.243722304283604,0,284.02511078286557,543.4519940915806,3.4062038404726738,0.08124076809453472
45079000124,45,079,000124,448,369,18,2,0,492,344,8,0
45079000125,45,079,000125,843,482,26,5,1,915,448,4,0
45079000126,45,079,000126,302,687,10,5,0,297,700,6,1
45079000129,45,079,000129,53,826,5,3,2,37,852,0,0
45079000130,45,079,000130,195,500,14,5,0,199,507,6,0
45079000131,45,079,000131,18,596,4,2,1,18,599,2,0
45079000132,45,079,000132,10.990803410388532,565.5267936618098,6.994147624792701,2.997491839196872,2.997491839196872,9.991639463989573,574.5192691794005,2.997491839196872,0
45079000133,45,079,000133,119,502,7,3,1,128,508,5,0
45079000134,45,079,000134,303.14988644965933,573.0476911430734,13.01211203633611,2.0075700227100683,0.006056018168054504,324.14231642694926,560.0688872066617,6.009084027252082,0.001514004542013626
45079000400,45,079,000400,449,743,25,6,2,468,750,8,1
45079000401,45,079,000401,11.734715768124225,305.10260997122987,0.9778929806770188,1.9557859613540376,0,12.712608748801244,309.99207487461496,0,0
45079000402,45,079,000402,736,502,26,1,1,724,510,26,0
45079000403,45,079,000403,1093,494.00000000000006,16,4,5,1112,490,10,1
45079000404,45,079,000404,58.59224587130911,466.75178914432684,0.9930889130730357,3.972355652292143,0.9930889130730357,50.64753456672482,473.70341153583803,5.9585334784382145,0
45079000405,45,079,000405,58,1280,6,6,2,52,1296,3,0
45079000406,45,079,000406,1060,772,16,6,0,1072,770,13,2
45079000407,45,079,000407,924,989,18,5,5,921,1000,13,5
45079000408,45,079,000408,792,1460,23,5,1,773,1490,14,1
45079000409,45,079,000409,756,1599,31,6,2,732,1624,36,1
45079000410,45,079,000410,354.13652802893307,1176.2206148282098,14.535262206148282,3.2007233273056057,1.0669077757685352,334.8354430379747,1200.2911392405063,12.234177215189874,2
45079000411,45,079,000411,188,1203,15,6,1,193,1210,10,1
45079000412,45,079,000412,363.2432432432433,1386.7567567567569,10.405405405405405,1.8918918918918919,1.8918918918918919,354.72972972972974,1400.945945945946,10.405405405405405,0.9459459459459459
45079000413,45,079,000413,315.1479820627803,1376.542600896861,11.89237668161435,2.9730941704035874,0.9910313901345292,311.1838565022422,1392.3991031390135,10.901345291479819,0.9910313901345292
45079000414,45,079,000414,359,1151,9,1,1,372,1148,5,1
45079000415,45,079,000415,38,923,1,3,0,30,937,2,0
45079000416,45,079,000416,571.062656641604,532.4235588972431,15.604010025062657,2.200501253132832,1.100250626566416,621.172932330827,508.11779448621553,3.50125313283208,0
45079000417,45,079,000417,265.8202962779478,466.10735601961943,17.11818040041793,5.0308530858833835,2.9886320575975747,263.6618760510358,485.21795779176904,11.223915712812936,0.01659988551803091
45079000418,45,079,000418,121,1405,10,8,1,111,1427,5,1
