GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRROM,G18USSDWIL,G18USSIMCC,G18USSLBOW,G18USSCAAL,G18USSOWRI
49049OR0015,49,049,OR0015,453,157,13,18,27,0
49049OR0016,49,049,OR0016,397,102,7,15,18.000000000000004,0
49049OR0017,49,049,OR0017,453.0440795159896,141.34226447709594,10.296456352636127,20.592912705272255,13.104580812445981,0
49049OR0018,49,049,OR0018,298,138,12,16,10,0
49049OR0019,49,049,OR0019,513,65,9,14,24,0
49049OR0020,49,049,OR0020,487,145,6,20,20,0
49049OR0021,49,049,OR0021,466,112,11.999999999999998,20,33,0
49049OR0022,49,049,OR0022,615,129,4,27,24,0
49049OR0023,49,049,OR0023,577,88,8,17,14,0
49049OR0024,49,049,OR0024,565.0000000000001,113.00000000000001,8,10.000000000000002,12,0
49049OR0025,49,049,OR0025,346,73,4,7,12,0
49049OR0026,49,049,OR0026,293.08988764044943,60.28089887640449,2.7715355805243447,13.164794007490636,6.928838951310862,0
49049OR0027,49,049,OR0027,476,144,8,26,22,0
49049OR0028,49,049,OR0028,527,143,8,24,14,0
49049OR0029,49,049,OR0029,715,124.99999999999999,11,25,16,0
49049OR0030,49,049,OR0030,535,112,4,19,19,0
49049OR0031,49,049,OR0031,506,103,4,8,6,0
49049OR0032,49,049,OR0032,440,88,5,10,15,0
49049OR0033,49,049,OR0033,29,9,2,0,3,0
49049OR0034,49,049,OR0034,305.7367558444913,62.23520010552538,5.01373659048103,15.109892723848239,9.71870430343866,0
49049OR0035,49,049,OR0035,363,105.99999999999999,1,17,21,0
49049OR0037,49,049,OR0037,370,98,5,9,12,0
49049OR0038,49,049,OR0038,418,100,5,14,13,0
49049OR0039,49,049,OR0039,198,37,4,7,8,0
49049OR0040,49,049,OR0040,455,163,8,25,15,0
49049OR0041,49,049,OR0041,373,79,15,18,13,0
49049OR0043,49,049,OR0043,530,138,10,17,23,0
49049OR0044,49,049,OR0044,341,82,10,13,11,0
49049OR0045,49,049,OR0045,386,88,6,14,21,0
49049OR0046,49,049,OR0046,436,97,7,11,9,0
49049OR0047,49,049,OR0047,547.8898922087574,104.41552385358783,8.014840137628136,30.051682457233067,22.02473356271356,0
49049OR0048,49,049,OR0048,150,14.000000000000002,0,2,4,0
49049OR0049,49,049,OR0049,412.0585975249857,73.72359531783592,3.9995215668073683,17.061647243592308,19.148968830904863,0
49049OR0050,49,049,OR0050,420,98,2,14,17,0
49049OR036I,49,049,OR036I,379.2464187156977,71.22902280447116,2.8876630866677493,14.438315433338747,12.51320670889358,0
49049OR036U,49,049,OR036U,22.466803650697468,3.943214470902043,0.20422965885237052,0.6378557417586597,0.6855609197611324,0
49049OR039A,49,049,OR039A,0.9629158670891933,0.15649874858488963,0.012958495105755191,0.02292656826402841,0.033891448738128965,0
49049OR042A,49,049,OR042A,375.7889687908417,139.27760177246148,4.536990273245221,18.96471321606273,11.130642028671272,0
49049OR042B,49,049,OR042B,115.82580644419413,55.30352260046204,1.391243371033111,6.260595169648999,3.857683765309615,0
49049OR042C,49,049,OR042C,8.19004165448436,2.745356300725248,0.001278534658093948,0.0057534059614227665,0.24850271410344357,0
49049OR042S,49,049,OR042S,67,22,1,3,0,0
49049OR047S,49,049,OR047S,3.784647096995839,0,0,0,0,0
49049PA0002,49,049,PA0002,780.3317970982804,117.47232666261245,13.595001747835294,18.44441792778429,42.721444426689864,0
49049PA0003,49,049,PA0003,663,137,16,24,37,0
49049PA0005,49,049,PA0005,304,81,9,11,27,0
49049PA0007,49,049,PA0007,770.7314062555989,126.00975133503636,19.14425019071948,30.14425019071948,33.40390053401454,0
49049PA0008,49,049,PA0008,453,109,10,19,32,0
49049PA001I,49,049,PA001I,651.075831545641,168.05691457959003,15.815066414692204,37.41258620131685,41.36968306417141,0
49049PA004I,49,049,PA004I,421.7336038771929,66.40930410888929,13.899117168649536,10.359354118329856,20.488186507461325,0
49049PA006I,49,049,PA006I,227.62650550764806,29.932560951418832,3.841131967202713,5.761697950804069,6.794775700648217,0
49049PA006U,49,049,PA006U,494.4823398885567,40.38446920317903,4.151690678433646,6.202589229823296,11.135592999197424,0
49049PA01UA,49,049,PA01UA,20.83405449586919,2.1886521793242193,0.29043243153700643,0.12923209992636708,1.9088080183664522,4.888617553815723e-4
49049PA01UB,49,049,PA01UB,48.71971259508105,5.382579465108676,0.8038082903284328,0.2835963930566268,5.1042436240368225,0
49049PA04UA,49,049,PA04UA,35.41872451970434,5.547656225412047,1.1750859743412436,0.8608757229838553,1.7179838362630486,0
49049PA04UB,49,049,PA04UB,41.837258234579394,7.508091518101814,0.018212686560313773,1.8510844380864393,1.0470066392136068,0
49049PC001U,49,049,PC001U,96.15780295603265,20.383587779696757,0.16154704382218346,1.1604371644128575,1.564304773968316,0.0774818401937046
49049PC002U,49,049,PC002U,58,31,0,0,0,0
49049PG0001,49,049,PG0001,675.2147995889003,64.94552929085303,13.030832476875643,15.23638232271326,22.359712230215827,0
49049PG0002,49,049,PG0002,380,109,2,16,27,0
49049PG0003,49,049,PG0003,729,144,14,32,17,0
49049PG0004,49,049,PG0004,559.6866208556887,87.89480191695422,9.923618741730886,26.47589884165986,9.940224423644812,0
49049PG0005,49,049,PG0005,278,87,9,13,6,0
49049PG0006,49,049,PG0006,724.6256263868344,172.18177930843197,11.00779054178994,26.023371625369823,26.041549556213017,0
49049PG0007,49,049,PG0007,553.3958936520759,102.83441809553806,7.984488582732436,17.970250645918995,19.957357955752833,0
49049PG0009,49,049,PG0009,703.9766621413895,115.3145391090255,6.509691723896601,29.758590737813034,30.68854669836969,0
49049PG0010,49,049,PG0010,508.88235294117646,171.73529411764704,6.420168067226891,18.067226890756302,18.97058823529412,0
49049PG0011,49,049,PG0011,806,137,8,19,24,0
49049PG0012,49,049,PG0012,493,105,10,25,16,0
49049PG0013,49,049,PG0013,436.95561290348826,129.15770515765294,9.225550368403782,17.612414339679948,18.451100736807565,0
49049PG0014,49,049,PG0014,633.2282898002915,50.149231471063445,9.007652895951972,23.024871911843906,21.01339256791595,0
49049PG001S,49,049,PG001S,139.4858133134218,18.22404120673108,2.0513789536911173,1.838099445883049,7.325521109194364,0
49049PG005S,49,049,PG005S,92.18964694466936,25.000189753320683,0.5798319327731093,4.926321496340472,2.777798861480076,0
49049PG008E,49,049,PG008E,254.38152871155262,54.663742200089146,3.55470090235601,6.224441425074105,16.43337155199029,0
49049PG008W,49,049,PG008W,315.14001742198576,67.44588717025215,4.381001582566987,7.6987483470503095,20.200807462385992,0
49049PR0003,49,049,PR0003,540,162,7,22,19,0
49049PR0004,49,049,PR0004,316,209,3,20,6,0
49049PR0005,49,049,PR0005,358.94074074074075,144.9925925925926,4.014814814814815,16.22222222222222,9.133333333333333,0
49049PR0006,49,049,PR0006,189,140,6,7,9,0
49049PR0007,49,049,PR0007,341,148,2,13,6,0
49049PR0008,49,049,PR0008,115,59,1,4,0,0
49049PR0009,49,049,PR0009,362,157,7,20,6,0
49049PR0010,49,049,PR0010,377,142,2,8,17,0
49049PR0011,49,049,PR0011,306,119,8,7,13,0
49049PR0012,49,049,PR0012,408.5973544973545,165.5121693121693,4.0470899470899475,12.706349206349206,7.423809523809523,0
49049PR0013,49,049,PR0013,562,95,4,11,12,0
49049PR0014,49,049,PR0014,278,138,4,17,14,0
49049PR0015,49,049,PR0015,707.8419802905172,148.7566657539343,3.9934166365652257,13.977058019656166,23.960599611069227,0
49049PR0016,49,049,PR0016,478.26330270884125,122.80946088829006,3.993584545156728,4.992335214325945,13.977900440928583,0
49049PR0017,49,049,PR0017,442.53894665605503,195.49913306090787,7.99769180703714,20.438545729094912,16.884016037078407,0
49049PR0018,49,049,PR0018,588.9486823855756,191.59708737864077,11.325936199722607,16.04507628294036,25.48335644937587,0
49049PR0019,49,049,PR0019,386,122,5,22,16,0
49049PR001N,49,049,PR001N,236.76938276168218,115.56752999532345,5.6276139059205645,15.119813051687428,12.692464622711775,0
49049PR001S,49,049,PR001S,153.0445841971183,68.36995265942635,3.837069525666017,11.884626690182246,10.387140691234258,0
49049PR001U,49,049,PR001U,2.1961504151513074,1.1020682083304743,0.055902010567487816,0.15173402868318123,0.12777602415425787,0
49049PR0020,49,049,PR0020,472.23532370843606,147.6310428089944,4.273756225162232,18.387821318979828,24.615951506615023,0
49049PR0021,49,049,PR0021,303,136,8,16,12,0
49049PR0022,49,049,PR0022,106,45,2,9,8,0
49049PR0023,49,049,PR0023,346,175,7,19,15,0
49049PR0024,49,049,PR0024,430.3430396757526,134.43691835605412,5.025827686072165,22.036589221935568,14.058112293662372,0
49049PR0025,49,049,PR0025,486.1102815053931,77.02465371421582,2.001754426116099,9.003870754269782,18.004600698196022,0
49049PR0026,49,049,PR0026,505,161,6,19,16,0
49049PR0027,49,049,PR0027,560,161,4,14.999999999999998,20,0
49049PR0028,49,049,PR0028,206.25675675675674,67.5,1.2027027027027026,7.324324324324325,6.283783783783784,0
49049PR0029,49,049,PR0029,149,94,4,19,9,0
49049PR002I,49,049,PR002I,228.32361360871934,97.64321739536872,2.2024785878654596,17.619828702923677,10.278233410038814,0
49049PR002U,49,049,PR002U,82.67638639128066,35.35678260463128,0.7975214121345402,6.380171297076322,3.7217665899611876,0
49049PR0030,49,049,PR0030,396,79,4,15,6,0
49049PR0031,49,049,PR0031,637,141,8,16,22,0
49049PR0032,49,049,PR0032,402.2848702429003,81.90702769089982,2.01970741417831,4.039962470811387,13.00397507801011,0
49049PR0033,49,049,PR0033,264,56,0,3,3,0
49049PR0034,49,049,PR0034,167.00000000000003,89,2.0000000000000004,8.000000000000002,12,0
49049PR0035,49,049,PR0035,471.2874166091713,168.38810445443966,5.978275897790757,21.92034495856611,25.905862223759947,0
49049PR0036,49,049,PR0036,629.4619047619047,189.49523809523808,0.9380952380952381,14.071428571428571,8.442857142857143,0
49049PR0037,49,049,PR0037,426,101,4,9,7,0
49049PR0038,49,049,PR0038,307,32,2,9,5,0
49049PR0039,49,049,PR0039,562,112,4,11,13,0
49049PR0040,49,049,PR0040,426,112,6,13,6,0
49049PR0041,49,049,PR0041,449.76825071748186,92.19727523643063,1.0064154548432722,12.00801931855409,13.022454091951452,0
49049PR0043,49,049,PR0043,204.0736945019398,88.87578443444924,2.892094472579614,10.843543930322781,18.03395259105487,0
49049PR0044,49,049,PR0044,372.6388888888889,186.73611111111111,7.12962962962963,21.23611111111111,32.06018518518518,0
49049PR0045,49,049,PR0045,543,140,10,21,10,0
49049PR042N,49,049,PR042N,220.96039603960395,39.396039603960396,0,3.4257425742574257,8.136138613861386,0
49049PR042S,49,049,PR042S,283.8967316995334,50.56004457945582,0.018001436547001034,4.415703642208174,10.444217577614308,0
49049SA0001,49,049,SA0001,61.84971098265896,12.138728323699421,2.3121387283236996,3.4682080924855496,5.202312138728324,0
49049SA0003,49,049,SA0003,839,139,10,26,41,0
49049SA0005,49,049,SA0005,119.84442688137969,13.98184980282763,6.990924901413815,3.994814229379323,2.996110672034492,0
49049SA002I,49,049,SA002I,1129.0687484902799,137.4288577814973,14.32368136271037,16.057009949601806,35.894896222696126,0
49049SA004U,49,049,SA004U,87.47357273366941,13.114336279940478,1.280705813487958,1.051987261144307,6.024028831366001,0
49049SA02UA,49,049,SA02UA,49.95682596445473,2.1377172221287504,4.113480729611589,2.0622615141687235,2.7586794474830705,0
49049SA02UB,49,049,SA02UB,17.85101480362902,0.8718169489155254,1.3697664909801706,0.7271256916506322,0.9566887905367112,0
49049SA04IA,49,049,SA04IA,280.39679592343595,37.6969404071352,2.7604963818767807,4.593366433499435,7.398628033147416,0
49049SA04IB,49,049,SA04IB,36.09563658203883,4.715068012255602,0.38257488268573786,0.5656756423240731,1.0071180213161208,0
49049SF0001,49,049,SF0001,348,106,18,18,21,0
49049SF0003,49,049,SF0003,359.6012885111935,108.27773604342568,13.9072321523666,18.874100778211815,26.821090579564157,0
49049SF0004,49,049,SF0004,420.0816062176165,106.46502590673575,6.852331606217616,13.680051813471502,17.581606217616578,0
49049SF0005,49,049,SF0005,543,152,17,37,27,0
49049SF0006,49,049,SF0006,409,52,7,10,9,0
49049SF0008,49,049,SF0008,850.5325298936193,166.70408563176488,13.796913746664247,24.045950653182345,34.25676342534165,0
49049SF0009,49,049,SF0009,941,109,5,21,28,0
49049SF0010,49,049,SF0010,446,90,1,13,14,0
49049SF0011,49,049,SF0011,707,111,9,23,14,0
49049SF0012,49,049,SF0012,529.3987114888065,100.72226395657432,6.0927678476334,16.125899221788185,14.178909420435843,0
49049SF0013,49,049,SF0013,577,56,3,14,8,0
49049SF0014,49,049,SF0014,294.65948632256885,56.309273564260536,9.256318942070225,13.884478413105336,17.741277972301262,0
49049SF0015,49,049,SF0015,704,108,10,37,27,0
49049SF0016,49,049,SF0016,746,131,7,34,37,0
49049SF0017,49,049,SF0017,535.4718505681503,84.64972348969087,6.648160459002145,16.532635004581575,25.50375142977877,0
49049SF002U,49,049,SF002U,58.97334741257793,11.16199549620267,1.8296677713213478,0.9578951101504698,5.52423522491024,0
49049SF007S,49,049,SF007S,2,3,0,0,0,0
49049SF007U,49,049,SF007U,159.6906594840354,16.23756607759574,1.0047241133990978,1.8119362534772125,1.7526179590931135,0
49049SF02IB,49,049,SF02IB,3.764842840512223,0.6274738067520372,0.04074505238649592,0.07334109429569266,0.1629802095459837,0
49049SF07IA,49,049,SF07IA,28.74693208565506,14.878722321951438,0.17225350694630115,0.37180641382948726,3.435754949807008,0
49049SF07IB,49,049,SF07IB,2.4831130768275553,0.245582611993934,0.013643478444107446,0.02728695688821489,0.013643478444107446,0
49049SL000U,49,049,SL000U,265.1530209843812,49.351902894535,6.042808175706476,7.932010930709693,20.19148490896751,0
49049SP0001,49,049,SP0001,565,166,13,22,23,0
49049SP0002,49,049,SP0002,198,48,2,3,15,0
49049SP0003,49,049,SP0003,39,10,0,0,0,0
49049SP0005,49,049,SP0005,303.7141693112617,72.68373282662672,3.2448095011886933,9.73442850356608,9.08546660332834,0
49049SP0006,49,049,SP0006,600.5377568205407,85.19461434828112,5.196950245725402,12.014565490218285,13.159641893840165,0
49049SP0008,49,049,SP0008,415,105,11,23,16,0
49049SP0009,49,049,SP0009,689.9406041118514,179.44087018168685,12.022043509084343,25.09699143997111,32.11021754542171,0
49049SP0010,49,049,SP0010,509,137,7,11,20,0
49049SP0011,49,049,SP0011,494.91586806329394,115.81031312681078,8.90848562513929,18.80680298640517,20.786466458658346,0
49049SP0012,49,049,SP0012,422.9282640531685,133.00232738323626,4.784256380691953,20.093876798906198,28.70553828415171,0
49049SP0013,49,049,SP0013,283,96,8,14,5,0
49049SP0014,49,049,SP0014,467,75,3,13,20,0
49049SP0015,49,049,SP0015,305,94,4,16,12,0
49049SP0016,49,049,SP0016,309.15546252655514,113.04153872504106,7.548304498317498,27.53476079960306,25.069500619530952,0
49049SP0017,49,049,SP0017,129.65055987348993,45.8763519552349,3.9892479961073826,8.975807991241611,3.9892479961073826,0
49049SP0018,49,049,SP0018,271,62,2,7,11,0
49049SP004I,49,049,SP004I,455.07173594683144,133.99767261676374,7.215743619308048,17.906123201093802,15.29446171584829,0
49049SP004U,49,049,SP004U,164.28583068873832,39.31626717337328,1.7551904988113067,5.26557149643392,4.91453339667166,0
49049SP007I,49,049,SP007I,847.7384319676091,81.58984908608444,4.974990797931978,19.899963191727913,14.924972393795935,0
49049SP007U,49,049,SP007U,134.33034032382804,35.1981824428015,2.0000008665934397,3.0000021664835987,13.00000173318688,0
49049SP02IA,49,049,SP02IA,460.58785425492346,76.82065897333095,5.033943744294001,8.964003304044557,20.061086180495508,0
49049SQ001I,49,049,SQ001I,669.7467457991837,93.12659754819413,11.11953930354059,26.5960144219252,32.555105407592634,0
49049SQ001U,49,049,SQ001U,89.8819992259097,12.536582329690482,1.088576229760069,2.2266150720482387,4.1917259411195955,0
49049SQ002E,49,049,SQ002E,739.3454887252559,113.40625847788401,14.789837562027826,27.36648770991077,36.301659583435956,0
49049SQ002W,49,049,SQ002W,263.32347694854565,40.24206628468858,5.291086181043422,9.76706158756709,12.956025622973442,0
49049SQ003U,49,049,SQ003U,6.2800814497064845,0.06342833802189589,0.008375701986789769,0.019567363058209174,0.02736334391937139,0
49049SQ004I,49,049,SQ004I,207.03974532209457,32.83700490739598,4.9703317740572235,10.934729902925891,13.916928967360224,0
49049SQ004U,49,049,SQ004U,7.7507395159793475,0.9692887266824216,3.1877656071651006e-4,7.013084335763222e-4,8.925743700062283e-4,0
49049SQ03IA,49,049,SQ03IA,498.1594546549304,68.70314569565556,4.156046845562973,14.912483435157634,31.446697779510934,0
49049SR0001,49,049,SR0001,822.6249576633278,111.091513491599,9.003467280725204,20.02281344584836,23.01376051434003,0
49049SR0002,49,049,SR0002,565.9102508522651,158.8469168363371,4.124652469801053,22.248729137701527,16.31770860336017,0
49049SR0004,49,049,SR0004,403.5618754326955,128.55659134631543,6.961217670871341,31.852561219174785,22.920390084338855,0
49049SR0005,49,049,SR0005,568.4246169003703,96.06380822955663,8.160973441500571,10.889670705196739,21.773061822996496,0
49049SR0006,49,049,SR0006,802.0401167639175,149.53290312547614,6.7969501420670975,28.158793445706547,27.18780056826839,0
49049SR0007,49,049,SR0007,700.1164348767519,130.59675433184853,8.837374353282984,17.674748706565968,22.584401125056512,0
49049SR0008,49,049,SR0008,454.2953021260989,91.32289980512027,2.626749313681853,24.052057575044483,14.684185268073442,0
49049SR003I,49,049,SR003I,784.5559613258117,89.67668527927769,3.9523611835662735,19.976147726822322,17.890749127503955,0
49049SR003U,49,049,SR003U,13.60245875785448,2.7157635581325303,0.09593978320009913,0.7121098657254789,0.5031447260952571,0
49049SR005M,49,049,SR005M,19.925548190722182,3.3685934740295873,0.2860126534553424,0.3813502046071231,0.7627004092142462,0
49049SR009I,49,049,SR009I,842.3638644918444,129.56085319949813,9.440401505646173,32.110414052697614,38.49560853199498,0
49049SR009U,49,049,SR009U,28.333759303671588,5.849321328798891,0.03222654249098961,1.625196747526841,0.8770514587453997,0
49049SR010I,49,049,SR010I,692.3657099952378,135.60818044044657,12.414833420604264,37.24450026181279,35.334525889412134,0
49049SR010U,49,049,SR010U,4.858452105547397,0.9515864813623868,0.0871170722374016,0.2613512167122048,0.24794859021414303,0
49049UL001U,49,049,UL001U,27.58442465725245,5.741994344641935,0.4948121454242894,1.4733552685608682,1.389984944222362,0
49049UL002U,49,049,UL002U,0.21962067799914917,0.047917238836177996,0.003993103236348166,0.011979309709044499,0.019965516181740833,0
49049VI0100,49,049,VI0100,880.2396535552839,197.4896658617624,4.702134901470534,37.61707921176427,20.689393566470347,0
49049VI01S1,49,049,VI01S1,16.19577849923235,5.428543487914664,0.0024958879031011915,0.011231495563955363,0.49140513861917984,0
49049VI01S2,49,049,VI01S2,6.8347338935574236,0.34173669467787116,0,0,0.34173669467787116,0
49049VI01S3,49,049,VI01S3,0,0,0,0,0,0
49049VI0200,49,049,VI0200,124.06122903615218,110.00995130297713,7.000823993240144,9.0014578341941,7.002155059243452,0
49049VIO1S4,49,049,VIO1S4,7.865437454808387,2.621812484936129,0,0,0.2383465895396481,0
49049WH0001,49,049,WH0001,505.1756592370035,71.13205439957375,3.9903943460765765,14.834899229394875,32.619567695549755,0
49051000010,49,051,000010,132,149,4,6,3,0
49051000011,49,051,000011,143,113,3,7,10,0
49051000012,49,051,000012,167,97.00000000000001,4,6,4,1
49051000013,49,051,000013,215,79,7,12,6,1
49051000014,49,051,000014,571,167,4,10,6,5
49051000020,49,051,000020,200.5674445939388,111.63659651926783,6.622509963007413,9.46072851858202,15.13716562973123,3.7842914074328076
49051000021,49,051,000021,141,54,6,9,7,0
49051000022,49,051,000022,243.99999999999997,59,2.9999999999999996,11,6.999999999999999,0
49051000023,49,051,000023,326.62520545132037,129.38190646334635,0.31500892580520834,7.465991715538085,6.352754623238427,4.12919518982769
49051000025,49,051,000025,303,65,1,7,6,1
49051000040,49,051,000040,376,140,0,9,18,0
49051000041,49,051,000041,50,38,2,1,1,1
49051000051,49,051,000051,574.2420355462154,246.52804629484075,2.9702174252390456,7.920579800637454,14.851087126195226,0
49051000052,49,051,000052,453.93951360367925,205.5288571700516,1.0311374191631537,14.079420199362545,10.151622562609171,2.001354844402199
49051000053,49,051,000053,413.0072202166065,139.6317689530686,5.888086642599278,7.5703971119133575,12.617328519855596,0.8411552346570397
4905100034E,49,051,00034E,101.26273484729849,27.109597492014327,0.7973469104034204,1.5946900234664185,1.1960659336902002,0.3986696578612878
4905100034N,49,051,00034N,25.624960965786585,6.860225770368062,0.20177134618729595,0.4035426923745919,0.3026570192809439,0.10088567309364797
4905100034S,49,051,00034S,100.59147698100291,26.9300017114496,0.7920588738661647,1.5841177477323294,1.188088310799247,0.39602943693308235
4905100034W,49,051,00034W,25.662390849075162,8.203524625318225,0.21236545396407355,0.46638765328999987,0.3227138554822956,0.09368570337348095
4905100043N,49,051,00043N,1.9979660721309822,1.198779643278589,0,0,0,0
4905100043S,49,051,00043S,2.65928680695028,1.5955720841701682,0,0,0,0
4905100050A,49,051,00050A,322,135,5,14,12,0
4905100050B,49,051,00050B,0,0,0,0,0,0
4905100055I,49,051,00055I,153.36275536204482,68.67565242674355,0,3.9739155750917825,6.99869351087768,0.9934788937729456
4905100055U,49,051,00055U,56.38739033938498,18.966854075618247,0.5131718874697536,0.6597924267468261,3.648660037936005,0.07331026963853624
49051002400,49,051,002400,56.689789538027455,21.85603504404885,1.7427811856592719,1.7459053598316752,1.7435622292023727,0.8708048101723103
490510024H0,49,051,0024H0,234.01854874922546,77.01821752156071,1.0002484207485554,10.000910876078036,11.000414034580926,1
490510030UA,49,051,0030UA,58.00266471368924,56.96690284380193,0.7768214024154809,2.8483451421900967,1.2947023373591349,0
490510030UB,49,051,0030UB,10.719111382230457,10.527698678976343,0.1435595274405865,0.5263849339488171,0.23926587906764415,0
490510030UC,49,051,0030UC,2.25503355704698,2.2147651006711406,0.030201342281879193,0.11073825503355705,0.050335570469798654,0
490510030UD,49,051,0030UD,72.81969849046108,71.51934673170284,0.9752638190686751,3.5759673365851423,1.625439698447792,0
490510030UN,49,051,0030UN,35.925739869089476,35.28420879999859,0.48114830181816265,1.7642104399999297,0.8019138363636044,0
490510030US,49,051,0030US,273.2989970250843,263.5536586422727,3.8846298801045034,13.398784239495008,6.708067442121964,0.21570859256719255
49051003100,49,051,003100,439.01391247140685,97.00248436989409,9.000496873978816,3.0004968739788156,20.00347811785171,6
490510031H0,49,051,0031H0,60.137548279121546,14.22750965582431,1.88964423654633,1.4827403942438835,0.88964423654633,0
490510032IN,49,051,0032IN,28.098769653785943,5.067087987626611,0.9870439711516957,1.0310000151077396,6.513703402457475,0
490510032IS,49,051,0032IS,2.3062230562620902,0.4350200281876883,0.07818955915725678,0.08273787442131536,0.5442947039247584,0
490510032UA,49,051,0032UA,71.55475941318615,14.310951882637228,2.044421697519604,3.4073694958660066,2.044421697519604,0
490510032UB,49,051,0032UB,0,0,0,0,0,0
490510033UN,49,051,0033UN,341.91798059816347,182.16391636090273,4.939109783506392,14.573768484544749,9.817329350519179,0
490510033US,49,051,0033US,7.304033021057576,2.521499654276351,0.04033892808906253,0.278949597427819,0.119989914508502,3.422899195618689e-4
490510033UW,49,051,0033UW,3.753890454666491,1.294910960030035,0.02143952988996609,0.1443064240879183,0.0681654464311278,0
490510042U0,49,051,0042U0,78.24650763000956,12.529450892835037,1,1.0257996263015516,2.4518020982026925,0.006449906575387883
490510044E0,49,051,0044E0,15.028973864594079,2.9287231120747435,0.3082866433762888,0.3082866433762888,1.0790032518170107,0.1541433216881444
490510044FS,49,051,0044FS,20.337322476224063,3.9631705338282788,0.41717584566613464,0.41717584566613464,1.4601154598314712,0.20858792283306732
490510044S0,49,051,0044S0,144.12971046829185,28.115163117875266,2.9252629276364845,2.942376891074835,10.255534210166045,1.4626314638182423
490510044W0,49,051,0044W0,7.318401937046005,1.4261501210653753,0.15012106537530268,0.15012106537530268,0.5254237288135594,0.07506053268765134
49051005430,49,051,005430,1.121338912133891,0.3514644351464435,0.008368200836820083,0,0.016736401673640166,0.008368200836820083
490510054B0,49,051,0054B0,41.997437390872214,14.198726286934395,0.5987414699309684,0.7698104613398166,1.283017435566361,0.08553449570442406
490510054UA,49,051,0054UA,0.11664914614715076,0.11158818915265938,0,0,0.009692575783976955,0
490510054UB,49,051,0054UB,48.77824267782427,15.288702928870293,0.36401673640167365,0,0.7280334728033473,0.36401673640167365
490510054UC,49,051,0054UC,11.592509427511185,3.6334731041452972,0.08651126438441184,0,0.17302252876882368,0.08651126438441184
490510054UD,49,051,0054UD,34.98312324764917,10.964859525382575,0.26106808393768033,0,0.5221361678753607,0.26106808393768033
490510054UF,49,051,0054UF,4.657302678148869,3.7459896505208223,0.008368200836820083,0,0.29961350295483835,0.008368200836820083
490510054UN,49,051,0054UN,8.144575325531202,7.9658926593805734,0.007334108270390328,0.013991393397041118,0.6016432672768454,0.00665728512665079
490510054US,49,051,0054US,44.843833788757706,19.08268877729307,0.2848405142367146,0.014812643642985639,1.2241903075117786,0.2776477913702213
49051042HCE,49,051,042HCE,70.53525641025641,26.474358974358974,0.9455128205128205,1.3237179487179487,3.782051282051282,0.7564102564102564
49051042HCW,49,051,042HCW,302.4647435897436,113.52564102564102,4.05448717948718,5.676282051282051,16.21794871794872,3.2435897435897436
49051DAN000,49,051,DAN000,285,79,3,3,11,1
49051HIDE00,49,051,HIDE00,58.696631644568996,64.4854154571137,0.01240727404289486,0.039110611750786256,0.04940105890071847,0.9999999999999999
49051INTER0,49,051,INTER0,0,0,0,0,0,0
49051WALB00,49,051,WALB00,91.02955724440929,27.005759873269508,6.063024494215838e-4,1.0006063024494216,2.0021220585729758,3.031512247107919e-4
49051WCPC02,49,051,WCPC02,0,0,0,0,0,0
49051WCPC1I,49,051,WCPC1I,0.24390243902439024,0.12195121951219512,0,0,0.12195121951219512,0
49051WCPC1U,49,051,WCPC1U,1.755238884565598,0.877619442282799,0,0,0.877619442282799,0
49051WCPC4I,49,051,WCPC4I,0,0,0,0,0,0
49051WCPC5I,49,051,WCPC5I,0,0,0,0,0,0
49051WCPC6I,49,051,WCPC6I,0,0,0,0,0,0
49051WCUFW0,49,051,WCUFW0,7.761514642232549,6.3672768168338045,0.029055690072639227,0.029055690072639227,0.6092988953495483,0.014527845036319613
49051WTPC03,49,051,WTPC03,0,0,0,0,0,0
49053AV0051,49,053,AV0051,173.68011709549026,65.4635545816431,19.830023402178462,11.910019633082863,36.709421285895274,0
49053CNTRLN,49,053,CNTRLN,30.415146591549416,10.814274343662014,2.4782712037558783,2.9288659680751286,10.58897696150239,0
49053CNTRLS,49,053,CNTRLS,3.6248337028824835,0.4869179600886918,0.16230598669623061,0.21640798226164082,0.513968957871397,0
49053CO002A,49,053,CO002A,0,0,0,0,0,0
49053CO002B,49,053,CO002B,0,0,0,0,0,0
49053COAND0,49,053,COAND0,1.1159471994291832,0.19407777381377098,0,0.07277916518016411,0.2668569389939351,0
49053COCDSR,49,053,COCDSR,82.22799124483983,13.491139710856315,1.4302170633603246,1.6865490025455436,3.458459141121285,0
49053COCNBR,49,053,COCNBR,113.21320958261339,15.205985613943861,5.055871936973948,6.749384683279505,16.026705335045985,0
49053CODAV0,49,053,CODAV0,290.9868402766347,109.48805824380086,7.070613351797357,13.536059821172246,37.73035480590296,0
49053CODIV0,49,053,CODIV0,340.6996472394962,56.99080000682935,5.409560540433896,20.793810402675884,39.31901265943194,0
49053CODXDR,49,053,CODXDR,111.92580429392606,38.07782712446002,8.685523042796003,10.428800506929043,37.11679663866694,0
49053COGL00,49,053,COGL00,39.68074660614211,9.473686108651595,0.06083544730456215,2.0272519640069975,3.1954815345010337,0
49053COH29C,49,053,COH29C,1.113449623614725,0.30749383520484747,0.018146291755673463,0.03715669264256947,0.042341347429904745,0
