GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRHOG,G18GOVDJEA,G18GOVLQUI,G18GOVGSCH,G18GOVOWRI,G18COMRPHU,G18COMDFRA,G18COMOWRI,G18ATGRWOL,G18ATGDFRO,G18ATGOWRI,G18USSRCAM,G18USSDCAR,G18USSLVOH,G18USSISIM,G18USSOWRI
2402102-013,24,021,02-013,782.1414342629482,966.5796812749004,15.091633466135457,11.836653386454184,0,403.5378486055777,1332.183266932271,3,486.5318725099601,1302.280876494024,0.6274900398406374,423.7211155378486,1316.280876494024,19.09163346613546,39.18326693227092,0.41832669322709165
2402102-014,24,021,02-014,679,452,5,9,3,375,750,1,430,714,1,383,735,13,26,1
2402102-015,24,021,02-015,1417.8854924793789,800.9257641921397,13.58030082484231,13.31246967491509,0.04463852498786997,784.6744298884037,1439.770984958758,3.2231926249393497,932.7001455604076,1313.5041242115478,1.1339155749636098,840.2362930616206,1325.1377971858321,24.115963124696748,68.63367297428432,3.04463852498787
2402102-016,24,021,02-016,522.6186320199051,661.7464072313314,13.375617600565258,6.745011800894999,0.03978260869565217,287.77357847339005,865.0935463163565,1.921462999013478,313.64239231665834,875.5644811008199,0.06630434782608696,277.30204481488784,862.303352171412,21.952560863425358,40.02241312012811,1.949632013097985
2402102-017,24,021,02-017,377.05152079453757,728.1992551210428,7.673494723774054,6.21725636250776,3,198.55741775294848,896.8677839851024,1,203.7306021104904,918.8895096213532,2.021725636250776,173.49224084419615,909.4549968963377,17.760397268777158,26.086281812538797,5
2402102-018,24,021,02-018,716,514,9,6,1,396,822,2,489,733,1,415,773,22,33,1
2402103-001,24,021,03-001,848,296,6.999999999999999,3.9999999999999996,0,507,600,0.9999999999999999,638,482.99999999999994,0.9999999999999999,587,500.99999999999994,13.999999999999998,39,0
2402103-002,24,021,03-002,1522,464,5,14,0,863,1076,0,1117,851,1,1030,884,24,72,3
2402103-003,24,021,03-003,968,322,9,6,0,549,715,0,686,604,0,616,614,20,52,1
2402104-001,24,021,04-001,512.1600918388646,85.8703819661866,4.452932581924442,0.09058651638488834,1,327.24879983302026,243.56230432060113,0,415.2968065122104,177.8313504487581,1.1811730327697767,386.1715716969318,186.2807347109163,6.588812356501774,17.26466290962221,2
2402105-001,24,021,05-001,1695.1774772288159,346.23185205630693,22.00745238752415,10.005796301407674,0,1069.7609715705216,943.5845983991168,1,1336.9274082252277,698.4280982611095,1.000828043058239,1253.861992823627,737.4554236820314,20.013248688931824,53.04719845431963,5.001656086116478
2402106-001,24,021,06-001,999.1999999999999,140.08392156862746,9.79607843137255,3.9184313725490196,0,650.4596078431373,451.59921568627453,0,848.3403921568628,284.0862745098039,0.9796078431372549,809.1560784313725,294.86196078431374,7.836862745098039,35.265882352941176,0.9796078431372549
2402107-001,24,021,07-001,778.8875177230478,371.9998344390181,9.091575644593814,7.08881143260574,1.005778588807786,459.69477848378233,671.7701298814962,0.034921697678353666,550.6587649588358,602.9906768016244,1.0217322492371066,496.92667253058863,599.9747231411951,19.197722843622913,42.65647044408269,1.0261287320508556
2402107-002,24,021,07-002,1520,1045,17,4,3,895,1627,1,981,1596,1,846,1641,33,85,1
2402107-003,24,021,07-003,1104,352,12,4,0,679,727,0,793,645,0,742,673,14,36,0
2402107-004,24,021,07-004,784.1221374045801,436.1679389312977,8.821374045801527,8.821374045801527,0,429.30687022900764,774.320610687023,0,501.8381679389313,721.3923664122137,0,470.4732824427481,734.1343511450382,12.74198473282443,21.563358778625954,0
2402107-005,24,021,07-005,37,11,0,3,0,14,33.99999999999999,0,26,22.999999999999996,0,22.999999999999996,18,0.9999999999999999,6,0
2402107-006,24,021,07-006,3.5494736842105263,2.808421052631579,0.03789473684210526,0,0,2.1094736842105264,4.008421052631579,0,2.5642105263157893,3.6799999999999997,0,2.5010526315789474,3.6294736842105264,0.02526315789473684,0.16421052631578947,0
2402107-007,24,021,07-007,192.42253521126761,78.71830985915493,2.915492957746479,0,0,89.40845070422534,181.73239436619718,0,121.47887323943662,144.80281690140845,0,118.56338028169013,131.19718309859155,4.859154929577465,9.71830985915493,0.9718309859154929
2402108-001,24,021,08-001,1084.875816993464,204.50980392156862,4.869281045751634,3.895424836601307,0,681.6993464052288,565.8104575163399,0,848.2287581699346,421.67973856209153,0,806.3529411764706,439.2091503267974,10.712418300653594,35.05882352941176,0
2402109-001,24,021,09-001,1450.5957123025485,524.3491645254167,11.590545075943403,9.716195763938048,3.5067698680550348,913.4642043047811,1015.2999387863771,7.086118362896772,1085.0914854902178,885.9837283357589,0.03628931339335109,985.5592245891227,915.3863408213265,30.08576194781682,65.81876470724528,2.6542702766368436
2402109-002,24,021,09-002,2183.57006621244,653.8202851864578,17.446532487053,7.315177558597367,0.5016191939015461,1342.7641802469777,1439.6767111505337,6.912543247224061,1636.8324576750997,1170.4191676638302,2.9637106866066487,1513.0241451776217,1213.1167139837996,26.984035369331423,86.39531160877655,2.3603249219854097
2402109-003,24,021,09-003,298.2344758677311,77.1445095812881,3.270731217356368,0.2860172585462994,0.016956521739130436,176.13278652156444,180.16575086904118,0.028260869565217395,213.49718675214422,153.20198141387323,0.028260869565217395,207.49566492567297,149.56139256205566,2.4362303701504007,13.605908955927822,0.028260869565217395
2402109-004,24,021,09-004,1790.5782837937336,417.56961643163135,12.924773841931447,10.936347097018917,2.9826401173687955,1119.4842573857547,1042.9298277066223,0,1359.0896801477145,846.0755799602816,0,1240.778288825419,880.8730479962509,24.85533431140663,74.56600293421988,4.971066862281326
2402109-005,24,021,09-005,771.4439507668665,227.05290472687102,4.1224038911872345,7.055275400587671,0.040745530817446265,453.6504888368561,534.3433923135065,2.0280559471310755,529.8486407283073,475.62082801323874,0.013358778625954198,484.94822388068593,484.88016566538346,8.19271105774982,36.54673125142046,2.027219453456596
2402109-006,24,021,09-006,1417.1414721099084,624.7838789617842,4.100386939698274,2.158036607104039,0,821.7108821355594,1151.8008347463153,0,978.1761662536412,1016.4857180122603,3.88470066518847,869.0816051476022,1082.8485718012262,16.509977827051,67.54971522977262,4.855875831485588
2402109-007,24,021,09-007,2112.6241810601546,868.8892197736748,12.033353186420488,14.009529481834425,0.0023823704586063135,1295.7301965455629,1627.6354973198331,0.0023823704586063135,1525.3114949374626,1445.1780821917807,0.0023823704586063135,1396.0184633710542,1472.2638475282906,41.08100059559261,92.17867778439548,5.002382370458606
2402109-008,24,021,09-008,581,277,5,2,1,323,501,2,405,444,0,356,460,7,28,2
2402109-009,24,021,09-009,538,207,3,0,4,333,395,0,377,369,0,336,386,8,21,0
2402110-001,24,021,10-001,829.2635078969244,111.6284289276808,10.029093931837075,3.058187863674148,1,602.6525353283458,309.18703241895264,0,691.9318370739817,239.97173732335827,0,656.8038237738986,253.024106400665,14.01163757273483,10.075644222776392,0
2402111-001,24,021,11-001,1192.3452224555028,226.70497378663424,9.34800135875682,1.9480316443003836,0,674.5711607957732,698.1901686577365,0,924.2214609909921,455.59327333521594,3.6869129618033814,859.4980293933478,485.5591652649371,12.270048825207395,47.0275884931305,0
2402112-001,24,021,12-001,1446.6214268391493,545.1697888676412,18.411047843706278,11.374607812633338,1.0810799635546904,885.4692609267748,1061.4598062017437,6.040912704568655,1043.6485702078069,942.7474807487652,2.0165141709439856,946.2459023219956,978.6609782697627,33.659190314720554,51.805491488225506,0.00788436268068331
2402112-002,24,021,12-002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402113-001,24,021,13-001,1936.3758189398452,791.1107802263252,13.966646813579512,3.9904705181655746,0.9976176295413937,1143.2698034544371,1522.3645026801667,0.9976176295413937,1386.6885050625372,1330.8219178082193,0.9976176295413937,1263.9815366289458,1366.7361524717094,33.91899940440739,74.82132221560452,0.9976176295413937
2402113-002,24,021,13-002,77,17,0,0,0,38,54.00000000000001,0,57.00000000000001,34,0,53,33,0,7,0
2402113-003,24,021,13-003,73.92156862745098,21.41176470588235,0.5098039215686274,0.5098039215686274,0,43.84313725490196,50.470588235294116,0,50.98039215686274,42.8235294117647,0,47.92156862745098,45.88235294117647,0,3.568627450980392,0
2402114-001,24,021,14-001,1920.747824146396,492.72640035706314,11.801829948672172,15.73577326489623,2.950457487168043,1127.0747600981924,1241.15911626869,1.9669716581120287,1426.0544521312206,954.9647400133899,0.9834858290560143,1324.7554117384511,1015.9408614148628,16.719259093952243,72.77795135014506,0
2402114-002,24,021,14-002,260,45,0,0,0,146,145,0,206,91,0,196,100,0,6,0
2402115-001,24,021,15-001,1289,201,5,6,0,818,575,5,976,454,0,922,469,16,52,2
2402115-002,24,021,15-002,1420.8225227711841,279.76814794369307,8.992547612475848,6.994203698592327,0,918.2390284294784,705.4154016008832,0,1119.0725917747723,516.5719017388905,0.999171956941761,1040.138007176373,549.5445763179686,15.986751311068176,56.95280154568037,1.998343913883522
2402116-001,24,021,16-001,1822.7147286821705,495.6125602441334,10.315430215019818,7.1423915254831805,0.010137149672033392,1116.85285488793,1125.2940460907082,1.0101371496720335,1419.0197748079554,868.053260373917,0.0203921568627451,1293.6566824511558,935.4600427935038,35.31519449998246,53.28152372934863,1.0203921568627452
2402117-001,24,021,17-001,978.3039073806078,138.19536903039074,15.907380607814762,0.9942112879884226,0,578.6309696092619,513.013024602026,0.9942112879884226,776.479015918958,341.01447178002894,0,697.9363241678726,365.86975397973947,23.86107091172214,32.808972503617944,0
2402118-001,24,021,18-001,2052.378349282679,510.00252779393634,13.187851998343076,9.058553289643784,1.0151798410169668,1255.2415305411755,1269.0267519330923,0.07106457164092576,1485.81014263033,1068.9538404618693,0.03553228582046288,1332.4773113801455,1114.7859460124487,20.643977046652232,120.34163388385169,2.0357054441706812
2402118-002,24,021,18-002,1488.9882139406404,291.9742322730164,8.868361205308544,3.9422116852802143,2.9496167749302145,994.6509600015287,749.7718911536379,1.9700723988103632,1228.3466565364706,550.5927115652248,0.9850361994051816,1163.1289188687895,569.2936959833002,13.821096055298382,39.64246351879113,1.968974034153297
2402118-003,24,021,18-003,812.3781604219143,212.56018380037784,4.147803841309824,4.099441120906802,0.012090680100755667,498.68645505352646,493.89162468513854,0,599.1408985358943,420.72452967569274,0,539.4632340207809,434.25023221032745,10.218376102015114,43.316172071788415,2.0194938602015116
2402119-001,24,021,19-001,821.8545452170605,111.58061876407191,3.985864984758661,2.0047328969646308,0,533.8732714101218,372.6901764795201,0,661.420950922399,251.13646639313347,0,618.504628566857,265.9764135586689,10.95185696162644,35.02888099020538,0
2402120-001,24,021,20-001,1245.0454986243928,228.84929795848268,9.348348938034807,7.075867064619483,0.001455604075691412,732.844014752391,667.3605596761245,1.007238139432203,965.966896988011,467.49195614806194,0.13628081765391623,900.5483324864427,506.6316333559848,10.464711810066982,36.73340987518243,0.001455604075691412
2402120-002,24,021,20-002,0.047897016451081346,0.008773808175885009,3.589285162862049e-4,2.7916662377815935e-4,0,0.02823570994784812,0.025563686548828592,3.988094625402277e-5,0.03716904190874922,0.017946425814310246,0,0.03465654229474578,0.01946190177196311,3.988094625402277e-4,0.0013958331188907967,0
2402121-001,24,021,21-001,913.3626245355197,233.2434473331521,8.820036273786737,8.820014858896275,7.138296820307419e-6,532.1414366178681,598.7845691777835,7.138296820307419e-6,658.561611524465,490.0045667549155,0.9800032372766574,629.1611789062147,490.0047737655233,16.660069310296816,39.200122352769476,0
2402121-002,24,021,21-002,719.6864894058309,482.41638824741057,8.860709171891216,0.9845232413212461,0.9845232413212461,389.87120356321344,779.7424071264269,4.9226162066062304,466.66401638627065,731.5007683016859,0,413.49976135492335,760.051942300002,10.829755654533708,34.458313446243615,2.953569723963738
2402121-003,24,021,21-003,545.1520008889416,204.06376853578368,7.88645290870172,5.914837141620678,0.9858053436349087,310.5296128504505,437.70026487384905,5.079811225614117e-6,378.5503136363511,380.52353970359064,5.079811225614117e-6,338.1321116741157,400.2396922945899,6.900698363179068,30.560006291171973,0
2402121-004,24,021,21-004,892.6489707868009,613.1186141871642,10.169942531161007,7.178667036845544,1.0018293942172274,507.17515747935084,980.480866036472,0.9876296580409104,604.560462938176,917.1911715065407,1.0076292416744392,527.3307507681515,946.1162752047212,19.204488416767163,39.758008143147066,4.317386634061763e-6
2402121-005,24,021,21-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402121-006,24,021,21-006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402121-007,24,021,21-007,321,106,0,1,0,186,224,0,234,175,0,217,191,4,13,0
2402121-008,24,021,21-008,7,2,0,0,0,5,3,0,6,2,0,6,2,0,0,0
2402122-001,24,021,22-001,626.9124228395062,157.72260802469137,1.0733024691358024,7.051311728395062,1,345.4201388888889,425.93634259259255,1,463.5929783950617,326.0200617283951,0,424.46103395061726,336.0420524691358,6.131944444444445,33.175925925925924,0
2402122-002,24,021,22-002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402123-001,24,021,23-001,1804.4703862300935,1036.9011782750708,19.704014768077,8.445183229371278,0.9382900340564979,999.3206069165288,1764.1930080366415,0.9383446376570245,1200.121977705449,1638.4521120938593,2.0363213917508002e-4,1091.2834198373034,1642.1732230802058,33.777974644691916,80.70669040659834,2.582357397016208e-4
2402123-002,24,021,23-002,12.798466718547882,5.906984639329792,0,0,0,4.922487199441493,14.767461598324479,0,5.906984639329792,13.782964158436181,0,5.906984639329792,11.813969278659584,0,0.9844974398882986,0
2402123-003,24,021,23-003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402123-004,24,021,23-004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402124-001,24,021,24-001,853,364,9,7,0,521,681,0,641,582,0,582,586,23,46,1
2402124-002,24,021,24-002,430.92183038827733,114.99993379909984,6.999995970379991,0.9999994243399987,0,236.9219420663176,312.99981981841955,0,297.9219069510575,255.99985263103966,0.9999994243399987,275.9998411178396,250.99985550933965,7.999995394719989,21.999987335479968,0.9999994243399987
2402124-003,24,021,24-003,312,111,4,10,0,170,253,2,207,215,0,190,222,4,18,0
2402124-004,24,021,24-004,0.07738828907099476,0,0,0,0,0.07738828907099476,0,0,0.07738828907099476,0,0,0,0,0,0,0
2402124-005,24,021,24-005,346.3425136274657,216.39325066652623,5.078164730646425,4.022342328441328,0,196.3350332043637,363.3011596692218,0,257.4083205500849,304.37481174590897,0.002715900527555801,227.28962116298092,317.30486500860167,6.08782373180309,18.114127176373774,5.756600013873406e-7
2402124-006,24,021,24-006,5.337888510831644e-4,0,0,0,0,5.337888510831644e-4,0,0,5.337888510831644e-4,0,0,0,0,0,0,0
2402125-001,24,021,25-001,1430.6307490144548,616.1038107752956,26.78712220762155,13.889618922470435,3.968462549277267,823.4559789750328,1210.3810775295663,0.9921156373193167,969.2969776609724,1096.287779237845,0,880.9986859395532,1082.3981603153745,47.6215505913272,73.41655716162943,0.9921156373193167
2402126-001,24,021,26-001,1605.287052678461,611.9393811618303,12.282527743883959,6.613483092767747,0.9444384416515352,902.6996861271357,1264.4751313074346,4.718571206447176,1135.9808092174787,1047.2736017372376,2.8296943231441047,1041.5804170740514,1102.96167377778,23.596477034046377,55.71100505200908,0.9444384416515352
2402126-002,24,021,26-002,1502.3529279134848,607.1916232049819,17.118248578289744,9.063858003787324,1.0094674292849035,813.2343264880997,1245.8048298764566,2.050958148235018,1066.5679535190568,1029.6080091312729,0.03202328966521106,1001.5777585688405,1061.20038347598,13.251169739364588,50.5694413332408,1.0094674292849035
2402301-001,24,023,01-001,744.8695629508533,107.0640644178906,8.108551779128875,3.0328083989501313,0,505.6883319181866,319.7310877540543,1,648.4130879438061,201.48464866627415,1,590.2173587870222,250.92481515466315,8.098425196850394,9.556488970132811,1
2402302-001,24,023,02-001,695,140,16,4,0,505,303,0,620,225,0,572,241,15,12,0
