GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTru,G16PREDCli,G16PRELJoh,G16PREGSte,G16PREOth,G16USSRSze,G16USSDVan,G16USSGFlo,G16USSOth,G16H01RHar,G16H01DWer,G16H01LBee,G16H01Oth,G16H02RMcD,G16H02DRup,G16H02LKas,G16H02Oth,G16H03RPla,G16H03DSar,G16H03GEze,G16H03Oth,G16H04RMcD,G16H04DBro,G16H04LKra,G16H04GCla,G16H04Oth,G16H05RArn,G16H05DHoy,G16H05LSum,G16H05Oth,G16H06RHoe,G16H06DDel,G16H06LHow,G16H06GGlu,G16H06Oth,G16H07RVau,G16H07DCum,G16H07GHoe,G16H07Oth,G16H08RCox,G16H08DRas,G16H08LWun,G16H08GWal,G16H08Oth
2400108-000,24,001,08-000,1262.3163518793835,286.07170607240664,40.50726961831731,10.846721661441146,9.897721994209078,1045.8090299057756,404.6486618484091,70.10258152369133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055.0676234773878,440.24784300181074,26.55260474917138,20.711825629899153,0.9816176929831396,0,0,0,0,0,0,0,0,0
2400109-000,24,001,09-000,527.7015352680676,84.37942658519876,15.671141249487041,2.9453347163864625,4.891291867920476,435.6797786582307,131.38651457627938,24.50080964126592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.02368384896323,147.04709623013224,2.9791254224158297,5.88855751364609,0.002111919126835437,0,0,0,0,0,0,0,0,0
2400110-000,24,001,10-000,781.3409329156985,128.50171205566613,19.06126626649115,3.2596285364649003,4.692948145570155,639.2287837517254,177.84347421312205,27.882264001157782,0.9578878747280661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.2250485300323,197.717891512236,10.970977148324517,7.139425649412252,3.6385690427719135,0,0,0,0,0,0,0,0,0
2400111-000,24,001,11-000,341.93321074377826,313.02340575377957,19.93779654482672,8.972008445172024,12.95956775413737,317.0109650627449,310.0327362720555,28.909804989998747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.00474471722754,324.98608368067556,2.9906694817240083,14.953347408620042,0,0,0,0,0,0,0,0,0,0
2400112-000,24,001,12-000,838.2330675743135,480.85744153945143,67.14041743876663,22.09123907099567,14.452420420006876,727.3116554490214,533.2224717961553,68.58788447787123,0.9911502572064085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781.3641528192678,503.5338974179798,30.72120797919087,28.162590645660895,0,0,0,0,0,0,0,0,0,0
2400113-000,24,001,13-000,864.7229661785098,193.80025521861936,26.561456298998593,1.9675152814073031,2.9512729221109546,721.09435063577655,286.2734734447626,42.30157855025702,0.9837576407036516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.8507152463313,286.2734734447626,20.658910454776684,7.870061125629213,6.886303484925561,0,0,0,0,0,0,0,0,0
2400114-000,24,001,14-000,110.86116322701689,152.80863039399625,6.9912445278298945,8.98874296435272,10.986241400875548,91.88492808005003,157.8023764853033,13.982489055659789,2.99624765478424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.87367104440276,133.83239524702938,13.982489055659789,10.986241400875548,0.9987492182614134,0,0,0,0,0,0,0,0,0
2400116-000,24,001,16-000,878.1022964509394,229.14613778705638,29.90605427974948,7.603340292275574,2.2025052192066807,738.8810020876826,306.16492693110644,44.90814196242171,1.1002087682672232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736.4801670146138,323.3653444676409,30.004175365344466,10.50313152400835,1.3006263048016702,0,0,0,0,0,0,0,0,0
2400118-000,24,001,18-000,917.8427983805901,154.9277282057176,20.585457079679504,11.584524946998814,3.5986864686216395,747.2211297586402,233.42711965122137,50.96848530851018,0.9982298097971466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.903548259361,247.03314153765746,20.568593235173132,16.626007082587062,0,0,0,0,0,0,0,0,0,0
2400120-000,24,001,20-000,813.5578947368421,164.9127819548872,14.186466165413535,7.078195488721804,8.114285714285714,673.8481203007519,255.43007518796992,33.21052631578947,3.006015037593985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.8781954887218,241.3578947368421,17.144360902255638,9.10827067669173,0,0,0,0,0,0,0,0,0,0
2400121-000,24,001,21-000,488,122,16,3,5,437,144,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,157,11,3,4,0,0,0,0,0,0,0,0,0
2400122-001,24,001,22-001,528.7475330926594,260.76052948255114,24.598796630565584,12.78604091456077,2.9198555956678702,431.3256317689531,321.90421179302047,48.9309265944645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.3523465703971,333.18363417569196,20.1323706377858,8.892900120336943,0,0,0,0,0,0,0,0,0,0
2400122-002,24,001,22-002,60.252466907340555,19.239470517448858,2.401203369434416,1.21395908543923,0.08014440433212996,50.674368231046934,26.09578820697954,3.069073405535499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.64765342960289,23.81636582430806,4.8676293622142,1.1070998796630565,0,0,0,0,0,0,0,0,0,0
2400123-000,24,001,23-000,743.1388367729832,338.1913696060038,40.00875547217011,20.01125703564728,5.013758599124452,609.11507191995,433.1976235146967,55.017510944340216,1.00375234521576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.1263289555973,427.1676047529706,24.017510944340213,24.013758599124454,0.0012507817385866166,0,0,0,0,0,0,0,0,0
2400124-000,24,001,24-000,650.8328095537398,183.0766813324953,15.336266499057196,5.751099937146448,4.792583280955374,567.4418604651163,230.04399748585794,26.838466373350094,0.9585166561910747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.5707102451288,224.2928975487115,7.668133249528598,14.377749842866121,0,0,0,0,0,0,0,0,0,0
2400126-000,24,001,26-000,647.2685213845398,558.3689868116633,57.93452814861622,24.971779374403543,21.97516584947512,621.2978708351601,502.43220101299926,86.90179222292433,0.9988711749761418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.2877114099455,549.379146236878,31.963877599236536,20.976294674498977,0,0,0,0,0,0,0,0,0,0
2400129-001,24,001,29-001,918.4057489890309,316.07470582090025,30.81231408945883,12.921293005256928,18.884966699990894,801.1201663259295,401.5540287787538,34.7880965526148,0.9939456157889944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806.0898944048745,389.6266813892858,23.85469477893587,17.891021084201903,0,0,0,0,0,0,0,0,0,0
2400129-002,24,001,29-002,763.6609491137793,378.71183533447686,45.062893081761004,13.017152658662093,18.022870211549456,687.4522584333905,431.9119496855346,40.04574042309891,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.4779874213837,400.8690680388794,27.034305317324186,12.025728987993139,0,0,0,0,0,0,0,0,0,0
2400129-003,24,001,29-003,629.5986323360473,267.8755763241032,24.366799372525747,6.4582323552912575,8.187102300785117,550.6807699303266,341.51616470886177,18.983580047530605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.0616490037738,328.08004574736026,13.180095475691825,10.186890068513403,0.0026726047642018132,0,0,0,0,0,0,0,0,0
2400131-000,24,001,31-000,597.8725657669969,122.19815510761872,13.02801503245644,8.00751622822002,9.006832934745473,531.7229244960711,160.2801503245644,28.04851383669286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.729074137342,157.3047488896481,16.018448923812777,12.014349162965493,1.0006832934745473,0,0,0,0,0,0,0,0,0
2400134-000,24,001,34-000,727,221,29,4,9,606,301,30.999999999999996,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,278,22,10,2,0,0,0,0,0,0,0,0,0
2400301-001,24,003,01-001,895.1113439090093,515.8775815624065,56.254414845854534,11.142472313678539,22.122119126010176,906.0299311583359,532.2948219096079,32.17300209518108,0.0050882969170906915,0,0,0,0,3.495659982041305,2.6001197246333434,0.27476803352289736,0.0050882969170906915,821,576,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-002,24,003,01-002,842.9905800018397,539.6066583102945,63.959704208673635,27.7439390634164,41.81355161581484,876.5517866392659,580.2863490979071,28.385316389770484,1.0200563439072465,0,0,0,0,65.96815076657296,95.25990113997551,7.147305821149723,0.12366057452348725,742.4560948413533,514.5888659266101,24.13899291378403,0.9634864546525324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-003,24,003,01-003,865,449,38,11,24,787,545,40,0,0,0,0,0,0,0,0,0,710,588,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-004,24,003,01-004,540,795,25,15,14,500,842,26,0,0,0,0,0,438,838,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-005,24,003,01-005,421.9985683607731,680.1882605583393,50.31496062992126,10.120257695060845,16.125984251968504,436.2963493199714,673.0622763063708,41.25769506084467,3.0000000000000004,0,0,0,0,404.1531853972799,665.8675733715105,47.349319971367215,3.0057265569076597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-006,24,003,01-006,420.6425625239634,1000.4724846757235,48.01674680900508,15.954077360045291,27.425983379900035,447.9722148938327,1002.8282632896043,35.14511763258777,0.2605483876888065,0,0,0,0,391.7856544135516,964.5589627546203,61.71232256753688,1.1232005768671494,8.352665745589594,6.786029053967799,0.39854310918625996,0.022684310018903593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-007,24,003,01-007,757.9628851667696,346.48074762986477,46.96521977086732,26.24120939993918,22.532012868593224,742.9753480272426,423.2839953032923,32.005091906639066,0.9396333067209315,0,0,0,0,641.7620472912301,477.3513917988626,50.44417838970368,0.9341514516611793,2.9711654423857037,2.137923473303366,0.14801008661330994,0.00274092752987611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-008,24,003,01-008,1038,483,38,20,19,928,609,54,1,0,0,0,0,0,0,0,0,869,615,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-009,24,003,01-009,927.852403945533,455.5638220682734,54.317635388627984,19.20194018434637,21.27231812492528,874.4548649698763,520.9286418558564,50.455301844873354,0.13274308752893157,0,0,0,0,0,0,0,0,809.0094794407537,573.3169378069592,28.44650473583114,0.20257708867375127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-010,24,003,01-010,662.3858126309487,426.54624363962887,44.20951810835079,12.117330140676444,32.10056869200838,662.3187668362765,450.88985333732415,41.14247231367854,1.0041903621670158,0,0,0,0,583.87877880874,486.14127506734513,56.226279557018856,0.004190362167015863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-011,24,003,01-011,686.0647820965842,345.05182567726735,30.190812720848058,9.949352179034157,22.460541813898704,683.3062426383981,373.4028268551237,17.91283863368669,1.0365135453474676,0,0,0,0,581,369,51,1,28.07891637220259,19.461719670200235,0.9128386336866903,0.036513545347467605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-012,24,003,01-012,405.8764478764479,1282.4594594594594,63.231660231660236,32.115830115830114,16.10810810810811,413.35907335907336,1271.953667953668,74.32432432432432,3.0077220077220077,0,0,0,0,361,1226,104,3,4.710424710424711,4.401544401544402,0.2007722007722008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-013,24,003,01-013,341,388,13,20,9,284,428,52,1,0,0,0,0,246,467,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-014,24,003,01-014,752.1853281853282,442.81081081081084,29.652509652509654,14.826254826254827,13.837837837837839,685.96138996139,506.0694980694981,41.513513513513516,0.9884169884169884,0,0,0,0,0,0,0,0,602.934362934363,563.3976833976834,25.698841698841697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-015,24,003,01-015,769.965910672256,544.029967772289,37.655990483327834,10.900418297805425,8.918524061840802,703.5724537674411,608.4415304411392,39.63788471929246,0,0,0,0,0,608.4415304411392,654.0250978683255,58.46587996095637,0.9909471179823114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-016,24,003,01-016,659.034089327744,676.970032227711,28.34400951667217,16.099581702194573,19.081475938159198,627.4275462325589,695.5584695588608,50.36211528070754,1,0,0,0,0,538.5584695588608,723.9749021316745,79.53412003904363,1.0090528820176887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-017,24,003,01-017,427.3467870419543,364.583112055231,23.074880509824748,9.229952203929898,9.229952203929898,372.89006903876793,431.96176314391926,32.30483271375464,0,0,0,0,0,320.2793414763675,450.4216675517791,41.53478491768455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-018,24,003,01-018,752.5721467355013,1074.157206753131,25.849666291794644,20.393492440465508,17.802855623706538,651.8846535845386,1134.3529764748037,54.85630787845963,0.10420495632565882,0,0,0,0,536,1043,78,1,58.960236053655365,50.375402793798926,3.1342258222523256,0.1888395276858939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-019,24,003,01-019,347.0014316392269,900.8117394416607,54.68503937007874,20.879742304939157,21.874015748031496,398.7036506800286,878.9377236936292,44.74230493915533,0,0,0,0,0,373.8468146027201,845.1324266284896,60.65068002863278,0.9942734430923407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-020,24,003,01-020,413,877,55,19,32,453,862,49,3,0,0,0,0,421,807,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-021,24,003,01-021,186,1135,40,23,19,245,1076,50,3,0,0,0,0,232,1007,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-022,24,003,01-022,701.116769095698,1829.2949956101845,112.33362598770852,41.640913081650574,52.29323968393328,815.3871817383671,1763.4442493415277,89.09218612818262,7.747146619841967,0,0,0,0,781.4934152765584,1669.5100965759439,118.14398595259,6.7787532923617215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-023,24,003,01-023,70.86025903203817,224.52351738241308,5.573278800272665,3.1847307430129517,2.3885480572597135,78.82208588957056,209.39604635310155,7.1656441717791415,0,0,0,0,0,75.6373551465576,199.8418541240627,10.350374914792093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-024,24,003,01-024,270,645,51,15,14,299,630,40,6,0,0,0,0,278,617,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-025,24,003,01-025,471.883230904302,476.7050043898156,32.666374012291485,16.35908691834943,15.706760316066726,476.61281826163304,447.55575065847233,47.90781387181738,1.2528533801580333,0,0,0,0,420.5065847234416,479.4899034240562,52.85601404741001,0.2212467076382792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-026,24,003,01-026,245,1888,39,35,30,257,1837,71,1,0,0,0,0,264,1708,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400301-099,24,003,01-099,1.0920245398773007,3.460122699386503,0.08588957055214724,0.049079754601227,0.036809815950920255,1.2147239263803682,3.226993865030675,0.11042944785276074,0,0,0,0,0,1.1656441717791413,3.0797546012269943,0.15950920245398775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-001,24,003,02-001,527.9019098820261,438.63849602924716,53.75001264253357,8.63839488897861,24.95536301260487,535.5804831166738,466.4733240048449,38.39286617323826,2.87946496299287,0,0,0,0,0,0,0,0,500.06708190642837,477.9911838568164,31.674114592921566,2.87946496299287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-002,24,003,02-002,543.866316702047,771.7531024258193,45.6544363196208,13.067508806668643,17.61479192539681,538.3175261643918,795.082221068317,44.547951291890065,3.303152362061345,0,0,0,0,0,0,0,0,50.59422463403093,138.39966952114912,6.76247882035078,0.3778449420707973,491.6501163692785,606.0302560124127,35.974398758727695,36.89681923972071,4.612102404965089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-003,24,003,02-003,668.9825276645312,585.4769947582994,57.234129295282465,21.58008153756552,17.827023878858473,671.7973209085615,592.0448456610367,55.35760046592895,2.814793244030285,0,0,0,0,0,0,0,0,592.9831100757134,672.7355853232382,26.27140361094933,0.9382644146767618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-004,24,003,02-004,628.5150088596978,748.3210860649926,45.64116129822141,19.967880761141394,13.312084774305628,652.2862731867422,726.451821521296,44.69018193990726,0.9508725848434325,0,0,0,0,0,0,0,0,582.8740693217617,758.7807502050216,30.427405274324034,2.8525684744668878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-005,24,003,02-005,616.2646380820654,723.2687874596588,52.51129552789304,18.824804057169203,16.84324573536192,577.6242508068234,771.8169663439373,66.38220378054403,0.9907791609036423,0,0,0,0,0,0,0,0,528.0852927616413,800.549562010143,43.59428307976026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-006,24,003,02-006,655.0337837837837,461.4442567567568,48.79054054054054,12.505067567567568,13.37331081081081,588.1334459459459,529.5422297297297,51.361486486486484,0.02195945945945946,0,0,0,0,0,0,0,0,536.3648648648649,575.0033783783783,25.87837837837838,0.06587837837837839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-007,24,003,02-007,850.238122495707,880.1556954779622,52.114481969089866,28.952489982827704,43.42873497424156,793.2982255294792,960.2575844304522,69.48597595878648,0.9650829994275901,0,0,0,0,0,0,0,0,773.0314825414997,943.8511734401832,43.42873497424156,2.8952489982827703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-008,24,003,02-008,523.6344209120397,305.5401640908224,41.12039687082618,8.848692997519557,16.656363289448578,489.280671627552,361.75539019271133,29.669147109330282,1.5615340583858042,0,0,0,0,0,0,0,0,448.6807861095211,395.06811677160846,13.012783819881703,1.5615340583858042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-009,24,003,02-009,602.506980814917,1065.205672674871,51.125169353754615,25.4521116213882,29.86110489377734,594.9209889505935,1096.5073245028036,59.95254612791987,1.234358811157987,0,0,0,0,0,0,0,0,555.1470997546976,1086.4877547170033,48.30146215507539,1.2091917508880556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-010,24,003,02-010,927.7009553530862,498.49878904249175,42.74774719862247,19.87620378657817,18.91963397695219,846.7819175381477,594.1163438351728,60.72875853688985,0.9924641515083208,0,0,0,0,0,0,0,0,770.4160193848305,660.9129400565035,24.124241542199588,1.0104113224494906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-011,24,003,02-011,552.7353619179346,352.7312125403412,40.48870447210697,15.175195942830797,13.156754264638082,499.37574919317655,435.1830336560627,32.61779621945597,9.009220839096358,0,0,0,0,0,0,0,0,453.9147072383587,468.4504379898571,22.405716920239744,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-012,24,003,02-012,382.4197635135135,236.5698902027027,25.122466216216214,16.050464527027028,11.863386824324325,353.8080658783784,271.4622043918919,43.26646959459459,0.6978462837837838,0,0,0,0,0,0,0,0,329.38344594594594,286.11697635135135,27.91385135135135,2.0935388513513513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-013,24,003,02-013,381.33180076628355,310.14942528735634,33.53448275862069,15.665900383141762,15.299616858237547,387.74367816091956,328.68352490421455,27.927203065134098,0.9362068965517241,0,0,0,0,0,0,0,0,18.874521072796934,30.5411877394636,1.7097701149425286,0.2011494252873563,378.151724137931,262.6758620689655,19.66896551724138,22.20689655172414,0.6344827586206896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-014,24,003,02-014,365.5091407459339,1457.5386339035406,36.3249669888782,20.274910347843424,41.29383713799153,377.80072503311237,1444.59192199981,73.0164578928612,1.362926105052078,0,0,0,0,0,0,0,0,344.63177365348577,1416.5805870328966,64.33081764974398,1.2213664073521158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-015,24,003,02-015,477.3100210458151,785.987747803435,45.45317674069496,26.70450498182407,33.36942764213284,479.0042606737604,788.7936406316688,63.91055528573741,7.444820963397943,0,0,0,0,0,0,0,0,472.60387139976746,774.5494539861951,43.023853150249465,4.948275862068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-016,24,003,02-016,955.5208929593589,589.0435031482541,68.59358900973096,16.444190040068687,15.012593016599885,905.6199198626216,652.3360045792788,52.95993131081855,1.3136805953062394,0,0,0,0,0,0,0,0,848.4642243846595,679.3611906124786,32.94733829421866,1.3136805953062394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-017,24,003,02-017,390.248162779697,1050.1245089831375,40.37805904553331,13.862153261866755,16.83889516248069,392.21433929198236,1028.639448435365,54.18525804302829,1.0270516676401016,0,0,0,0,0,0,0,0,364.80327207516797,1018.770097888878,42.31675842563279,0.03297255862306392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-018,24,003,02-018,464.67432950191574,772.6321839080459,62.96551724137932,27.164750957854405,20.455938697318008,483.7471264367816,789.7777777777778,51.76628352490422,1.3275862068965516,0,0,0,0,0,0,0,0,20.49233716475096,33.15900383141763,1.85632183908046,0.21839080459770116,449,740,54,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-019,24,003,02-019,576.0522798495359,1020.1264656969687,63.09922923794875,33.40390275946678,20.14507522548681,566.7511047088029,1018.3441438498603,79.90374204779692,3.17767141052202,0,0,0,0,0,0,0,0,534.8976847056115,1019.2602996070984,50.645377520377515,3.725813302413912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-020,24,003,02-020,706.3498836307215,735.9868114817688,58.41349883630721,27.853374709076803,31.08611326609775,739.8068269976726,735.0038789759503,57.025601241272305,0.23273855702094648,0,0,0,0,0,0,0,0,0,0,0,0,764.3498836307215,662.9697439875873,41.025601241272305,51.10318076027929,1.3878975950349108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-021,24,003,02-021,1294.1900552486188,821.3834254143646,74.61436464088398,20.591160220994475,55.27292817679558,1354.4972375690609,821.1900552486188,55.37569060773481,1.2386740331491712,0,0,0,0,0,0,0,0,50.59889502762431,55.53149171270718,2.5458563535911605,0.2386740331491713,1298,698,62,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-022,24,003,02-022,1065.243907116131,608.5921518775142,49.013714651315944,21.677722801042975,24.797927504765287,934.1506679563518,735.0935219847429,77.20316821733184,0.9942754469381567,0,0,0,0,0,0,0,0,866.6481243891691,728.228614799735,54.256413243535015,2.845447977906628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-023,24,003,02-023,812,846,110,34,32,831,867,71,1,0,0,0,0,0,0,0,0,789,876,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400302-024,24,003,02-024,603.8099447513812,617.6165745856354,53.38563535911602,18.408839779005525,14.727071823204419,630.5027624309392,603.8099447513812,50.6243093922652,2.7613259668508285,0,0,0,0,0,0,0,0,585.4011049723757,642.4685082872928,29.454143646408838,2.7613259668508285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400303-001,24,003,03-001,1056,467,67,15,22,1040,530,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,435,58,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400303-002,24,003,03-002,190.98009950248758,85.32544175673358,12.31206038771659,3.435923829130211,2.5769428718476584,178.66803911477098,107.3726196603191,7.444501629782124,0.2863269857608509,0,0,0,0,0,0,0,0,174.65946131411906,100.21444501629783,6.29919368673872,0.2863269857608509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400303-003,24,003,03-003,1422.241905882706,683.4025287003594,57.34846394688331,14.337115986720827,18.16034691651305,1328.5727481027966,748.3974545068271,75.50881086339635,0.9558077324480552,0,0,0,0,0,0,0,0,0,0,0,0,1315.1914398485237,679.5792977705672,88.89011911766913,47.79038662240276,0.9558077324480552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400303-004,24,003,03-004,1219.9114042218237,704.6845793135778,97.56094371862191,23.14023592965548,32.17763217756361,1184.9951961480745,766.3203155280161,87.73857589618552,3.009349061977032,0,0,0,0,0,0,0,0,0,0,0,0,1170.8643092803961,704.6471830656698,88.86946276386396,60.4674530988516,7.009349061977032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400303-005,24,003,03-005,1241.7103448275861,767.8275862068966,81.27586206896551,28.406896551724138,50.04137931034483,1249.3655172413794,820.4275862068965,76.62068965517241,3.3655172413793104,0,0,0,0,0,0,0,0,0,0,0,0,1261.848275862069,735.3241379310346,68.33103448275862,64.79310344827586,1.3655172413793104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400303-006,24,003,03-006,2189.8371959951037,1954.147648221883,155.7941612041823,41.23987351970787,51.53680284094061,2191.963043597052,1947.8200592838448,137.88377950255745,3.364070741010812,0,0,0,0,20.06958333333333,49.25239583333333,5.119791666666666,0.10239583333333332,1945.696134395718,1857.6258620665062,107.9168253518067,9.942064898063144,84.76066345622448,46.37098916051947,5.739607219991388,3.234213473685638,0.2213498549424121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400303-007,24,003,03-007,935.5173532273759,538.9393447940317,72.10509244242621,18.488485241647748,22.186182289977296,917.9532922478106,595.3292247810574,46.221213104119364,0.9244242620823873,0,0,0,0,0,0,0,0,0,0,0,0,912.4067466753163,535.2416477457023,61.93642555951995,36.976970483295496,4.622121310411937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
