GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCAS,G16USSRTHU,G16USSDWIL,G16HALRNOE,G16HALDHAW,G16PUCRNEL,G16PUCDRED
460850VTD-6,46,085,0VTD-6,100,33,2,3,109,31,99,41,111,25
460850VTD-7,46,085,0VTD-7,15,143,7,6,48,125,31,143,12,157
460850VTD-9,46,085,0VTD-9,209.40506329113924,21.628691983122362,13.763713080168776,1.9662447257383966,213.33755274261603,29.49367088607595,203.50632911392404,43.257383966244724,221.20253164556962,19.662447257383967
46085VTD-12,46,085,VTD-12,293.2530530293762,60.086458681674216,16.992610687437978,3.0058113453774316,311.3181613039164,69.9757834781072,280.36922746489404,99.98865462256842,318.1827451300246,48.21119475823444
46085VTD-13,46,085,VTD-13,82,13,3,1,86,16,77,23,83,10
460870VTD-1,46,087,0VTD-1,322,150,30,6,368,147,303,214,385,104
460870VTD-2,46,087,0VTD-2,102.0851651448665,42.01804346289544,2.0010826077737267,1.002526084805362,100.08372166783487,51.023817371021984,88.08299992931904,61.024899978795716,122.09129992225095,25.01371303180054
460870VTD-3,46,087,0VTD-3,383,126,23,13,434,113,391,160,445,92
460870VTD-4,46,087,0VTD-4,379.00932251289106,67.00244697198268,16.000525423431863,3.000180145176639,412.01004309359763,62.002522032472946,382.0092174282047,92.00337772206198,421.01035834765673,35.00198159694303
460870VTD-5,46,087,0VTD-5,377,180,34,8,444,163,389,223.00000000000003,490,105
460870VTD-6,46,087,0VTD-6,231,58,25,9,263,63,233,94,287,32
46089VTD-CN,46,089,VTD-CN,165.20948047247236,28.271546024687346,7.93566663958101,2.639484978540773,172.31006921616572,29.09285455740805,166.9725794656246,37.9427729310867,179.2970607137317,23.810442259534767
46089VTD-E1,46,089,VTD-E1,23.17383820998279,3.97934595524957,0.5851979345955249,0,25.280550774526677,1.989672977624785,23.290877796901892,3.7452667814113596,23.524956970740103,1.8726333907056798
46089VTD-E2,46,089,VTD-E2,24.25311203319502,6.970954356846473,1.4522821576763485,0.14522821576763484,27.738589211618258,4.937759336099585,25.70539419087137,7.1161825726141075,27.593360995850624,3.4854771784232366
46089VTD-E3,46,089,VTD-E3,22.472103004291846,3.8454935622317596,1.0815450643776825,0.3605150214592275,23.433476394849787,3.9656652360515023,22.71244635193133,5.1673819742489275,24.394849785407725,3.244635193133047
46089VTD-L1,46,089,VTD-L1,7.776617954070981,1.7223382045929019,0.46972860125260957,0,10.647181628392484,1.9832985386221293,10.438413361169102,2.348643006263048,11.169102296450939,1.2004175365344467
46089VTD-L2,46,089,VTD-L2,8.537549407114625,2.5296442687747036,0.6324110671936759,0.25296442687747034,9.73913043478261,2.0869565217391304,8.158102766798418,3.66798418972332,10.181818181818182,1.4545454545454544
46089VTD-L3,46,089,VTD-L3,17.075098814229246,5.059288537549407,1.2648221343873518,0.5059288537549407,19.478260869565215,4.173913043478261,16.316205533596836,7.33596837944664,20.363636363636363,2.9090909090909087
46089VTD-NW,46,089,VTD-NW,174.14457831325302,29.903614457831328,4.397590361445784,0,189.97590361445782,14.951807228915664,175.02409638554218,28.144578313253014,176.7831325301205,14.072289156626507
46089VTD-SW,46,089,VTD-SW,142.74688796680496,41.02904564315353,8.547717842323651,0.8547717842323651,163.26141078838174,29.062240663900415,151.29460580912863,41.88381742738589,162.40663900414938,20.514522821576765
46089VTD101,46,089,VTD101,56,5,0,2,49,10,46,14,52,3
46089VTDNEL,46,089,VTDNEL,141.22338204592901,31.2776617954071,8.53027139874739,0,193.3528183716075,36.01670146137787,189.56158663883087,42.651356993736954,202.83089770354906,21.79958246346555
46089VTDSEL,46,089,VTDSEL,109.38735177865613,32.41106719367589,8.102766798418973,3.241106719367589,124.78260869565217,26.73913043478261,104.52569169960474,46.99604743083004,130.45454545454544,18.636363636363637
46091VTD-A1,46,091,VTD-A1,122,90,16,2,154,75,122,103,169,53.00000000000001
46091VTD-A2,46,091,VTD-A2,78,67,14.000000000000002,2,107.00000000000001,56.00000000000001,88,74,112.00000000000001,43
46091VTD-A3,46,091,VTD-A3,156,96,18,5,200,79,162,117,202,59.99999999999999
46091VTD-A4,46,091,VTD-A4,137,125,13,2,174,102,151,131,199,73
46091VTD-A5,46,091,VTD-A5,97,66,10,0,125,52,117,59,125,44
46091VTD-A6,46,091,VTD-A6,150,115,12,4,191,97,164,125,217,68
46091VTD-A7,46,091,VTD-A7,100,62,9,1,123,55,111,66,122,43
46091VTD-A8,46,091,VTD-A8,106,71,13,0,131,60,104,91,135,51
46091VTD-A9,46,091,VTD-A9,110,62,12,4,136,53,101,85,140,40
46093VTD-00,46,093,VTD-00,124.27938538454856,42.33136712977928,16.66633876983656,0.10245518799445497,144.17576595891896,40.229365075786774,137.76575518300484,46.613835140831625,146.1502252480497,32.89622492532023
46093VTD-06,46,093,VTD-06,554.8332539339136,140.6128332460232,55.55252464484877,4.443027807036126,587.8210627634527,165.29301525730048,555.8424995303636,201.73772094257222,590.9848938296789,140.82562987994305
46093VTD-08,46,093,VTD-08,212.6323299136836,58.69399963588947,15.531061406949691,0.06462130985747601,230.08055812192129,59.50722574131675,219.3262391345344,71.1716557282236,231.72851938893265,52.996361734650606
46093VTD-09,46,093,VTD-09,119.75237671874903,16.87201167712882,3.98980197378958,3.9470331090433595,126.6783960379014,18.867803682039156,124.68082199695996,17.91134001730689,124.71022559147299,13.917082953439579
46093VTD-10,46,093,VTD-10,713.1312666998081,183.68125528625012,66.21965118342969,7.042880457325974,796.3407424286745,180.6948353405501,746.2417726505636,226.8128223754488,771.3041459619337,174.6606412800339
46093VTD-11,46,093,VTD-11,511.97813036830024,167.17536847861712,56.096159302609,1.026067205977413,575.0394144005076,162.21592549259572,547.9900492257268,196.25935038894644,560.0157060535083,150.2099500573453
46093VTD-12,46,093,VTD-12,633.6636260767988,117.37033260583983,43.73952583957283,7.121775188205378,680.0771962214625,117.71307453247412,648.9202592121422,149.88665226662025,661.0698628965895,119.45037058977101
46093VTD-13,46,093,VTD-13,756.1722285930498,190.86515032986057,86.47814417778817,14.737751575510995,824.0998108118608,213.3564079128657,784.6827846017327,253.76221765416054,805.337454700285,199.68195089236974
46093VTD-14,46,093,VTD-14,426,105,63,9,485,111,455,141,458,118
46093VTD-15,46,093,VTD-15,295.8310485518323,79.69282782171915,26.30914575380008,6.0525196522624745,315.0799943084145,87.76763712260788,286.933368274882,112.91804873126412,317.00806838106286,69.72316702006326
46093VTD-16,46,093,VTD-16,253.54401000323625,104.66857229749021,19.325827531441952,4.0514678283090015,284.92337102644495,93.72737214554152,272.714595934388,109.92693141903474,281.7938914202159,91.70450078063485
46093VTD-17,46,093,VTD-17,71.77655260424658,5.3167816743886345,0,0.8861302790647725,65.57364065079317,8.861302790647725,66.45977092985794,7.975172511582953,71.77655260424658,3.54452111625909
46093VTD-18,46,093,VTD-18,77.67344739575343,7.049884992278031,7,2.008314165379672,80.61524823809572,11.08314165379672,79.62356240347539,8.074827488417046,81.67344739575343,6.033256661518688
46093VTD-19,46,093,VTD-19,339.93479875583245,106.04380019496814,39.64254212896005,6.937444872568009,389.48797641703254,108.02592730141615,364.7113875864325,133.7935796852402,375.6130866718965,105.05273664174415
46093VTD-20,46,093,VTD-20,41.868357402734375,5.981193914676339,3.9874626097842265,0,37.88089479295015,11.962387829352679,39.87462609784227,12.959253481798736,41.868357402734375,9.968656524460567
46093VTD-21,46,093,VTD-21,321.8643494617633,55.74573591816944,17.06986330857315,4.117753509290266,331.1706939895698,61.179270103529056,324.27908995043424,68.06731348310707,315.8678070195381,57.545186329321176
46093VTD-23,46,093,VTD-23,273.82352523355286,92.90109322205188,56.92283022141349,9.987470896158362,310.771647647058,101.89298958019722,310.77518243516545,96.90911901024158,272.83795133235446,102.87904396120355
46093VTD-24,46,093,VTD-24,149.40407232602442,29.451890969868312,8.182481877388563,2.028172894585949,153.60252463429475,33.444811603381766,157.4604076414591,38.566369081211874,160.49039846816402,24.476725305553092
46093VTD-25,46,093,VTD-25,32.26126086655159,3.792608296505937,0.9420590333090495,0.006145362726229498,32.24342052684428,4.752706252346087,31.321187661480483,5.68108448043612,31.316630961344607,5.666410761098132
46093VTD-27,46,093,VTD-27,115.10805225442404,12.016316012648739,11.010281228786749,0,118.09498916506826,21.033228138276556,114.10201747056205,25.035550065065294,122.10666132413952,13.028584284699079
46093VTD-29,46,093,VTD-29,29,4,1,0,27,7,27,7,29,5
46093VTD-30,46,093,VTD-30,78.66283981459762,1.8983223185151996,7.372940876832358e-5,0.0031134764426210427,75.81385279050079,4.74504796468883,76.76084683875544,2.8517645078814033,72.03484837976617,1.8961346700007706
46093VTD-31,46,093,VTD-31,225.31320272054145,18.024999115279716,11,5.015853413486561,219.27287820703552,39.054470038355035,218.27702408577272,40.05532398267377,228.31905648791613,19.012763565270028
46093VTD-33,46,093,VTD-33,73.0898601360707,5.0838790824746525,0,3.9824150696498886,62.97503209382754,12.211895822480395,63.02796221653369,13.101639344480576,74.71055681195261,2.097067780237236
46093VTD-35,46,093,VTD-35,48,0,0.9999999999999999,0.9999999999999999,48,3,47,3,48,1.9999999999999998
46093VTD-40,46,093,VTD-40,28.437695148420566,5.91251072299133,0.1197139303482587,0,31.417893295985884,4.990939698678512,26.498781955516325,9.886108253078419,22.525184425429238,6.977738463722058
46093VTD-41,46,093,VTD-41,47.69592695425451,5.202628495527071,0.06005164834391637,0.9924726776946998,44.718529779487646,8.240095423443533,47.635853001844055,6.315242779151398,46.643333616385846,4.330268166923045
46093VTD-6A,46,093,VTD-6A,102.57552892762234,20.68691038280148,8.843473683094242,1.0029477490574024,112.3881745138612,18.777522796674013,113.32156413796685,20.752008238734422,104.5862922827517,21.64546241131366
46093VTD-CS,46,093,VTD-CS,155,60,20,3,166,70,157,78,170,54
46093VTD-ES,46,093,VTD-ES,153.5926784213107,66.95065469646876,15.753095222698532,2.9537053542559746,177.22232125535848,62.027812439375474,165.4074998383346,72.8580654049807,177.22232125535848,52.18212792518889
46093VTD-NE,46,093,VTD-NE,81.41748671087791,34.02277720366408,13.243566766979384,2.043291381749906,87.77485690273319,42.954077093172124,78.59365143897742,51.12193077636926,84.77645578927667,40.80445562118991
46093VTD-NW,46,093,VTD-NW,327.81794875054266,114.32167417345454,42.54875113277254,5.922023530957272,373.1787159212192,102.87620902085656,337.00738860339914,136.19928745293097,351.7558609245507,110.10774073301569
46093VTD-RS,46,093,VTD-RS,237.64528806690888,60.87382711768675,31.803128351053136,1.1282513162582082,265.7447617847193,68.7343714631194,249.24669782392706,85.20006168262714,264.7136332357228,65.31724253833366
46093VTD-SE,46,093,VTD-SE,336.7332459099625,102.04806401544633,36.94152894773667,5.972635844096361,374.7027290899044,109.95514161008188,354.70439811755966,128.96909411194562,384.5420220296081,87.06322972989729
46093VTD-SS,46,093,VTD-SS,227.54792897204078,84.5240467465539,24.14706602743963,3.7141615242971464,260.05293331190074,80.80271933724508,245.18912132970047,94.74049899812515,259.1218848710724,68.73420244303344
46093VTD-SW,46,093,VTD-SW,166.84828596014032,69.2401468434783,16.684830712510067,1.6684576732985994,188.53772775397397,59.23048021666401,173.52175684900894,76.74909530165625,185.20106638690086,56.72741273743
46093VTD-WS,46,093,VTD-WS,96.52795957760597,44.85910041891303,11.30873278568149,3.039639687459448,114.86041907870036,40.78177447983572,107.60109315968624,47.0232339909617,111.71898042969889,37.82095334555722
460950VTD-2,46,095,0VTD-2,149.2962922441304,96.65382128070749,14.420119019426714,2.4809578833183985,180.16047361622438,88.16869866738305,158.80674750339517,107.66354005341934,162.47531459729097,99.99783524532914
460950VTD-3,46,095,0VTD-3,1.1438908261549596,0.7149317663468496,0.16498425377234996,0.010998950251489996,1.3528708809332695,0.7149317663468496,1.1988855774124096,0.8689170698677097,1.2318824281668794,0.8139223186102598
460950VTD-4,46,095,0VTD-4,151.77610917384504,53.23506823365315,11.012708053919958,4.472847203594664,162.62020604214365,54.11506823365315,155.80034519181837,64.99492908397845,170.21888680260236,50.63069306600513
460950VTD-5,46,095,0VTD-5,94.08,83.3,5.88,3.92,112.7,77.42,97.02000000000001,96.04,108.78,76.44
460970VTD-1,46,097,0VTD-1,75.99999999999999,51,7.999999999999999,1.9999999999999998,92,44.99999999999999,78,59,96,28.999999999999996
460970VTD-2,46,097,0VTD-2,75,38,7,2,89,36,77,48,101,20
460970VTD-3,46,097,0VTD-3,61.99999999999999,26,13,1,78,27,68,37,86,18
460970VTD-4,46,097,0VTD-4,81,44,11,1,106,34,84,55,118,22
460970VTD-5,46,097,0VTD-5,62.99966152483773,17.999903292810778,1.999989254756753,0,66.99964003435123,15.999914038054024,53.999709878432334,29.999838821351297,65.99964540697285,15.999914038054024
460970VTD-6,46,097,0VTD-6,132,41,10,0,142,47,124,65,168,19
460970VTD-7,46,097,0VTD-7,125,40,6,3,128,55,108,74,141,33
460970VTD-8,46,097,0VTD-8,91.98836663292158,22.99713029112647,9.99870327839298,0.9998754788921079,104.98666200763883,23.99701149341059,100.98708568797424,29.99632160068335,108.98610668928714,18.997702779654183
460990000N3,46,099,0000N3,1454.6466419945082,658.470046609514,115.40196693156432,31.03246169588284,1684.4808114296404,545.0076085339424,1519.6208586702628,712.776854577309,1699.0272778495855,413.1196463264403
460990000N4,46,099,0000N4,590.2727382188084,279.39501855542915,50.0045715651059,6.5683047170894815,641.2018111498413,276.03149026959744,556.844185763321,357.94110278218045,683.7205657072893,202.36845207934041
460990000N5,46,099,0000N5,901,428,78,17,1098,331,987,441,1114,251
46099000N11,46,099,000N11,587,244,36,8,656,218,567,304,681,146
46099000N13,46,099,000N13,617,233,38,9,679,214,617,285,703,162
46099000N15,46,099,000N15,952,489,84,12,1122,410,983,544,1159,303
46099000N21,46,099,000N21,771,312,59,10,888,267,789,363,923,196
4609900N1-3,46,099,00N1-3,575,474,54,11,698,394,619,474,695,334
4609900N1-4,46,099,00N1-4,483.9615692554043,415.7822257806245,60.35548438751001,8.941553242594075,590.142514011209,364.9271417133707,515.8158526821458,427.51801441152924,554.3763010408327,326.9255404323459
4609900N1-5,46,099,00N1-5,412.0593609771538,353.794518405422,51.45381793807139,7.784028152754762,503.40632319809333,310.7472768912805,439.1097287132031,365.55291582102893,475.71672221498125,277.3023665443983
4609900N1-6,46,099,00N1-6,631.9790697674418,538.4232558139535,80.1906976744186,15.274418604651164,790.4511627906977,477.3255813953488,672.0744186046512,590.9290697674419,801.9069767441861,404.7720930232558
4609900N1-9,46,099,00N1-9,611,481,75,12,806,383,673,513,804,325
4609900N2-1,46,099,00N2-1,600.3962753438375,505.81067757589244,75.1734720950335,11.438657001275216,789.3755809077137,388.2344513578049,689.4254341295584,495.6403977987556,840.0067612094862,306.01594447249727
4609900N2-2,46,099,00N2-2,891.8481455563331,687.1336599020293,96.60461861441567,19.522043386983903,1204.5794261721483,492.7872638208537,1037.370188943317,660.9965010496851,1265.398180545836,383.4023792862141
4609900N2-3,46,099,00N2-3,616,536,69,10,824,395.99999999999994,696,538,854.9999999999999,335
4609900N2-6,46,099,00N2-6,684,538,74,13,921,402,765,549,944,318
4609900N2-7,46,099,00N2-7,1064.37627074414,710.2338781361608,108.29370101415535,14.907406784565971,1406.044211401873,490.7734426880686,1212.3467163543537,698.3791286838098,1439.8502750691177,374.53204361072176
4609900N2-8,46,099,00N2-8,720,463,56,9,930,342,796,467,978,234
4609900N2-9,46,099,00N2-9,560,478,49,11,731,370,625,485,782,273
4609900N3-5,46,099,00N3-5,564.0028209774872,448.65210699793147,65.48237771282645,7.384638252039127,616.4941235867142,429.2886690127504,535.6294293181924,510.88895770772615,618.5015789674857,363.36156291221727
4609900N3-6,46,099,00N3-6,383,515,88,12,513,470,422,553,496,431
4609900N3-9,46,099,00N3-9,1044.783433013986,770.217960669214,100.24892781767055,14.856336797543673,1199.7931226502747,669.0995714347246,1060.606326029572,802.7202111753087,1121.8814523224976,592.9849279161206
4609900N4-1,46,099,00N4-1,249.26392737651017,294.50683424450165,42.21703450869226,6.468919036186399,305.7589578934174,279.3845130311533,254.354140753811,327.59243971344,290.76812839277625,254.27704530772422
4609900N4-2,46,099,00N4-2,289.47015074221696,309.21209343718624,54.46553195876986,12.323251454515336,380.1840071770739,285.2555298627803,307.9014939841719,359.28321213780794,402.11828480441375,235.0773432825225
4609900N4-3,46,099,00N4-3,215.43510324483776,234.7566371681416,37.676991150442475,7.728613569321534,271.46755162241885,221.2315634218289,233.7905604719764,264.70501474926255,281.1283185840708,181.62241887905606
4609900N4-4,46,099,00N4-4,350,377,61,7,416,362,350,439,430,314
4609900N4-5,46,099,00N4-5,529.5164083504046,409.3097045132389,64.93531355602948,10.476155445154939,607.193921996878,387.1399371749552,520.5517319003677,477.54041171870426,602.7674455875491,342.9742815671053
4609900N4-6,46,099,00N4-6,158.71916399850633,139.09271088774852,21.41705362902904,2.337764606836586,165.54181886352723,148.4105684161706,140.93727765640085,176.0160639893834,168.39354666000494,132.44415368727113
4609900N4-7,46,099,00N4-7,765.8601582041866,668.0525389866158,90.57904590964459,13.081285891001778,960.5996745979572,565.6046695529807,818.3220529162494,698.9372267463609,980.2132044424568,471.5999604120235
4609900N4-8,46,099,00N4-8,236.44733507156283,246.08806529920238,30.62271857379555,4.752518506150164,302.1848431526174,210.45348737642942,255.36110861365495,252.65492719558506,311.83104280925284,173.2135753154287
4609900N4-9,46,099,00N4-9,445.27536231884056,473.60869565217394,58.28985507246377,17.420289855072465,570.7246376811595,407.8695652173913,472.4057971014493,500.3913043478261,595.2608695652174,327.0869565217391
4609900N5-1,46,099,00N5-1,228.48524338827136,362.55078574166345,50.078957454963586,11.476427750095823,319.25335377539284,317.6883863549252,259.26293599080105,384.9819854350326,311.9501724798773,292.1272518206209
4609900N5-2,46,099,00N5-2,209.51475661172864,332.4492142583365,45.921042545036414,10.523572249904179,292.7466462246071,291.3116136450747,237.73706400919892,353.0180145649674,286.0498275201227,267.8727481793791
4609900N5-3,46,099,00N5-3,168,204,43,7,246,180,202,219,237,170
4609900N5-4,46,099,00N5-4,297,508,60,8,441,428,355,518,439,381
4609900N5-6,46,099,00N5-6,430.6396081175647,387.4093771868439,48.218334499650105,14.13296011196641,541.2092372288313,335.0342897130861,444.77256822953115,431.4709587123863,557.0048985304409,276.8397480755773
4609900N5-7,46,099,00N5-7,260,303,31,9,371,233,305,311,394,204
4609900N5-8,46,099,00N5-8,346,514,61,5,532,402,442,499,558,344
4609900N5-9,46,099,00N5-9,219,242,52,9,320,203,263,262,284,209
4609900NVP9,46,099,00NVP9,801,351,78,13,931,305,810,433,969,226
460990N1-10,46,099,0N1-10,740,549,86,18,921,466,788,598,925,390
460990N1-17,46,099,0N1-17,770.9986943039007,443.8684590350029,92.964829029327,10.541801763176933,968.3742317464416,338.4841038807919,807.3711483792073,501.4210157389972,948.3719948892716,266.4861817889498
460990N2-14,46,099,0N2-14,1266.5933202357564,924.9393769295538,108.47403873140611,20.262699971933763,1653.9062587706987,673.3485826550659,1407.7754701094584,920.654504630929,1709.7089531293852,507.7723828234634
460990N3-10,46,099,0N3-10,919,596,78,10,1222,381,1024,576,1210,316
460990N3-11,46,099,0N3-11,588.0254862508384,385.5036887994635,56.839034205231385,7.568745808182428,774.9617706237425,270.62910798122067,651.6297786720322,395.7478202548625,787.9758551307847,218.71428571428572
460990N3-12,46,099,0N3-12,680.3314001674573,429.97995666379387,75.12809891029985,10.012809891029987,791.4466891867272,384.94793193621894,679.2481358757625,502.19772481130366,830.7733414079919,305.5123956411994
460990N3-13,46,099,0N3-13,438,316,52,8,580,235,488,323,595,196
460990N3-14,46,099,0N3-14,808.3660565100236,589.971847574198,130.53265868831966,26.888585076519238,1046.601859599471,495.30376492230965,896.8357068462827,651.6474036385027,1051.9275675618696,414.32246145278054
460990N3-15,46,099,0N3-15,684.5358819584171,534.617035546613,93.98390342052313,24.590207914151577,909.6961770623742,421.5962441314554,778.1629778672033,563.9081153588196,912.5975855130785,353.57142857142856
460990N3-16,46,099,0N3-16,808.4587732597062,445.03349535366766,78.13509743185199,13.013509743185198,1032.580360948373,304.9997209957047,879.3709599290023,451.26316098781604,985.9248593995954,273.54038972740796
460990N3-17,46,099,0N3-17,1048.5653424430677,625.6296113558933,95.23099716556138,16.477780856311906,1344.3660485759265,433.9650099613821,1130.065601341084,653.4099591832091,1331.8676422300618,346.2971229906037
460990N4-10,46,099,0N4-10,534.0412573673871,382.96267190569745,73.77799607072691,16.4950884086444,660.2848722986247,332.9646365422397,573.2691552062869,424.3104125736739,686.7976424361493,260.9941060903733
460990N4-11,46,099,0N4-11,951.2615879468301,580.4596340923613,95.0232653406324,13.00807688894368,1193.13725228147,449.5788540729593,1030.9098812659854,609.4196372759303,1196.7760217657437,379.0703739246217
460990N4-12,46,099,0N4-12,568,463,62,15,714,391,613,497,760,291
460990N4-13,46,099,0N4-13,350.76673326504465,417.63617382176653,45.42165985470059,9.601455191461886,480.30269174078694,346.0533513858886,402.54995174153066,427.8580237522946,494.2177665540917,286.59357283394695
460990N4-14,46,099,0N4-14,209.09738219895289,248.36020942408376,35.610471204188485,5.478534031413613,257.03455497382197,235.57696335078535,213.66282722513088,276.20942408376965,244.25130890052355,214.5759162303665
460990N5-10,46,099,0N5-10,304,322,47,10,387,294,324,357,410,238
460990N5-11,46,099,0N5-11,325.3257790368272,302.65155807365437,49.29178470254958,8.872521246458923,422.92351274787535,254.3456090651558,354.90084985835693,316.4532577903683,404.1926345609065,239.55807365439094
460990N5-12,46,099,0N5-12,387.27794561933536,357.5377643504532,41.53474320241692,14.688821752265861,510.7009063444109,285.41993957703926,423.6737160120846,374.90634441087616,521.8006042296073,244.4259818731118
460990N5-13,46,099,0N5-13,299,322,54,4,457,246,355,343,463,207
460990N5-14,46,099,0N5-14,385,434,83,16,495,411,418,488,499,360
460990N5-17,46,099,0N5-17,307,265,30,8,393,224,326,294,418,173
460990N5-18,46,099,0N5-18,402,535,73,18,539,479,464,558,557,432
460990N5-19,46,099,0N5-19,279,234,27,4,363,177,301,246,373,145
460990N5-20,46,099,0N5-20,450.6551987767584,442.66131498470946,93.92813455657492,19.984709480122323,589.5489296636085,424.6750764525994,521.6009174311927,491.6238532110092,594.5451070336392,353.72935779816515
460990N5-21,46,099,0N5-21,230,201,22,3,305,153,246,208,308,125
460990NVP-6,46,099,0NVP-6,368.219219740213,159.26999193681888,21.718019231202543,2.4171691159822997,389.8193148794552,152.78952625050076,357.16616544171586,193.34402202176437,439.6434691352194,85.10474679440524
460990NVP01,46,099,0NVP01,531.2180746561886,184.37412293011508,49.25512208812798,8.04546730283469,585.7914678641595,174.09879315183835,538.4226775189447,235.49789503227618,602.9303957339321,130.8259893348302
460990NVP02,46,099,0NVP02,1214.3950204153805,528.382873924771,97.23666895598633,17.472971848558537,1432.4754021088843,423.0667684140752,1291.1635618109065,575.2318953583402,1482.1580015324334,319.8717736176079
460990NVP10,46,099,0NVP10,683,367,76,10,796,332,691,439,839,244
460990NVP12,46,099,0NVP12,95,27,8,1,103,30,93,39,116,17
460990NVP16,46,099,0NVP16,582.9133025741837,243.2102074755587,51.28196260108394,6.147436597236932,668.2139610710612,207.54939438825124,567.9806466316428,318.9608167997261,695.667417808234,147.11301948606157
460990NVP17,46,099,0NVP17,427,170,39,4,487,147,397,250,492,122
46099NVP-07,46,099,NVP-07,1041,488,105,26,1258,409,914,769,1264,320
46099NVP-08,46,099,NVP-08,459.98997867726166,186.995926114452,31.999302864505157,9.999782145157862,506.9889547595036,177.99612218380994,419.9908500966302,276.99396542087277,520.9886497627245,139.99695003221007
46101000V-1,46,101,000V-1,226,258,19,7,283,236,195,326,298,214
46101000V-2,46,101,000V-2,207,279,28.999999999999996,3,274,251,185,337,286,224
46101000V-3,46,101,000V-3,357,151,26,7,401,147,346,201,444,95
46101000V-4,46,101,000V-4,264,86,19,1,283,85,223,149,280,79
46101000V-5,46,101,000V-5,469,160,28,6,499,159,419,239,527,115
46101V-3/4B,46,101,V-3/4B,208,109,10,4,243,92,177,157,248,77
46102VTD-BA,46,102,VTD-BA,44,94,9,3,52,95,52,98,43,104
46102VTD-CN,46,102,VTD-CN,15.017281317194577,37.47359341433621,0.06058255977029765,0.027936461638783685,21.09072491582579,32.48186042640092,19.067307524730065,35.50009380641089,10.047639125504897,42.53050797032826
46102VTD-KY,46,102,VTD-KY,40.603288135837964,428.39468570396554,15.869405819267634,8.917865121849232,117.75442172219522,371.08831768537476,92.05339378077342,402.7310297997263,44.54661470960893,446.27846570975584
46102VTD-MA,46,102,VTD-MA,6.952036070316848,155.69601718980536,9.915569826732083,4.958689672146428,60.46652063723622,113.09346717810402,39.65127246718731,135.88442861428342,13.892463849457203,160.6559872136381
46102VTD-OG,46,102,VTD-OG,32.89117685897621,365.15843832309224,20.956254480030044,11.971655610490517,97.86407000505746,331.10339136309193,65.90363077174281,355.1077675860888,46.8633242210573,379.1217159619348
46102VTD-P1,46,102,VTD-P1,30,581,14,5,112,502,86,533,38,585
46102VTD-P3,46,102,VTD-P3,31.99826690396463,414.97752391079126,11.999350088986736,5.999675044493368,88.99517982665162,371.97985275858883,68.99626301167373,388.97893205132004,30.998321063215734,422.97709063678246
46102VTD-PO,46,102,VTD-PO,25.253189454034697,359.7143879255475,14.1482618094054,4.074147986894498,80.83759703940115,322.31495836436153,66.64209603579309,332.5514886900632,29.29130261911491,369.87770424561865
46102VTD-RF,46,102,VTD-RF,14.28092164576052,73.53929993651495,10.048573306406064,4.048932485727784,23.980371223513867,77.89661878065714,23.67806649580401,80.20225923103702,12.355646980541309,90.51113950385827
461030VTD-6,46,103,0VTD-6,289.40369376797844,147.69397192910483,47.47762113906474,1.2620299393149328,352.8638402624449,134.8307013382199,320.13768263321015,163.67392679999472,339.02045339927355,131.7553804355958
461030VTD-9,46,103,0VTD-9,101.98700736249458,29.269813772195754,6.021654395842356,1.1433521004763967,110.52403637938501,25.153746210480726,105.56951061065396,30.946730186227803,108.99956691208315,22.71459506279775
46103VTD-10,46,103,VTD-10,432,100,19,5,436,118,422,129,435,97
46103VTD-11,46,103,VTD-11,228.28220972376366,32.03094481114625,14.003366378219303,3.768346448370147,230.79788935526312,44.86520857498102,230.265466147072,48.362170420376565,227.66104931420736,38.043586288041254
46103VTD-12,46,103,VTD-12,76,4,3,1,76,4,77,6,75,6
46103VTD-14,46,103,VTD-14,53.56205138429987,4.0874349625916215,4.880286069651741,0,56.58182607952603,6.00901503930728,53.5009826820098,8.113801222893168,49.47461642170825,8.022198169458052
46103VTD-15,46,103,VTD-15,312.99349696893125,57.8140854273822,14.95191864501264,4.98397288167088,332.9293884956148,47.84613966404045,314.9870861215996,71.76920949606067,320.96785357960465,48.842934240374625
46103VTD-17,46,103,VTD-17,181.00650303106875,20.185914572617794,10.04808135498736,1.01602711832912,186.07061150438523,20.153860335959553,177.01291387840038,29.23079050393933,179.03214642039532,18.157065759625375
46103VTD-18,46,103,VTD-18,193.5370438023183,67.77516393578958,23.356426128955224,6.94595477473034,207.08079856157667,79.78642163170787,191.27688637448185,97.5019596342473,201.18593337597142,73.38272330460707
46103VTD-19,46,103,VTD-19,264.7497684579217,36.74078419416056,16.749475147337904,4.322445199313007,267.99160235740646,51.869342391756085,267.99160235740646,55.65148194115497,264.7497684579217,43.7647576430442
46103VTD-23,46,103,VTD-23,941.042741138753,374.5492811062144,81.09810984135905,13.622080961176708,1094.9174235210573,307.1267860724507,1034.224825538715,379.33262844857916,1095.889855716047,276.7511921794539
46103VTD-24,46,103,VTD-24,701.6968782566065,213.09748906225397,65.41413921145623,7.929487294448253,785.942549345625,199.22205298962345,745.3066575273444,247.78639514912624,772.0681725174494,197.23648594602014
46103VTD-AW,46,103,VTD-AW,0,0,0,0,0,0,0,0,0,0
