GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREACAR,G20PREOMYE,G20PRESLAR,G20PREIWES,G20PREICOL,G20PREIPIE,G20PREIGAM,G20PREIFUE,G20USSRCOT,G20USSDHAR
05081000AW2,05,081,000AW2,189.5968961301843,223.14176283091876,7.0074612016273035,1.0024870672091013,10.014922403254607,0,5.004974134418203,5.002487067209101,3,1,0,1,0,209.6441504071572,219.10943095720046
05081000AW3,05,081,000AW3,222,180,2,1,10,0,3,2,3,2,2,4,0,251,158
05081000BUR,05,081,000BUR,103.66900560444755,14.969963312251007,0.032467532467532464,0,0.925476603119584,0,0,0,0.016233766233766232,0,0,0.016233766233766232,0,104.59448220756713,14.076954241598955
05081000CLE,05,081,000CLE,235.5886836311233,84.92808033636015,3.925504723742952,7.729282301814572e-4,8.763235384598723,0.9733492968531107,1.9531201009723231,1.9466985937062213,1.9466985937062213,3.8933971874124427,0.9733492968531107,7.729282301814572e-4,0,255.1029389037388,79.0486825834147
05081000CNY,05,081,000CNY,84.20092830789164,15.494673657330317,0.14609421586165774,0.020870602265951103,0.9132714346842087,0.04174120453190221,0.6628242074927954,0.020870602265951103,0.7254360142906487,0.020870602265951103,0,0.6836948097587465,0,85.0933291403099,16.56987484512449
05081000FRK,05,081,000FRK,378.63532763532766,52.396011396011396,0.9886039886039886,0,6.92022792022792,0,1.9772079772079771,0.9886039886039886,0.9886039886039886,0.9886039886039886,0.9886039886039886,0,0,381.6011396011396,51.407407407407405
05081000FW1,05,081,000FW1,38,27,0,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0,0,0,0.9999999999999999,0,0,40,25
05081000FW2,05,081,000FW2,118,52,1,0,3,0,0,0,1,0,0,1,0,121,47
05081000FW3,05,081,000FW3,119.20210004340888,38.01999576401219,1.0042848065740397,1,5.003570672145033,0,3,2.0007141344290065,1,0,7.141344290066403e-4,0,0,123.20638484998291,45.02070989844119
05081000JEF,05,081,000JEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05081000JEW,05,081,000JEW,89,9,2,0,1,0,0,0,0,0,0,0,0,90,11
05081000JHN,05,081,000JHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05081000JKS,05,081,000JKS,286.91575090979734,28.590056229055406,5.99571519342596,0,5.034557577421691,0,0,0.9992858655709934,0,0,0.9992858655709934,0,0,292.94959435279003,29.551213845059674
05081000L/C,05,081,000L/C,146.14203454894434,14.433781190019193,1.8042226487523991,0,0.9021113243761996,0.9021113243761996,1.8042226487523991,0,0,0,0,0,0,152.45681381957775,11.727447216890594
05081000L/R,05,081,000L/R,219.1689082416784,9.806282092687317,1.912955261792471,0.0017889087656529517,0.02493310969390128,0.0035778175313059034,0,0.0017889087656529517,0.9555831765134091,0.0017889087656529517,0,0.9520053589821031,0,219.19205244260664,11.681781883426314
05081000R/R,05,081,000R/R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05081000W/R,05,081,000W/R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05083000100,05,083,000100,173,46,1,1,0,0,0,0,0,0,0,0,0,175,44
05083000101,05,083,000101,146.03482587064676,36.527363184079604,0.09950248756218905,0,0.05970149253731343,0.01990049751243781,0,1.0199004975124377,1.0597014925373134,1.0597014925373134,0.03980099502487562,1.0199004975124377,1,153.17412935323384,35.766169154228855
05083000102,05,083,000102,128.55094488412524,38.721965533242994,4.024065517774766,0,1.048131035549533,1,1,0,2.0240655177747664,1.0240655177747666,2,0,0,139.69533799077385,38.62570346214393
05083000103,05,083,000103,103.44905511587476,29.278034466757003,0.9759344822252335,0,1.951868964450467,0,0,0,0.9759344822252335,0.9759344822252335,0,0,0,109.30466200922615,25.37429653785607
05083000104,05,083,000104,189.0527411002991,43.91976936488619,2.864168817433167,0,0,0,0.9547229391443891,0,0.9547229391443891,0,0.9547229391443891,3.142705305367598e-4,0,188.0977038906242,51.55818141910238
05083000105,05,083,000105,170,18,0,0,2,0,0,0,0,0,1,2,0,173,18
05083000106,05,083,000106,266.3313609467456,37.10650887573964,3.0059171597633134,0,1,0,0,0,0,1.0059171597633136,1,1,0,264.3431952662722,44.10059171597633
05083000107,05,083,000107,90,15,0,0,0,0,1,0,0,1,0,0,0,93,13
05083000108,05,083,000108,156.9074074074074,40.7037037037037,1,0.09259259259259259,0.09259259259259259,0,0,2,0.09259259259259259,2.0925925925925926,2,0.09259259259259259,0,157.1851851851852,45.7962962962963
05083000109,05,083,000109,55.66858139097317,17.893472589955664,0.9940818105530924,0,0,0,0,0,0,0.9940818105530924,0,0,0,57.656745012079355,16.89939077940257
05083000110,05,083,000110,59.17986358900191,13.810418497654545,1.9722389452572955,1.1864702133696195e-4,1.1864702133696195e-4,0,0,0,1.1864702133696195e-4,1.1864702133696195e-4,0,0.9862381196499846,0,59.180219530065926,15.78277608993318
05083000111,05,083,000111,102.84795354347679,37.237201053963076,0.11306005598792085,0.995106912256228,0.9098079110110118,0,0,0,0.95245741163362,0.8671584103884037,0.04264950062260811,0.8810389377597561,0,105.05001896123798,38.545072928909235
05083000113,05,083,000113,265.3941273633,53.95015080157474,3.127183747928788,0,1,0,1.0423945826429293,0,0.042394582642929286,2,0.042394582642929286,1,0,267.3517327806571,58.28930746271818
05083000114,05,083,000114,293.7030065742977,116.86305746951359,7.901976714753425,2.631186749536299,0.8821121295321497,2.6328700427652043,0,0.0016832932289055954,1.7591743793775827,4.390361128913882,0.8804288363032441,0.0016832932289055954,1.7541244996908658,306.8707233745816,118.63738148795132
05083000115,05,083,000115,296.607888143994,79.96808618311037,5.116407362306297,2.9993196491681737,0.07052476821560401,0.023508256071868006,0.9997732163893913,0.023508256071868006,1.0702979846049954,0.07052476821560401,1.0467897285331274,1.0232814724612593,0,313.7685906151167,71.25222630846827
05083000116,05,083,000116,271.6118704790707,79.75987926388419,5.065541873332687,1.3547557840616966,1.119016640709124,0.3550106882912161,1,1.0002549042295195,0.2372685687296895,0.5920243527913861,1.1187617364796045,2.549042295194613e-4,0.2365038560411311,274.38743372898585,84.99944197067956
05083000117,05,083,000117,444.1383293700181,124.30814925477765,4.963191271778292,0.014768324092702987,2.8653945639689984,0.9676575538725425,2.267836106087048e-4,0.9535695806116656,2.9209760179142865,2.9603621873883235,1.9501715611243193,0.9791384150373315,0.03469844165362391,451.2048597209794,135.51703185362268
05083000118,05,083,000118,85.35320418614842,14.097201437219658,0.014691158359579529,0.0029382316719159056,0,0.0029382316719159056,0,0,3.0004711313916523,2.997532899719736,0,0,0,84.37165594294001,22.099437198154703
05083000119,05,083,000119,126.8884916741653,32.068228437981446,4.3585753319611165,0.8434157466643322,0,0.8434157466643322,0,0,0.8452546473704738,0.07258720002586949,0,0,0,131.87793093671064,34.81516523797831
05083000120,05,083,000120,55.000196438449336,12.000031016597264,1.0000051694328773,0,0,1,0,0,0,2.5847164386736285e-6,0,0,0,54.0001938537329,14.000038770746581
05083000121,05,083,000121,72.1351748879856,33.68354971663563,0.7682301083187596,0.1536460216637519,0,0.1536460216637519,0,0,0.15427422123787388,6.281995741219789e-4,0,0,0,75.05653556932894,31.146622053662902
05083000122,05,083,000122,26.770559810344345,10.154088051047653,0,4.4731961210907665e-4,4.4731961210907665e-4,0,0,0,4.4731961210907665e-4,4.4731961210907665e-4,0,4.4731961210907665e-4,0,23.086012581339475,11.997479964580359
05083000132,05,083,000132,23.923335962607947,2.474827858200822,0,0,0,0,0,0,0,0,0,0,0,23.098393343207672,3.299770477601096
05083000133,05,083,000133,29.553719008264462,6.47107438016529,0,0,0,0,0,0,0,0,0,0,0,29.396694214876035,6.62809917355372
05083000134,05,083,000134,303.11110171321786,62.020844599102794,6.0008337839641115,3,1.0008337839641117,0,1.0006253379730838,2.0844599102793647e-4,1.0002084459910279,1,0,0,1.0002084459910279,299.10922569929863,77.02584730288747
05083000135,05,083,000135,332.1942064967365,71.82518473373588,2.992709583519827,0,0.9976730140132962,0,1.1604694502306998e-4,3.868231500768999e-5,0.9975569670682732,0.9975182847532655,0.9975182847532655,0,3.868231500768999e-5,332.19385835590145,77.81122281781566
05083000136,05,083,000136,330.0186149500421,107.19110974672459,11.007644389868984,0,0.007644389868983828,0,1.005733292401738,0.001911097467245957,1.001911097467246,1,0,0,0.001911097467245957,333.0014150728369,116.2369760859385
05083000137,05,083,000137,463.1086471125091,86.97291984042722,3.465207865439963,0,3.4737124484145077,0,2.59332203977482,0.8644406799249399,0.8803904086396879,0.0024817152467344903,0.0024817152467344903,0.01346801346801347,0.8644406799249399,455.3825530470567,107.72091843663819
05083000138,05,083,000138,116.55677698288063,26.417585968449693,0.030710172744721688,0,1.0172421592767082,0,0.023032629558541268,0.007677543186180422,0.994209529718167,0,0,0.9865319865319865,0.007677543186180422,120.43380704033295,25.615315018386035
05083000139,05,083,000139,97.00202650202338,23.000044054391815,1.0000440543918125,0,1,0,0,0,0,2.2027195906320013e-5,2.2027195906320013e-5,0,2.2027195906320013e-5,103.00204852921928,19.000088108783626
05083000140,05,083,000140,216.28348030308942,47.113558628902254,5.023692736785154,0,1.0947709471406173,0,0.023692736785154347,0,0.047385473570308694,0,0,0.023692736785154347,0,218.30717303987458,49.23202231282803
05083000141,05,083,000141,217.71651969691058,45.886441371097746,0.9763072632148457,0,3.905229052859383,0,0.9763072632148457,0,1.9526145264296915,0,0,0.9763072632148457,0,218.69282696012542,50.76797768717197
05083000144,05,083,000144,156,32,2,2,0,0,0,0,0,1,0,0,0,156,35
05083000145,05,083,000145,358.9492775521616,64.20746484168542,6.461835973108291,0,1.4958763023698436,2.2984799147633195e-5,1.3701335478969914,0.1257197696737044,0.1257197696737044,0.9929742388758782,0,0.9929742388758782,0.1257197696737044,362.78262484987937,70.2048884156359
05083000146,05,083,000146,144.523683645652,21.36997326364593,0.3646104968908037,1.1215365272147706,3.0508216405836564e-7,3.0508216405836564e-7,1,0,0.18230479082215578,0,0,0,0,140.82752435352458,26.491512231518016
05083000147,05,083,000147,101.99259987731052,20.998475286594402,0.9999274084450906,0,0.9999271176925887,0,0,0,0.9999271176925887,1.4537625095307522e-7,0,0,0,103.9924546942007,23.998256494295916
05085000001,05,085,000001,6.255228929158051,39.02955282337619,1.002686620306927,0,1,0,0.0026866203069268414,0.0026866203069268414,0,0.005373240613853683,0,1.002686620306927,0,9.26328879007883,36.03223944368312
05085000002,05,085,000002,798.2906702177253,153.77796024303186,15.746469328928761,4.651962333459324,1.9257057700260583,0.057150922578983306,3.863401253327803,0.9872284295213185,1.0001162428377863,0.03734792077667951,0.12741180487150242,2.8787436445127765,2.9498949068190226,818.9777190580554,164.9632231287871
05085000003,05,085,000003,1067.1750914752342,252.50144793203734,20.406894349645857,2.1539206976105496,2.0463777380190287,0.9944502411914125,7.02578412883299,1.044220019626208,3.011891665216964,0.01695165237625358,1.9670314937157722,5.041867028305731,4.05291265630733,1083.9102652124268,275.5003662514119
05085000004,05,085,000004,1048.1239655651616,192.25739571959815,7.131196164465159,2.0157572345824426,0.9970149253731343,0,5.982089552238806,0.9970149253731343,1.105651844554005,2.0157572345824426,0.021727383836174105,9.970149253731343,0,1059.4170405018087,203.1593777471941
05085000005,05,085,000005,1520.988772283342,550.1220437460822,41.25871835612727,4.000198969682883,3.9898667591703174,1.9446321721220645,9.847690374893581,6.86929302915184,6.8437345906288,1.970190610645104,0,9.835726825215046,5.895345603924838,1568.4343112776603,570.6722805998278
05085000006,05,085,000006,2847.158864876555,728.849616665698,45.39834783585368,6.07552148019227,9.127285440801794,1.0899828132107987,5.171895628515364,4.136485342060632,6.2567226379678615,2.088409778418251,2.964029189068379,7.37986769596374,4.3456929408630005,2895.692679896058,748.0695563277981
05085000007,05,085,000007,2101.9679870588398,630.7014765501985,55.14116365925119,8.11014220752563,4.042543474286812,2.975643881177771,5.099479954804211,2.021271737143406,7.972559499498948,2.9781346593256814,2.9831162156215028,7.045733392564499,5.059480026964741,2182.0490422805074,643.0565051718834
05085000008,05,085,000008,1587.478679273235,426.00906110770194,25.462821720672768,8.812524435411015,4.89843665113357,1.957729412231283,7.835030769480494,4.897065610948449,8.811153395225894,2.9379651585320454,2.9365941183469246,5.877301357249212,1.959100452416404,1580.654047134128,488.656402299103
05085000009,05,085,000009,596.8508231517384,164.75455275053068,10.103799904623639,2.217337416023309,3.123655195194941,0.07437340823676537,3.2175563107366503,2.148043857430192,1.288735526483925,1.0675638775400438,0.09161155058829461,3.1940895022580795,1.110634224591782,616.9520548527397,166.50540345673707
05085000010,05,085,000010,304.0023541421249,78.38919289008044,2.9376269898794036,0,0.9792089966264679,0,0.9792089966264679,0.003086656468412657,1.9584179932529358,0.9792089966264679,0.9792089966264679,0.9792089966264679,0.9792089966264679,305.9576854789094,82.31528884599156
05085000011,05,085,000011,125.09923011120617,94.57399486740803,0.059024807527801544,0,0.019674935842600515,0,3.0196749358426005,0,1.039349871685201,1.0196749358426005,0.019674935842600515,1.0196749358426005,1.0196749358426005,131.13857998289137,88.65269461077844
05085000012,05,085,000012,180.12383061976092,59.131759451971966,4,1,0,0,2,0.007750555998351153,0,0,1,1,0,192.11608006376255,56.15501111996702
05085000013,05,085,000013,143.77458512690802,16.90505279053954,0.003348202592794714,0,0.0011160675309315714,0,0.0011160675309315714,0.9891627875332362,0.0022321350618631428,0.0011160675309315714,0.0011160675309315714,0.0011160675309315714,0.0011160675309315714,142.78765447443666,19.877005423262975
05085000014,05,085,000014,94.8078947368421,21.16315789473684,1.0342105263157895,0,0,0,1,0,1.0342105263157895,0.034210526315789476,0,0.034210526315789476,0,98.91052631578947,20.16315789473684
05085000015,05,085,000015,48.982170003887795,18.993086328038125,2.998908367584967,0,0,0,0.9996361225283222,0,0,0,0,0.9996361225283222,0,50.98144224894443,16.99381408298148
05085000016,05,085,000016,862,139,13,1.9999999999999998,1.9999999999999998,0,0.9999999999999999,0,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,3.9999999999999996,878.9999999999999,148
05085000017,05,085,000017,226.5859872611465,59.8343949044586,1.9617834394904459,0,1.9617834394904459,0.9808917197452229,3.9235668789808917,0,0.9808917197452229,0.9808917197452229,0,1.9617834394904459,3.9235668789808917,242.28025477707007,56.89171974522293
05085000018,05,085,000018,141.4140127388535,54.1656050955414,3.038216560509554,1,4.038216560509554,0.01910828025477707,4.076433121019108,0,0.01910828025477707,1.019108280254777,3,4.038216560509554,1.0764331210191083,153.71974522292993,60.10828025477707
05085000019,05,085,000019,40.37827073972751,175.591080813402,0.9390138698850485,2.8169897377574205,0.9389879339361861,0.9389879339361861,4.69493966968093,0,1.8779758678723721,2.816963801808558,1.8780018038212345,2.817015673706283,3.7559776716936066,61.03610903011905,170.89614114372108
05085000020,05,085,000020,78.83271324260642,58.87319040362743,4.863318896550939e-5,4.863318896550939e-5,0.9978399690198455,0,0.9978399690198455,0,0.9978399690198455,0,4.863318896550939e-5,1.995777204417622,2.993568540248502,89.80914743458058,52.88615058950836
05085000021,05,085,000021,63,8,0,0,0,0,0,0,1,1,0,0,0,61,10
05085000022,05,085,000022,264.017079727676,116.00502344931648,5.000055816103516,1.0000558161035165,1.0000558161035165,1,6.000111632207033,0,1.0000558161035165,1.0001116322070327,0,1.0001674483105492,3.000111632207033,286.01786115312524,113.00452110438482
05085000023,05,085,000023,1008.4848484848485,197.8181818181818,8.727272727272727,0.9696969696969697,0.9696969696969697,0.9696969696969697,3.878787878787879,1.9393939393939394,1.9393939393939394,3.878787878787879,0,2.909090909090909,4.848484848484849,1037.5757575757577,192.96969696969697
05085000024,05,085,000024,862.3971678471834,309.1290327832558,11.812852156218701,1.9538045426083146,0.9919064213989596,0.9919064213989596,6.852730588997052,1.984009329540203,1.9843040596536288,3.968018659080406,2.88490841665893,13.553356566252102,3.9979287158988686,902.7360257694241,301.2806625247564
05085000025,05,085,000025,71.23448100044449,24.431251171030258,1.052900757545963,1.1749248896735909,0.06317209704396841,0.06101206606381394,0.30722036129922414,0,0.12418416310778235,0.1830361981914418,1.113912823609777,2.171133643116049,1.2424170486778683,76.56806156055869,24.11323065483026
05085000026,05,085,000026,44.24237981193967,0.018301137802479783,0,0,0,0,0,0,0,0,0,0.012200758534986525,0,43.314291702861894,0.9585900054152399
05085000027,05,085,000027,94.79579630420905,10.969943038058027,0.9977522680158477,0,0,0,0.9977522680158477,0.9964192904867731,0,1.9928385809735463,0,0.9990852455449223,0.0013329775290745877,97.78638715319845,11.970361261132023
05085000028,05,085,000028,101.9487823885358,7.000481863207168,0.9995590866446245,0,0,0,0.9995590866446245,8.920641736990705e-4,0,0.001784128347398141,0,1.99822610911555,0.9986670224709254,102.95012560352782,9.997374994793644
05085000029,05,085,000029,48.99925381905759,6.999893402722513,0,0,0,0,0,0,0,0,0,0,0,49.999238590875095,5.999908630905011
05085000030,05,085,000030,28.00074618094241,7.000106597277488,0,0,0,0,0,0,0,0,0,0,0,26.00076140912491,8.000091369094989
05085000031,05,085,000031,57.610053469065036,2.9816988621975202,0,0,0,0,0,0,0,0,0,1.9877992414650134,0,58.54128129556825,4.038270277159328
05085000032,05,085,000032,8.906494746635442,1.9792210548078761,0,0,0,0,0,0,0,0,0,0,0,9.89610527403938,0.9896105274039381
05085000033,05,085,000033,89.09350525336457,33.02077894519213,1,0,1,0,0,0,0,0,0,1,0,93.10389472596061,29.010389472596064
05085000034,05,085,000034,207.53576632241297,96.45027779593387,2.0049657082010395,3.004925659893416,1.0050057565086623,0,2.0100115130173246,0.999959951692377,0.005045804816285365,0.01009160963257073,0,0.015137414448856093,5.009891368094456,217.60600710676474,88.40518593904828
05085000035,05,085,000035,119.36526135677741,38.50040256368583,0.9618612951406943,5.190151611611659e-4,5.190151611611659e-4,0,0.9623803103018554,0,5.190151611611659e-4,0.9623803103018554,0.9613422799795331,0.0015570454834834978,0.0010380303223223317,124.17923896893134,36.57304686727631
05085000036,05,085,000036,76,70,1,0,0,0,1,0,1,0,0,2,0,85,63
05085000037,05,085,000037,149,66,2,0,1,1,1,0,0,0,1,1,1,154,66
05085000038,05,085,000038,306.6228962857956,90.96676781255208,1.061951983581501,0.9915169231672365,0.9850733488117063,0,2.034258328605016,4.00483076230329e-5,0.9977602559846515,2.0087243210286334,0.038657720020466885,2.961463379252534,1.989357275767134,320.71523069761616,81.97928793733142
05085000039,05,085,000039,776.1098123103501,155.04571631961358,15.687721207638486,0.9230496228936662,1.8455752394719536,0.9228050658357637,0.9228749541218733,0.9227701505501984,2.768310417021608,0.9227701390072026,1.0481511467066465e-4,3.6907661568567813,3.6907312069422287,779.8030589184425,180.88003125492133
05085000040,05,085,000040,1668.691919852532,325.2572505407949,27.11296239689449,5.013758968444167,4.003143317000218,0.009829822193894958,4.006419924398183,2.001571658500109,2.0212313028878985,1.0073390440459844,3.0023574877501633,2.0179546954899337,1.0138922588419144,1674.9391037754817,363.20192025994993
05085000041,05,085,000041,39.42155688622754,13.18443113772455,0,0,0,0,0,0,0,0,1,0,1,40.43473053892215,13.158083832335329
05085000042,05,085,000042,192.19210526315788,32.83684210526316,0.9657894736842105,0,0,0,0,0,0.9657894736842105,0.9657894736842105,0,0.9657894736842105,0,195.08947368421053,32.83684210526316
05085000043,05,085,000043,78.8460866968485,160.53350810775362,1.4548763228094805,0.08332534000832745,1.0461460175703465,0.03717932243798097,2.277880339866853,0.07431460095256984,1.0833473619700236,1.1664965262847824,0.11142785750546264,1.5467939846013405,0.16647450432308644,86.49584051688866,154.1535454492377
05085000044,05,085,000044,31.578443113772455,13.815568862275448,0,0,0,0,0,0,0,0,0,0,0,32.56526946107785,11.841916167664671
05085000045,05,085,000045,133,23,3,0,1,0,0,0,1,0,1,1,0,137,23
05085000046,05,085,000046,10,7,0,0,0,0,0,0,0,0,0,0,0,13,4
05085000047,05,085,000047,377.0165608267294,91.00265110947643,8.000516449898006,1.000068859986401,1.0000344299932005,0,1.0001721499660021,2,1.0001032899796014,2.000068859986401,1,2.000137719972802,4.000103289979601,393.0169395566546,97.00337413933364
05085000048,05,085,000048,421.4218894532724,125.72736005877798,11.705674646768527,0.9771941518599541,1.9486650925436138,0.9734899247086217,1.9549982576324427,1.9470236561385812,0.004546761595169009,0.9759603486328768,1.9469798494172434,0.006521938898793424,0.005069276303725292,432.14954113490046,130.62695720746123
05085000049,05,085,000049,685.2295805165955,181.47610993562765,21.01741434332301,3.0700680079905887,0.05140156972887903,0,2.068688147558349,0.024974442016189976,0.02933249910568719,0.0029053713929981418,0.9807634755055469,2.04226101984566,7.925389187182442,683.8334708326022,214.14652988911527
05085000050,05,085,000050,479.65581153926246,76.78482993560476,14.95808049852347,1.9944103776077189,0.9972051888038594,0,4.986025944019297,0,2.991615566411578,1.9944103776077189,0,3.9888207552154378,2.991615566411578,490.62506968269116,97.72613943377893
05085000051,05,085,000051,164.71981513008183,81.78980621546526,0.9277548938777693,0.9198597749016145,0.001754470883589976,0.001754470883589976,0,0.001754470883589976,0.0043861772089749404,0.9172280685762295,8.77235441794988e-4,2.7490524994033034,0.9163508331344346,170.28459002246484,79.87025824045868
05085000053,05,085,000053,62.715187596834156,119.27052581659886,5.962198501840883,0.9940158905423043,3.7936828258840547e-4,0,3.97530482560404,0,1.98765241280202,7.587365651768109e-4,0,0.9947746271074811,2.9816683033443243,79.61231963120555,112.31165584623756
05085000054,05,085,000054,29,109,2,3,2,1,4,0,1,0,0,1,4,41,106.99999999999999
05085000055,05,085,000055,126,80,1,0,0,0,0,0,0,0,0,0,1,131,75
05085000056,05,085,000056,186,84,1,0,0,1,1,0,2,1,0,1,2,212,68
05087000001,05,087,000001,796.4401611338038,194.91787285781197,6.068588344380863,2.0109758807612637,0.03570428960653289,0.03184593623669688,1.0033526422409278,0.0034106412005457023,1.0033362202634997,3.9582368745964174,1.00167393819201,0.025075689446552828,1.014409907287908,791.6368075274247,200.74615588012864
05087000006,05,087,000006,688.3790635119129,209.58011051518935,7.031458324295149,2.0182896636114354,0.01241670239895213,1.0007074958563003,0,1.0122206082220415,2.0014005765258442,2.0386349586193,0.025736994831115138,1.0006927256253644,0.00266555966439702,665.3619084438668,229.6316101188609
05087000009,05,087,000009,449.73149347483707,113.6091717845855,2.087515960001849,1.0382336943093917,0.994051467786083,9.276160732215534e-7,0,0.9940505401700097,0.011045788534845516,3.004244125195793,1.988103863188239,0.011047643766991959,0.033138293220609766,446.58366337484904,119.65079276250125
05087000010,05,087,000010,860.3057364945365,240.0983573523539,6.877783157539239,4.8894567955490364,0.009761707835854703,1.9453295793837744,0,0.9776747337644159,2.92300431314819,1.9721675656486692,0.9844729437391958,0.9776747337644159,0.01432469304229195,868.925936220877,232.44524984317943
05087000014,05,087,000014,1039.625583718301,272.85657778888736,13.888378486013483,2.9903498388756864,0.9857433808553971,0.0048484848484848485,0.01099961737560259,0.0024242424242424242,1.0050164760666491,1.0305873329546036,0.9991672406552422,0.0034249929871646156,1.9814856285234748,1047.4893591162763,263.0237312328088
05087000019,05,087,000019,1313.4282627433809,326.9629345673298,11.530235150298848,4.9303593424466,0.9819953567195415,6.295839993914498e-4,0.00831353919239905,0.9826249407189329,0.9861009980567075,5.158380091377104,1.972304252631482,0.9771578748649169,2.9378984117889755,1293.979711264539,340.57928039008004
05087000021,05,087,000021,126.47587485079764,51.11721781762482,1.0040547043832486,0.0018430474469311958,3.6860948938623916e-4,0,0,3.6860948938623916e-4,1.0003686094893862,0.0018430474469311958,7.372189787724783e-4,3.6860948938623916e-4,0.0011058284681587176,131.4692398799887,47.12200974098684
05087000022,05,087,000022,80.95194879641292,35.978643909516855,0.9994067752643571,0,0,0,0.9994067752643571,0,0.9994067752643571,0,0.9994067752643571,0,0,84.94957589747035,30.98161003319507
05087000023,05,087,000023,139.86326096218576,43.22653723318723,2.339970965100603,0.014057430072041955,0.0028114860144083913,0,0,0.0028114860144083913,0.0028114860144083913,0.7837389697194121,0.005622972028816783,0.0028114860144083913,0.008434458043225172,133.65520189674746,46.34181270996402
05087000024,05,087,000024,140.75816635706647,68.6726464804265,1.9702365394639463,0.976494255750586,1.7176632639233618e-4,0,5.932247356428983e-4,1.7176632639233618e-4,7.649910620352345e-4,0.006353177265541341,9.367573884275707e-4,1.7176632639233618e-4,5.152989791770085e-4,140.71349269706533,65.76698442916982
050890MAP01,05,089,0MAP01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
050890MAP02,05,089,0MAP02,264,81,1,0,1,0,2,1,0,0,0,1,0,274,66
050890MAP03,05,089,0MAP03,225.13270142180096,50.08293838862559,1.0011848341232228,0,0,0,0,0.001184834123222749,0,0,0,1,0,233.13862559241707,40.0781990521327
050890MAP04,05,089,0MAP04,76,44,1,0,0,0,1,0,0,0,0,0,0,77,44
050890MAP05,05,089,0MAP05,96.9999368586851,39.99997396234438,0,0,0,0,0,0,0,0,0,0,0,101.99993360397815,33.99997786799272
050890MAP06,05,089,0MAP06,641,264,13,7,0,3,3,1,3,2,2,1,3,695,232
050890MAP07,05,089,0MAP07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050890MAP08,05,089,0MAP08,730.8194579051068,150.05701404050623,7.85143333865843,0.015730337078651686,0.03146067415730337,0,0.015730337078651686,0,0.09438202247191012,1.990386424552248,1,3.938388625592417,0.015730337078651686,746.4943607220831,135.30826632586044
050890MAP09,05,089,0MAP09,416,69,1,0,0,0,1,0,0,2,0,1,0,412,69
050890MAP10,05,089,0MAP10,93.8040606294333,17.77340096136631,0,0,0,0,0,0,0,0,0,0,1.974822329040701,91.82923830039259,17.77340096136631
050890MAP11,05,089,0MAP11,62.19974992374664,14.401023134507179,1.025115980719031,0.006328149738824537,0.006328149738824537,0,1.0061315315025576,0,0.006328149738824537,1.0061315315025576,0,0.012656299477649074,0.006191950464396285,64.18050843733207,15.41348281574856
050890MAP12,05,089,0MAP12,10.902869588161444,6.171153000331202,1.0000156397709488,0,0,0,1.5639770948685375e-5,0,0,0,0,0,0.01898572049490278,11.88388386766654,6.171153000331202
050890MAP13,05,089,0MAP13,23.156033187223546,8.336171947400477,0,0,0,0,0,0,0,0,0,0,0,25.00851584220143,6.483689292422593
050890MAP14,05,089,0MAP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050890MAP15,05,089,0MAP15,66.99895213534644,17.999718484122923,0.99998436022905135,0,0,0,0.99998436022905135,0,0,0,0,0,0,66.99895213534644,17.999718484122923
050890MAP16,05,089,0MAP16,548.5820866844049,125.11364791468412,11.007295520308428,1.0015985212736223,1.0015985212736223,0,2.002832002422754,0,0.001623442252446757,5.002939759548526,1.8252006224502782e-4,3.003354641630665,0,561.5806105510452,121.12031764617855
050890MAP17,05,089,0MAP17,330.04059255208813,89.4271499670649,6.95011505996813,1.0066814137403417,0.999521796242989,0,0,0,0.9923621787456363,0,0.9923621787456363,1.988304166239949,0.9923621787456363,329.0625496083372,93.4037582995448
050890MAP18,05,089,0MAP18,162.62174780853886,32.505737558028656,1.0477876751910435,3.984929526896354,1.996283674075359,0,0,0,0.007637821254363717,0,0.007637821254363717,1.009598568919225,0.007637821254363717,166.5914016929265,34.52493469586711
050890MAP19,05,089,0MAP19,272.55739103302625,67.39990163059731,0.1591533389777585,0.9059305206319215,0.029759918078898946,0.8464106844741235,1.9547830914362854,0,0.0529626486712194,0.2619617224880383,0,1.72048402218632,0,280.6687758252665,59.9616054084118
050890MAP20,05,089,0MAP20,171.44771564548705,40.16356500742232,0.026631158455392812,0.010652463382157125,0.005326231691078562,0.005326231691078562,0.6996476786931619,0,0,0.6943214470020833,0.010652463382157125,0,0.005326231691078562,173.49709796825923,34.48143145662243
