GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRECCAS,G16PRELJOH,G16PREGSTE,G16PREOTH,G16USSRJOH,G16USSDFEI,G16USSLAND,G16USSOTH
55105005135,55,105,005135,184.56293921211883,188.41266906150855,2.000051573027358,14.03519465605509,1.007551294397629,11.024962543263275,171.57545384573436,216.43297613396004,10.022538020247836,0.002497526015360962
55105005136,55,105,005136,108.19916568131957,612.6999051276417,0.9950558247093662,20.6142339929055,12.741893122102818,9.815462799222884,108.16392339057066,586.2798002099748,39.22660890614264,0.9833083944597333
55105005137,55,105,005137,167,356,5,24,8,3,163,358,33,0
55105005138,55,105,005138,326,359,7,32,6,14,294,396,36,0
55105005139,55,105,005139,12.286192150272372,7.02068122872707,0.10745940656214903,0.7163960437476602,0.07163960437476602,0.21491881312429806,12.536930765584053,7.486338657163049,0.3223782196864471,0
55105005140,55,105,005140,325.4741208592887,331.20093823511195,0.9544695626372102,29.588556441753514,13.362573876920942,2.8634086879116305,285.3863992285258,360.78949467686544,35.31537381757678,0
55105005141,55,105,005141,278.50385943270453,309.40445140481523,3.0420147123001224,22.0857305207128,15.019464387653674,6.01595471965491,238.45195439896142,348.56942431702294,29.083921948826596,0
55105005142,55,105,005142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55105005143,55,105,005143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55105005144,55,105,005144,122.4340107573046,134.23239040595823,1.1502429616315042,9.69890382640071,2.199980872757958,3.3502238343894617,112.78535945615641,147.1307604909908,9.749156351653234,0
55105005145,55,105,005145,269,225,3,24,7,6,262,245.99999999999997,17,0
55105005146,55,105,005146,128,79,2,11,1,3,132,88,3,0
55105005147,55,105,005147,176,108,2,15,1,2,182,120,3,0
55105005148,55,105,005148,154.7872862821982,105.33194363656595,1.0339527279430867,20.468938808742195,4.059405184456152,9.057255937710146,155.1311120551211,120.38280019181508,12.159114121539405,0.9957498642849892
55105005149,55,105,005149,216.01065417124573,148.00543962968533,2.00007502937497,27.001087925937064,6.00015005874994,10.000187573437426,215.0113294356205,169.00566471781025,18.000412661562336,0
55105005150,55,105,005150,171.92680304677748,300.708728822986,2.0559046839985693,20.444041536475943,6.110211400240833,8.223618735994277,162.76148594641623,329.20388114019164,15.333031152356957,0
55105005151,55,105,005151,161.01819561730505,248.0193284183824,1.0002832002693394,17.001557601481366,4.000283200269339,5.000778800740683,153.01755841669905,271.0213816203351,13.001132801077357,7.080006733482534e-5
55105005152,55,105,005152,153.53789298380974,274.13777368159595,1.8063514353782588,18.94889741661814,4.511883978798922,7.22431554482301,145.4193329995057,299.3939429785785,12.636470828354362,2.1803933800510638e-4
55105005153,55,105,005153,143.94523947878864,256.9022676808936,0.9996197186026989,16.99353521624588,3.9984788744107957,4.998098593013495,136.94790144856975,280.8931409273584,11.995436623232386,0
55105005154,55,105,005154,169.99163288529587,166.9726066798748,1.0206593339661558,13.08817379635496,2.0155475900458737,4.022504820796268,163.9535804744537,184.07469493773053,10.05196687234293,0
55105005155,55,105,005155,117.85824822123367,126.75221001394279,1.1050097076879928,10.751397920130852,2.5429853804505256,4.916873012858493,113.54575988359221,139.77456828370052,8.041205550851618,0
55105005156,55,105,005156,80.15094339622642,79.2401372212693,0.9108061749571184,7.286449399656947,0.9108061749571184,2.7324185248713553,78.32933104631218,87.43739279588337,4.5540308747855915,0
55105005157,55,105,005157,150.96278186027305,137.23889260024822,2.940833412862462,6.861944630012411,2.940833412862462,1.9605556085749747,148.02194844741058,148.02194844741058,3.9211112171499494,0
55105005158,55,105,005158,194.92127870386827,181.4255356018328,2.9922559397752213,10.679636584219628,3.056434867935384,2.250891597581239,192.01027196157816,195.57299092499258,7.030726273223003,0
55105005159,55,105,005159,102,92,2,5,2,1,100,100,4,1
55105005160,55,105,005160,0.9612762690302054,0.9612762690302054,0,0.4806381345151027,0,0.9612762690302054,0.9612762690302054,0.9612762690302054,0.4806381345151027,0
55105005161,55,105,005161,383.98752460976925,647.9086042611244,6.639302198155793,53.82300246815187,25.550908914164683,20.297648235390618,346.0071742337065,732.8932844066012,40.495867522477326,2.1270743540245163
55105005162,55,105,005162,579.9255359669496,706.109035596122,0.86427054540529,44.94206836107508,8.6427054540529,23.33530472594283,597.2109468750554,740.6798574123336,25.06384581675341,0
55105005163,55,105,005163,429,773,11,47,27,34,451,802,52,1
55105005164,55,105,005164,538,788,9,46,23,27,521,863,38,1
55105005165,55,105,005165,341,583,6,50,20,18,332,637,44,1
55105005166,55,105,005166,318.5029081864362,461.1520342764197,5.0650554057918455,30.73796670741256,13.045424385638064,12.337684288193989,296.692063519112,501.7423876296289,29.40221917793571,3.397248043297926e-6
55105005168,55,105,005168,481.28639236846163,689.9769649929606,5.991116917449729,57.91413020201406,18.97187023859081,14.977792293624324,480.28787288222003,746.8925757087329,32.95114304597351,0.9985194862416216
55105005169,55,105,005169,548.2722903228754,607.8992427186454,8.992282873524955,56.83735471012215,11.927379109985724,15.126952973820057,582.3345560940442,632.8309976659202,26.269431345730684,0
55105005170,55,105,005170,645.1570576540755,645.0616302186878,6.0178926441351885,52.059642147117295,16.017892644135188,20.01192842942346,674.1332007952286,679.1510934393638,26.041749502982107,0
55105005171,55,105,005171,283.6439376598371,365.590829399232,2.0099577988634603,22.0331926628782,3.0099577988634603,9.00663853257564,284.6306605946858,392.6406183935493,7.023234864014741,0
55105005172,55,105,005172,502.04541348756965,678.0416680452959,4.000702270426334,37.002340901421114,11.000702270426334,19.000468180284223,508.0444771270012,706.0451793974275,22.00163863099478,1
55105005173,55,105,005173,6.147054701104622,5.640081117508364,0.09505754692429827,0.31685848974766095,0.09505754692429827,0.06337169794953218,6.020311305205557,6.115368852129855,0.22180094282336263,0
55105005174,55,105,005174,306,532,5,45,25,17,276,588,51,0
55105005175,55,105,005175,238.90230134607035,361.8410768562744,4.359531046461138,26.157186278766826,17.43812418584455,15.694311767260096,204.89795918367346,402.8206686930091,37.49196699956578,0.8719062092922275
55105005176,55,105,005176,362.70599970470744,517.6179316252415,4.001885131366187,35.68931464119508,11.435226758951549,13.149474226171618,344.08316997399595,570.2158285299279,25.07321673499503,1.1438188320730582
55105005177,55,105,005177,189.01626199505057,187.9887325468218,1.0292448055728618,14.522118106951318,1.0292448055728618,6.203255585267566,191.1021952865579,199.42474582653142,8.31929136101977,8.576786720388045e-5
55105005178,55,105,005178,235.0057803468208,234.03468208092485,0.9710982658959537,17.479768786127167,0.9710982658959537,6.797687861271677,237.91907514450867,248.60115606936415,10.68208092485549,0
55105005179,55,105,005179,163.6752768950781,164.14194356174477,1.102438644891413,13.450220902106887,1.102438644891413,6.199817054533663,166.77518542234495,174.44040408473296,8.352842492464637,0.05185185185185185
55105005180,55,105,005180,121.53398729498979,121.55302034670675,6.688282658507524e-4,8.966574931500585,0.0017336143758905306,3.9849713989113544,122.52690268812374,128.52923915097173,4.983074287384687,0
55105005181,55,105,005181,66.2445140662142,66.32583668269734,1.000815553813666,6.02031657773225,1.0050218960455535,4.011674899718439,67.2285042511003,70.35994540765252,4.015881241950327,4.6737135909859744e-4
55105005182,55,105,005182,61.66166910602356,65.71429525653656,2.030173500895136,10.910899073708993,2.241192565127556,4.535428811873534,58.90776562822572,80.23223137249421,4.767334889405163,0.021383647798742137
55105005183,55,105,005183,251,192,1,20,2,2,236,213,16,0
55105005184,55,105,005184,75,45,0,1,1,2,70,49,5,0
55105005186,55,105,005186,191.75188838445501,148.92171095028476,1.9404573795720892,16.54214723286423,5.83577737770223,7.7714675885477975,188.82724658493865,167.41809840486863,10.701360643220546,0.9702286897860446
55105005187,55,105,005187,172.43754452101317,205.38917276492126,3.0065961485579877,18.03737817516193,5.01099358092998,11.015391013301972,168.4265509400832,225.43534580482716,15.028583310417947,1.0021987161859958
55105005188,55,105,005188,105.99918700672524,125.99903361176774,1.99998466050425,10.999915632773375,2.999976990756375,6.999946311764875,103.999202346221,138.99893390504536,9.99992330252125,0.999992330252125
55105005189,55,105,005189,183.7209686312944,217.98197449938365,2.7828836455828316,18.544993504481432,5.562646333418077,9.26975500512119,178.15695713961532,239.305126576465,15.759292269653463,0
55105005190,55,105,005190,127.30169711279699,149.95107306601193,1.010745471696747,13.064244446178748,3.0090220502044063,5.0363165848193585,123.24130445234563,165.06002282047,11.054360685228172,0
55105005191,55,105,005191,151,178,3,16,3,6,145,196,13,0
55105005192,55,105,005192,211.99612112878464,243.05339479749702,3.1338100907800035,21.08428279749905,5.470380595811812,9.586953105723865,206.52574053297283,268.0135790193115,17.579427039951337,0
55105005193,55,105,005193,136.89820785761705,122.24967448487884,0.8150013242836422,10.59501721568735,2.4450039728509267,3.260529454802065,134.45267972709863,136.9181258489819,8.150537400503918,0
55105005194,55,105,005194,202.0075331292738,122.39865307832845,0.9951110006368167,9.951110006368168,1.9902220012736334,0.9951110006368167,189.0710901209952,137.3253180878807,7.960888005094533,0
55105005195,55,105,005195,165.7015925531413,99.82023647779596,0.9982023647779595,7.985618918223676,0,0,155.71956890536168,112.79686721990943,5.989214188667757,0
55105005196,55,105,005196,151.41002943963923,91.82285656339413,1.9536777992211516,7.814711196884606,0.9768388996105758,1.9536777992211516,141.64164044353348,103.54492335872104,5.861033397663454,0.9768388996105758
55105005197,55,105,005197,113,116,1,12,3,2,103,134,11,0
55105005198,55,105,005198,149.4884750920775,85.24941142216326,2.0034410368969864,10.049878559545968,2.0068797815560133,4.008599870209889,152.51943038419287,91.25973367326499,5.018922121311613,0
55105005199,55,105,005199,163.05866601037218,310.06432676575895,6.000514614126072,12.004631527134645,4.001029228252143,1.0015438423782148,146.05403448323753,335.0705021352718,13.004631527134645,0
55105005200,55,105,005200,1.084029781036302,0.8777467212940281,0.010147209772846826,0.06906139252510882,0.06633060117105215,0.043045906880488614,0.9674385582158125,1.070157161425028,0.08167422877442854,0.014604874496259695
55105005201,55,105,005201,110.35198585601229,87.42478735690935,1.065661538356239,5.938007478102317,7.37531306261728,4.867332072133249,97.91575333898626,107.73537505523856,7.641263085132993,1.7390594195784148
55105005202,55,105,005202,2.331366743935322,0.2637099908880369,0.009203202262399849,0.02806077887456938,0.003971722936204266,0.005724948796756332,2.3236065867234075,0.28670847996917437,0.027849291958614776,2.8198255460614112e-5
55105005203,55,105,005203,3.022364419562395,3.185881876565983,0.03615772591220811,0.271093310278485,0.10210218346521084,0.08402542368199598,2.8006168636620763,3.5483680953561567,0.2661587375626042,0.014211659679007008
55105005204,55,105,005204,530.4381470542763,512.8382291468919,6.843873654270718,27.423759217287724,9.814884549119123,17.657139268373452,553.5787944104005,517.1454733081579,23.69569025847997,0
55105005205,55,105,005205,192.44957765437061,151.9864028184348,1.1969949086738854,6.9443052215741785,3.3487169227303895,5.424569586388843,183.5815475875963,168.65185169443077,13.576927030869882,0
55105005206,55,105,005206,0,0,0,0,0,0,0,0,0,0
55105005207,55,105,005207,0.03497263107471275,0.02676917440286655,2.878405849770596e-4,0.0018709638023508876,2.878405849770596e-4,0.0010074420474197089,0.033389507857338914,0.029791500545125676,0.001583123217373828,0
55105005208,55,105,005208,255.81759257237886,202.10681209075582,2.234955548233695,14.321941182999478,2.4453658544668286,7.62138892022152,244.52609892009,224.5811131705997,12.083589958102301,4.456402239724553e-4
55105005209,55,105,005209,2.607512617672037,1.995873855502053,0.021461009198946807,0.13949655979315426,0.021461009198946807,0.07511353219631382,2.48947706707783,2.2212144520909947,0.11803555059420745,0
55105005210,55,105,005210,504.61592555587697,665.7999779703817,1.8539165757344915,42.52153386760178,10.196019832731155,24.40634360726551,472.9123677774405,735.3862921730095,32.752606646272675,0.9269003618885182
55105005211,55,105,005211,66.71431623275566,77.25027520017706,0.16669685395478656,9.984262339202328,0.7578141703909435,4.2861062708670765,62.909147728681006,90.82475514796685,4.928879382892912,0.052729132712019455
55105005212,55,105,005212,0,0,0,0,0,0,0,0,0,0
55105005214,55,105,005214,161.01400597181683,110.00715093631493,9.863360434392626e-5,20.001430187262986,3.0001972672086876,7.00024658401086,160.01489367425594,126.00744683712796,12.00054248482389,0
55105005215,55,105,005215,0,0,0,0,0,0,0,0,0,0
55105005217,55,105,005217,1.2701155376321442,1.2996531082747522,0.007384392660652001,0.14768785321304004,0.03692196330326001,0.022153177981956002,1.1667340403830162,1.506416102773008,0.125534675231084,0
55105005222,55,105,005222,662.3079827342073,833.2579720832553,12.22440141179626,62.625387057179424,10.126741506570346,24.788261499188394,663.1463823578636,906.8865821714537,31.19772049422667,0
55105005229,55,105,005229,164.74975513313174,223.19750518685723,2.4192436103689303,9.138109513121167,3.628865415553395,7.38962277958215,147.5512659635985,237.95263178321707,16.204413335690585,0.1077729856709106
55105005230,55,105,005230,167.71530804533649,187.9898857363189,2.849242424242424,13.71921707275736,3.8501129022446823,6.881293616939998,154.1740103205622,205.80745501294345,15.041298774372958,0
55105005232,55,105,005232,208.95053706604824,348.9079722706655,2.9568472226327582,26.611625003694826,11.827388890531033,5.9136944452655165,228.66285188359998,346.9367407889103,19.71231481755172,0
55105005233,55,105,005233,140.49605616389033,117.21555227781654,1.108393096503106,4.819267380599122,2.52009104539784,3.615162010623579,132.9613963350852,132.60952119576856,10.592717611411132,8.658640288519702e-4
55105005234,55,105,005234,255.01248259909124,288.8026702044117,1.9642274530839783,22.47080714408217,5.839332003617194,8.781286355495025,262.81477049016024,287.95046289351205,22.397148426667464,0.9702974487707753
55105005243,55,105,005243,335.6630451639087,196.05880597805992,2.9279256177693616,19.798258761399346,2.086521618781314,6.000034671540587,342.59099389603847,208.46772901212356,9.274000535714421,0.02883668720037275
55105005255,55,105,005255,172.00367050802436,171.00381168140993,2.0001411733855528,14.000423520156659,2.0001411733855528,6.000423520156658,174.00338816125327,182.00437637495213,9.000423520156657,0
55105005263,55,105,005263,183.64021833709356,147.15981362465135,4.989315111917236,15.409664193505938,2.126066664783414,3.2161078736321844,179.25630673164778,159.9019754546669,15.337421066499022,9.912384277956168e-4
55105005273,55,105,005273,223.87524550065595,219.8684442176678,3.084376075235142,18.71250551685938,3.0894878191554236,5.28864101076802,215.6992666970559,242.6839518703465,12.45736858950514,0.0039603960396039604
55105005276,55,105,005276,112,210,1,11,5,2,104,227,10,0
55105005277,55,105,005277,114.0294793829507,212.04398799505213,2.0004212670085706,11.001964361431787,5.00054096417893,4.000501065122143,106.02885862065818,229.04771722263177,11.000780358519648,0
55105005278,55,105,005278,110.5552467437598,207.62337619490256,1.9232928359563577,12.495449244111189,4.805672620391694,4.805106833707371,103.82855338709552,224.92508175198276,10.571006928893189,0
55105005279,55,105,005279,113.75604592564632,213.50488707966383,1.9966575139176534,11.972173102755386,5.984629304986967,5.9851150537838755,106.77527373328661,231.46266098499999,10.970686978616655,0.9971143849665557
55105005280,55,105,005280,128.09773521172062,233.95664135475656,2.152626438906336,13.756847219039978,5.152626438906336,4.152626438906336,120.94510877281428,253.17765286600724,12.29896790232097,0
55105005281,55,105,005281,0.06399472115639968,0.09215239846521552,0.0018284206044685619,0.005119577692511973,0.0014627364835748495,0.0018284206044685619,0.06326335291461224,0.09946608088308977,0.0018284206044685619,0
55105005282,55,105,005282,0.003911955899871493,0.005626785883376805,5.3588436984541e-5,2.67942184922705e-4,5.3588436984541e-5,5.3588436984541e-5,0.0038583674628869524,0.0060554933792531344,1.07176873969082e-4,0
55105005283,55,105,005283,152.17156003229795,220.82339774160323,4.097587103972113,12.362663027021766,4.010661864991322,3.2163918681361996,149.490391050755,238.6046289941078,5.449263202066682,0
55105005284,55,105,005284,96.12410408154871,96.95721220051337,1.0546076502719914,9.828244717288639,1.156253399146016,2.3519391189980223,94.7175331614613,109.73080096589524,5.025466697862066,0.007593702487347747
55105005290,55,105,005290,207.38503666488114,211.57590954148887,4.004936367498476,23.013163646662605,4.004936367498476,9.003290911665651,203.3883275765468,240.59236409981716,11.008227279164126,1
55105005294,55,105,005294,182.15532659949815,164.76361199954607,0.9153533999974781,14.64565439995965,2.7460601999924346,6.407473799982347,174.83249939951833,178.49391299950824,19.22242139994704,0
55105005296,55,105,005296,293.9680909713017,188.58922033280354,0.021216359163455743,25.319852881268936,4.060614555018087,4.142088767620567,280.8067864884789,216.89134631091164,13.417900289420375,0
55105005297,55,105,005297,278.69962977148606,142.40609448943482,1.9624340048293378,28.478668816457958,3.933368281088697,4.933710894220915,296.323284593515,148.34439813250296,10.821012908708928,0.0042501357150107645
55105005298,55,105,005298,258,319,2,20,17,13,239,342,30,0
55105005299,55,105,005299,138,295,1,23,12,7,122,296,30,0
55105005301,55,105,005301,157,279,2,19,6,10,149,305,14,1
55105005302,55,105,005302,233,208,3,19,5,8,228,231,14,0
55105005303,55,105,005303,176,147,2,16,5,7,172,161,11,0
55105005304,55,105,005304,201.73367211704493,180.38541428550596,3.0451090828652894,17.290093297972536,5.0751818047754815,7.139729688421575,196.65849031226944,201.71841544643092,13.247185435020103,0.9977987800871464
55105005309,55,105,005309,258.0345651416507,276.193467805105,4.005152712575568,22.197700032993822,4.056705574696622,11.056653224188437,248.94650166206554,305.4602346001483,16.123143629950075,0.9927915252227668
55105005310,55,105,005310,180.4951585737063,188.95806061130457,0.12551981238653048,15.312367266971073,0.8779722917329624,4.2556694966403414,182.9258496437049,202.61875424435112,4.492231141627151,1.539666748413677
55105005311,55,105,005311,169.11963691923694,185.67946202727188,3.010257472614144,12.113017861740893,5.0211942542221415,6.032854955481242,159.0777391280224,210.77322712010135,13.052779813030172,0.011938514337722382
55105005312,55,105,005312,119.88270488832377,131.30010535387842,0.9514500387962205,8.563050349165984,2.8543501163886615,1.902900077592441,112.271104577954,148.42620605221038,8.563050349165984,0
55105005313,55,105,005313,64.93194892266948,61.10852793335347,0.7572592238613213,3.3260358555205474,0.7572592238613213,0.980008443917768,64.21181456881757,63.825804045050326,1.8115174077979048,0
55105005314,55,105,005314,217.80007682136554,211.9741900966093,0.9876677951159413,11.079912345689577,0.9879375070020489,6.332103834088805,217.70373274183163,225.6279535431056,9.100800789052188,5.394237722151382e-4
55105005318,55,105,005318,102.70018987712007,67.06906162295039,1.000121630836933,10.099205653671817,2.0176656434902815,3.0706071026868007,98.62892174256838,76.17688508198108,5.2869821755447015,0.9805186753104302
55105005321,55,105,005321,139.0555446939301,200.23998435925932,3.9730155626837167,11.124443575514407,3.1784124501469733,3.9730155626837167,137.4663384688566,216.1320466099942,3.9730155626837167,0
55105005332,55,105,005332,55.58823529411765,58.30588235294118,0,4.694117647058823,0.24705882352941178,1.2352941176470589,56.32941176470588,62.50588235294118,1.2352941176470589,0.49411764705882355
55105005340,55,105,005340,229.5516738919773,169.85189491082212,2.0032715716433716,11.180684051936613,4.217197860258353,1.1175957521484476,214.35790355346717,190.14690314326384,13.616715558275006,0
55105005342,55,105,005342,60.364467989994964,162.47771311728826,0.04108385361388628,4.907665240926969,1.979499637816342,0.04108385361388628,64.07696414394432,161.69338256644951,5.876873133028197,0.01027096340347157
55105005343,55,105,005343,68.95136853571654,327.76882434369605,0,9.992951961698049,6.995066373188635,2.9978855885094147,77.94502530124478,303.7857396356207,13.99013274637727,0
55105005344,55,105,005344,192.76795627385,225.00606355048322,1.8741607455325466,16.112599841468892,4.8627210372687,6.1977264304156865,177.69757829571975,245.44103693986006,17.01011573475885,0.012708231566066173
55105005345,55,105,005345,131.18994217855493,220.90693489421184,0,7.617480513593512,0.8463867237326125,4.231933618663062,109.183887361507,234.44912247393364,14.38857430345441,0
55105005348,55,105,005348,219.10733910796878,468.63505471602383,3.8662438274275455,19.323163829764244,16.41341182497673,17.386014262363727,239.29033107189125,479.3739580641482,29.016966974140303,0
55105005349,55,105,005349,31.657672597401053,42.35493232223892,0.2674314931209467,2.6498525553632675,0.8022944793628402,1.0697259724837869,29.542683028279676,47.33371964122031,1.8185341532224375,0
55105005351,55,105,005351,173.8827481988653,349.0315743035728,1.1258392544674534,20.854215256946834,8.24470286255527,6.339393068704162,159.16010478157233,358.3153833113795,23.816090562248636,0.9872917684339338
55105005352,55,105,005352,11,12,0,3,0,0,11,12,0,0
55105005353,55,105,005353,1.5964213353321637,1.5964213353321637,0,0.7982106676660818,0,0,1.5964213353321637,1.5964213353321637,0,0
55105005354,55,105,005354,414.40452484162915,601.494603776902,4.677251973381819,30.869863024320004,14.031755920145457,18.709007893527275,392.8891657640728,657.6216274574838,31.80531341899637,0
55105005356,55,105,005356,0.7506595880095455,0.8729976132879855,0.011079063050750071,0.07380203767569105,0.02180783012564355,0.03698859283180968,0.7272754259925472,0.9589296019419964,0.06272297462494097,0
55105005359,55,105,005359,162.7413978922446,166.5544218844477,0.9470539533560182,18.921902640174995,4.731170777521507,2.84031337597315,149.4870923449571,193.05175213295925,16.0867199103761,0
55105005364,55,105,005364,126.73472820859342,229.1824261573452,2.137754563775315,13.211213022718306,5.822337808786819,5.822337808786819,119.99124458855373,248.12675429005347,10.482532576403864,0.9211458112528761
55105005368,55,105,005368,25.966904263688146,26.965488732870433,0.9984905941202914,2.996175845325825,0.9986783442442784,2.9954248448298775,23.9694067626066,30.960483735033527,2.9960819702638317,0
55105005369,55,105,005369,182.92215429369395,186.92045274820092,1.9991492272534857,20.9910668861616,5.997447681760457,4.997873068133714,167.9285350892928,216.9076911570032,18.991917658908115,0
55105005370,55,105,005370,52.91256604748907,54.14816915501837,0.8738873605669211,5.106873871367916,1.0798396252418248,2.60114212640807,48.12693254630913,62.87036092109956,4.154634324814775,0.8121393167518485
55105005371,55,105,005371,295.97041524491044,416.9152489492614,3.9340681572455463,28.230597154833323,9.049563585304655,9.8740886253740765,239.6363822756569,483.3111622698854,35.052004545384385,0.09651768576912531
55105005372,55,105,005372,11.030195814082916,11.751706741733964,0.12194758407611883,0.9511911557937269,0.26828468496746144,0.24389516815223766,10.371678860071874,12.824845481603809,0.9024121221632793,0.024389516815223767
55105005373,55,105,005373,381.70963818951896,455.0756600569159,5.192879699823517,40.223603819972126,11.43536523940733,10.670482905132594,353.18952819039714,502.15344603802004,37.48236408261786,1.2011017406801086
55105005377,55,105,005377,61.73647067854121,90.30210441631294,0.8577818001518237,4.37712042801246,0.9753553387979952,0.9754211772584421,60.731641302967624,97.22322788492617,1.921368317741294,0.02939503062305404
55105005378,55,105,005378,0.4307318618634761,0.8107810195068367,0.004016080698689429,0.04366176992644391,0.01580676391518781,0.011876536176355016,0.40706464247062274,0.8782817147458473,0.03947398330804121,0
55105005379,55,105,005379,109.76896548973824,205.9012630876985,1.0346416528345013,11.05233601178153,3.9976856815960122,3.0100043386755084,103.79591712230122,223.06752839665907,9.923773739119035,0
55105005381,55,105,005381,53.52268743075433,79.40807323832341,0.8184141933245243,3.5909347360393644,1.0528388768062127,1.0444903465223354,52.400806720222846,86.13521310378954,1.3646539242970468,0.052344773157514186
55105005382,55,105,005382,267.59662304017337,343.5346313589688,3.0280348130764985,31.892417397850735,4.078013540471611,16.00718058682497,272.982383559644,356.37792438578566,18.411856125478657,0
55105005383,55,105,005383,163.64695214690718,125.98126667330052,3.5364009643738124,9.941138959378378,5.386727589165205,3.5578428660521646,153.15911773563803,140.9892054120975,10.894176743955933,0.8819560509256178
55105008078,55,105,008078,4.982416446919871e-4,4.4315965382151623e-4,7.5111805732460376e-6,4.2563356581727543e-5,1.2518634288743395e-5,1.752608800424075e-5,4.857230104032437e-4,4.957379178342385e-4,3.254844915073283e-5,2.503726857748679e-6
55107005385,55,107,005385,80,51,1,4,1,0,75,55,8,0
55107005386,55,107,005386,211.468671679198,78.80200501253132,2.9924812030075185,12.967418546365915,4.987468671679197,0.9974937343358395,190.52130325814534,100.7468671679198,13.964912280701753,0
55107005387,55,107,005387,37.470588235294116,20.328877005347593,1,2.0748663101604277,1,0,36.45187165775401,19.254010695187166,3.205882352941176,0
55107005388,55,107,005388,51,26,1,3,0,0,51,31,0,0
55107005389,55,107,005389,19,7,0,0,0,0,18,7,1,0
55107005390,55,107,005390,198,79,2,18,3,0,194,87,12,0
55107005391,55,107,005391,28,12,0,0,0,0,26,13,1,0
55107005392,55,107,005392,66,32,0,4,0,0,60,36,5,0
55107005393,55,107,005393,159.67067768568498,31.268746946238124,0.008449900655964125,1.887393844630222,3.7832375899164083,1.9042936459421502,152.0957526051962,29.406702803575794,12.268059990096443,0
55107005394,55,107,005394,43,21,0,0,3,2,45,22,1,0
55107005395,55,107,005395,69.27702380952381,21.27,1.9542857142857144,3.929404761904762,0.020833333333333332,1.9542857142857144,61.105714285714285,25.511904761904763,4.989880952380952,0
55107005396,55,107,005396,80,24,0,6,2,3,81,29,3,0
55107005397,55,107,005397,125.51324503311258,38.85761589403974,0,3.1125827814569536,0.2251655629139073,0.11258278145695365,115.06291390728477,50.74503311258278,5.731788079470199,0
55107005398,55,107,005398,88.72297619047619,35.73,0.045714285714285714,1.0705952380952382,0.9791666666666666,0.045714285714285714,71.89428571428572,51.48809523809524,5.010119047619048,0
55107005399,55,107,005399,32,20,0,3,1,0,32,22,2,0
55107005400,55,107,005400,192.99889711265251,112.9993542680297,1.99998857111557,5.99996571334671,0.999994285557785,4.999971427788926,189.99891425597914,112.9993542680297,11.99993142669342,0
55107005401,55,107,005401,47,18,0,3,1,0,42,19,6,0
55107005402,55,107,005402,47,33,0,5,2,0,46,35,5,0
55107005403,55,107,005403,199.67927527018438,95.03401144310236,3.074380165289256,3.3359821996185635,7,1,185.5174825174825,108.93420216147489,11.674507310870947,0
55107005404,55,107,005404,115.99999999999999,34,2,4,0,0,103.99999999999999,43,9,0
55107005405,55,107,005405,99,46,0,3,2,2,92,49,6,0
55107005406,55,107,005406,131,80,0,7,2,2,131,78,9,0
55107005407,55,107,005407,21,7,1,1,1,1,22,9,1,0
55107005408,55,107,005408,166,67,0,4,0,0,151,74,9,0
55107005409,55,107,005409,49,12,0,1,0,0,46,14.999999999999998,1,0
55107005410,55,107,005410,211,121,1,11,3,0,187,138,15,0
55107005411,55,107,005411,21.43857365768222,14.616248325503804,0.9743908437294801,2.3373912824332657e-5,0.9744375915551289,1.9488050613717847,18.515307630842482,17.53939748277942,1.5193043335816228e-4,0
55107005412,55,107,005412,23,11,0,1,1,0,15,16,5,0
55107005413,55,107,005413,94,52,1,1,1,1,71,61.99999999999999,10,0
55107005414,55,107,005414,20,10,1,1,0,0,12,17,2,0
55107005415,55,107,005415,65,30,0,0,0,3,60,38,0,1
55107005416,55,107,005416,38,16,1,1,0,0,27,20,5,0
55107005417,55,107,005417,56,43,1,5,0,0,56,45,3,0
55107005418,55,107,005418,10,6,0,0,0,0,9,7,1,0
55107005419,55,107,005419,36,23,0,2,0,0,34,25,3,0
55107005420,55,107,005420,34,22,0,1,0,0,32,23,3,0
55107005421,55,107,005421,41,26,0,2,0,0,39,28,4,0
55107005422,55,107,005422,31,20,1,2,1,3,29,22,4,0
55107005423,55,107,005423,13.846153846153847,8.307692307692308,0.923076923076923,0.923076923076923,0,0,12.923076923076923,9.230769230769232,1.846153846153846,0
55107005424,55,107,005424,100,64,3,6,2,4,94,70,11,0
55107005425,55,107,005425,0,0,0,0,0,0,0,0,0,0
55107005426,55,107,005426,129.52941176470588,69.671122994652407,0,3.9251336898395723,0,0,128.548128342246,65.74598930481284,10.794117647058824,0
55107005427,55,107,005427,27.000000000000004,13,0,2,1,2,25,15,2,0
55107005428,55,107,005428,10,2,0,0,0,0,10,2.9999999999999996,0,0
55107005429,55,107,005429,32,10,1,2,1,1,29,14,2,0
55107005430,55,107,005430,32,19,0,3,0,0,32,21,2,0
55107005431,55,107,005431,45,31,0,3,1,0,43,34,3,0
55107005432,55,107,005432,13,6,0,0,0,0,12,6.999999999999999,0,0
55107005433,55,107,005433,10.531328320802004,3.1979949874686717,0.007518796992481203,1.0325814536340852,0.012531328320802004,0.002506265664160401,9.478696741854638,4.253132832080201,1.0350877192982457,0
55107005434,55,107,005434,0,0,0,0,0,0,0,0,0,0
