GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTru,G16PREDCli,G16PREIDeL,G16PRELJoh,G16PRESKen,G16PREISmi,G16PREGSte,G16PREOth
47149007694,47,149,007694,2378.22,1198.25,3.02,152.45,8.04,10.32,28.39,28.41
47149007695,47,149,007695,762,1227,5,95,4,3,56,9
47149007696,47,149,007696,1463,779,3,74,3,9,25,17
47149007698,47,149,007698,1812.46,500.6,4.95,84.09,2.97,2.97,6.93,13.85
47149007699,47,149,007699,336,357,4,24,2,4,6,6
47149007700,47,149,007700,394.76,297.76,0.96,25.93,0.96,5.76,16.33,5.76
47151007751,47,151,007751,393.68,61.68,0,8.04,0,1.01,1.01,0
47151007752,47,151,007752,941.54,136.57,0,8.99,0.01,2.01,3,0
47151007753,47,151,007753,584.09,117.11,1.87,9.39,0.95,1.88,0.96,0
47151007754,47,151,007754,834.07,148.76,2.13,13.59,2.05,3.11,3.03,0
47151007755,47,151,007755,569.14,70.17,1,6.01,0,1,1,0
47151007756,47,151,007756,786.59,137.82,0.99,5.03,0,2,4.97,0
47151007757,47,151,007757,1110.6,124.42,2.02,15.98,2.99,11.99,5.99,0
47151007758,47,151,007758,342.88,67.46,1.98,2.99,0,2.98,1,0
47151007759,47,151,007759,161.54,21.8,0,5.95,0,0.99,0,0
47151007760,47,151,007760,319.03,48.09,0.01,4.01,0,1,0.03,0
47153007851,47,153,007851,607.61,105.2,2.95,15.73,0,3.93,1.97,7.87
47153007852,47,153,007852,562,137,1,20,1,1,1,1
47153007853,47,153,007853,708.95,120.38,1.05,17.49,1,4.1,7.01,3.12
47153007854,47,153,007854,410.06,91.01,0,12.72,0,1.96,0,0
47153007855,47,153,007855,477.82,85.54,1.97,15.73,0,0.98,1.97,0
47153007856,47,153,007856,512.59,147.46,0.07,15.92,0.02,0.07,3.98,1
47153007857,47,153,007857,438.39,126.4,1,9.06,1,1.01,3.02,0.01
47153007858,47,153,007858,332.45,127.83,0.98,12.01,0.98,1.96,3,1.98
47153007859,47,153,007859,380,109,0,9,0,2,3,2
47155007951,47,155,007951,554.07,168.72,0,18.97,0,1,5.99,0
47155007952,47,155,007952,844.09,151.94,2.02,15.06,2.05,4.14,2.4,4.04
47155007953,47,155,007953,1300.81,267.62,0.97,34.9,1.94,4.84,12.6,1.94
47155007954,47,155,007954,1609.04,288.72,1.01,44.07,2.01,1.02,5.01,10.02
47155007955,47,155,007955,813.56,174.48,0.98,24.5,0,2.94,2.94,1.96
47155007956,47,155,007956,1730.69,622.38,3.04,61.19,1.03,2.1,30.06,2.06
47155007957,47,155,007957,2784.1,555.49,1.83,91.87,4.48,8.13,16.99,4.52
47155007958,47,155,007958,1356.42,275.8,4.91,22.57,2.94,11.78,6.87,6.87
47155007959,47,155,007959,1132.61,245,0,31.38,1.99,2.01,12.11,2.1
47155007960,47,155,007960,619.96,133.32,0,17.14,0,0.95,4.76,3.81
47155007961,47,155,007961,363.36,69.82,0,8.37,0,0.03,3.09,2.08
47155007962,47,155,007962,1029.29,279.53,2,35.06,1,4,4.02,4.01
47155007963,47,155,007963,1819.43,478.8,1.99,53.86,0,5.98,19.95,6.98
47155007964,47,155,007964,519.26,126.86,1,21.1,2,1.01,10.04,0.01
47155007965,47,155,007965,2499,581,5,118,2,5,16,13
47155007966,47,155,007966,1099.13,237.65,0,43.91,3,0.01,9.98,5.98
47155007967,47,155,007967,1525.46,289.08,1.04,54.33,2.03,1.12,9.31,10.22
47155007968,47,155,007968,2880.89,602.61,2.96,99.61,1.97,8.88,22.68,16.77
47155007969,47,155,007969,2103.12,360.34,3.99,51.15,4.02,6.02,9.05,3.01
47155007970,47,155,007970,987,209,3,41,1,5,3,6
47155007971,47,155,007971,49,6,0,2,1,0,0,1
47155007972,47,155,007972,33,6,0,0,0,0,1,0
47155007973,47,155,007973,421.14,62.61,0.01,6.87,0.98,0.98,1.95,0
47155007974,47,155,007974,192.26,31.7,1,6.13,0.01,0,0.03,1.02
47155007975,47,155,007975,345.89,69,0.22,11.44,0.56,1,2.11,0.56
47157008051,47,157,008051,2689.06,900.31,2.97,115.75,2.97,4.95,11.87,34.63
47157008052,47,157,008052,1407.7,522.19,1.13,64.08,1,2.04,9.39,20.17
47157008053,47,157,008053,2060.71,627.52,0.98,85.82,5.8,3.85,14.47,25.07
47157008054,47,157,008054,1699,449,3,74,1,3,11,19
47157008055,47,157,008055,1930.04,1141.88,3.1,68.21,1.15,9.2,12.79,25.35
47157008056,47,157,008056,1837.21,825.69,6.71,84.29,0.96,1.92,15.33,22.03
47157008057,47,157,008057,1511.91,746.26,2.07,72.01,4.27,5.21,31.79,14.05
47157008058,47,157,008058,2489.96,864.12,3.9,126.79,5.85,7.8,31.21,13.65
47157008060,47,157,008060,1531,407,2,60,2,5,4,12
47157008061,47,157,008061,155.78,1547.06,2.05,19.76,3,0.05,8.29,0.13
47157008063,47,157,008063,1566.77,1629.76,3,73.99,4,9,18,22
47157008064,47,157,008064,587.76,1208.01,1.93,28.43,0.1,1.98,10.7,4.86
47157008065,47,157,008065,1037.21,436.54,2.57,40.38,1.72,2.58,6.02,12.85
47157008066,47,157,008066,1647,1330,4,82,3,6,8,27
47157008068,47,157,008068,2571,645,2,119,0,15,6,34
47157008069,47,157,008069,1604.89,1284.76,5.13,56.55,4.07,12.07,12.2,14.3
47157008070,47,157,008070,2075,511,2,96,3,18,13,15
47157008071,47,157,008071,2167,670,6,77,1,9,14,20
47157008072,47,157,008072,1338,328,0,59,0,3,8,13
47157008073,47,157,008073,1670.66,514.36,1,57.82,1,0,7.97,14.95
47157008074,47,157,008074,922.95,1441.78,3.89,44.73,1.98,1.93,5.84,8.72
47157008075,47,157,008075,1237.69,385.9,0,54.99,1,6,4,12
47157008076,47,157,008076,1359,1840.28,4,59.01,6,6,26.96,18.97
47157008077,47,157,008077,580.68,629.17,1.93,20.3,2.88,6.72,5.82,19.16
47157008078,47,157,008078,663.36,1428.25,9.86,53.23,2.96,2.96,10.84,5.91
47157008079,47,157,008079,1449.43,1399.01,3.1,67,0.15,4.57,17.1,13.44
47157008080,47,157,008080,1565,1283,1,80,4,8,23,10
47157008081,47,157,008081,973.23,323.5,2.9,25.16,0.03,1.01,8.74,4.2
47157008082,47,157,008082,841.78,920.8,1.01,29.11,2.01,0.02,8.05,5.05
47157008083,47,157,008083,311.16,570.46,0.98,12.72,1.96,0,1.96,0.98
47157008084,47,157,008084,273.22,2116.2,1.99,16.89,0.99,2.98,7.95,7.95
47157008086,47,157,008086,2138.28,939.68,7.04,106.9,1.02,8.05,28.37,34.24
47157008087,47,157,008087,1592,695,4,92,0,8,12,20
47157008088,47,157,008088,2289.84,920.7,3.97,111.12,1.98,4.96,15.87,24.8
47157008089,47,157,008089,2248,1094,2,120,3,5,25,41
47157008090,47,157,008090,1250.79,729.91,1.08,79.15,0.11,8.94,5.14,10.95
47157008091,47,157,008091,1137,481,1,52,2,4,9,24
47157008093,47,157,008093,1574.97,649.5,2.01,84.5,1,4.06,5.03,7.07
47157008094,47,157,008094,2124,766,2,95,2,3,7,15
47157008095,47,157,008095,710.48,252.94,1.03,30.07,0.02,0.04,0.15,7.24
47157008096,47,157,008096,3050.89,911.09,4.98,99.57,4.98,6.97,15.93,24.89
47157008097,47,157,008097,1176.26,431.68,7.64,46.75,0.19,3.96,12.62,8.78
47157008098,47,157,008098,814.3,570.87,3.9,32.28,0.52,6.45,5.73,3.78
47157008099,47,157,008099,279.65,327.21,1.26,15.73,0.64,1.88,3.8,0.66
47157008100,47,157,008100,447.53,813.41,2.95,12.79,0,2.95,0.98,4.92
47157008101,47,157,008101,698.75,2035.88,4.95,102.93,0.99,5.94,16.83,22.76
47157008102,47,157,008102,612.32,1823.6,1.03,102.64,2.01,4.04,19.1,11.14
47157008103,47,157,008103,54,1116,4,7,4,2,5,4
47157008104,47,157,008104,12,530,0,3,1,0,0,0
47157008105,47,157,008105,19,963,2,4,2,1,0,0
47157008106,47,157,008106,380,1329,0,53,0,3,21,4
47157008107,47,157,008107,615,1951,5,103,0,2,36,14
47157008108,47,157,008108,171,837,2,49,2,0,28,4
47157008109,47,157,008109,421,1585,3,88,2,6,35,13
47157008110,47,157,008110,102.61,1858.77,4,24.09,4,3.01,14.01,4.02
47157008111,47,157,008111,44.02,1490.89,1,10,3,0,11,1
47157008113,47,157,008113,41,1407,1,2,5,5,5,0
47157008114,47,157,008114,312.21,841.15,4.77,43.92,3.82,0.95,21,6.68
47157008117,47,157,008117,145,1299,3,43,1,0,35,4
47157008118,47,157,008118,120,1552,4,30,2,0,20,0
47157008119,47,157,008119,123,397,2,25,2,1,21,16
47157008120,47,157,008120,22.18,989.23,1.05,2.02,2.02,0,5.02,0
47157008121,47,157,008121,23.82,1317.77,6.95,1.98,2.98,0,2.98,0
47157008122,47,157,008122,306,1333,4,54,1,1,33,21
47157008123,47,157,008123,111,1412,9,32,0,1,16,0
47157008125,47,157,008125,72,1230,3,6,3,3,14,4
47157008130,47,157,008130,32,1558,7,11,3,3,13,2
47157008131,47,157,008131,34.98,1609.11,4,6,1,3,7,1
47157008133,47,157,008133,1215,1122,8,129,4,7,29,44
47157008136,47,157,008136,440,1190,4,47,2,6,8,20
47157008138,47,157,008138,75,2145,4,9,4,1,6,0
47157008139,47,157,008139,997.79,1985.85,7.23,143.08,4.18,3.05,41,24.32
47157008141,47,157,008141,1039,1174,2,108,2,9,30,35
47157008142,47,157,008142,31,1816,2,8,4,5,1,0
47157008144,47,157,008144,25,1824,2,9,1,3,8,0
47157008145,47,157,008145,11.82,744.83,2.96,3.94,0,0,0.99,0
47157008146,47,157,008146,37,912,2,12,0,2,10,1
47157008149,47,157,008149,611,968,4,43,2,9,7,6
47157008152,47,157,008152,1324,1083,4,54,5,8,41,27
47157008154,47,157,008154,1317,888,0,141,1,4,18,43
47157008157,47,157,008157,1924,1216,5,119,1,8,16,40
47157008158,47,157,008158,232,1355,3,13,4,1,12,7
47157008159,47,157,008159,326.48,1356.84,6,24.07,1.07,2,12.1,6.02
47157008161,47,157,008161,54.33,1963.48,4.96,2.03,2.02,0.02,4.03,1
47157008164,47,157,008164,30,1332,4,7,2,5,1,0
47157008166,47,157,008166,45.47,807.26,1.04,8.02,2.02,3,6.04,0.01
47157008167,47,157,008167,41.88,1006.17,0.97,3.9,0.97,4.87,4.87,0
47157008168,47,157,008168,111,2225,2,16,2,2,7,0
47157008170,47,157,008170,18,1239,3,5,2,0,5,1
47157008171,47,157,008171,15,1043,4,9,2,2,5,2
47157008172,47,157,008172,407,553,6,8,1,2,7,4
47157008174,47,157,008174,1210,911,2,116,4,4,20,39
47157008176,47,157,008176,979,1230,3,106,7,10,26,21
47157008177,47,157,008177,1127,877,4,112,2,2,23,29
47157008178,47,157,008178,932.29,510.42,0,61.69,0,6.96,15.92,18.9
47157008179,47,157,008179,793,695,5,60,3,3,24,22
47157008180,47,157,008180,1249.73,931.38,0.03,64,2.03,4.2,17.39,22.51
47157008182,47,157,008182,151.14,670.98,4.01,3.34,2,2.02,3.05,3.07
47157008183,47,157,008183,162,1343,4,4,1,0,5,0
47157008184,47,157,008184,115.17,1286.77,1,9,0,2,7,3
47157008187,47,157,008187,141,2367,5,18,4,3,7,1
47157008189,47,157,008189,150,1751,5,7,5,4,7,0
47157008190,47,157,008190,179,1541,7,18,1,3,16,2
47157008191,47,157,008191,58.9,787.93,0,2.9,2.9,0,3.86,0.97
47157008192,47,157,008192,129.62,1661.49,4.91,6.87,0,1.96,4.91,0
47157008194,47,157,008194,193,1954,1,21,4,4,10,0
47157008195,47,157,008195,153,2005,3,15,3,4,8,2
47157008197,47,157,008197,211.38,1384.51,4.09,7.13,1,3.04,8.09,3
47157008199,47,157,008199,75,1291,1,7,0,2,16,0
47157008200,47,157,008200,23,1308,1,11,1,0,6,0
47157008201,47,157,008201,48,2437,3,6,3,1,10,0
47157008202,47,157,008202,35,2587,6,9,3,5,6,2
47157008203,47,157,008203,28,2098,5,9,0,3,6,0
47157008204,47,157,008204,31,1592,6,12,0,0,6,3
47157008205,47,157,008205,22,1352,0,7,1,1,4,1
47157008206,47,157,008206,51,2157,3,12,5,3,7,0
47157008207,47,157,008207,80,2239,3,11,0,2,6,0
47157008209,47,157,008209,79,1648,3,5,3,0,9,0
47157008210,47,157,008210,64.93,1880.32,2.02,13.09,2.02,1.11,5.11,0
47157008211,47,157,008211,67,2444,7,11,5,3,5,0
47157008212,47,157,008212,77,1819,2,7,0,5,4,0
47157008213,47,157,008213,74,2101,1,8,1,3,7,2
47157008214,47,157,008214,35,1347,3,8,2,3,6,2
47157008216,47,157,008216,1277,1107,6,78,0,4,10,12
47157008217,47,157,008217,1198.27,1013.62,0.97,69,0.97,6.8,13.61,17.49
47157008219,47,157,008219,1317,838,1,76,4,1,6,29
47157008221,47,157,008221,393.65,1276.67,3.91,29.3,4.88,0,7.81,0.98
47157008222,47,157,008222,1041.02,1860.82,2.96,70.45,0.99,3.99,29.72,19.85
47157008224,47,157,008224,54,560,0,4,0,3,1,0
47157008226,47,157,008226,54,606,3,4,1,0,2,2
47157008228,47,157,008228,25,587,0,4,0,2,4,2
47157008229,47,157,008229,319,2060,8,25,5,3,11,4
47157008231,47,157,008231,598.06,2085.43,0.97,37.99,5.84,3.9,9.74,3.9
47157008232,47,157,008232,204,869,2,24,1,2,7,3
47157008233,47,157,008233,367,1514,8,35,0,5,27,5
47157008234,47,157,008234,147,921,3,2,1,0,13,0
47157008236,47,157,008236,549.77,726.54,4.94,20.84,4.9,0.02,5.93,5.89
47157008237,47,157,008237,603.26,1031.32,1.08,35.42,1.02,3.02,18.09,17.05
47157008239,47,157,008239,227,1874.98,6,15,4,3,13,2
47157008240,47,157,008240,168,1585,3,8,2,4,11,4
47157008241,47,157,008241,1376.06,1451.09,2,71,5,5,17,28
47157008242,47,157,008242,1128.81,1337.52,6,73.98,7,6,17.03,12.02
47157008243,47,157,008243,38,763,1,6,1,0,1,0
47157008244,47,157,008244,91,1250,2,4,0,3,3,1
47157008245,47,157,008245,118,1597,3,6,1,1,6,2
47157008246,47,157,008246,269,1061,6,9,2,2,6,3
47157008248,47,157,008248,162,2284,7,19,2,3,12,9
47157008250,47,157,008250,167,2477,4,23,3,5,15,1
47157008251,47,157,008251,201,1797.31,3.97,17.21,2.04,2.93,5.17,2.01
47157008252,47,157,008252,1048.94,1293.69,6.11,60.45,5.11,8,20.13,7.13
47157008255,47,157,008255,1008,914,2,50,4,9,13,12
47157008256,47,157,008256,883.32,1019.83,3.07,44.7,3.12,6.28,17.18,10.84
47157008257,47,157,008257,672,929,4,41,0,4,14,7
47157008258,47,157,008258,1134.61,1617.53,1.98,47.61,1.99,4.96,10.92,9.92
47157008259,47,157,008259,739,1211,6,49,1,6,13,7
47157008260,47,157,008260,1911.83,964.54,3.84,77.66,3.84,8.63,12.46,11.51
47157008261,47,157,008261,1714.99,1226.42,5.98,84.75,6.98,8.97,23.93,9.97
47157008262,47,157,008262,981.53,2305.59,6.02,57.4,1.02,9.04,14.09,16.08
47157008263,47,157,008263,990,783,4,35,1,7,10,20
47157008265,47,157,008265,208.6,2240.97,3.03,20.87,2.98,1.09,8.88,2.01
47157008266,47,157,008266,217,2877,4,24,3,0,14,0
47157008267,47,157,008267,116,1990,2,12,1,2,6,2
47157008268,47,157,008268,107.4,1652.72,0.99,13.92,4.97,3.98,8.95,2.98
47157008269,47,157,008269,196,2966,3,14,3,8,7,4
47157008270,47,157,008270,2200.23,697.24,2,47.01,1,7,21,6
47157008271,47,157,008271,1981.31,604.1,3,96.01,2,3,10,21
47159008301,47,159,008301,733.73,176.41,0,29.47,1.04,1.12,4,0.41
47159008302,47,159,008302,811.4,202.37,0,19,1.9,1.9,1.9,1.9
47159008303,47,159,008303,749,170,0,24,1,3,6,3
47159008304,47,159,008304,836.82,247.47,1.02,21.12,2,2,5.97,0.01
47159008305,47,159,008305,425,235,2,9,2,4,5,0
47159008306,47,159,008306,635.4,214.8,0.99,23.34,1.04,3.03,2.04,2.04
47159008307,47,159,008307,566.77,182.69,1.97,15.02,1,1.03,2.01,0.02
47159008308,47,159,008308,732.9,259.3,0,29.97,1,2.92,3.04,8.63
47161008401,47,161,008401,562,141,1,18,0,1,5,3
47161008402,47,161,008402,578.97,150.5,0.05,22.24,1,2.01,1.01,0.03
47161008403,47,161,008403,497,139,1,23,2,2,3,3
47161008404,47,161,008404,486,162,1,20,0,1,6,4
47161008405,47,161,008405,610.96,252.82,3.16,25.76,1,4.04,3.04,2.08
47161008406,47,161,008406,589.07,184.68,3.79,17.99,0,0.95,0.95,1.89
47161008407,47,161,008407,540,192,3,20,0,1,2,2
47163008501,47,163,008501,2095.36,781.21,3.01,121.24,5.95,9.93,29.82,6.98
47163008502,47,163,008502,3527.5,789.62,8.76,79.84,4.87,10.71,22.39,23.37
47163008503,47,163,008503,1650.02,505.45,9,75.05,1.02,4.03,20.02,9.07
47163008504,47,163,008504,1662.4,325.35,4.97,49.5,1.99,15.86,17.9,3.18
47163008505,47,163,008505,1466,335,3,33,0,3,7,5
47163008506,47,163,008506,2943.11,1309.6,8.97,167.44,6.98,18.94,21.93,15.95
47163008507,47,163,008507,674,100.57,0.04,22.2,1,2.08,4.05,0.09
47163008508,47,163,008508,1230.85,235.44,4.97,19.87,4.97,6.95,6.95,3.97
47163008509,47,163,008509,942.73,214.12,0.93,29.88,0.93,1.86,6.52,5.6
47163008510,47,163,008510,2734.71,641.62,5,103.16,3.03,10.02,15.08,7.12
47163008511,47,163,008511,2500.38,586.52,1.04,84.72,6.99,5.99,26.11,9.19
47163008512,47,163,008512,1307.15,304.4,0.95,49.23,1.89,3.8,3.99,10.2
47163008513,47,163,008513,2429.6,587.69,4.08,62.5,1.13,3.25,14.48,8.72
47163008514,47,163,008514,1401.31,254.26,2.17,41.87,1.15,3.3,11.39,4.8
47163008515,47,163,008515,1778.97,334.16,1,53.68,1.99,3.98,6,4.98
47163008516,47,163,008516,1525.1,399.83,2.06,32.39,3.07,4.13,7.35,10.15
47163008517,47,163,008517,1743.79,571.55,2.99,86.18,1,5.04,9.99,16.8
47163008518,47,163,008518,1695.92,415.44,1,94.32,2.98,2.98,13.91,15.89
47163008519,47,163,008519,2099.15,610.68,6.95,85.4,4.96,13.9,19.86,11.92
47163008520,47,163,008520,3318.98,699.92,3.96,132.67,1,14.83,19.84,26.72
47163008521,47,163,008521,2298.06,498.2,5.03,68.71,3.07,7.05,20.01,4.05
47163008522,47,163,008522,2399.38,778.44,4.08,135.68,7.99,7.25,13.36,7.38
47163008523,47,163,008523,1123.81,605.52,5,62.08,2.01,4.01,19.03,1.01
47163008524,47,163,008524,1055.7,403.45,2.99,63.77,0.02,0.06,11.93,14.84
47163008525,47,163,008525,1372.12,289.31,4.03,38.53,3.02,7.05,6.08,7.04
47165008601,47,165,008601,2978,808,3,103,0,7,9,8
47165008602,47,165,008602,2497.79,855.18,3.35,135.38,1,3.24,13.77,53.71
47165008603,47,165,008603,2102,991,5,112,5,6,16,2
47165008607,47,165,008607,2071.95,632.74,4,54.6,4.01,7,8.28,3.34
47165008608,47,165,008608,1186.41,772.26,5.01,67.19,3.01,11.03,17.03,9.01
47165008609,47,165,008609,1113.73,602.85,3,41.99,0,5,6,5
47165008610,47,165,008610,674.33,658.72,0.98,21.47,2.93,3.9,4.88,11.71
47165008611,47,165,008611,2409.58,1040.88,1.97,103.09,1.05,4.99,9.84,25.05
47165008612,47,165,008612,2375.6,518.1,4.06,67.58,3,13.99,14.14,1.18
47165008613,47,165,008613,1448.82,458.62,3.99,46.86,6.98,7.97,12.96,1
47165008614,47,165,008614,1661.34,462.8,5.93,64.28,0.99,1.98,14.83,15.82
47165008618,47,165,008618,1242,523,6,46,2,6,17,18
47165008619,47,165,008619,1699,854,5,79,3,8,27,2
47165008620,47,165,008620,2720,882,2,146,5,6,20,86
47165008621,47,165,008621,1282,722,2,79,3,6,20,8
47165008622,47,165,008622,2608.93,1005.24,5.03,141.2,5.04,8.11,24.16,17.2
47165008623,47,165,008623,2082.01,858.54,2.05,68.06,3.01,8.96,14.94,9.07
47165008624,47,165,008624,1116.58,304.34,0,35.92,0,2,8.98,8.98
47165008625,47,165,008625,1128.86,416.18,5.18,56.32,4.02,2.23,6.12,2.23
47165008626,47,165,008626,2386,508,6,93,0,8,19,8
47165008627,47,165,008627,1078.64,253.82,4.03,31.42,3.04,8.06,4.1,2.06
47165008628,47,165,008628,3254.92,905.54,4,145.78,4.91,12.9,19.02,24.76
47165008631,47,165,008631,1749,787,4,80,3,7,10,11
47165008632,47,165,008632,1587.54,371.89,3,54.98,1,5,8,5
47165008633,47,165,008633,2197,968,5,118,3,8,23,23
47165008635,47,165,008635,2130.2,687.67,3.98,69.73,3.04,4.06,12.97,28.89
47165008636,47,165,008636,1658.65,389.68,5,51.96,4,4,10.99,2
47167008701,47,167,008701,1728.83,658.41,2.99,48.88,2.99,5.99,8.98,6.98
47167008702,47,167,008702,1932,501,2,46,4,9,5,2
47167008703,47,167,008703,1755.64,848.81,3.02,41.09,2.04,4.01,10.01,2.02
47167008704,47,167,008704,2136.4,256.26,1,51.12,2.01,2.01,6.03,7.07
47167008705,47,167,008705,1642,829,10,39,6,5,8,12
47167008706,47,167,008706,1847.58,444.58,1.03,42.53,3.94,3.99,11.82,22.71
47167008707,47,167,008707,2230.67,432.33,6.02,83.68,4.06,8.07,23.18,5.32
47167008708,47,167,008708,863.02,1105.75,6,15.07,4.03,5,7.03,2
47167008709,47,167,008709,2789,734,8,118,4,10,10,25
47169008801,47,169,008801,159,114,0,7,0,1,0,0
47169008802,47,169,008802,261,92,3,13,0,0,2,4
47169008803,47,169,008803,255,59,0,9,0,0,0,0
47169008804,47,169,008804,210,93,1,6,1,0,2,0
47169008805,47,169,008805,267,85,1,10,1,1,1,4
47169008806,47,169,008806,258.79,80.6,0.98,9.21,0.98,0.26,0.59,0.26
47169008807,47,169,008807,112,120,2,3,1,1,0,0
47169008808,47,169,008808,201,114,0,6,1,0,0,2
47169008809,47,169,008809,154,92,2,4,2,0,1,0
47169008810,47,169,008810,237,97,0,6,1,1,0,0
47171008901,47,171,008901,817.67,236.63,1.9,33.18,1.91,2.85,9.49,4.74
47171008902,47,171,008902,868.34,165.55,0.99,20.77,1.99,4.95,6.95,3.96
47171008903,47,171,008903,448.27,87.57,0.01,3.24,2.01,1.05,5.06,1.04
47171008904,47,171,008904,1311.92,277.32,1,39.97,3.02,7.07,10,6
47171008905,47,171,008905,279.31,58.8,0,4.2,0.7,2.1,0.7,0.7
47171008906,47,171,008906,1041.95,232.77,2.1,19.2,3.16,3.34,6.58,2.33
47171008907,47,171,008907,542.11,133.48,1,12.44,1.22,5.64,9.23,2.24
47171008908,47,171,008908,361.38,69.88,1,5.99,0,0,4.99,0
47173009001,47,173,009001,302,65,1,3,0,1,4,0
47173009002,47,173,009002,607,99,1,14,1,3,3,5
47173009003,47,173,009003,849.61,138.91,0.95,25.69,1.9,2.85,5.71,0.95
47173009004,47,173,009004,433.45,92.61,0.05,4.22,0.09,0.14,2.27,4.05
47173009005,47,173,009005,670.64,163.74,1.03,14.05,0.01,2.94,2.07,0
47173009006,47,173,009006,701.13,154.37,2.59,18.97,1.72,5.17,0.86,0
47173009007,47,173,009007,630.02,129.01,1,10,1,1,4,1
47173009008,47,173,009008,74.75,10.96,0,1,0,0,0,0
47173009009,47,173,009009,680.07,135.12,2.99,14.15,1.98,2.04,2.02,0.99
47175009101,47,175,009101,189.29,59.22,0.03,5.24,0.03,0.02,1.6,0.02
47175009102,47,175,009102,353,101,1,10,0,1,0,2
47175009103,47,175,009103,355.37,86.93,0,1.91,0.96,0,1.91,0
47175009104,47,175,009104,273.88,103.42,0,3.83,0,0,0,0
47175009105,47,175,009105,304.12,93.58,1,9.17,0,0,2,0
47175009106,47,175,009106,186.35,51.87,0,13.45,0,0,0,0
47175009107,47,175,009107,74.5,18.86,0,0,0,0,1.89,0
47177009201,47,177,009201,628,269,3,24,1,2,7,0
47177009202,47,177,009202,647.63,239.6,4.06,36.24,2.03,4.12,6.03,2.06
47177009203,47,177,009203,454.62,111.99,1.9,7.59,0.95,3.8,0.95,1.9
47177009204,47,177,009204,415.63,171.51,2,22.46,1.96,1.96,1.02,2.18
47177009205,47,177,009205,459.96,160.04,1.12,20.95,0.11,0.22,1.27,4.76
47177009206,47,177,009206,619.91,257.72,1.99,32.84,1,2.99,1,0
47177009207,47,177,009207,387.42,231.57,1.01,10.31,1,2.09,4,5
47177009208,47,177,009208,166.67,112.72,0,3.85,0,1.93,0,0
47177009209,47,177,009209,527,272,4,21,1,1,9,2
47177009210,47,177,009210,858.35,324.05,2.97,17.51,3,2.05,3.42,2.05
47177009211,47,177,009211,671,183,1,23,0,1,3,9
47177009213,47,177,009213,271.17,71.85,1.92,13.76,0.95,1.9,5.73,0.1
47177009214,47,177,009214,684,261,2,21,2,3,5,2
47177009215,47,177,009215,267,78,1,18,1,0,0,5
47177009216,47,177,009216,573,199,1,14,0,1,2,0
47177009217,47,177,009217,373.73,109.14,1,8.02,0,1,1,0
47177009218,47,177,009218,305.97,96.72,0.06,7.1,1.03,2,0.06,2.95
47177009219,47,177,009219,556,157,2,15,1,4,5,0
47177009220,47,177,009220,385,122,2,9,1,2,3,0
47177009221,47,177,009221,353,125,1,15,0,3,3,3
47179009301,47,179,009301,1363.15,352.32,2.21,48.3,2.34,8.49,11.4,11.49
47179009302,47,179,009302,542.88,191.53,0.59,27.19,0.44,3.04,4.12,3.07
47179009304,47,179,009304,1506.56,564.67,2.25,72.07,1.03,5.59,11.92,6.39
47179009305,47,179,009305,1152.26,309.73,3.54,44.45,1.36,4.25,12.56,3.27
47179009306,47,179,009306,739.92,172.43,0.53,27.09,1.39,2.92,6.3,6.24
47179009307,47,179,009307,1245.97,245.34,1.82,34.12,0.9,0.97,8.26,10.78
47179009308,47,179,009308,774.51,653.22,4.61,50.59,2.47,5.1,26.88,8.47
47179009309,47,179,009309,990.83,253.22,1.51,29.03,1.4,3.61,8.71,10.09
47179009310,47,179,009310,319.99,54.52,0.11,6.86,0.06,1.81,2.32,3.91
47179009311,47,179,009311,624.26,399.77,2.07,39.09,1.7,5.18,16.9,10.04
47179009312,47,179,009312,961.88,634.55,3.41,50.94,3.06,4.92,22.81,7.4
47179009313,47,179,009313,631,115,0,21,0,1,2,2
47179009314,47,179,009314,1110.56,968.8,2.9,91.06,1.73,11.05,42.24,13.85
47179009315,47,179,009315,139.99,32.8,0.72,4.4,0,0.55,0.93,1.09
47179009316,47,179,009316,443.47,108.19,1.86,14.45,0.29,2.11,2.63,3.72
47179009317,47,179,009317,145.68,20.13,0.96,5.63,0.12,1.16,0.54,0.51
47179009318,47,179,009318,2496.24,513.61,0.54,81.88,4.92,10.82,17.85,19.25
47179009319,47,179,009319,1326.98,239.74,1.19,30.15,1.28,6.46,4.46,10.06
47179009320,47,179,009320,407.01,326.15,2.61,27.32,0.83,2.65,14.74,4.1
47179009321,47,179,009321,1023.41,683.91,5.06,66.2,1.69,5.85,32.89,8.1
47179009322,47,179,009322,1253.13,554.57,2.26,65.48,1.44,4.52,15.03,8.13
47179009323,47,179,009323,383.89,283.49,0.76,33.83,0.74,5.96,12.29,1.55
47179009324,47,179,009324,1880.36,963.8,5.43,98.82,4.51,8.94,36.74,12.66
47179009325,47,179,009325,938.93,189.27,1.88,24.74,0.19,2.53,4.5,4.01
47179009326,47,179,009326,754.23,140.64,1.37,18.12,0,1.75,5.14,4.03
47179009327,47,179,009327,1231.83,282.98,2.09,31.53,0.22,5.17,15,3.56
47179009328,47,179,009328,417.39,113.5,1.19,10.51,1.94,1.21,2.83,2.17
47179009329,47,179,009329,711.34,153.83,2.2,17.43,0.6,1,5.41,3.01
