GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20USSDKEL,G20USSRMCS
04019000206,04,019,000206,183.67635545282732,259.04722742306535,8.629126321652754,187.22770454344294,260.79432344342604
04019000207,04,019,000207,1552.5681470137827,1141.7672281776418,21.385911179173046,1543.0183767228177,1161.6171516079633
04019000208,04,019,000208,577,651,15,619,611
04019000209,04,019,000209,1268,1361,22,1307,1322
04019000210,04,019,000210,1481,614,26,1461,646
04019000211,04,019,000211,1187,822,9,1158,851
04019000212,04,019,000212,701,747,19,705,746
04019000213,04,019,000213,199,153,4,195.99999999999997,155
04019000214,04,019,000214,1666,941,37,1638,985
04019000215,04,019,000215,543,708,22,571,689
04019000216,04,019,000216,1057,1150,40,1079,1148
04019000217,04,019,000217,2026.281943829002,1929.6974973663914,77.66584354725414,2044.2048308014455,1948.616100281748
04019000218,04,019,000218,2342,1845,94,2301,1942
04019000219,04,019,000219,1092.5327102803737,1117.0070093457944,47.9696261682243,1126.7967289719627,1106.2383177570093
04019000220,04,019,000220,1451,1439,43,1458,1468
04019000221,04,019,000221,614.9314129194609,1399.8438668085287,30.99654276504599,642.9282902556314,1377.846320330109
04019000222,04,019,000222,579.5046968403075,1051.0333048676346,29.718189581554228,623.0913748932536,1005.465414175918
04019000223,04,019,000223,555,578,30,570,589
04019000224,04,019,000224,1936,2131,77,1978,2119
04019000225,04,019,000225,1980,1728,72,2040,1700
04019000226,04,019,000226,438,417,16,450,417
04019000227,04,019,000227,2297,2515,112,2401,2490
04019000228,04,019,000228,620,501,12,631,497
04019000229,04,019,000229,1494,2580,85,1533,2600
04019000230,04,019,000230,590,307,9,604,303
04019000231,04,019,000231,1927.0353423792994,1893.0078889239508,70.11612496055538,1966.0788892395078,1890.0949826443673
04019000232,04,019,000232,839.5495439413801,518.7040434955447,26.353642375726697,855.8990258185688,516.3878456066597
04019000233,04,019,000233,1945,1255,39,1982,1198
04019000234,04,019,000234,1195,661,20,1222,637
04019000235,04,019,000235,1445,499,19,1474,471
04019000236,04,019,000236,634.979811762218,119.37649459388247,5.037612190289736,634.947539238686,122.43025868080395
04019000237,04,019,000237,1094,553,15,1094,566
04019000238,04,019,000238,1593,948,25,1576,982
04019000239,04,019,000239,2214,1233,28,2210,1257
04019000240,04,019,000240,37.36600625651721,64.89885297184567,0,38.34932221063608,62.932221063607926
04019000241,04,019,000241,1049.4243068477663,767.0281764105226,15.329773290785383,1016.5629565514345,813.3174685903148
04019000242,04,019,000242,951.3656206378502,1005.2348111065043,39.420504616791284,974.4260292426155,1016.7800621055317
04019000243,04,019,000243,775,1004,21,771,1026
04019000244,04,019,000244,426,109,4,444,97
04019000245,04,019,000245,1147,225,16,1163,218
04019000246,04,019,000246,1468,188,20,1488,189
04019000247,04,019,000247,265.0310261075059,67.47476930867624,3.0443940132788176,269.08775179113997,65.42420946021981
04019000248,04,019,000248,575,163,6,593,141
04019000249,04,019,000249,762,1277,55,783,1292
04021000001,04,021,000001,440.54767072677186,659.1945614459398,26.191125241818078,487.0779185341133,617.5981772587752
04021000004,04,021,000004,257.27893538795007,191.28606595438734,7.919403786470113,269.1848895654179,186.32972646340286
04021000005,04,021,000005,674.6339937434827,884.1011470281544,35,713.650677789364,859.0677789363921
04021000006,04,021,000006,412,205,7,426,191
04021000007,04,021,000007,1141.083932853717,1425.3712230215826,26.559712230215826,1163.7088729016787,1434.2244604316547
04021000008,04,021,000008,1057.986928104575,1201.6209150326797,20.143790849673202,1038.7189542483661,1255.921568627451
04021000009,04,021,000009,633,1083,18,695,1015
04021000010,04,021,000010,633,1188,28,679,1146
04021000011,04,021,000011,71.31132783401414,163.41500347663737,3.9610748002904868,81.21461390617962,161.43371723719304
04021000012,04,021,000012,436,162,12,460.99999999999994,140
04021000013,04,021,000013,1043.3866666666668,1315.3344444444444,33.58,1089.61,1292.658888888889
04021000014,04,021,000014,493,211,9,517,182
04021000015,04,021,000015,1166.3804489911906,1515.440522875817,13.250014208581984,1134.4011366865586,1565.6477408354647
04021000016,04,021,000016,725.6499391510633,1463.711752921706,36.57059713240972,768.907843158584,1435.9079941443017
04021000017,04,021,000017,434.2435162823805,465.0174136309327,13.294059028395658,472.452713730076,419.0819330401403
04021000018,04,021,000018,947,1283,56,1000,1250
04021000019,04,021,000019,585,623,24,646,574
04021000020,04,021,000020,170.6088837753004,407.5655932591734,8.874635869061848,196.23820553553497,384.8890482245483
04021000021,04,021,000021,265,569,8,284,547
04021000022,04,021,000022,194,459,13,214,447
04021000023,04,021,000023,535.2753122735851,957.8876791046202,20.22153852990619,599.6683135262742,886.480125544174
04021000024,04,021,000024,466.1264529292436,744.5740820775244,24.106154954876985,515.9831689139462,696.9979671863156
04021000025,04,021,000025,304.8690668188269,1025.6917529087475,14.195434920484914,334.759479185927,994.4829651144485
04021000026,04,021,000026,1084.25,1775.0625,38.5,1135.125,1745.4375
04021000027,04,021,000027,2195.483979134967,3759.222726626817,89.5920280824565,2346.401939137385,3630.749511344963
04021000028,04,021,000028,2041,3460,64,2123,3399
04021000029,04,021,000029,499.4828281909724,67.00559197272769,13.792561113971407,483.7212183150365,91.63384435442701
04021000030,04,021,000030,1427.8669918225778,1382.160382443155,47.63896269927671,1473.8172331711937,1349.8720056388663
04021000031,04,021,000031,127.13316342784326,187.34405861739407,3.0535202293724115,135.11787193373686,182.37464160560688
04021000032,04,021,000032,676,673,20,723,632
04021000033,04,021,000033,689,723,23,725,684
04021000034,04,021,000034,745,757,30.999999999999996,796,720
04021000035,04,021,000035,889,1072,27,944,1024
04021000036,04,021,000036,744.5909683249074,533.6678109304796,17.03612347949307,792.5488571627536,487.74415947029644
04021000037,04,021,000037,1087.899352410499,1518.412426986941,32.41639288373605,1166.9543551672052,1458.0801936332375
04021000038,04,021,000038,441.0044145409683,598.8177505111663,13.18888110386908,473.4812121750553,561.5425686864321
04021000039,04,021,000039,1036.9886043956044,1395.9846593406594,40.99954945054945,1109.9878021978022,1348.9851758241757
04021000040,04,021,000040,899.9670579326013,1244.0318061340402,47.54524801211662,983.6826959485044,1186.6978417266187
04021000041,04,021,000041,882.6133333333333,1421.6655555555556,17.419999999999998,949.39,1371.341111111111
04021000042,04,021,000042,538,898,25,594,849
04021000043,04,021,000043,796,1319,30,872,1238
04021000044,04,021,000044,786,1490,35,874,1411
04021000045,04,021,000045,549.7997976998945,1382.8002016750454,37.10904496020602,624.0178876203065,1317.3710960873138
04021000046,04,021,000046,597,1250,20,640,1198
04021000047,04,021,000047,631.9951100244499,1015.320293398533,27.52078239608802,700.7970660146699,953.3985330073349
04021000048,04,021,000048,937.9803328290469,1457.9364599092285,22.042360060514373,974.0287443267777,1425.9062027231469
04021000049,04,021,000049,137,364,2,145,354
04021000050,04,021,000050,736.6458311776719,408.96069941689694,13.992790068324686,760.6334712948,383.9735742948886
04021000051,04,021,000051,4.25229689679745,26.351132376753874,0.007220078513736195,4.264682146765472,26.338227058246975
04021000052,04,021,000052,27.99985794426209,83.99957383278627,1.9999898531615776,32.99983257716603,77.99960427330153
04021000053,04,021,000053,141.5596768280428,16.900730994910628,1.128287641766181,136.90337226134451,21.512128342488634
04021000054,04,021,000054,411.50261055434015,913.198862340373,14.13047055113245,441.3976622933486,877.3609928341629
04021000055,04,021,000055,685.2026432622494,999.8855458906676,14.138209009609739,741.7432143664548,940.519343070984
04021000056,04,021,000056,607,1215,30,666,1146
04021000057,04,021,000057,703.765611746249,1431.9255883351484,22.051675393174886,734.8689625325987,1398.8344764577084
04021000058,04,021,000058,452.0048899755501,1067.679706601467,25.47921760391198,485.20293398533005,1020.601466992665
04021000059,04,021,000059,897.2059704892439,1477.0899301200118,42.07056997465175,979.3518151035241,1404.0146554803832
04021000060,04,021,000060,414.91310399375584,44.9905775414916,3.9991624481325867,397.91666358919235,63.98659917012139
04021000061,04,021,000061,429.44599804602444,64.0083171920663,7.205660240461014,417.21133455103757,77.37516860544882
04021000062,04,021,000062,420.0947998186646,68.77504001119519,4.888173522715916,412.4775931678684,76.35354582410527
04021000063,04,021,000063,417,701,17,451,672
04021000064,04,021,000064,889.794029510756,1499.9100698799882,14.929430025348255,920.6481848964758,1483.9853445196165
04021000066,04,021,000066,511,877,8,520,886
04021000067,04,021,000067,374.914951087834,683.540333984166,21.893177915870385,390.80217946490586,672.62743568473
04021000068,04,021,000068,1279,1849,47,1324,1825
04021000069,04,021,000069,570,856,35,598,846
04021000070,04,021,000070,1132.0672341035952,2078.0062860366666,74.00061563081981,1210.064416046399,2021.0094201284305
04021000071,04,021,000071,597,1379,35,639,1360
04021000072,04,021,000072,323.0196671709531,638.0635400907715,13.957639939485627,338.9712556732224,628.0937972768533
04021000073,04,021,000073,734.7473684210527,736.5263157894736,20.736842105263158,746.1894736842105,734.2736842105263
04021000074,04,021,000074,1104.2526315789473,1047.4736842105262,34.26315789473684,1124.8105263157895,1035.7263157894736
04021000075,04,021,000075,888.75,1395.9375,52.5,946.875,1371.5625
04021000076,04,021,000076,851,1583,51,932,1523
04021000077,04,021,000077,318.3843915393001,88.18079975564741,8.373086953622991,317.51351025002543,91.15186290032682
04021000078,04,021,000078,1056.938077110637,1203.5652543139945,38.0562974066185,1109.9036405324612,1167.5923747564423
04021000079,04,021,000079,1200,1240,49,1225,1244
04021000080,04,021,000080,2618.1539897675743,2973.996197604223,70.15574787015825,2709.2298194094606,2923.1191413864212
04021000081,04,021,000081,1012,1176,19,1051,1134
04021000082,04,021,000082,373.33777136885,262.1307756419585,14.893794070565823,395.18200267234647,246.24406196668826
04021000083,04,021,000083,970,1443,45,1045,1386
04021000084,04,021,000084,382,604,16,381,617
04021000085,04,021,000085,883,1460,50,949,1411
04021000086,04,021,000086,1474,2337,95,1586,2277
04021000087,04,021,000087,910,1149,35,969,1104
04021000088,04,021,000088,1929,4435,87,2015,4369
04021000089,04,021,000089,806,1920,54,867,1877
04021000090,04,021,000090,1015,812,37,1030,818
04021000091,04,021,000091,416.01594596202995,836.8853666148663,23.491624917095518,460.0616898485059,803.6065472931872
04021000092,04,021,000092,1493.5671649517892,1766.738212644794,22.971746586423347,1484.8828253413576,1796.5788973014949
04021000093,04,021,000093,628.2574595055413,607.0588235294117,13.132992327365729,663.9138959931798,578.5797101449275
04021000094,04,021,000094,976,1496,27,1032,1446
04021000095,04,021,000095,760,1389,32,797,1353
04021000096,04,021,000096,439.0152841860805,1173.9919169042855,18.000028254138254,462.0143036891123,1159.992911528323
04021000097,04,021,000097,935.0005815054063,1339.0010674631046,36.0000380136043,978.0006215738001,1302.0010381823554
04021000098,04,021,000098,611.7471466198419,1140.956979806848,25.24670763827919,663.2115891132572,1093.3766461808605
04021000099,04,021,000099,790,1200,30,868,1131
04021000100,04,021,000100,1254.1328543796628,1124.2678087869576,41.343133462282395,1276.0890853827025,1103.4813484387953
04021000101,04,021,000101,1086.672340425532,935.9659574468085,50.56595744680851,1148.1446808510639,897.2978723404256
04021000102,04,021,000102,1481,1617,59,1539,1601
04021000103,04,021,000103,50.25884902480135,10.32988201300265,0.5959547315193836,49.98073681675897,11.640982422345292
04021000104,04,021,000104,80.68867216598586,139.58499652336263,0.038925199709513435,84.78538609382038,134.56628276280696
04021000105,04,021,000105,59.668893968700544,74.43977492526815,2.489537541761913,64.58677685950413,67.74626340777212
04023000001,04,023,000001,416.8905322645404,97.11946547896028,7.126053508839116,427.1436268946473,84.44728101936805
04023000002,04,023,000002,585.0655236755795,150.9389945339009,9.562302499021868,602.9830543679468,135.67471682782713
04023000003,04,023,000003,401.2270356874878,134.18794197225048,7.098081819544586,412.81807105796463,125.49189242024349
04023000004,04,023,000004,184.8135593220339,57.016949152542374,3.9322033898305087,193.66101694915253,47.186440677966104
04023000005,04,023,000005,578.7509427793536,181.8037509939699,5.838005224509734,577.9197171246318,185.13686970383415
04023000006,04,023,000006,211.20386051521433,338.10300683617504,11.568660828326248,215.12234653901135,342.7167855507321
04023000007,04,023,000007,1662.78913176471,1029.0352200061943,26.70518827687052,1725.5696418534865,956.5550904333553
04023000008,04,023,000008,1072.1864406779662,284.98305084745766,11.067796610169491,1133.3389830508474,212.8135593220339
04023000009,04,023,000009,180.27619980411362,83.80803134182175,3.14103819784525,191.76983349657198,77.45543584720862
04023000010,04,023,000010,491,158,13,524,129
04023000011,04,023,000011,1008.2855476278204,605.4357166249968,15.01435542140577,1010.2891403410821,612.4410968768087
04023000012,04,023,000012,301.16809116809117,78.6923076923077,2.9145299145299144,313.7977207977208,64.11965811965811
04023000013,04,023,000013,173.42068019866332,104.45200630291048,3.85116664400047,187.01739018089137,94.72116630546218
04023000014,04,023,000014,469.92088271709713,244.4125611872754,7.958779678358339,482.1440260341355,233.52575138805997
04023000015,04,023,000015,295.59973654631466,527.2875921480621,16.075771966316218,306.7421368171065,528.1418161560412
04023000016,04,023,000016,157.22457627118644,62.889830508474574,2.3008474576271185,166.42796610169492,52.152542372881356
04023000017,04,023,000017,1445.126841722915,645.0618719456504,28.892536482668252,1527.5711245976606,571.2407634539796
04023000018,04,023,000018,312.3390403414512,137.94153201199737,3.941186628914211,334.01556680047935,121.19148883911198
04023000019,04,023,000019,1210.9510526277686,507.9944754427696,9.895831178344311,1296.696374095605,423.29877408103533
04023000020,04,023,000020,550.9887570621469,150.51016949152543,3.6191525423728814,571.3053672316383,126.80745762711864
04023000021,04,023,000021,1003.0499936038553,415.8493583249337,22.621029233376866,1052.8225597363537,366.26279166990287
04023000022,04,023,000022,280.6810074710777,98.27633492416481,3.5496814172559406,289.67097773668826,93.51939731640888
04023000023,04,023,000023,30.839384872499906,33.92964403246416,0.2788203753351206,29.943692576070145,35.03445161039526
04023000024,04,023,000024,119.51157549667474,74.54660507474401,4.434672361166711,121.73030854318726,74.29567996219403
04025000001,04,025,000001,1596.5951693874824,5720.674505398226,84.15924402040002,1695.522477441561,5634.038290663453
04025000002,04,025,000002,0,0,0,0,0
04025000003,04,025,000003,2249.9922258384404,5131.9822680012785,90.99968557835471,2382.991766299113,5011.982682623228
04025000004,04,025,000004,2800.9397853708097,3226.8158523606758,134.49691140212047,2892.8443850002323,3205.136305442728
04025000005,04,025,000005,1888,2512,76,1937,2514
04025000008,04,025,000008,2948.1964092523344,4848.47840257441,119.50822791296498,3020.2964999111546,4874.1576103045
04025000010,04,025,000010,1143.159369364179,3267.7067007535675,53.09825148982862,1168.2539853398728,3292.639145838936
04025000012,04,025,000012,1550.9405865496863,3153.402108638364,105.5595019418627,1677.2248604212573,3062.630970056511
04025000013,04,025,000013,152.9999217241611,637.999674902735,7.999995921549503,164.99991565545835,626.9996804799964
04025000014,04,025,000014,140.22534287374242,655.4567779574745,20.95403680410955,156.19919345206893,657.4184504423314
04025000015,04,025,000015,11.641596048655803,17.023559262941472,0.8947600593251565,11.642790700846945,18.810679146372735
04025000016,04,025,000016,279.7405227185875,1043.4166562774053,7.04539603079175,288.7659825293673,1029.456961831944
04025000017,04,025,000017,271.01034422902893,732.0025423628541,9.044018867532268,272.0620167662278,738.9453452913276
04025000018,04,025,000018,2919.0021069680174,3547.7416425656343,85.20001269542952,2972.2220806475816,3533.4818422678786
04025000019,04,025,000019,1844.6154300843125,3803.448970753767,69.38632143637982,1904.2890913136223,3803.7178429589735
04025000020,04,025,000020,1.9775051124744376,75.14519427402863,0,2.9662576687116564,75.14519427402863
04025000021,04,025,000021,145.2559130941425,472.31795258408926,9.693613968096217,155.9311405576042,459.72328700911584
04025000027,04,025,000027,87.76885854521711,272.80424499617,8.106537815359387,96.88504548731935,263.6587132526511
04025000028,04,025,000028,16.002426271238956,37.994859072869815,9.181744271747919e-4,18.001237521699665,33.999072920802746
04025000029,04,025,000029,193.99979536603138,553.9994156328937,5.999993671114373,215.99977216011743,538.9994314551078
04025000030,04,025,000030,36.783265207566124,103.73649365995094,1.784419029587625,38.50485130912951,102.82294059836254
04025000031,04,025,000031,2921.596534477961,6066.65519534051,155.15492617969133,3121.639049363727,5921.258440618661
04025000033,04,025,000033,1644.9151328766911,4696.593042808687,68.28554969469707,1774.364744865072,4576.515989749208
04025000035,04,025,000035,2788.6646211682355,2009.7582963600405,57.993025467105646,2816.6612541523555,2013.757815357772
04025000036,04,025,000036,3158.2366599811603,4181.086093767496,112.73424577087889,3273.1311928088858,4097.375410414753
04025000037,04,025,000037,2643.5069304928265,3483.08544853978,109.96765580298809,2790.1280124136492,3382.0396097187577
04025000039,04,025,000039,21.984149737654448,41.72316088680899,0.06784869292687981,24.91866578201006,39.7700461966433
04025000040,04,025,000040,997.4031903071273,1374.6588719653057,39.01966781985987,1031.3933563971973,1357.6785397851654
04025000041,04,025,000041,3407.095715363628,2108.1591367631218,63.70263680492907,3471.7937058686343,2080.289233160965
04025000043,04,025,000043,124.77610530568528,428.30044173838616,10.978618272162434,139.75291477822722,422.2789187416451
04025000045,04,025,000045,112.40370360600915,274.4990241618903,2.9937847063552674,112.10441687322849,272.5270011898942
04025000046,04,025,000046,787.2315591424913,2250.287904187787,39.85052923447277,891.7909118053961,2156.370686032784
04025000049,04,025,000049,1364.253668301369,3135.3066474807392,57.54439357931349,1438.030052263583,3085.0689795378494
04025000051,04,025,000051,2951.3171273805233,5503.605564875102,135.64936233879232,3047.1282246173773,5492.672857556806
04025000054,04,025,000054,1742.6085752211468,4198.4133983770125,87.97032796971466,1859.5341503471589,4082.3420231071213
04025000056,04,025,000056,355.4312342746159,1271.1695580314838,25.692289783237435,385.073789133664,1245.4720808067227
04025000057,04,025,000057,16.255215896983465,78.93046625471992,2.0667705190825068,18.340275797977846,76.86369573563742
04025000066,04,025,000066,1246.4416246105204,4557.473333532164,102.16743545402849,1385.5503731722906,4428.52251128637
04025000077,04,025,000077,1272.6042837029695,1155.6014646717224,42.06582630826537,1326.6450334219614,1121.5523722548041
04025000090,04,025,000090,47.487936197164274,36.75094197003562,1.2347665921829032,46.72531308689018,37.649422330196124
04025000091,04,025,000091,128.09188717877225,442.8603231142049,4.964801828634584,131.07076827595301,441.867362748478
04025000105,04,025,000105,85.44683440044228,196.90930745910853,5.19839296608406,82.66789733074246,205.55561700928732
04025000109,04,025,000109,922.3356551309835,1649.0243531129704,42.92254672146352,1004.1879535300535,1594.1234212599356
04025000114,04,025,000114,562.4430175601583,2571.7556518837578,32.392626259259806,588.9058446223888,2566.348914287136
04025000115,04,025,000115,41.506453041808484,67.96746008279173,2.0226640675906067,40.59701287664398,69.8936468254952
04027000P01,04,027,000P01,509.4634402945818,259.7264597580221,12.986322987901104,553.4171488690163,215.7727511835876
04027000P02,04,027,000P02,507.1575757575758,369.1878787878788,14.272727272727273,540.4606060606061,338.73939393939395
04027000P03,04,027,000P03,563.1836113742775,398.6906894042372,12.536969147753018,584.5634084387143,375.48806414850816
04027000P04,04,027,000P04,1515,1208,50,1616,1138
04027000P05,04,027,000P05,709.4149808102517,1156.5446257446197,21.91895243571499,728.5793069718943,1154.4611027723308
04027000P06,04,027,000P06,1060.0770979328154,580.0471833909822,22.001223776711356,1134.0796814614282,518.0436480360383
04027000P07,04,027,000P07,1554,556,24.999999999999996,1619.9999999999998,476
04027000P08,04,027,000P08,427,635,15,438,634
04027000P09,04,027,000P09,499.56376164811724,1519.0378103615737,47.279914094939144,535.7126701177698,1515.919325545464
04027000P10,04,027,000P10,1547.967294934311,2525.470201694463,74.25707202498104,1610.0502213939824,2491.5282502162327
04027000P11,04,027,000P11,728,1234,49,782,1205
04027000P12,04,027,000P12,594.4891991616373,1132.6506925942354,30.75246135791324,604.4512274729494,1139.5454169886925
04027000P13,04,027,000P13,735.0800656094698,531.1526459532797,28.004143629204616,770.0814022640519,503.1535816114872
04027000P14,04,027,000P14,207,219,5,213,210
04027000P15,04,027,000P15,854,1127,48,913,1092
04027000P16,04,027,000P16,693.0212575416311,762.4175638938066,44.80113346934587,740.7080229103359,743.6195716822052
04027000P17,04,027,000P17,889.875795997511,1831.5696674618423,44.8425653078253,939.7008685617614,1798.6851195694371
04027000P18,04,027,000P18,56.591505233617546,220.68884409353726,5.178089389089288,60.81976442751478,214.51983061461928
04027000P19,04,027,000P19,55.56933900647518,63.52513012199386,0.025263695088007968,57.63354556044931,57.46093424343552
04027000P20,04,027,000P20,539.9633597623963,1446.2163583226265,23.954081607997402,600.8458214502746,1385.3341155725082
04027000P21,04,027,000P21,2.936196651243261,5.036556635416362,0.07439758389234531,3.050418744119623,4.9286205561596965
04027000P22,04,027,000P22,864,1512,47,925,1479
04027000P23,04,027,000P23,611,1301,20,643,1279
04027000P24,04,027,000P24,1396,3633,56,1486,3545
04027000P25,04,027,000P25,780,1975,33,814,1954
04027000P26,04,027,000P26,353,218,9,373,197
04027000P27,04,027,000P27,394,355,10,407,348
04027000P28,04,027,000P28,310.0016844469399,178.26389668725434,7.022459292532285,333.04379562043795,158.22459292532287
04027000P29,04,027,000P29,1782.9983155530601,469.7361033127456,39.97754070746772,1857.956204379562,399.77540707467716
04027000P30,04,027,000P30,1498,482,22,1589,391
04027000P31,04,027,000P31,2421,865,36,2558,711
04027000P32,04,027,000P32,566.9229020671846,346.95281660901776,8.998776223288646,585.9203185385718,320.95635196396165
04027000P33,04,027,000P33,189.6358305881491,282.47837264693044,3.9507464705864392,197.53732352932198,274.57687970575756
04027000P34,04,027,000P34,181.42797276060764,480.48507071765323,7.974855945521216,186.4122577265584,477.49449973808277
04027000P35,04,027,000P35,569.100695673142,730.1761868511117,31.82815180238234,602.8635935698439,711.7485265422612
04027000P36,04,027,000P36,912.7552693135508,949.8621953674066,34.52982062749761,963.4104082200095,912.9913757337554
04027000P37,04,027,000P37,854.4642857142857,569.5640756302521,25.16281512605042,896.7111344537815,523.3802521008403
04027000P38,04,027,000P38,816.5526742301458,752.4716369529983,32.82982171799028,849.4602917341978,730.0826580226905
04027000P39,04,027,000P39,726.7858879370225,798.0473370061153,30.839694305599064,760.5305575228471,783.5697295125506
04027000P40,04,027,000P40,653.2927536231884,756.6850241545894,35.68405797101449,686.231884057971,746.6202898550724
04027000P41,04,027,000P41,888,998,31,940,953
04027000P42,04,027,000P42,1180.7072463768116,1081.3149758454106,39.3159420289855,1248.768115942029,1017.3797101449276
04027000P43,04,027,000P43,11,18,0,11,18
