GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20USSDCOO,G20USSRWIT,G20USSLFRO,G20USSITUR,G20HALDROC,G20HALRMUR,G20HALLROG,G20HALIPUR,G20GOVDCAR,G20GOVRMUR,G20GOVLMAC,G20GOVIDEM,G20LTGDHAL,G20LTGRHAL,G20INSDNAV,G20INSRPIL
10003010-21,10,003,010-21,945.735182849937,645.4552332912989,18.113493064312735,10.050441361916771,951.84237074401,600.1525851197982,24.100882723833543,26.145018915510718,895.4388398486759,660.6002522068096,11.094577553593947,16.113493064312735,950.7730138713746,615.2660781841109,13.094577553593947,24.113493064312735,925.7225725094577,644.3921815889029,983.0504413619168,602.1021437578814
10003010-22,10,003,010-22,649.9945205479452,409.9397260273972,8.30958904109589,2.7698630136986298,671.2301369863013,363.7753424657534,9.232876712328768,17.542465753424658,621.3726027397261,415.4794520547945,12.002739726027396,10.156164383561643,661.0739726027397,385.93424657534246,9.232876712328768,9.232876712328768,649.9945205479452,397.93698630136987,667.5369863013698,385.93424657534246
10003010-24,10,003,010-24,695,312,10,5,672,275,20,17,649,297,15,14,648,296,18,24,657,305,682,283
10003010-27,10,003,010-27,1055,667,21,9,1077,604,14,25,1013,671,8,21,1062,632,14,14,1067,636,1086,607
10003011-01,10,003,011-01,583,51,5,0,548,51,15,9,565,50,4,5,554,55,4,12,511,90,543,65
10003011-02,10,003,011-02,847.7337305224564,29.683776351970668,0.8730522456461962,1.7461044912923924,763.9207149404216,26.191567369385886,6.1113657195233735,18.33409715857012,799.7158570119157,18.33409715857012,4.365261228230981,8.730522456461962,770.032080659945,20.080201649862513,2.6191567369385886,21.826306141154905,712.410632447296,69.8441796516957,746.4596700274977,34.04903758020165
10003011-04,10,003,011-04,809.9791144312702,439.9886547527887,13.99963901486146,3.9998968613889887,852.9780056912018,389.9899439854264,11.999690584166967,9.999742153472472,745.9807646490464,488.98739130480385,5.999845292083483,15.999587445555955,832.9785213842569,412.98935093841305,3.9998968613889887,12.999664799514212,749.9806615104353,495.9872108122346,740.9808935723102,491.9873139508456
10003011-06,10,003,011-06,705,372,9,3,723,347,12,8,661,405,8,12,704,369,8,11,663,410,665,404
10003011-09,10,003,011-09,1026.44776119403,949.6119402985074,24.62686567164179,5.91044776119403,1033.3432835820895,888.5373134328358,13.791044776119403,29.55223880597015,966.3582089552239,950.5970149253732,10.835820895522389,19.701492537313435,1028.4179104477612,901.3432835820895,10.835820895522389,25.611940298507463,1039.2537313432836,906.2686567164179,1059.9402985074628,877.7014925373135
10003011-12,10,003,011-12,687.6838311019568,558.1647785787848,8.284243048403708,3.118434603501545,727.0628218331617,501.1936148300721,8.450051493305871,12.378990731204944,630.2389289392379,590.0411946446962,8.378990731204944,11.189495365602472,689.8259526261586,544.9279093717817,6.142121524201854,6.23686920700309,636.2337796086509,581.1884654994851,631.16271884655,578.3779608650876
10003011-13,10,003,011-13,524,145,3,3,510,129,1,15,491,140,3,7,505,136,5,8,503,133,520,116
10003011-17,10,003,011-17,846.3032915360502,397.38597178683386,8.918887147335424,5.945924764890282,831.4384796238244,356.7554858934169,6.9369122257053295,22.79271159874608,811.6187304075235,362.7014106583072,5.945924764890282,17.837774294670847,832.4294670846396,356.7554858934169,5.945924764890282,24.774686520376175,827.4745297805642,354.77351097178683,854.2311912225705,334.9537617554859
10003011-19,10,003,011-19,162.6999667846465,84.28375555049696,0.009655789278409875,1.9326742111809643,170.40620229653172,66.8806755798751,2.9041610710532653,2.9189666146134936,153.98619613291623,74.6145910210251,0.9734180177279828,6.777234124837921,164.617191732982,74.60944126674329,2.9009424746271284,1.9474797547411928,161.71753669692532,76.5479089514913,161.72976736334465,73.64696647686416
10003011-21,10,003,011-21,919,616,25,10,935,542,27,22,867,608,22,14,930,550,17,29,892,589,954,534
10003011-22,10,003,011-22,1005,588,17,9,1028,540,12,19,958,610,7,15.999999999999998,1020,561,9,13,995.9999999999999,578,986,589
10003012-01,10,003,012-01,334.05655825494307,87.33855812924274,1.98576623799183,3.979255220374449,320.0020192614091,83.3713546309768,3.9951577125311646,5.977508979555554,320.0441578802001,88.32025917209279,2.982586896412329,7.9569446875763745,319.01862133522246,86.35750883281494,1.0002144250935732,8.967035743772412,315.97725285986485,91.37198248622236,323.94068041187063,85.37178348116394
10003012-02,10,003,012-02,789.3503222458947,24.84919848323337,1.1239495164018625,2.247899032803725,692.6886023439891,19.673815525290205,7.924371780571846,18.642725499030224,716.3031363306534,13.843313887930465,2.9705304108409574,16.218940187402957,702.6273575563047,13.138548561509232,3.7056539889495577,27.482711629029392,656.3167179995127,55.942504107165746,673.0464071552834,27.46596676625073
10003012-04,10,003,012-04,804,551,10,9,847,475,11,17,765,561,6,13,823,522,2,9,800,537,822,505
10003012-06,10,003,012-06,891,504,21,7,915,455,10,21,824,537,13,15,912,463,10,12,846,518,856,511
10003012-09,10,003,012-09,838.9029850746268,648.7885572139304,11.074626865671643,1.845771144278607,844.4402985074628,599.8756218905473,9.228855721393035,19.380597014925375,803.8333333333334,645.0970149253732,2.768656716417911,11.997512437810945,848.1318407960199,618.3333333333334,0.9228855721393034,9.228855721393035,846.2860696517413,609.1044776119403,835.2114427860697,609.1044776119403
10003012-12,10,003,012-12,636.5085714285714,496.22857142857146,9.542857142857143,4.771428571428571,657.5028571428571,447.56,9.542857142857143,16.222857142857144,587.84,521.9942857142856,4.771428571428571,14.314285714285715,632.6914285714286,484.77714285714285,6.68,11.45142857142857,616.4685714285714,504.81714285714287,652.7314285714285,468.5542857142857
10003012-13,10,003,012-13,10.661324309514265,2.7776001733398967,0.04096755417905453,1.0983221300297308,11.448293027783182,2.4744402724148933,0.09832213002973086,0.1802572383878399,10.333583876081828,3.605536445787868,0.05735457585067633,0.1474831950445963,11.571195690320344,2.5317948482655703,0.07374159752229816,0.1392896842087854,11.415518984439938,2.556375380773002,11.857968569573726,2.245021969012188
10003012-19,10,003,012-19,565,206,9,6,546,190,10,16,550,194,8,13,545,193,8,16,547,204,570,183
10003012-22,10,003,012-22,579.0054794520548,474.0602739726028,14.69041095890411,8.23013698630137,591.7698630136987,445.2246575342466,10.767123287671232,11.457534246575342,536.6273972602739,489.52054794520546,4.997260273972603,11.843835616438357,575.9260273972602,469.06575342465754,2.767123287671233,9.767123287671232,568.0054794520548,466.06301369863013,621.4630136986301,420.06575342465754
10003013-01,10,003,013-01,659,91,6,5,641,82,12,8,649,81,7,6,642,91,7,8,622,105,621,103
10003013-02,10,003,013-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003013-04,10,003,013-04,158,60.99999999999999,4,0,151,53,5,4,147,54,4,5,154,51,5,5.999999999999999,148,59,145,58
10003013-09,10,003,013-09,1259,706,23.000000000000004,12,1251,659,26,38,1210,708.0000000000001,15.000000000000002,26,1280.0000000000002,665,13,19,1229,718,1261,681
10003013-12,10,003,013-12,584,327,3.9999999999999996,0,589,289.99999999999994,2.9999999999999996,15.999999999999998,524,357,1.9999999999999998,7.999999999999999,586,308,0,6.999999999999999,530,352,522,352
10003013-13,10,003,013-13,86,19,0,0,82.99999999999999,12,2,0,81,15,0,1,82.99999999999999,14,0,1,77,18,81,11
10003014-01,10,003,014-01,537.6911234860304,197.88632425694058,7.9954070406844675,1.9988517601711169,532.6939940856026,187.892065456085,12.99253644111226,8.994832920770026,513.704902363977,209.87943481796728,10.993684680941143,6.99598116059891,544.6871046466295,181.89551017557164,3.9977035203422338,9.994258800855585,505.7094953232926,214.8765642183951,529.695716445346,194.8880466166839
10003014-04,10,003,014-04,205,52,2,0,194,41,4,6,183,53,2,8,198,46,3,2,188,53,184,51
10003014-12,10,003,014-12,528.432732579467,305.7520220949829,10.09549221943997,1.0228036598138195,566.1395083387827,269.12990690973277,3.1843873108024052,8.198997325847834,499.8770703413664,329.47090756365066,1.10564389650021,8.182429278510556,549.066639021356,284.4388257122655,3.1181151214532927,7.143057571359458,510.15481108151647,315.3504728943045,513.9975050107125,317.3132399772458
10003014-13,10,003,014-13,3.131944444444444,1.1388888888888888,0.05555555555555555,0.027777777777777776,2.9375,0.9583333333333333,0.048611111111111105,0.08333333333333333,2.8541666666666665,0.9444444444444445,0.0625,0.09027777777777779,2.9305555555555554,0.986111111111111,0.041666666666666664,0.125,2.875,1,3.0902777777777777,0.923611111111111
10003015-04,10,003,015-04,325.3342503438789,181.20522696011005,4.002751031636864,2.001925722145805,336.33782668500686,165.18239339752407,3.0041265474552956,7.0066024759284735,282.3097661623109,210.20852819807428,6.002200825309491,4.007977991746905,319.3389270976616,183.18459422283357,3.001375515818432,2.0055020632737275,296.3265474552957,201.19449793672626,299.33837689133424,199.18569463548832
10003016-04,10,003,016-04,97,19,0,1,91,16,0,2,89,18,2,1,92,18,1,1,88,24,87,22
10005001-14,10,005,001-14,1945.606892618115,1404.6763825324344,22.81268085115684,11.4737338498308,1937.7104562889974,1348.5422598929572,15.769539697476489,44.439965898089646,1830.3469774662337,1432.041066801922,15.701146771607311,43.47134984404805,1960.4855873072763,1367.6937823340984,11.419071915379016,23.08025554493276,1905.4563806928772,1398.988974861127,1813.8059116455136,1477.1172860940485
10005001-20,10,005,001-20,758,527,10,8,734,499,18,25,731,509,12,14,741,512,9,19,733,519,723,513
10005001-35,10,005,001-35,705,1852,34,8,714,1763,30,46,695,1776,25,32,727,1796,15,19,724,1781,659,1824
10005001-36,10,005,001-36,786.9787621261659,813.8887993362873,20.847751787589893,5.711391820838055,774.8696669744331,759.0325947339362,17.203727054104995,33.39381898141939,748.2801657838826,787.7041903907493,14.279952289986081,23.62358694118149,767.014058273014,788.4935405395543,17.75111937023299,21.038733707671064,758.6145071570184,802.1500225688529,730.0437765118401,824.8879310647028
10005001-37,10,005,001-37,770,625,19,6,735,540,21,33,723,574,22,11,739,590,17,13,741,566,715,591
10005001-38,10,005,001-38,871.1441441441441,1630.3731231231232,14.1509009009009,5.0503003003003,896.9932432432432,1526.6629129129128,14.301801801801801,36.6539039039039,831.1381381381382,1581.1156156156155,7.503003003003003,30.704204204204203,908.4902402402403,1554.7192192192192,7.201201201201201,20.603603603603602,921.4962462462463,1517.2605105105106,809.2387387387387,1623.3168168168168
10005001-39,10,005,001-39,451.0682395644283,1058.4285299455535,16.073756805807623,8.022794918330309,453.0376769509982,999.1151361161525,16.08617059891107,24.12551724137931,442.9533212341198,1007.2377495462796,13.05589836660617,21.077676950998185,468.05967332123413,1003.2142286751362,10.060036297640654,12.07404718693285,469.02286751361163,998.257495462795,443.9199274047187,1015.3381488203266
10005001-40,10,005,001-40,386.361154572107,744.1943993021155,11.303147780412436,3.165422259235342,396.4921861550171,694.0351017572507,10.160275444016058,17.46583879594546,373.042771738867,708.2514389393353,8.214495212104312,18.433247965705974,395.5467059763512,697.9997900959352,7.15203958901449,18.440557629404175,397.32436394320433,696.4780172153377,380.74183934345444,704.8387473519114
10005001-41,10,005,001-41,406,1487,11,10,425,1416,10,31,408,1433,14,21,430,1438,8,17,482,1377,420,1439
10005002-14,10,005,002-14,1642,1287,10,11,1651,1201,13,38,1594,1254,12,25,1667,1214,10,22,1652,1220,1579,1276
10005002-20,10,005,002-20,1435,1451,24,6,1389,1404,19,41,1350,1426,10,35,1415,1410,11,26,1407,1382,1345,1428
10005002-35,10,005,002-35,1222.2787253266843,1817.8271344360776,16.720253871804044,17.693724452109507,1195.9207011304854,1754.5967806176393,21.70951108481816,27.429018225693785,1144.616390869216,1775.6004226368932,14.700170124301037,40.74183108116389,1216.8999622874421,1755.6677746471341,18.691575894712333,35.07108566488298,1181.8288766225592,1767.4475330305188,1133.250519174357,1803.6377864789617
10005002-36,10,005,002-36,648.7224108658744,1178.8344651952461,23.205432937181666,5.056027164685909,646.5916808149406,1129.30220713073,19.168081494057724,30.326825127334466,618.330220713073,1157.5823429541597,12.140067911714771,31.233446519524616,644.5076400679117,1169.5916808149404,11.17741935483871,19.205432937181662,642.4235993208829,1167.7317487266553,616.1528013582343,1188.946519524618
10005002-37,10,005,002-37,470,862,13,4,465,833,10,19,451,853,11,11,452,873,4,7,478,833,442,858
10005002-38,10,005,002-38,1373.634953455085,1947.8428440953924,22.218626314814085,11.20587964476423,1349.3016412877007,1864.9647570393606,20.21982024707255,47.609281408483405,1271.5413376204956,1918.932520868382,14.223402043847964,42.12943380234363,1390.5282385435307,1874.7512295405265,12.972926142848506,28.3309243028673,1372.8093700984573,1846.6906914022593,1251.490448616022,1945.2502142406804
10005002-39,10,005,002-39,964.8068965517241,1049.9062068965518,26.384827586206896,5.366896551724138,950.2565517241379,962.6331034482758,19.935172413793104,48.035862068965514,925.3213793103448,984.5862068965517,21.83448275862069,33.83448275862069,975.9903448275861,978.3020689655173,19.017931034482757,23.834482758620688,937.8068965517241,1007.8524137931034,899.4041379310345,1033.071724137931
10005002-40,10,005,002-40,467,1561,12,3,473,1492,16,28,457,1499,14,19,488,1505,5,20,511,1477,453,1522
10005002-41,10,005,002-41,1154,1625,18,8,1104,1529,19,104,1081,1586,20,43,1119,1604,14,24,1141,1577,1075,1628
10005003-14,10,005,003-14,1748.2336578581362,1019.1821974965229,20.567454798331013,8.283727399165508,1751.344923504868,977.7635605006955,18.777468706536858,28.03616133518776,1688.1988873435328,1024.1446453407511,10.777468706536856,21.93741307371349,1773.011126564673,975.9360222531293,8.283727399165508,15.567454798331015,1727.7899860917942,1002.3922114047288,1677.421418636996,1045.279554937413
10005003-20,10,005,003-20,1379.7578414220295,1573.7120544458032,18.51095285760868,8.129628990386166,1375.4343651557506,1487.2324102274129,19.336047390530723,54.4934077620155,1323.9736286972002,1537.5899545103782,11.36623170832525,36.3196947143108,1379.5641303420357,1518.3657526718177,10.13719209432215,27.324736783601452,1369.9347910030206,1503.9723346010753,1320.1070051905797,1540.6289284004567
10005003-35,10,005,003-35,371.70131097095634,439.96778389423105,7.259782425836612,5.291756491629149,365.07748398748186,410.2798074041393,7.270525212822492,12.536499015685527,358.39994306907806,414.26527609268936,5.285310819437621,13.221871278182757,367.09277818442723,416.1924794363504,5.293905049026325,11.896246458529,355.19653172589824,427.3818680584105,353.77851893816586,422.2061336662288
10005003-36,10,005,003-36,958.966759464705,1148.2917476028526,18.16552780107565,6.028585264590131,954.7482726033818,1090.0353663803078,16.116113375892976,39.10603221253059,928.5845171198386,1110.3300806138714,14.086641952536619,30.043211313819082,982.1437794372288,1097.5473478994945,9.242307915148338,24.074455054707894,961.2830470330791,1116.5580958967246,898.6609638169774,1165.2730241767265
10005003-37,10,005,003-37,1291,1666,23,9,1264,1582,15,49,1217,1635,12,34,1280,1628,6,26,1269,1601,1204,1640
10005003-38,10,005,003-38,1208.446370156805,1546.8498087369128,16.34334788597111,10.575107455628366,1188.2575286506053,1484.3605374081997,15.381974480913986,38.45493620228496,1155.5708328786632,1510.317619344742,12.497854265742614,24.034335126428104,1214.2146105871477,1508.3948725346277,5.768240430342745,22.111588316313856,1212.2918637770335,1493.0128980537138,1120.0000168915496,1555.5021693824267
10005003-39,10,005,003-39,402.1448275862069,632.8703448275862,10.561379310344828,1.6248275862068966,399.70758620689656,587.375172413793,12.998620689655173,17.873103448275863,386.7089655172414,609.3103448275862,8.124137931034483,8.124137931034483,402.95724137931035,603.6234482758621,8.936551724137932,8.124137931034483,402.1448275862069,606.0606896551724,382.6468965517241,624.7462068965517
10005003-40,10,005,003-40,500.5621933137974,417.9358043982761,8.646947677205713,5.764631784803809,503.4445092061993,382.3872417253193,3.8430878565358726,15.37235142614349,489.0329297441898,391.03418940252504,2.8823158924019046,14.411579462009522,507.2875970627352,376.62260994051553,2.8823158924019046,15.37235142614349,486.15061385178785,405.44576886453456,477.5036661745822,404.4849969004006
10005003-41,10,005,003-41,540.6357039187228,626.2612481857765,3.9825834542815675,5.973875181422351,535.6574746008708,586.4354136429608,8.960812772133528,12.943396226415095,534.6618287373004,586.4354136429608,3.9825834542815675,15.93033381712627,547.6052249637155,594.400580551524,3.9825834542815675,13.939042089985486,565.5268505079825,569.5094339622641,523.7097242380262,600.3744557329463
10005004-14,10,005,004-14,1666.7834101382489,1166.5668202764978,13.617511520737327,7.2626728110599075,1662.2442396313363,1098.479262672811,16.341013824884794,39.036866359447004,1604.142857142857,1160.2119815668202,7.2626728110599075,37.22119815668203,1660.4285714285716,1125.7142857142858,11.80184331797235,22.695852534562214,1654.9815668202764,1125.7142857142858,1606.8663594470047,1163.8433179723502
10005004-20,10,005,004-20,1587,1763,28,5,1579,1668,35,37,1519,1737,17,48,1618,1681,19,32,1576,1710,1543,1727
10005004-35,10,005,004-35,839.0739769150052,856.8426023084995,14.807187827911857,4.935729275970619,809.4596012591816,817.3567681007345,20.7300629590766,26.652938090241342,795.6395592864637,824.2667890870933,13.820041972717734,27.640083945435467,815.3824763903463,837.099685204617,12.832896117523608,24.678646379853095,790.7038300104931,843.0225603357817,796.6267051416579,836.1125393494228
10005004-36,10,005,004-36,500,532,7,6,481,504.99999999999994,11,23,456,529,8,15,470,536,4,13,458,545,453,546
10005004-37,10,005,004-37,1278.53025530873,1498.8683204780978,10.87074950688712,11.855199637381745,1246.910590597331,1417.8503714063722,14.820976482538828,38.5363463387716,1208.3760517427302,1436.6249638973827,11.857684928116386,27.667630251576462,1270.6246048404357,1427.7305705236888,7.905876403815362,29.641501094034993,1251.8506901559892,1420.8193113488278,1211.3343727156832,1450.4626199270335
10005004-38,10,005,004-38,1175.5390705612033,1091.0429084359039,11.424829569566135,4.214214270644249,1143.0996132664925,1071.431860650983,11.38500904236479,22.90938992993429,1089.608994882161,1124.4446327088983,5.27274540420548,16.817036555375655,1173.8799443568964,1069.6134523378707,6.251635483364019,17.53709320772544,1142.5587489865486,1080.0427687274032,1045.2834847923427,1146.9159968396177
10005004-39,10,005,004-39,673.8601034656458,565.8952561287653,17.89239798484139,5.96572483720802,644.0539971915811,524.1344999073401,15.905187761043289,24.84933967055713,622.1817198713919,536.0652672207872,13.916612815307284,18.888391360131777,664.9104926683802,527.1306683648387,9.940827645773174,9.949698338369558,630.1367020153049,553.9508415959391,610.263917416355,568.8538947329714
10005004-40,10,005,004-40,452.5334768079044,1163.9305945153876,6.593806916853468,2.2720290942759256,482.8619485687489,1069.635545569698,9.372136458657124,25.872682194607687,448.9425601245506,1101.0753854178802,4.485785798649327,17.832364465928627,497.8926821256613,1071.7149612115002,4.341860564311433,18.829169742006396,488.85251143588033,1072.1513089055165,435.60936747993964,1115.024748973733
10005004-41,10,005,004-41,442.36429608127725,693.7387518142235,4.017416545718432,8.02612481857765,435.34252539912916,670.5645863570392,8.039187227866472,13.056603773584905,420.3381712626996,683.5645863570392,5.017416545718432,11.06966618287373,427.39477503628444,697.599419448476,1.0174165457184325,9.060957910014514,480.4731494920174,645.4905660377359,418.2902757619739,702.6255442670537
10005005-14,10,005,005-14,1534.8280248346914,1524.0481535223616,19.548466796869466,10.668981062973986,1530.3264255194463,1447.3541113488968,19.75254013059197,40.720607950909844,1478.6680099970133,1495.7392596151612,18.365453558010618,43.802318401384696,1555.9875564418364,1456.5680969657571,7.403981646732905,36.17475475040906,1555.9551718489913,1436.3021812463762,1507.3446859802077,1488.3236315529064
10005005-20,10,005,005-20,2302.0945075712593,1877.6302274333914,21.97226861890139,6.991176378741351,2269.136104642907,1784.7474555443991,26.96596603228807,55.929411029930804,2191.2344249940747,1860.6516562278766,18.97605017086938,29.962184480320076,2340.046607912998,1762.7751869254978,12.983613274805366,33.957142411029416,2272.132323090939,1780.7524976136897,2185.241988098011,1843.6730850223619
10005005-35,10,005,005-35,162.92602308499477,419.1573976915005,4.192812172088143,2.064270724029381,168.54039874081846,384.64323189926546,5.269937040923399,8.347061909758658,167.3604407135362,390.7332109129066,2.1799580272822667,6.3599160545645335,172.61752360965372,388.900314795383,4.167103882476391,6.321353620146905,183.2961699895068,384.97743966421825,168.37329485834206,394.8874606505771
10005005-36,10,005,005-36,555.8719285871872,910.321412543293,17.336252921720412,4.836764587642944,575.6010967108996,859.9454194530247,16.396568623821178,24.192593746540712,557.2481702874695,886.2630547775354,13.21231213790892,9.4078563614499,576.2757436306888,886.6238520836141,5.825896556868497,17.101257055052564,573.4078785013907,883.4295539179241,550.6869083522015,901.013045196276
10005005-37,10,005,005-37,1182.8890491237546,1404.555238118563,20.0308056312561,5.037405967865406,1143.7950988878276,1337.3070488877663,15.04478052402011,47.11462187828164,1104.6786695253754,1362.3624152717305,16.034920677130764,36.08178282733356,1169.8662958552172,1345.3373544414892,14.022527333016072,28.090012919082884,1147.810251664689,1361.3112603466225,1081.693499953734,1397.3994657815347
10005005-38,10,005,005-38,716.491532780416,1059.1877638017993,10.776427501762482,4.528116337008681,700.7751207211536,1015.0240095322184,9.526952107872686,19.73738798338083,646.8021401283153,1060.9430992496978,10.501663205127011,11.927319117159008,707.810206764871,1025.2197353774939,11.396630947660897,12.127750811495863,680.8241021478028,1039.4320759776294,627.5520499996321,1082.1481377131702
10005005-39,10,005,005-39,368.9027859569716,866.7939584088496,15.724169920742359,5.914580682359715,378.3705915338671,808.9640157171178,10.881080811187557,20.6365011186393,355.75606354189637,817.8837438326254,16.634379440497362,19.63830213390251,376.42723365383176,816.9954837299908,10.78536662725137,18.674299963714176,392.62289050916297,810.3072004038224,350.93859806869034,846.1286316133807
10005005-40,10,005,005-40,285.37318527628094,611.3115846356665,6.00644657866896,8.00429771911264,291.37533413583725,566.2850820344718,8.002865146075093,20.011460584300373,283.3645898380557,580.2915286131408,4.00214885955632,15.010744297781601,306.3781992819124,566.2807843153591,6.00214885955632,12.011460584300375,318.3624409784993,556.3022729109224,291.35599439983037,586.3015566244036
10005005-41,10,005,005-41,1150.0174632352941,1319.8386948529412,23.834558823529413,9.931066176470589,1122.2104779411766,1233.438419117647,25.82077205882353,48.662224264705884,1112.2794117647059,1259.2591911764707,16.8828125,26.813878676470587,1143.0657169117646,1265.217830882353,13.903492647058824,29.793198529411764,1152.9967830882354,1244.3625919117646,1106.3207720588234,1284.086856617647
10005006-14,10,005,006-14,1263.1342165898618,788.9929840779271,10.75931662021579,5.412204393057204,1273.5699833052788,744.9793351085847,6.063126052043379,24.321418223460913,1203.8584260051325,805.1683269405888,4.433910979883551,22.23464706531637,1261.7002780153978,773.3460222412318,5.737665222550291,14.345118518722922,1236.8523896906647,787.0421300256629,1201.1188222633075,803.4721087778361
10005006-20,10,005,006-20,914.3870481504907,844.4100741833669,17.09299998483216,8.527222770139312,914.2287414484775,798.4566771285943,17.89707901006386,30.209587281593564,865.8637854875903,860.7021616922697,14.171900231027477,18.045962254203825,918.8623943795395,829.3262717766693,14.091824505524157,9.663272330063162,871.7667526177082,854.116251356125,860.916086563086,857.2694766288752
10005006-35,10,005,006-35,222,544,6,0,226,503,5,11,208,524,5,9,217,532,3,3,230,512,219,521
10005006-36,10,005,006-36,653,774,18,3,610,743,13,35,602,749,12,33,617,763,11,20,592,792,592,783
10005006-37,10,005,006-37,572.6090115138642,817.9773355911186,10.14762518972563,7.125278150341521,557.3673358501616,762.0333397654739,11.192365199104248,27.41609586640428,558.7411058555904,766.4537534687407,12.152103783724533,16.290825371164495,564.4971768006211,777.2614342002469,9.093950957654407,19.32213725364814,571.2958391033155,767.1809037143856,562.7411288208956,771.5969306848743
10005006-38,10,005,006-38,1040.654065801801,1745.1719826497808,14.657099518335224,7.81711974311212,1029.9055261550218,1673.8407649938827,8.794259711001136,28.337059068781436,970.2999881137919,1710.9720837736652,6.839979775223105,27.35991910089242,1079.7396645173617,1651.3665457324353,4.885699839445075,16.611379454113255,1035.768365962356,1660.1608054434364,932.1915293661203,1744.1948426818917
10005006-39,10,005,006-39,621.4071006072929,1055.9384026109394,19.833083141275672,8.913313623004548,609.4014332087492,992.5585132888023,18.835366522485007,25.79182620980657,579.6793651410487,1009.398446573706,15.864261981483489,23.785370314539993,606.557089231128,1016.2557023418603,11.895440821691306,24.72246231606183,592.5504772661602,1019.3645901039273,581.5866171171482,1025.3674238031992
10005006-40,10,005,006-40,368.25618682467757,1132.1558034158243,18.205298013245034,6.043220634367375,380.28860230045314,1064.4534681073544,15.205298013245034,25.248518647612407,359.0941094457999,1065.5723248518648,17.22690833042872,24.162077378877658,409.53712094806554,1056.3021958870686,13.172882537469501,15.19449285465319,394.26699198326946,1067.6479609620076,369.97525270128966,1085.9397002439875
10005006-41,10,005,006-41,457.1862786499735,707.1537610680533,2.876672628510864,0.961188670287935,454.3050104332273,674.7640172341459,5.72806952172761,12.402392051978449,438.1486265677442,683.3411858549725,9.516528246996996,13.326816016384031,444.83214027446564,694.744475633722,3.814883357622328,11.430863308161102,463.83762323904784,667.1790575041954,440.04113258479066,687.168707080242
10005007-14,10,005,007-14,1002.2632348186027,608.5416272366874,12.1080802552764,4.560746535983953,1012.131845868031,558.533011104596,13.701314761848241,17.254708921297915,944.5068585341955,618.9552408182935,10.6930209917134,11.201960045840469,993.9326707152304,590.7760392172258,5.556275597086785,13.168729076858275,984.143138500023,588.363461919955,937.8176603737197,624.7743333188158
10005007-20,10,005,007-20,1411.8116477615579,702.4260103778873,14.180535409438711,8.504980619935278,1406.152398649353,686.3019132367936,8.523122573189328,21.751864594494954,1346.637626525826,741.1266208480806,7.572812170930684,20.785380998718118,1403.3331257464213,692.9640181738035,6.629449421152757,20.76819209621696,1374.9464795479475,724.1358429347372,1320.219896632303,762.8140134748035
10005007-35,10,005,007-35,391,712,15,4,388,676,12,17,382,685,11,21,382,699,6,12,388,697,378,699
10005007-36,10,005,007-36,438.30252968508,390.52245740836344,15.289623128549303,3.822405782137326,429.38358286009293,379.05524006195145,9.556014455343314,13.37842023748064,417.91636551368094,387.33711925658235,10.830149716055757,8.918946824987094,430.6577181208054,384.1517811048013,3.822405782137326,8.918946824987094,413.4568921011874,402.62674238513165,422.3758389261745,389.24832214765104
10005007-37,10,005,007-37,589.1437861271677,912.0303468208092,5.960982658959537,5.960982658959537,607.0267341040462,831.5570809248555,8.941473988439306,21.856936416184972,560.3323699421965,867.3229768786127,6.954479768786127,26.824421965317917,595.1047687861271,861.3619942196532,7.9479768786127165,12.915462427745664,614.974710982659,836.5245664739884,588.150289017341,850.4335260115607
10005007-38,10,005,007-38,1491.8544014177828,1994.6402535484199,20.566472979902294,14.654763919879198,1432.3193531238246,1956.1352254738988,15.678788181126178,47.92555294783774,1387.897871757893,1977.084816976637,16.658357019649884,52.71276178194857,1469.4501287177675,1948.4137188900709,14.717669212894029,32.26086973439088,1458.4075318898413,1954.407118578934,1329.2564206342477,2038.6570196049379
10005007-39,10,005,007-39,481,717,16,2,489,659,12,22,467,673,20,9,499,661,11,11,488,664,457,693
10005007-40,10,005,007-40,572.7438131753224,1112.8441965841757,18.794701986754966,3.9567793656326247,575.7113976995469,1048.5465318926456,18.794701986754966,22.751481352387593,557.9058905542,1059.4276751481352,20.77309166957128,14.837922621122342,598.4628790519345,1034.6978041129314,15.827117462530499,17.805507145346812,573.7330080167305,1066.3520390379924,547.0247472987104,1093.0602997560125
10005007-41,10,005,007-41,475.25736466188897,710.5844609255732,11.004587605381266,7.003670084305012,458.26378730942275,659.5495951246755,12.000917521076254,19.010092731838782,464.2472719300502,652.5528064484424,10.003211323766886,17.013762816143796,477.27020995695653,661.5491363641374,9.002293802690634,14.005046365919393,482.264704830499,647.5431724771419,441.2376379587496,682.5670280251244
10005008-20,10,005,008-20,141,299,3,2,134,282,2,6,132,281,2,7,146,278,2,5,144,278,145,277
10005008-36,10,005,008-36,74,147,4,1,74,129,3,7,71,140,1,3,69,142,2,5,69,143,76,137
